-599.302 -1.668773	-597.697 -2.70208	-597.6318 -2.733747	-597.5562 -2.740647	-597.4575 -2.745716	-597.347 -2.755038	-597.1922 -2.753891	-597.1038 -2.751792	-597.0285 -2.752232	-596.9406 -2.754164	-596.8396 -2.763658	-596.709 -2.754926	-596.6373 -2.753514	-596.4702 -2.755124	-596.4388 -2.754318	-596.3209 -2.752918	-596.1842 -2.752868	-596.111 -2.748586	-596.0531 -2.749625	-595.9478 -2.75149	-595.7993 -2.762619	-595.7341 -2.751544	-595.5974 -2.750754	-595.5236 -2.751607	-595.3984 -2.750946	-595.2922 -2.758003	-595.2355 -2.755932	-595.1288 -2.761164	-595.0144 -2.758979	-594.8995 -2.768194	-594.7795 -2.785868	-594.6974 -2.776126	-594.6448 -2.786441	-594.5128 -2.785456	-594.3787 -2.798223	-594.3037 -2.804251	-594.2456 -2.809531	-594.1079 -2.816358	-594.0088 -2.826345	-593.9191 -2.834009	-593.8232 -2.852474	-593.7255 -2.852643	-593.6129 -2.853461	-593.4812 -2.860819	-593.4299 -2.868042
-574.9667 -1.389436	-575.0109 -2.178998	-575.1117 -2.208315	-575.2329 -2.217416	-575.3112 -2.229739	-575.407 -2.2374	-575.5262 -2.237729	-575.5807 -2.239171	-575.6736 -2.242275	-575.7946 -2.237163	-575.9102 -2.245389	-575.9816 -2.249983	-576.0752 -2.244909	-576.202 -2.247257	-576.2756 -2.251237	-576.3826 -2.252367	-576.5045 -2.253695	-576.5809 -2.248681	-576.6565 -2.252798	-576.809 -2.248955	-576.8894 -2.254424	-576.9747 -2.254144	-577.1044 -2.253476	-577.1883 -2.258702	-577.2756 -2.259635	-577.4193 -2.26796	-577.5062 -2.27133	-577.5564 -2.269723	-577.7256 -2.272346	-577.8007 -2.282374	-577.8845 -2.287634	-578.0328 -2.29637	-578.1177 -2.304485	-578.2192 -2.303747	-578.2845 -2.317904	-578.3605 -2.326366	-578.4742 -2.334201	-578.5979 -2.336616	-578.6946 -2.347533	-578.8414 -2.357027	-578.914 -2.368149	-579.0247 -2.377851	-579.1125 -2.3794	-579.165 -2.386395	-579.3047 -2.389595
-573.9619 -1.38149	-574.031 -2.16384	-574.1321 -2.19347	-574.2482 -2.202125	-574.3234 -2.216501	-574.4258 -2.220717	-574.5294 -2.222018	-574.5782 -2.224113	-574.6875 -2.227825	-574.8138 -2.224162	-574.9222 -2.230525	-574.9878 -2.233881	-575.1049 -2.229131	-575.2061 -2.232373	-575.2848 -2.237469	-575.3773 -2.23765	-575.5269 -2.238054	-575.6005 -2.233528	-575.6561 -2.237753	-575.8047 -2.235242	-575.9142 -2.239532	-575.9779 -2.23815	-576.1138 -2.239213	-576.1707 -2.242788	-576.274 -2.244771	-576.4025 -2.25337	-576.521 -2.255077	-576.5623 -2.252738	-576.7377 -2.258614	-576.803 -2.268853	-576.9019 -2.272103	-577.0272 -2.280236	-577.1078 -2.287899	-577.2271 -2.287397	-577.2896 -2.30461	-577.3719 -2.311717	-577.4868 -2.318999	-577.5831 -2.321583	-577.6972 -2.331081	-577.8451 -2.340523	-577.9167 -2.352702	-578.0133 -2.360939	-578.1105 -2.362596	-578.1753 -2.370675	-578.2827 -2.374037
-572.9493 -1.373216	-573.0309 -2.147161	-573.1297 -2.177691	-573.2376 -2.18837	-573.287 -2.201646	-573.4048 -2.204146	-573.5245 -2.205953	-573.5685 -2.208352	-573.6586 -2.213245	-573.8155 -2.210097	-573.9331 -2.21464	-574.0135 -2.217872	-574.1237 -2.213199	-574.2109 -2.218156	-574.275 -2.223457	-574.402 -2.222148	-574.5457 -2.223119	-574.5941 -2.217605	-574.6682 -2.223302	-574.8151 -2.22139	-574.9266 -2.224158	-574.9954 -2.223443	-575.1224 -2.226517	-575.1804 -2.228953	-575.3035 -2.231155	-575.4225 -2.238706	-575.5234 -2.238994	-575.5616 -2.23739	-575.7283 -2.245142	-575.7991 -2.255049	-575.9025 -2.256018	-576.0088 -2.263988	-576.109 -2.271652	-576.254 -2.274104	-576.2813 -2.290631	-576.3771 -2.295223	-576.4872 -2.302321	-576.5665 -2.305497	-576.662 -2.316147	-576.8455 -2.325955	-576.9026 -2.337283	-576.9985 -2.344314	-577.1101 -2.347412	-577.204 -2.356435	-577.2892 -2.359927
-571.9369 -1.365708	-572.0247 -2.132393	-572.1242 -2.16348	-572.233 -2.175244	-572.286 -2.187129	-572.4156 -2.190288	-572.4998 -2.191321	-572.5676 -2.19465	-572.6374 -2.199986	-572.8148 -2.194758	-572.9297 -2.198131	-573.0106 -2.204698	-573.1334 -2.197554	-573.198 -2.204911	-573.2684 -2.209061	-573.4 -2.205935	-573.5342 -2.206486	-573.6023 -2.201527	-573.6792 -2.209277	-573.8438 -2.206609	-573.9188 -2.208598	-574.0085 -2.20906	-574.1199 -2.213133	-574.1921 -2.214945	-574.3066 -2.216014	-574.4453 -2.223296	-574.5337 -2.223803	-574.5594 -2.222062	-574.7242 -2.231628	-574.8098 -2.240375	-574.9137 -2.240117	-575.0121 -2.248131	-575.129 -2.255865	-575.2689 -2.260814	-575.2638 -2.276267	-575.4124 -2.27942	-575.4796 -2.285811	-575.5757 -2.289077	-575.6798 -2.303651	-575.8568 -2.310268	-575.9006 -2.320586	-576.0101 -2.328856	-576.084 -2.331815	-576.2212 -2.342299	-576.2614 -2.344899
-570.9449 -1.357282	-571.0408 -2.118075	-571.1315 -2.149278	-571.1938 -2.162064	-571.2943 -2.172206	-571.4139 -2.175359	-571.4954 -2.176293	-571.5607 -2.180823	-571.6756 -2.186615	-571.8134 -2.180098	-571.9172 -2.182825	-572.0228 -2.190449	-572.1404 -2.182939	-572.1903 -2.191604	-572.277 -2.194507	-572.3884 -2.190582	-572.5414 -2.191141	-572.5957 -2.186557	-572.6992 -2.196507	-572.8022 -2.191278	-572.9042 -2.192478	-573.0012 -2.193197	-573.1114 -2.198616	-573.2125 -2.200965	-573.3178 -2.201401	-573.4272 -2.208483	-573.5042 -2.20811	-573.5704 -2.207385	-573.7209 -2.217067	-573.8055 -2.224921	-573.9093 -2.225299	-574.0116 -2.233102	-574.1349 -2.24059	-574.2764 -2.246038	-574.2762 -2.260449	-574.4427 -2.263842	-574.4986 -2.270163	-574.5618 -2.274166	-574.6932 -2.290793	-574.8594 -2.294374	-574.9182 -2.305979	-575.0103 -2.313428	-575.0892 -2.316567	-575.2327 -2.327875	-575.2737 -2.331221
-569.9459 -1.347539	-569.9973 -2.103451	-570.1102 -2.135969	-570.1962 -2.148128	-570.2909 -2.156884	-570.3981 -2.160988	-570.4753 -2.161475	-570.5746 -2.167083	-570.6639 -2.17313	-570.8074 -2.165254	-570.9193 -2.168081	-571.0166 -2.17837	-571.1346 -2.169272	-571.2006 -2.177013	-571.2767 -2.179677	-571.3945 -2.175114	-571.525 -2.174933	-571.6122 -2.17216	-571.7227 -2.182914	-571.8268 -2.176582	-571.8825 -2.178261	-571.999 -2.177485	-572.1061 -2.184514	-572.2526 -2.187649	-572.3098 -2.187123	-572.423 -2.192798	-572.4791 -2.193566	-572.5599 -2.194473	-572.7256 -2.200826	-572.7915 -2.209751	-572.8901 -2.210474	-573.0029 -2.217465	-573.1422 -2.226788	-573.2591 -2.231331	-573.2741 -2.243397	-573.4368 -2.24776	-573.5016 -2.254382	-573.5876 -2.259323	-573.6985 -2.276217	-573.8418 -2.279872	-573.9265 -2.291303	-574.0133 -2.297199	-574.1028 -2.302423	-574.2316 -2.313315	-574.2891 -2.3175
-568.9432 -1.33949	-569.0048 -2.09091	-569.1212 -2.124742	-569.2109 -2.133817	-569.3092 -2.141671	-569.3994 -2.147222	-569.4746 -2.148575	-569.5825 -2.153967	-569.6749 -2.159325	-569.813 -2.151464	-569.9141 -2.153203	-570.0068 -2.164224	-570.1255 -2.157012	-570.183 -2.16304	-570.2915 -2.164746	-570.3835 -2.160554	-570.4994 -2.160561	-570.6265 -2.161973	-570.7312 -2.167838	-570.8215 -2.162525	-570.8853 -2.16396	-571.0032 -2.161735	-571.089 -2.16981	-571.2465 -2.173254	-571.3076 -2.171597	-571.4105 -2.177238	-571.4822 -2.179724	-571.5748 -2.180301	-571.7314 -2.184757	-571.825 -2.195137	-571.8831 -2.196	-572.0125 -2.202549	-572.1307 -2.213838	-572.2439 -2.216795	-572.2675 -2.227978	-572.4464 -2.233577	-572.4904 -2.240216	-572.6096 -2.246676	-572.6956 -2.262475	-572.8154 -2.263905	-572.9327 -2.275102	-573.0147 -2.282061	-573.1107 -2.288784	-573.209 -2.297914	-573.2979 -2.302298
-567.9439 -1.329516	-567.9998 -2.077978	-568.1375 -2.110587	-568.2034 -2.119652	-568.2959 -2.126611	-568.3828 -2.132763	-568.4763 -2.13531	-568.5876 -2.140515	-568.6805 -2.144258	-568.8133 -2.137934	-568.929 -2.138416	-569.0256 -2.150346	-569.1171 -2.144564	-569.1881 -2.149046	-569.3008 -2.149514	-569.3719 -2.145495	-569.499 -2.148462	-569.6062 -2.148993	-569.7239 -2.153585	-569.8069 -2.148802	-569.897 -2.148554	-570.012 -2.146656	-570.1048 -2.155249	-570.265 -2.158485	-570.3157 -2.156215	-570.4099 -2.162543	-570.4852 -2.165438	-570.6031 -2.167322	-570.7297 -2.168532	-570.819 -2.181484	-570.8791 -2.180712	-571.0045 -2.188015	-571.1478 -2.200494	-571.2277 -2.201835	-571.2714 -2.213466	-571.4222 -2.219315	-571.511 -2.22712	-571.6089 -2.232914	-571.6975 -2.247516	-571.8022 -2.250952	-571.9213 -2.260014	-572.0055 -2.268694	-572.1051 -2.275956	-572.1965 -2.283067	-572.3179 -2.288271
-566.9094 -1.322607	-566.9796 -2.064575	-567.101 -2.096558	-567.1982 -2.105922	-567.2817 -2.112023	-567.3693 -2.118694	-567.4706 -2.121866	-567.6085 -2.126396	-567.6423 -2.128629	-567.7814 -2.123041	-567.9308 -2.123741	-568.0193 -2.136752	-568.106 -2.130827	-568.2048 -2.134713	-568.3116 -2.134757	-568.3965 -2.13084	-568.5013 -2.13612	-568.6195 -2.135237	-568.6971 -2.138295	-568.8367 -2.13501	-568.9148 -2.134246	-569.0251 -2.134254	-569.1116 -2.141282	-569.2438 -2.144093	-569.3019 -2.141744	-569.4205 -2.149091	-569.5009 -2.152371	-569.6087 -2.15387	-569.7432 -2.154274	-569.8306 -2.167243	-569.891 -2.164612	-569.9941 -2.174287	-570.142 -2.186851	-570.2133 -2.186946	-570.285 -2.198667	-570.3939 -2.204936	-570.4993 -2.214451	-570.6103 -2.218011	-570.7045 -2.233032	-570.8128 -2.237578	-570.9162 -2.244085	-571.0053 -2.255669	-571.0917 -2.262611	-571.1958 -2.26808	-571.3051 -2.272755
-565.9113 -1.315399	-566.0016 -2.051926	-566.0885 -2.08199	-566.1955 -2.092785	-566.2564 -2.097575	-566.3442 -2.105588	-566.4881 -2.108239	-566.583 -2.1118	-566.6516 -2.113864	-566.7819 -2.108787	-566.8884 -2.109918	-567.0125 -2.122168	-567.0968 -2.117012	-567.2041 -2.120926	-567.3085 -2.120207	-567.3955 -2.117906	-567.4971 -2.123312	-567.6079 -2.120616	-567.6774 -2.124032	-567.8283 -2.120092	-567.9188 -2.119136	-568.0222 -2.122848	-568.1072 -2.127262	-568.21 -2.128513	-568.3146 -2.126889	-568.428 -2.135762	-568.5154 -2.139647	-568.6255 -2.139454	-568.7269 -2.139734	-568.8361 -2.152139	-568.8917 -2.150103	-569.0063 -2.162568	-569.1398 -2.173254	-569.2064 -2.172483	-569.2843 -2.184089	-569.39 -2.190774	-569.5043 -2.202186	-569.585 -2.203074	-569.7117 -2.219377	-569.814 -2.222677	-569.9083 -2.228461	-569.9917 -2.243059	-570.0791 -2.247709	-570.1876 -2.252782	-570.2805 -2.257205
-564.9182 -1.308177	-564.9953 -2.038294	-565.0826 -2.067194	-565.1821 -2.078851	-565.2435 -2.085049	-565.3345 -2.093415	-565.4998 -2.095352	-565.574 -2.097684	-565.6455 -2.099859	-565.7486 -2.094755	-565.8721 -2.097704	-566.0097 -2.108411	-566.0756 -2.103299	-566.2407 -2.106228	-566.3166 -2.10536	-566.3813 -2.105376	-566.4905 -2.11003	-566.5857 -2.104765	-566.6809 -2.111134	-566.8087 -2.105296	-566.8906 -2.105514	-567.0013 -2.111116	-567.0903 -2.112536	-567.1916 -2.114161	-567.285 -2.113303	-567.4403 -2.122963	-567.5023 -2.126665	-567.6226 -2.126023	-567.7446 -2.125036	-567.8049 -2.137165	-567.8792 -2.136464	-567.9951 -2.149895	-568.1587 -2.158291	-568.202 -2.157882	-568.295 -2.169211	-568.3736 -2.177143	-568.5124 -2.188825	-568.5833 -2.187866	-568.7404 -2.204339	-568.8102 -2.209718	-568.8962 -2.215966	-568.9927 -2.229958	-569.0667 -2.233095	-569.1916 -2.238617	-569.2779 -2.24361
-563.9214 -1.301627	-563.9879 -2.024606	-564.0692 -2.053878	-564.2133 -2.065022	-564.2427 -2.071625	-564.3649 -2.081819	-564.5115 -2.082342	-564.5852 -2.083199	-564.6503 -2.085201	-564.7454 -2.082732	-564.8364 -2.086428	-564.9819 -2.092318	-565.0642 -2.089866	-565.2291 -2.09222	-565.3103 -2.09274	-565.3816 -2.093951	-565.4702 -2.09671	-565.5982 -2.091737	-565.6883 -2.09737	-565.7979 -2.091788	-565.8704 -2.093238	-565.9739 -2.098848	-566.0448 -2.098521	-566.1623 -2.10021	-566.2758 -2.101206	-566.4246 -2.11066	-566.4714 -2.11307	-566.6049 -2.1117	-566.7086 -2.111812	-566.7928 -2.121848	-566.8805 -2.124283	-566.9934 -2.136421	-567.1106 -2.142678	-567.1741 -2.144045	-567.2881 -2.153977	-567.3797 -2.164136	-567.5143 -2.174835	-567.5687 -2.173532	-567.7206 -2.188737	-567.8229 -2.195223	-567.8929 -2.203134	-567.9838 -2.21554	-568.0701 -2.218393	-568.2031 -2.22332	-568.284 -2.228915
-562.9208 -1.29351	-563.0024 -2.01155	-563.0848 -2.041234	-563.2324 -2.050844	-563.2781 -2.05894	-563.3788 -2.069855	-563.5157 -2.069551	-563.5813 -2.069	-563.6687 -2.071616	-563.7643 -2.071558	-563.8284 -2.075124	-563.9927 -2.077783	-564.0743 -2.077423	-564.2128 -2.079344	-564.3 -2.08044	-564.3611 -2.082281	-564.4626 -2.083462	-564.5922 -2.078979	-564.7144 -2.083498	-564.7847 -2.07934	-564.8627 -2.081087	-564.9577 -2.086385	-565.044 -2.08538	-565.1464 -2.085717	-565.2649 -2.087746	-565.4319 -2.097608	-565.468 -2.09898	-565.5966 -2.097527	-565.6779 -2.098774	-565.7726 -2.108433	-565.8586 -2.112881	-565.992 -2.122762	-566.0955 -2.127691	-566.1696 -2.13139	-566.2759 -2.14104	-566.3794 -2.151914	-566.5231 -2.160522	-566.5575 -2.160533	-566.7034 -2.173255	-566.8249 -2.180692	-566.8906 -2.191458	-566.9711 -2.199917	-567.0681 -2.204074	-567.1948 -2.20904	-567.2851 -2.215726
-561.924 -1.286079	-561.9866 -1.997674	-562.1038 -2.027967	-562.237 -2.038004	-562.2875 -2.04715	-562.4061 -2.057877	-562.514 -2.057342	-562.5874 -2.0565	-562.6659 -2.058309	-562.7603 -2.060393	-562.8531 -2.063101	-563.0043 -2.064926	-563.0699 -2.064519	-563.2166 -2.06659	-563.3008 -2.067885	-563.3662 -2.069362	-563.4709 -2.071124	-563.6077 -2.067871	-563.7357 -2.068681	-563.765 -2.068078	-563.8705 -2.06934	-563.9567 -2.073292	-564.0092 -2.072144	-564.144 -2.071487	-564.2501 -2.07511	-564.4288 -2.084588	-564.4487 -2.084601	-564.5978 -2.084333	-564.6854 -2.085484	-564.7709 -2.096772	-564.8403 -2.100575	-564.9763 -2.108038	-565.0926 -2.113237	-565.1614 -2.117729	-565.2654 -2.128549	-565.3794 -2.138876	-565.5029 -2.145789	-565.5496 -2.147215	-565.6837 -2.159765	-565.8024 -2.166944	-565.8892 -2.179192	-565.9755 -2.185485	-566.0497 -2.190941	-566.1942 -2.195261	-566.2927 -2.203112
-560.9199 -1.279037	-560.9631 -1.984988	-561.1022 -2.014318	-561.2327 -2.026854	-561.3185 -2.035356	-561.3973 -2.045392	-561.5161 -2.042852	-561.5963 -2.043628	-561.6943 -2.045905	-561.7761 -2.048895	-561.8616 -2.050187	-562.0245 -2.053198	-562.0764 -2.050273	-562.2052 -2.055179	-562.2862 -2.056159	-562.3656 -2.055994	-562.4863 -2.058221	-562.6168 -2.054439	-562.7346 -2.055299	-562.7727 -2.05652	-562.8866 -2.056409	-562.96 -2.05987	-563.019 -2.059427	-563.1607 -2.057983	-563.2628 -2.063261	-563.4144 -2.071994	-563.4482 -2.070664	-563.5964 -2.070369	-563.677 -2.073389	-563.7568 -2.085205	-563.849 -2.087563	-563.9901 -2.095053	-564.0817 -2.099302	-564.1736 -2.105033	-564.2597 -2.115574	-564.373 -2.125361	-564.5002 -2.131407	-564.5472 -2.133316	-564.6507 -2.147306	-564.8073 -2.153237	-564.8997 -2.165533	-564.9868 -2.172593	-565.0426 -2.176288	-565.1873 -2.181396	-565.3106 -2.190765
-559.9162 -1.269865	-559.9764 -1.971957	-560.1031 -2.001108	-560.218 -2.015634	-560.3234 -2.024092	-560.3802 -2.03177	-560.4959 -2.028501	-560.5881 -2.030281	-560.7244 -2.034995	-560.7794 -2.035972	-560.889 -2.037385	-561.0371 -2.041975	-561.0784 -2.036261	-561.1964 -2.043954	-561.2783 -2.04393	-561.3801 -2.043057	-561.4934 -2.044707	-561.6294 -2.04229	-561.7422 -2.043484	-561.8046 -2.04455	-561.8923 -2.04385	-561.9984 -2.047113	-562.0472 -2.04694	-562.1845 -2.045254	-562.2764 -2.05057	-562.4232 -2.058825	-562.4874 -2.057672	-562.5942 -2.057477	-562.7211 -2.061687	-562.7693 -2.07385	-562.8461 -2.07473	-562.9973 -2.08275	-563.0886 -2.087222	-563.201 -2.092549	-563.2506 -2.104054	-563.387 -2.111739	-563.4785 -2.118158	-563.5679 -2.11999	-563.6801 -2.135948	-563.8093 -2.140819	-563.9142 -2.15288	-564.0072 -2.159512	-564.0515 -2.161504	-564.173 -2.169598	-564.2863 -2.178689
-558.932 -1.261734	-558.9723 -1.959743	-559.123 -1.988927	-559.2144 -2.004634	-559.2966 -2.012134	-559.3796 -2.018242	-559.5086 -2.016209	-559.5679 -2.018671	-559.7032 -2.024098	-559.7888 -2.024064	-559.8998 -2.024246	-560.0132 -2.029322	-560.0642 -2.023298	-560.2284 -2.031766	-560.2795 -2.03159	-560.3856 -2.030338	-560.4883 -2.03161	-560.6214 -2.029641	-560.7548 -2.032007	-560.813 -2.03218	-560.8822 -2.031772	-561.0176 -2.033159	-561.0474 -2.034528	-561.2098 -2.034098	-561.2866 -2.038776	-561.417 -2.045327	-561.5003 -2.04449	-561.5984 -2.045155	-561.7288 -2.05002	-561.7648 -2.061518	-561.8594 -2.061761	-561.9869 -2.069822	-562.1212 -2.074106	-562.1949 -2.079899	-562.262 -2.091466	-562.4014 -2.097718	-562.4669 -2.104828	-562.5964 -2.106683	-562.6841 -2.12507	-562.7965 -2.127432	-562.9115 -2.139946	-562.9993 -2.14686	-563.0577 -2.147853	-563.1844 -2.157958	-563.2968 -2.166547
-557.9195 -1.253663	-557.991 -1.947809	-558.1353 -1.978034	-558.21 -1.992451	-558.3159 -1.999027	-558.3837 -2.004789	-558.517 -2.002967	-558.5831 -2.007253	-558.748 -2.012782	-558.8137 -2.011702	-558.9178 -2.012282	-559.0205 -2.014543	-559.0873 -2.011581	-559.243 -2.020455	-559.2781 -2.01963	-559.3724 -2.018029	-559.4867 -2.019081	-559.6119 -2.016835	-559.7319 -2.02192	-559.7961 -2.019664	-559.8851 -2.019176	-560.0152 -2.018229	-560.0775 -2.023125	-560.2237 -2.023339	-560.2829 -2.025304	-560.4156 -2.032117	-560.5199 -2.030688	-560.6201 -2.032389	-560.7347 -2.039225	-560.7766 -2.049106	-560.898 -2.048835	-560.9861 -2.056642	-561.1264 -2.061234	-561.2184 -2.068814	-561.2678 -2.079217	-561.4033 -2.084997	-561.4889 -2.092634	-561.6172 -2.095228	-561.6955 -2.112599	-561.8219 -2.115157	-561.9263 -2.127235	-562.0114 -2.133001	-562.0869 -2.135173	-562.1952 -2.146847	-562.3149 -2.153494
-556.9402 -1.245471	-557.0241 -1.934565	-557.1501 -1.967554	-557.227 -1.980356	-557.3161 -1.985232	-557.4056 -1.991908	-557.5193 -1.989804	-557.5798 -1.996479	-557.723 -2.00073	-557.847 -1.999724	-557.9134 -1.999577	-558.0035 -2.000996	-558.0989 -2.001447	-558.2371 -2.007729	-558.2905 -2.00725	-558.4072 -2.005439	-558.499 -2.007156	-558.6143 -2.005449	-558.7305 -2.010281	-558.812 -2.007829	-558.8971 -2.007395	-559.0233 -2.00554	-559.1185 -2.011462	-559.2444 -2.010931	-559.2991 -2.011865	-559.4078 -2.018992	-559.5178 -2.017803	-559.6271 -2.020888	-559.7117 -2.026548	-559.8076 -2.037112	-559.9094 -2.035907	-559.9867 -2.043166	-560.125 -2.049519	-560.223 -2.055608	-560.2766 -2.067412	-560.4064 -2.072196	-560.487 -2.079606	-560.6197 -2.084389	-560.7215 -2.100161	-560.8286 -2.10233	-560.938 -2.114445	-561.0123 -2.118021	-561.104 -2.12386	-561.2039 -2.135485	-561.3121 -2.140225
-555.9474 -1.23819	-556.0361 -1.923431	-556.1573 -1.956792	-556.2498 -1.969132	-556.3281 -1.972616	-556.421 -1.979627	-556.5417 -1.977626	-556.6034 -1.985805	-556.7005 -1.988821	-556.8492 -1.987565	-556.9081 -1.985203	-557.0123 -1.988632	-557.1266 -1.990741	-557.2445 -1.994498	-557.3 -1.995525	-557.4106 -1.99164	-557.5237 -1.99499	-557.6071 -1.992079	-557.73 -1.99745	-557.795 -1.995214	-557.8915 -1.995041	-558.004 -1.993483	-558.1196 -1.999791	-558.2336 -2.000364	-558.3145 -1.99854	-558.4053 -2.006166	-558.5089 -2.005684	-558.6362 -2.009417	-558.7164 -2.013229	-558.8198 -2.024616	-558.9186 -2.021896	-558.9807 -2.03011	-559.1393 -2.037895	-559.2255 -2.042486	-559.3035 -2.054709	-559.3812 -2.058763	-559.5054 -2.067467	-559.6022 -2.073599	-559.7094 -2.087835	-559.8102 -2.089	-559.9131 -2.100293	-559.9946 -2.104918	-560.0875 -2.112925	-560.1901 -2.122131	-560.3262 -2.126277
-554.9463 -1.230549	-555.0392 -1.911918	-555.1545 -1.944916	-555.2603 -1.957575	-555.3333 -1.960026	-555.4388 -1.968609	-555.5457 -1.965123	-555.6394 -1.973656	-555.7125 -1.976957	-555.8441 -1.97457	-555.9039 -1.972328	-556.036 -1.978616	-556.1494 -1.980233	-556.2255 -1.981996	-556.3135 -1.982949	-556.4291 -1.978332	-556.5439 -1.984005	-556.6178 -1.980392	-556.7131 -1.985516	-556.7933 -1.982386	-556.913 -1.981153	-556.9876 -1.982023	-557.1259 -1.988267	-557.2434 -1.986091	-557.3218 -1.98559	-557.4144 -1.993404	-557.5154 -1.994501	-557.6342 -1.997453	-557.7372 -2.000115	-557.835 -2.012388	-557.9249 -2.008589	-557.9894 -2.01913	-558.13 -2.026892	-558.2304 -2.029804	-558.3167 -2.040189	-558.3929 -2.045705	-558.527 -2.05562	-558.5996 -2.062302	-558.7211 -2.075456	-558.8121 -2.077076	-558.9088 -2.086985	-559.0032 -2.093256	-559.0726 -2.101655	-559.1608 -2.108696	-559.3123 -2.112585
-553.9457 -1.222991	-554.0456 -1.901118	-554.1401 -1.9321	-554.2714 -1.945813	-554.3358 -1.947225	-554.4443 -1.957258	-554.5269 -1.95431	-554.6341 -1.960308	-554.6946 -1.965247	-554.8334 -1.961583	-554.8954 -1.959383	-555.0226 -1.968138	-555.132 -1.968274	-555.2117 -1.968034	-555.3199 -1.9708	-555.4426 -1.965341	-555.5516 -1.972222	-555.6214 -1.969207	-555.7363 -1.973679	-555.8079 -1.970146	-555.9108 -1.969144	-555.9781 -1.97256	-556.1416 -1.976255	-556.2485 -1.974981	-556.3492 -1.974167	-556.3972 -1.980915	-556.515 -1.984697	-556.6217 -1.985859	-556.7421 -1.985535	-556.8365 -1.998928	-556.897 -1.996043	-557.0068 -2.008547	-557.1357 -2.01435	-557.2141 -2.016134	-557.3215 -2.026589	-557.4034 -2.032862	-557.5217 -2.044018	-557.6191 -2.04906	-557.7349 -2.063013	-557.8014 -2.063077	-557.8954 -2.074929	-557.9923 -2.083249	-558.0935 -2.08955	-558.1512 -2.095218	-558.3228 -2.100142
-552.922 -1.21727	-553.0333 -1.891201	-553.1251 -1.921098	-553.2738 -1.93354	-553.3379 -1.934789	-553.4318 -1.945991	-553.5222 -1.945363	-553.6246 -1.947218	-553.6965 -1.953646	-553.8076 -1.949314	-553.8881 -1.94815	-554.0103 -1.956991	-554.1237 -1.954591	-554.2069 -1.95468	-554.3062 -1.957121	-554.4318 -1.954297	-554.5454 -1.959769	-554.6216 -1.957176	-554.7507 -1.961679	-554.7925 -1.957487	-554.9166 -1.957149	-554.975 -1.961674	-555.116 -1.964433	-555.2252 -1.962263	-555.3532 -1.960723	-555.432 -1.968446	-555.5305 -1.973694	-555.6204 -1.972806	-555.7477 -1.973936	-555.8296 -1.986559	-555.9 -1.984846	-556.0288 -1.998149	-556.1571 -2.002706	-556.2145 -2.004375	-556.3202 -2.014836	-556.4143 -2.021289	-556.556 -2.034386	-556.6156 -2.037131	-556.716 -2.049423	-556.7993 -2.049188	-556.895 -2.064323	-556.9695 -2.072694	-557.0872 -2.076105	-557.1538 -2.081726	-557.3143 -2.086949
-551.9315 -1.212652	-552.004 -1.879471	-552.1357 -1.909679	-552.2519 -1.920949	-552.3343 -1.921696	-552.4529 -1.935729	-552.5084 -1.934609	-552.6154 -1.935373	-552.6969 -1.941411	-552.8022 -1.937769	-552.8784 -1.939338	-552.9948 -1.945914	-553.1084 -1.943501	-553.2194 -1.942678	-553.3126 -1.943663	-553.4365 -1.945142	-553.5402 -1.948392	-553.621 -1.947418	-553.744 -1.949795	-553.7664 -1.945433	-553.9236 -1.945753	-553.975 -1.950017	-554.1249 -1.951468	-554.2175 -1.948365	-554.3323 -1.9477	-554.4407 -1.956654	-554.524 -1.961931	-554.6283 -1.95972	-554.7325 -1.961948	-554.8367 -1.974255	-554.8995 -1.974185	-555.0436 -1.98697	-555.1608 -1.990117	-555.2112 -1.993036	-555.3406 -2.001645	-555.4281 -2.011112	-555.5676 -2.02179	-555.6284 -2.025144	-555.7074 -2.036681	-555.8085 -2.037	-555.9128 -2.0537	-555.9796 -2.061349	-556.1061 -2.064422	-556.1852 -2.069901	-556.3039 -2.075719
-550.9376 -1.208363	-551.0091 -1.867531	-551.137 -1.898419	-551.2527 -1.909116	-551.3363 -1.910418	-551.45 -1.924681	-551.5048 -1.923282	-551.591 -1.92428	-551.6888 -1.928161	-551.7911 -1.927161	-551.8892 -1.929589	-551.9855 -1.932879	-552.118 -1.930878	-552.2009 -1.930681	-552.3154 -1.932103	-552.4295 -1.935773	-552.5447 -1.936333	-552.6339 -1.935578	-552.756 -1.936695	-552.7584 -1.934454	-552.8951 -1.936098	-552.9865 -1.938841	-553.1234 -1.938791	-553.2168 -1.936853	-553.3183 -1.935462	-553.4317 -1.94625	-553.5117 -1.949983	-553.6318 -1.947206	-553.7157 -1.948792	-553.8289 -1.962765	-553.8927 -1.963182	-554.0487 -1.973822	-554.1575 -1.977266	-554.1855 -1.980022	-554.3519 -1.990723	-554.4061 -2.000468	-554.5471 -2.009344	-554.6523 -2.012999	-554.6975 -2.023606	-554.8167 -2.025601	-554.9302 -2.040567	-554.9885 -2.049961	-555.1467 -2.05253	-555.1993 -2.056866	-555.333 -2.064087
