-599.298 -1.653801	-597.7474 -2.771311	-597.6655 -2.788265	-597.5344 -2.790715	-597.4374 -2.789397	-597.3356 -2.786986	-597.2189 -2.788252	-597.1261 -2.787803	-597.03 -2.781114	-596.8622 -2.771905	-596.8051 -2.78328	-596.7402 -2.770526	-596.6036 -2.771272	-596.5563 -2.764036	-596.4149 -2.756657	-596.3069 -2.762052	-596.2453 -2.757048	-596.1139 -2.757586	-596.0181 -2.750449	-595.9407 -2.748486	-595.8276 -2.757396	-595.7334 -2.74536	-595.6572 -2.743591	-595.5521 -2.741629	-595.4573 -2.741094	-595.3486 -2.735163	-595.2262 -2.734447	-595.134 -2.730554	-595.043 -2.728738	-594.9383 -2.73304	-594.8634 -2.738664	-594.718 -2.731726	-594.6573 -2.729044	-594.537 -2.728534	-594.4552 -2.726408	-594.3627 -2.729556	-594.2339 -2.725904	-594.1686 -2.727738	-594.0255 -2.724012	-593.9444 -2.727397	-593.8537 -2.739281	-593.7862 -2.726831	-593.6031 -2.724331	-593.5024 -2.723278	-593.3879 -2.724531
-389.9006 -6.843192	-389.7582 -6.958618	-389.7112 -6.987227	-389.5572 -7.002064	-389.5289 -7.01101	-389.4342 -7.018401	-389.2985 -7.02151	-389.1733 -7.027743	-389.0601 -7.026831	-389.0052 -7.037127	-388.9327 -7.03268	-388.805 -7.039564	-388.6859 -7.037121	-388.6178 -7.04359	-388.519 -7.040576	-388.4076 -7.048007	-388.2769 -7.051681	-388.2258 -7.056353	-388.0883 -7.058815	-387.9891 -7.069484	-387.889 -7.061895	-387.8149 -7.070642	-387.6943 -7.0674	-387.604 -7.073882	-387.4704 -7.074492	-387.4077 -7.084236	-387.2714 -7.089013	-387.1987 -7.087465	-387.0934 -7.091185	-386.9767 -7.110853	-386.884 -7.108973	-386.7479 -7.108371	-386.6807 -7.117545	-386.6076 -7.119835	-386.4835 -7.125606	-386.3797 -7.140542	-386.3038 -7.142312	-386.1501 -7.147151	-386.0983 -7.155895	-385.9756 -7.168993	-385.8536 -7.168681	-385.7977 -7.172544	-385.6651 -7.175535	-385.5847 -7.185394	-385.4246 -7.192054
-390.8875 -6.785066	-390.7589 -6.899529	-390.6971 -6.926835	-390.5552 -6.941521	-390.5133 -6.951179	-390.4363 -6.959524	-390.2963 -6.962687	-390.2047 -6.966358	-390.1006 -6.967887	-390.0269 -6.977175	-389.9307 -6.975162	-389.8093 -6.980455	-389.6807 -6.978512	-389.6303 -6.984275	-389.5156 -6.980635	-389.4131 -6.990464	-389.2751 -6.993875	-389.2356 -6.995248	-389.1036 -6.998137	-388.9982 -7.010485	-388.8935 -7.003757	-388.8255 -7.011642	-388.7028 -7.008755	-388.5877 -7.013243	-388.4925 -7.016547	-388.4232 -7.026998	-388.2813 -7.027702	-388.2324 -7.02886	-388.065 -7.031394	-387.9961 -7.052791	-387.8946 -7.05106	-387.7615 -7.048567	-387.6635 -7.059799	-387.6146 -7.060556	-387.4933 -7.067523	-387.379 -7.081762	-387.3108 -7.081993	-387.1648 -7.089318	-387.0958 -7.096685	-386.9845 -7.11152	-386.8612 -7.109901	-386.7782 -7.114051	-386.6849 -7.117101	-386.597 -7.12669	-386.4598 -7.133728
-391.8864 -6.728956	-391.7889 -6.84306	-391.6799 -6.869641	-391.5357 -6.883752	-391.4789 -6.893718	-391.4312 -6.901933	-391.2898 -6.904527	-391.1942 -6.905776	-391.112 -6.908379	-391.0214 -6.918673	-390.9112 -6.916668	-390.7983 -6.920033	-390.6756 -6.919931	-390.6293 -6.923125	-390.4973 -6.921918	-390.4056 -6.931875	-390.299 -6.934953	-390.2231 -6.935061	-390.0969 -6.937979	-390.0101 -6.952651	-389.9222 -6.94596	-389.8244 -6.952076	-389.7185 -6.950734	-389.5877 -6.95365	-389.5278 -6.95844	-389.4226 -6.968615	-389.2541 -6.967983	-389.2246 -6.968513	-389.0878 -6.972047	-388.985 -6.994869	-388.8855 -6.993329	-388.7496 -6.990771	-388.6488 -7.002799	-388.6219 -7.000876	-388.4854 -7.010109	-388.3843 -7.022464	-388.3076 -7.021916	-388.1639 -7.030639	-388.093 -7.03748	-387.9811 -7.05444	-387.8868 -7.050846	-387.783 -7.054987	-387.7098 -7.059061	-387.6051 -7.06877	-387.4895 -7.076603
-392.8795 -6.67346	-392.804 -6.786333	-392.6645 -6.812714	-392.5628 -6.82609	-392.471 -6.833636	-392.4255 -6.844046	-392.3218 -6.847171	-392.1685 -6.846133	-392.1107 -6.849669	-392.034 -6.862013	-391.9105 -6.857312	-391.7936 -6.860319	-391.6566 -6.862496	-391.6064 -6.864102	-391.5071 -6.865536	-391.3894 -6.873829	-391.2983 -6.878008	-391.1987 -6.875329	-391.1152 -6.878413	-390.9983 -6.894339	-390.9443 -6.887142	-390.8164 -6.894385	-390.7231 -6.89269	-390.5776 -6.894046	-390.5267 -6.900972	-390.4138 -6.909395	-390.2498 -6.909517	-390.2059 -6.910953	-390.0724 -6.913604	-390.0218 -6.937745	-389.9102 -6.935719	-389.7887 -6.933459	-389.6678 -6.944323	-389.6074 -6.942046	-389.4935 -6.952822	-389.3945 -6.962794	-389.3093 -6.963705	-389.1829 -6.972209	-389.0987 -6.978056	-388.9844 -6.996609	-388.8823 -6.991235	-388.7673 -6.995125	-388.7043 -7.000576	-388.6151 -7.011014	-388.5241 -7.01982
-393.8795 -6.617118	-393.8057 -6.729287	-393.6695 -6.755084	-393.5728 -6.767311	-393.4484 -6.776901	-393.4254 -6.78609	-393.3122 -6.789832	-393.1604 -6.787457	-393.1391 -6.790133	-393.0504 -6.805677	-392.9064 -6.799316	-392.7926 -6.80106	-392.675 -6.805125	-392.5873 -6.806392	-392.5096 -6.809515	-392.3921 -6.81588	-392.3072 -6.821628	-392.1888 -6.816635	-392.0986 -6.821031	-391.9994 -6.837798	-391.9288 -6.82956	-391.8185 -6.836327	-391.7116 -6.834961	-391.57 -6.836827	-391.5221 -6.843714	-391.3959 -6.850417	-391.2463 -6.852677	-391.2265 -6.855445	-391.0793 -6.855824	-391.0043 -6.879385	-390.9068 -6.877045	-390.7814 -6.875759	-390.6716 -6.884199	-390.6035 -6.885021	-390.4831 -6.894238	-390.4058 -6.90302	-390.3048 -6.906067	-390.1723 -6.911986	-390.0911 -6.920747	-389.9794 -6.939176	-389.8997 -6.931444	-389.7567 -6.936069	-389.7072 -6.942008	-389.6208 -6.953714	-389.5262 -6.961454
-394.8764 -6.562327	-394.8117 -6.674326	-394.66 -6.699623	-394.5906 -6.709854	-394.4193 -6.721605	-394.4241 -6.729352	-394.2946 -6.732478	-394.1383 -6.730768	-394.1167 -6.731922	-394.0305 -6.748792	-393.9006 -6.742023	-393.7711 -6.742073	-393.6846 -6.747058	-393.5849 -6.748763	-393.5132 -6.752952	-393.3804 -6.757106	-393.3136 -6.762738	-393.1758 -6.75969	-393.0847 -6.764264	-392.9962 -6.781453	-392.9221 -6.770442	-392.8101 -6.779634	-392.6967 -6.777131	-392.564 -6.780995	-392.5085 -6.787092	-392.3934 -6.791395	-392.2542 -6.797393	-392.2 -6.797338	-392.1148 -6.800948	-392.0002 -6.822348	-391.8913 -6.82001	-391.7911 -6.819681	-391.6618 -6.826093	-391.5979 -6.82938	-391.4597 -6.836914	-391.3992 -6.843789	-391.2904 -6.849049	-391.1543 -6.853444	-391.0816 -6.863242	-390.9688 -6.880389	-390.8928 -6.871657	-390.7557 -6.875741	-390.7027 -6.882085	-390.6125 -6.896191	-390.5097 -6.904304
-395.8613 -6.50659	-395.8002 -6.616717	-395.6653 -6.641916	-395.5859 -6.652848	-395.4452 -6.6657	-395.4223 -6.671304	-395.2914 -6.674428	-395.1475 -6.673556	-395.1048 -6.676677	-395.033 -6.694265	-394.9121 -6.684267	-394.778 -6.685348	-394.6831 -6.690187	-394.5818 -6.694639	-394.5131 -6.698045	-394.3667 -6.700469	-394.2965 -6.706499	-394.1765 -6.702729	-394.1126 -6.709815	-393.9882 -6.723425	-393.891 -6.711184	-393.8163 -6.723084	-393.6961 -6.718534	-393.5452 -6.724979	-393.4943 -6.729638	-393.3932 -6.732775	-393.2857 -6.740899	-393.2027 -6.742045	-393.0796 -6.746029	-393.0077 -6.764849	-392.9188 -6.762687	-392.7892 -6.762602	-392.6747 -6.767077	-392.6198 -6.774295	-392.4556 -6.780306	-392.3986 -6.786275	-392.3038 -6.792506	-392.1687 -6.797445	-392.0853 -6.808016	-391.9697 -6.823042	-391.8703 -6.814818	-391.7534 -6.818234	-391.6924 -6.823853	-391.6098 -6.84065	-391.4975 -6.846616
-396.8236 -6.450994	-396.776 -6.558044	-396.6412 -6.583232	-396.5658 -6.595521	-396.434 -6.609461	-396.4091 -6.612866	-396.2584 -6.616448	-396.1634 -6.615652	-396.1054 -6.620733	-396.0143 -6.637585	-395.9238 -6.629879	-395.7812 -6.629689	-395.6923 -6.632111	-395.6143 -6.6394	-395.5136 -6.642236	-395.3707 -6.644662	-395.3012 -6.648857	-395.185 -6.645833	-395.1129 -6.654826	-394.9905 -6.668213	-394.8826 -6.655236	-394.8276 -6.666055	-394.6904 -6.662475	-394.5655 -6.67037	-394.5002 -6.672989	-394.3915 -6.676401	-394.3149 -6.684205	-394.2022 -6.686671	-394.0865 -6.68995	-393.9739 -6.706684	-393.8953 -6.704179	-393.7629 -6.704512	-393.668 -6.709268	-393.6187 -6.718073	-393.4511 -6.724374	-393.3817 -6.730072	-393.3033 -6.734419	-393.1685 -6.742023	-393.0912 -6.751976	-392.9904 -6.765474	-392.8788 -6.758886	-392.7647 -6.762562	-392.7048 -6.767982	-392.6068 -6.784222	-392.4809 -6.788804
-397.8382 -6.398639	-397.7733 -6.502752	-397.6652 -6.528189	-397.5754 -6.542571	-397.4402 -6.554523	-397.3986 -6.556265	-397.248 -6.55989	-397.1712 -6.559711	-397.0789 -6.566743	-396.9831 -6.579422	-396.8893 -6.574155	-396.7593 -6.573636	-396.6642 -6.575538	-396.5942 -6.584159	-396.5146 -6.586677	-396.3774 -6.588227	-396.2991 -6.590674	-396.1761 -6.589266	-396.1251 -6.599064	-395.9985 -6.611257	-395.8643 -6.597768	-395.8068 -6.609441	-395.6917 -6.606646	-395.5818 -6.614717	-395.4891 -6.617217	-395.394 -6.621747	-395.3232 -6.626491	-395.1857 -6.631073	-395.0845 -6.635076	-394.9933 -6.650192	-394.8955 -6.648122	-394.7467 -6.64858	-394.6752 -6.654341	-394.6193 -6.662573	-394.4439 -6.669927	-394.3634 -6.675169	-394.2825 -6.676583	-394.1705 -6.68816	-394.0997 -6.694396	-393.9997 -6.707617	-393.88 -6.703086	-393.7334 -6.704608	-393.6954 -6.712608	-393.5929 -6.727387	-393.4761 -6.731448
-398.8416 -6.345434	-398.769 -6.44734	-398.6831 -6.473462	-398.5849 -6.489767	-398.4651 -6.499407	-398.3815 -6.499786	-398.2509 -6.504091	-398.179 -6.505244	-398.0726 -6.513619	-397.9907 -6.5251	-397.8971 -6.520165	-397.7657 -6.519494	-397.6557 -6.521968	-397.5776 -6.531123	-397.5104 -6.533332	-397.3747 -6.533947	-397.2896 -6.535823	-397.1587 -6.534815	-397.1257 -6.544755	-396.9788 -6.554576	-396.862 -6.542488	-396.7924 -6.551475	-396.6654 -6.551488	-396.6063 -6.559199	-396.4891 -6.561239	-396.3839 -6.567354	-396.3072 -6.568501	-396.1982 -6.575207	-396.0615 -6.579391	-395.9843 -6.593645	-395.9056 -6.590853	-395.7295 -6.592228	-395.6911 -6.598838	-395.6267 -6.607314	-395.4661 -6.615014	-395.3613 -6.620164	-395.282 -6.619374	-395.1815 -6.634219	-395.1195 -6.638435	-394.99 -6.651498	-394.8922 -6.648552	-394.7399 -6.64938	-394.6799 -6.658853	-394.6073 -6.671918	-394.489 -6.674364
-399.8428 -6.293043	-399.7672 -6.393139	-399.655 -6.419389	-399.594 -6.436304	-399.4439 -6.444258	-399.37 -6.445693	-399.2525 -6.450283	-399.1884 -6.452218	-399.0998 -6.459749	-398.9742 -6.468936	-398.8845 -6.466873	-398.757 -6.464361	-398.6663 -6.468907	-398.5781 -6.477436	-398.5009 -6.478591	-398.3833 -6.480475	-398.2938 -6.480826	-398.1531 -6.481991	-398.1076 -6.489702	-397.993 -6.502816	-397.8778 -6.491103	-397.7849 -6.497338	-397.6639 -6.499196	-397.6078 -6.505284	-397.5003 -6.508221	-397.3724 -6.514557	-397.2863 -6.513623	-397.194 -6.519988	-397.0972 -6.524739	-396.961 -6.538331	-396.8773 -6.533836	-396.7212 -6.536749	-396.6874 -6.543733	-396.5974 -6.551514	-396.4651 -6.559968	-396.341 -6.564665	-396.2567 -6.563863	-396.1562 -6.579474	-396.1043 -6.581032	-395.9777 -6.595284	-395.894 -6.592616	-395.7381 -6.593443	-395.6704 -6.604519	-395.6088 -6.615361	-395.4834 -6.619466
-400.871 -6.241401	-400.7724 -6.341185	-400.6666 -6.368079	-400.5966 -6.383994	-400.4359 -6.390754	-400.3752 -6.394289	-400.2625 -6.396838	-400.2086 -6.401761	-400.0909 -6.407532	-399.9693 -6.413999	-399.8586 -6.411802	-399.7516 -6.409534	-399.6688 -6.417137	-399.579 -6.424235	-399.4945 -6.423678	-399.3757 -6.425854	-399.3009 -6.427282	-399.1394 -6.429831	-399.0953 -6.435025	-398.9799 -6.448782	-398.8696 -6.437023	-398.7614 -6.44248	-398.6999 -6.446493	-398.6166 -6.449537	-398.4857 -6.455212	-398.3567 -6.460609	-398.2743 -6.460892	-398.2159 -6.465809	-398.1094 -6.471726	-397.9599 -6.486628	-397.8864 -6.481133	-397.7404 -6.484821	-397.6587 -6.491533	-397.5799 -6.497998	-397.4684 -6.505096	-397.349 -6.508828	-397.2714 -6.511686	-397.1383 -6.525092	-397.0866 -6.527002	-396.9434 -6.540621	-396.8807 -6.536093	-396.7385 -6.537405	-396.6555 -6.549061	-396.6038 -6.559066	-396.4668 -6.562446
-401.8716 -6.187013	-401.7635 -6.288207	-401.6366 -6.316212	-401.5811 -6.33052	-401.4426 -6.338108	-401.3875 -6.34235	-401.2643 -6.343215	-401.2089 -6.350876	-401.0759 -6.355311	-400.9838 -6.36185	-400.8878 -6.359499	-400.7568 -6.356235	-400.6838 -6.366687	-400.5911 -6.371008	-400.4761 -6.369816	-400.3535 -6.371893	-400.3052 -6.377442	-400.1512 -6.378418	-400.0783 -6.380947	-399.9727 -6.396752	-399.896 -6.383387	-399.7667 -6.390364	-399.6999 -6.394298	-399.5942 -6.39549	-399.5089 -6.402848	-399.3584 -6.40561	-399.2703 -6.409213	-399.2263 -6.41114	-399.1025 -6.418068	-398.9708 -6.434013	-398.868 -6.426785	-398.7501 -6.431915	-398.6447 -6.438024	-398.5828 -6.444142	-398.4834 -6.450123	-398.3598 -6.453454	-398.2936 -6.460099	-398.1546 -6.472242	-398.0835 -6.473924	-397.9355 -6.48845	-397.8832 -6.481493	-397.7572 -6.485734	-397.6742 -6.496222	-397.6047 -6.506784	-397.4755 -6.509622
-402.8694 -6.134148	-402.7557 -6.234467	-402.6313 -6.264267	-402.5642 -6.278065	-402.4301 -6.285535	-402.3887 -6.289294	-402.2952 -6.290461	-402.2036 -6.299312	-402.0755 -6.302668	-401.9836 -6.30928	-401.8644 -6.30465	-401.7554 -6.304117	-401.6906 -6.314504	-401.6084 -6.316908	-401.4774 -6.315383	-401.3474 -6.318057	-401.3159 -6.326224	-401.1532 -6.325623	-401.0805 -6.328909	-400.9901 -6.346149	-400.905 -6.330979	-400.7702 -6.339252	-400.7237 -6.34245	-400.5938 -6.342165	-400.5051 -6.350159	-400.3565 -6.351354	-400.2725 -6.358506	-400.2063 -6.359442	-400.1217 -6.364922	-399.9935 -6.38217	-399.86 -6.373923	-399.7683 -6.380254	-399.6566 -6.385194	-399.5757 -6.390227	-399.4874 -6.395833	-399.3668 -6.400252	-399.3131 -6.408619	-399.1514 -6.418838	-399.0728 -6.421544	-398.9553 -6.435417	-398.8652 -6.428329	-398.7659 -6.433416	-398.701 -6.443471	-398.5855 -6.453645	-398.48 -6.45657
-403.8577 -6.082197	-403.7407 -6.182257	-403.6476 -6.213173	-403.5549 -6.226217	-403.4378 -6.23396	-403.3942 -6.237037	-403.2906 -6.238303	-403.1653 -6.247401	-403.0647 -6.250203	-402.9719 -6.257876	-402.8555 -6.251445	-402.7601 -6.253735	-402.6804 -6.262187	-402.6095 -6.263182	-402.4746 -6.261575	-402.3396 -6.264569	-402.3147 -6.274351	-402.1612 -6.272975	-402.0522 -6.275708	-401.9847 -6.29266	-401.8787 -6.275597	-401.7733 -6.286812	-401.731 -6.289584	-401.6022 -6.288027	-401.4905 -6.296606	-401.3478 -6.297755	-401.2859 -6.308018	-401.2019 -6.307431	-401.0941 -6.311405	-401.0243 -6.330007	-400.8874 -6.321738	-400.7873 -6.329377	-400.6533 -6.332802	-400.5733 -6.337777	-400.5027 -6.342728	-400.3764 -6.349005	-400.3154 -6.357165	-400.1686 -6.365921	-400.0826 -6.369291	-399.9699 -6.382689	-399.8584 -6.376953	-399.7667 -6.382004	-399.7061 -6.390924	-399.5875 -6.401688	-399.4888 -6.40247
-404.8688 -6.030919	-404.7378 -6.131634	-404.6506 -6.162433	-404.5468 -6.17534	-404.4433 -6.182958	-404.3887 -6.184613	-404.2833 -6.188202	-404.1307 -6.195993	-404.0564 -6.197662	-403.9733 -6.20721	-403.8702 -6.19944	-403.7532 -6.20327	-403.6673 -6.210567	-403.6028 -6.209478	-403.4551 -6.209306	-403.3344 -6.21281	-403.3013 -6.221603	-403.1738 -6.221209	-403.0581 -6.223272	-402.9785 -6.239307	-402.8867 -6.222984	-402.7693 -6.236011	-402.7133 -6.237846	-402.5832 -6.236178	-402.4988 -6.244025	-402.3712 -6.24629	-402.293 -6.256684	-402.204 -6.253526	-402.0932 -6.258202	-402.0175 -6.27564	-401.8887 -6.268698	-401.77 -6.277224	-401.6691 -6.279156	-401.5921 -6.284855	-401.4795 -6.289906	-401.348 -6.298922	-401.2971 -6.30532	-401.1752 -6.312848	-401.1044 -6.314876	-400.9846 -6.329262	-400.8763 -6.326364	-400.7752 -6.330918	-400.7081 -6.339772	-400.5835 -6.351063	-400.5019 -6.352425
-405.8545 -5.982238	-405.7374 -6.082219	-405.6632 -6.111745	-405.5475 -6.125452	-405.4262 -6.131755	-405.3662 -6.135395	-405.2841 -6.138153	-405.1313 -6.145287	-405.0578 -6.145669	-404.9555 -6.156297	-404.8514 -6.148858	-404.742 -6.153537	-404.6739 -6.158486	-404.587 -6.157982	-404.4657 -6.158558	-404.3281 -6.16291	-404.2899 -6.170099	-404.166 -6.170089	-404.0664 -6.17324	-403.9688 -6.186666	-403.8503 -6.172727	-403.7613 -6.185186	-403.7025 -6.185924	-403.5843 -6.185246	-403.4651 -6.190929	-403.3641 -6.196091	-403.2904 -6.205634	-403.1718 -6.200643	-403.0907 -6.20552	-403.0044 -6.223103	-402.8845 -6.218111	-402.7662 -6.225857	-402.674 -6.227178	-402.581 -6.232132	-402.4567 -6.238217	-402.3304 -6.249498	-402.2733 -6.253882	-402.1564 -6.25922	-402.1025 -6.262566	-401.9775 -6.275645	-401.8705 -6.27561	-401.7706 -6.278746	-401.7045 -6.286571	-401.5779 -6.297756	-401.4902 -6.299769
-406.8472 -5.932839	-406.7161 -6.032636	-406.6529 -6.059956	-406.5563 -6.074348	-406.417 -6.079917	-406.3695 -6.0869	-406.2555 -6.087834	-406.1465 -6.094243	-406.0637 -6.094216	-405.9392 -6.104666	-405.8762 -6.099976	-405.7429 -6.103899	-405.6707 -6.107263	-405.5773 -6.10857	-405.4507 -6.108004	-405.3532 -6.113827	-405.2772 -6.118256	-405.1893 -6.120175	-405.0718 -6.12187	-404.9574 -6.134604	-404.8359 -6.123604	-404.7756 -6.135003	-404.6932 -6.134738	-404.5761 -6.135446	-404.4454 -6.139451	-404.3535 -6.146969	-404.2794 -6.155327	-404.1868 -6.149772	-404.0768 -6.153495	-403.9779 -6.172131	-403.8971 -6.168112	-403.7621 -6.174037	-403.6518 -6.176919	-403.571 -6.180606	-403.4205 -6.187059	-403.3257 -6.199592	-403.2381 -6.203283	-403.1539 -6.206594	-403.0889 -6.209884	-402.9632 -6.224587	-402.8645 -6.224765	-402.7368 -6.227582	-402.6722 -6.23314	-402.5663 -6.244874	-402.4804 -6.24834
-407.8513 -5.884653	-407.7211 -5.983926	-407.6473 -6.009333	-407.5554 -6.023724	-407.4062 -6.029474	-407.3447 -6.039057	-407.227 -6.038059	-407.1602 -6.044653	-407.0331 -6.043745	-406.9492 -6.052879	-406.8683 -6.050544	-406.7479 -6.053641	-406.6612 -6.055926	-406.5826 -6.05883	-406.4553 -6.057144	-406.3584 -6.065063	-406.2604 -6.0675	-406.1602 -6.070518	-406.095 -6.071728	-405.9577 -6.084336	-405.8495 -6.076117	-405.7648 -6.084278	-405.6753 -6.083132	-405.558 -6.086139	-405.4457 -6.090726	-405.3468 -6.098229	-405.2627 -6.104531	-405.1885 -6.099003	-405.0674 -6.10333	-404.9629 -6.12232	-404.8762 -6.119148	-404.7515 -6.122112	-404.6613 -6.127427	-404.579 -6.132518	-404.4229 -6.136459	-404.3281 -6.149999	-404.2612 -6.152638	-404.1515 -6.155005	-404.0627 -6.158699	-403.944 -6.174623	-403.8606 -6.173213	-403.7443 -6.177494	-403.6482 -6.180875	-403.5305 -6.192681	-403.4801 -6.198421
-408.8401 -5.83702	-408.6968 -5.934525	-408.6384 -5.959048	-408.5556 -5.973185	-408.3899 -5.979337	-408.3443 -5.989322	-408.2225 -5.987549	-408.1657 -5.994697	-408.0329 -5.994238	-407.9294 -6.002893	-407.8593 -6.002167	-407.7625 -6.004514	-407.655 -6.005685	-407.5662 -6.0102	-407.4555 -6.007817	-407.3543 -6.016572	-407.2494 -6.019238	-407.1409 -6.020858	-407.0764 -6.021906	-406.942 -6.034989	-406.83 -6.027164	-406.7777 -6.03353	-406.6429 -6.03173	-406.5534 -6.036007	-406.4373 -6.041367	-406.3364 -6.049284	-406.2357 -6.053193	-406.1719 -6.051338	-406.0594 -6.053187	-405.9713 -6.074391	-405.8654 -6.070784	-405.7505 -6.071387	-405.6581 -6.078475	-405.5616 -6.081976	-405.4467 -6.086585	-405.3394 -6.101312	-405.2457 -6.10151	-405.1257 -6.104959	-405.0389 -6.109878	-404.9312 -6.126544	-404.8439 -6.123802	-404.744 -6.127986	-404.6608 -6.12902	-404.5139 -6.141411	-404.4779 -6.148923
-409.8185 -5.789237	-409.6777 -5.884252	-409.6134 -5.9088	-409.5198 -5.922381	-409.3723 -5.929797	-409.332 -5.939258	-409.2291 -5.937975	-409.1578 -5.943844	-409.0322 -5.945708	-408.9253 -5.953831	-408.8473 -5.953478	-408.775 -5.954472	-408.6351 -5.955643	-408.5631 -5.960315	-408.4482 -5.957973	-408.3726 -5.9682	-408.2457 -5.968586	-408.137 -5.971439	-408.0647 -5.970338	-407.9373 -5.98718	-407.8357 -5.979342	-407.7507 -5.983312	-407.6325 -5.981886	-407.5438 -5.985579	-407.4494 -5.993278	-407.3434 -6.000753	-407.218 -6.002374	-407.1858 -6.003786	-407.0519 -6.003307	-406.9746 -6.02605	-406.8528 -6.021451	-406.7431 -6.020485	-406.6614 -6.029531	-406.5624 -6.033407	-406.4298 -6.037633	-406.3609 -6.051845	-406.2574 -6.050714	-406.1292 -6.055684	-406.0405 -6.060771	-405.9242 -6.078414	-405.8463 -6.074695	-405.7465 -6.079285	-405.6356 -6.078804	-405.507 -6.091835	-405.4728 -6.099229
-410.8273 -5.74477	-410.6746 -5.837598	-410.6144 -5.862507	-410.4879 -5.874367	-410.3682 -5.883648	-410.3024 -5.890509	-410.2358 -5.891677	-410.1189 -5.894542	-410.0102 -5.897285	-409.9037 -5.90572	-409.8219 -5.904879	-409.7469 -5.90451	-409.622 -5.906277	-409.5406 -5.909251	-409.4307 -5.909204	-409.3394 -5.919669	-409.2409 -5.919312	-409.1331 -5.921773	-409.0376 -5.919251	-408.9344 -5.939078	-408.8362 -5.930786	-408.7064 -5.933594	-408.6217 -5.933125	-408.5187 -5.935576	-408.4742 -5.944941	-408.3293 -5.951754	-408.2057 -5.952024	-408.1755 -5.95391	-408.0243 -5.953766	-407.9592 -5.97818	-407.8347 -5.97274	-407.7326 -5.971201	-407.6564 -5.98011	-407.5389 -5.985293	-407.4559 -5.989776	-407.3606 -6.002875	-407.2665 -6.000661	-407.1183 -6.00633	-407.0206 -6.011366	-406.917 -6.029054	-406.8411 -6.024829	-406.7733 -6.029769	-406.6476 -6.03019	-406.5078 -6.043491	-406.4628 -6.050736
-411.8416 -5.698846	-411.6849 -5.791515	-411.6141 -5.817043	-411.4847 -5.827508	-411.3862 -5.837487	-411.2974 -5.842616	-411.234 -5.844915	-411.1276 -5.846347	-411.011 -5.848599	-410.8966 -5.860791	-410.8308 -5.859096	-410.741 -5.857559	-410.624 -5.860155	-410.5192 -5.861034	-410.4169 -5.863961	-410.3333 -5.871531	-410.228 -5.873482	-410.1156 -5.873537	-410.0247 -5.871112	-409.9023 -5.890891	-409.808 -5.881692	-409.6904 -5.885275	-409.6135 -5.885575	-409.5057 -5.88658	-409.4777 -5.895177	-409.3307 -5.902925	-409.1888 -5.90202	-409.1611 -5.904074	-409.0349 -5.904581	-408.9637 -5.930579	-408.8337 -5.92454	-408.7418 -5.923877	-408.6399 -5.92978	-408.5238 -5.936035	-408.4414 -5.941886	-408.3514 -5.953159	-408.2411 -5.951345	-408.117 -5.956842	-408.0497 -5.962738	-407.9304 -5.981004	-407.869 -5.975955	-407.7542 -5.980199	-407.6458 -5.981393	-407.5217 -5.995614	-407.4496 -6.001335
-412.8351 -5.65226	-412.7002 -5.74593	-412.6286 -5.770967	-412.4776 -5.780194	-412.4083 -5.792002	-412.3088 -5.797085	-412.2484 -5.79904	-412.1086 -5.798732	-411.9948 -5.80099	-411.9177 -5.815596	-411.8257 -5.812188	-411.7358 -5.810884	-411.6416 -5.813766	-411.5116 -5.814072	-411.4332 -5.818578	-411.3337 -5.824062	-411.2277 -5.824725	-411.1121 -5.826434	-411.0237 -5.825579	-410.9218 -5.845897	-410.7999 -5.835659	-410.6938 -5.839625	-410.6283 -5.838587	-410.4971 -5.841194	-410.4659 -5.848046	-410.315 -5.854516	-410.1964 -5.854613	-410.1361 -5.853923	-410.0129 -5.857126	-409.936 -5.882509	-409.8167 -5.876312	-409.7253 -5.875965	-409.6328 -5.880918	-409.5165 -5.888735	-409.4261 -5.894039	-409.3361 -5.90295	-409.2238 -5.903011	-409.1143 -5.907585	-409.0425 -5.913802	-408.9386 -5.93316	-408.8483 -5.926518	-408.7375 -5.930885	-408.6161 -5.932338	-408.5454 -5.948329	-408.4347 -5.952723
-413.847 -5.60781	-413.7234 -5.702303	-413.6536 -5.726486	-413.517 -5.734406	-413.4331 -5.748008	-413.3196 -5.75157	-413.2429 -5.754585	-413.1018 -5.753443	-413.0031 -5.754674	-412.9186 -5.770678	-412.8226 -5.765595	-412.7305 -5.764368	-412.6508 -5.767184	-412.5134 -5.769187	-412.4397 -5.773679	-412.3357 -5.776821	-412.2146 -5.777643	-412.1193 -5.77973	-412.0313 -5.781686	-411.9429 -5.800238	-411.8022 -5.788955	-411.7268 -5.793806	-411.6302 -5.792171	-411.5002 -5.796456	-411.4809 -5.801593	-411.2948 -5.806635	-411.2007 -5.809002	-411.1159 -5.806236	-411.0184 -5.812074	-410.9131 -5.836441	-410.8348 -5.830542	-410.735 -5.830219	-410.6138 -5.834265	-410.5024 -5.842667	-410.42 -5.846815	-410.2969 -5.854844	-410.2019 -5.856681	-410.0999 -5.859726	-410.0154 -5.866824	-409.935 -5.885375	-409.8014 -5.876983	-409.7083 -5.881576	-409.5825 -5.883104	-409.531 -5.900663	-409.4191 -5.904709
