-599.23 -1.550284	-597.6917 -2.604772	-597.6006 -2.632519	-597.4833 -2.64348	-597.4281 -2.648028	-597.3489 -2.647393	-597.2271 -2.65037	-597.0974 -2.649269	-596.9944 -2.64872	-596.9343 -2.648017	-596.8029 -2.660764	-596.7508 -2.649054	-596.6212 -2.659387	-596.5173 -2.658892	-596.4069 -2.65821	-596.3172 -2.665384	-596.2602 -2.671413	-596.0934 -2.67571	-596.0271 -2.684441	-595.9343 -2.6871	-595.8226 -2.702131	-595.744 -2.702951	-595.6425 -2.71253	-595.5094 -2.720619	-595.4321 -2.728135	-595.3101 -2.731535	-595.2342 -2.738414	-595.1449 -2.739662	-595.0249 -2.745339	-594.897 -2.746575	-594.8071 -2.760522	-594.7568 -2.752586	-594.5823 -2.758008	-594.521 -2.759496	-594.3793 -2.754079	-594.3247 -2.762734	-594.2318 -2.767322	-594.0972 -2.767951	-594.0593 -2.773196	-593.941 -2.767169	-593.8344 -2.783595	-593.7153 -2.774027	-593.5842 -2.775665	-593.5274 -2.775438	-593.4231 -2.774768
-419.8095 -5.329906	-419.756 -5.41623	-419.6057 -5.437646	-419.5733 -5.454867	-419.4475 -5.457599	-419.3534 -5.465524	-419.2624 -5.470705	-419.1447 -5.470383	-419.0917 -5.480611	-418.9305 -5.492233	-418.8621 -5.486658	-418.7776 -5.494034	-418.646 -5.497587	-418.572 -5.501523	-418.4854 -5.511243	-418.3676 -5.518	-418.2827 -5.527796	-418.1474 -5.536155	-418.0394 -5.546851	-417.9219 -5.567047	-417.8417 -5.572016	-417.7273 -5.58255	-417.6586 -5.592357	-417.5861 -5.60859	-417.422 -5.618397	-417.3737 -5.629858	-417.2773 -5.638561	-417.1264 -5.646296	-417.0344 -5.652907	-416.9387 -5.671297	-416.8318 -5.667723	-416.7583 -5.675818	-416.6555 -5.684464	-416.576 -5.69255	-416.4172 -5.701431	-416.366 -5.711192	-416.2415 -5.711779	-416.1015 -5.719204	-416.0438 -5.733756	-415.9292 -5.746324	-415.8794 -5.743256	-415.7327 -5.743078	-415.6412 -5.750638	-415.5198 -5.754603	-415.4543 -5.762361
-420.816 -5.289017	-420.7528 -5.374169	-420.6218 -5.395878	-420.5796 -5.415061	-420.4474 -5.416607	-420.3735 -5.42465	-420.2527 -5.428757	-420.1533 -5.428685	-420.0963 -5.439821	-419.9332 -5.449791	-419.8524 -5.445795	-419.787 -5.451868	-419.6657 -5.455869	-419.57 -5.460967	-419.4862 -5.468743	-419.38 -5.47716	-419.2735 -5.485949	-419.185 -5.495301	-419.0512 -5.505741	-418.9347 -5.525723	-418.8417 -5.531255	-418.7326 -5.541636	-418.6366 -5.552177	-418.5782 -5.566507	-418.4198 -5.576016	-418.3705 -5.588093	-418.2782 -5.597557	-418.1276 -5.605826	-418.0197 -5.612087	-417.9377 -5.629204	-417.8258 -5.624871	-417.7586 -5.632552	-417.6779 -5.643393	-417.5647 -5.650969	-417.4277 -5.659527	-417.3397 -5.669348	-417.2584 -5.669763	-417.1207 -5.678698	-417.0395 -5.691642	-416.9346 -5.703447	-416.8703 -5.701997	-416.7369 -5.700023	-416.6561 -5.709569	-416.4998 -5.712531	-416.4568 -5.721025
-421.8029 -5.247878	-421.749 -5.332725	-421.6323 -5.355161	-421.5947 -5.374289	-421.4598 -5.376469	-421.3625 -5.384312	-421.2654 -5.387288	-421.1554 -5.387894	-421.0761 -5.399155	-420.9486 -5.411148	-420.8607 -5.404903	-420.7891 -5.409441	-420.6716 -5.414969	-420.5661 -5.419884	-420.5022 -5.426365	-420.3825 -5.437008	-420.2817 -5.444047	-420.1967 -5.455219	-420.0608 -5.464497	-419.9464 -5.485953	-419.8683 -5.489748	-419.7258 -5.499858	-419.6602 -5.512459	-419.5776 -5.525599	-419.4393 -5.534905	-419.3774 -5.546296	-419.2783 -5.556564	-419.1524 -5.566067	-419.0516 -5.570814	-418.9363 -5.588436	-418.8198 -5.5832	-418.7513 -5.591362	-418.6547 -5.603642	-418.5555 -5.610431	-418.4308 -5.618655	-418.3391 -5.6276	-418.2668 -5.628203	-418.1234 -5.637896	-418.0313 -5.650435	-417.9145 -5.66095	-417.8492 -5.659039	-417.7458 -5.657296	-417.6706 -5.668691	-417.5163 -5.671975	-417.4495 -5.679548
-422.8064 -5.207342	-422.7214 -5.291336	-422.623 -5.314804	-422.5829 -5.334771	-422.4481 -5.336421	-422.3776 -5.344068	-422.2629 -5.346145	-422.1669 -5.347292	-422.0872 -5.358164	-421.9666 -5.372767	-421.8565 -5.364263	-421.7747 -5.366896	-421.6801 -5.375016	-421.546 -5.37834	-421.4962 -5.385301	-421.3842 -5.396543	-421.2863 -5.402723	-421.1898 -5.415031	-421.0721 -5.42317	-420.9614 -5.446123	-420.8703 -5.448733	-420.7234 -5.458667	-420.6703 -5.472412	-420.5652 -5.484634	-420.4412 -5.494519	-420.3672 -5.504292	-420.2776 -5.515752	-420.1738 -5.525826	-420.0743 -5.53007	-419.9669 -5.547675	-419.8315 -5.542406	-419.7461 -5.552544	-419.6825 -5.563805	-419.5488 -5.569648	-419.4434 -5.57865	-419.35 -5.584314	-419.2457 -5.588419	-419.1354 -5.598239	-419.0509 -5.609943	-418.9399 -5.619801	-418.8323 -5.617095	-418.7511 -5.617043	-418.6694 -5.629501	-418.5414 -5.631086	-418.4435 -5.637712
-423.8246 -5.168711	-423.6969 -5.252326	-423.6412 -5.27585	-423.5771 -5.295778	-423.4474 -5.297638	-423.3638 -5.30359	-423.2414 -5.305416	-423.1545 -5.308739	-423.0698 -5.317929	-422.9651 -5.332006	-422.8617 -5.322202	-422.7682 -5.324953	-422.6843 -5.335774	-422.5345 -5.337499	-422.4684 -5.344244	-422.3908 -5.354871	-422.2717 -5.363588	-422.1805 -5.374501	-422.0424 -5.382142	-421.9661 -5.406466	-421.8596 -5.40735	-421.7124 -5.41782	-421.674 -5.433032	-421.5629 -5.445097	-421.45 -5.454839	-421.3518 -5.463631	-421.2811 -5.475918	-421.1893 -5.485635	-421.0807 -5.489721	-420.9691 -5.506165	-420.8352 -5.502642	-420.737 -5.513215	-420.6978 -5.523164	-420.556 -5.529984	-420.452 -5.539199	-420.3592 -5.543005	-420.2266 -5.550447	-420.1699 -5.558115	-420.0648 -5.569541	-419.9322 -5.578236	-419.8308 -5.575977	-419.751 -5.577881	-419.6725 -5.588445	-419.5514 -5.591463	-419.4747 -5.595896
-424.8348 -5.130758	-424.7071 -5.213973	-424.6444 -5.238235	-424.588 -5.254996	-424.4577 -5.258348	-424.3387 -5.262713	-424.255 -5.266593	-424.1501 -5.27001	-424.0611 -5.277491	-423.9771 -5.292726	-423.8881 -5.282464	-423.7665 -5.287164	-423.6631 -5.297853	-423.5464 -5.299128	-423.4478 -5.304993	-423.3521 -5.314225	-423.2545 -5.324536	-423.1613 -5.335711	-423.0324 -5.341208	-422.972 -5.366945	-422.8554 -5.366624	-422.709 -5.377846	-422.6775 -5.39358	-422.559 -5.405018	-422.4571 -5.415069	-422.3646 -5.422783	-422.3019 -5.436172	-422.1962 -5.444589	-422.095 -5.44844	-421.9561 -5.465388	-421.8316 -5.461987	-421.7499 -5.47305	-421.6868 -5.483111	-421.5466 -5.489923	-421.4451 -5.499365	-421.3621 -5.502623	-421.2307 -5.511428	-421.1707 -5.518723	-421.0778 -5.528978	-420.9417 -5.538252	-420.8326 -5.535553	-420.739 -5.539659	-420.6809 -5.546247	-420.577 -5.551848	-420.4852 -5.55441
-425.8434 -5.092867	-425.7017 -5.175818	-425.6358 -5.199898	-425.5677 -5.216841	-425.4545 -5.218449	-425.3603 -5.222556	-425.2652 -5.228949	-425.1532 -5.230961	-425.0771 -5.2374	-424.9772 -5.252826	-424.8785 -5.243486	-424.7578 -5.24968	-424.6808 -5.259148	-424.5551 -5.261095	-424.4382 -5.265786	-424.3683 -5.275195	-424.2456 -5.286811	-424.1519 -5.296762	-424.0341 -5.302515	-423.9674 -5.327799	-423.8324 -5.328942	-423.7125 -5.340392	-423.6611 -5.354336	-423.5663 -5.365384	-423.4326 -5.375917	-423.3562 -5.382627	-423.2848 -5.397767	-423.1751 -5.404635	-423.0413 -5.408322	-422.949 -5.424642	-422.8207 -5.421717	-422.7465 -5.433898	-422.713 -5.443668	-422.5419 -5.448772	-422.4435 -5.458526	-422.3582 -5.463252	-422.233 -5.472456	-422.1695 -5.478632	-422.0811 -5.487589	-421.9402 -5.498233	-421.8549 -5.496203	-421.7397 -5.500759	-421.6661 -5.505621	-421.5918 -5.511136	-421.4695 -5.514194
-426.8603 -5.055295	-426.7303 -5.139424	-426.6481 -5.162483	-426.5766 -5.178371	-426.4524 -5.179426	-426.3621 -5.184115	-426.2709 -5.192333	-426.1308 -5.192641	-426.0693 -5.198427	-425.9736 -5.213227	-425.893 -5.204812	-425.7664 -5.213097	-425.6701 -5.220352	-425.5617 -5.223149	-425.4278 -5.225671	-425.3585 -5.236322	-425.2449 -5.249048	-425.1494 -5.256974	-425.0353 -5.264875	-424.9646 -5.288973	-424.8509 -5.291111	-424.722 -5.303402	-424.6655 -5.314847	-424.5681 -5.326328	-424.4367 -5.336658	-424.37 -5.344566	-424.3023 -5.359733	-424.1514 -5.365353	-424.0111 -5.368543	-423.954 -5.385781	-423.8082 -5.382804	-423.7643 -5.394932	-423.6926 -5.405374	-423.5314 -5.409536	-423.4457 -5.418643	-423.3452 -5.425495	-423.223 -5.434322	-423.1731 -5.439222	-423.0622 -5.447489	-422.9306 -5.457431	-422.853 -5.457575	-422.7234 -5.461426	-422.6448 -5.46454	-422.5744 -5.470509	-422.4669 -5.474139
-427.8587 -5.017074	-427.7476 -5.102498	-427.6452 -5.124117	-427.5928 -5.140046	-427.4712 -5.140589	-427.3727 -5.146179	-427.2726 -5.155684	-427.1482 -5.154033	-427.0634 -5.160645	-426.9813 -5.176197	-426.9102 -5.167847	-426.783 -5.177095	-426.6711 -5.182995	-426.5648 -5.186357	-426.4342 -5.187799	-426.3625 -5.19997	-426.2538 -5.211934	-426.147 -5.218106	-426.0829 -5.227021	-425.9686 -5.250287	-425.8799 -5.254355	-425.7304 -5.265544	-425.6639 -5.275015	-425.5627 -5.287037	-425.4515 -5.297103	-425.3667 -5.307678	-425.3004 -5.32198	-425.1584 -5.325635	-425.0112 -5.329034	-424.9426 -5.347197	-424.819 -5.345252	-424.7917 -5.356871	-424.689 -5.367661	-424.5222 -5.369721	-424.4638 -5.379758	-424.3289 -5.388031	-424.2355 -5.395235	-424.1631 -5.400208	-424.0548 -5.408103	-423.9435 -5.418438	-423.8557 -5.420276	-423.7239 -5.42412	-423.6577 -5.427699	-423.5616 -5.431221	-423.4403 -5.436338
-428.8509 -4.978869	-428.7611 -5.065831	-428.63 -5.085486	-428.5762 -5.102703	-428.4469 -5.102308	-428.3854 -5.10929	-428.2804 -5.118587	-428.1645 -5.116806	-428.0733 -5.1231	-427.9974 -5.138304	-427.9096 -5.130737	-427.774 -5.139297	-427.6768 -5.145136	-427.586 -5.147427	-427.4314 -5.150043	-427.403 -5.163361	-427.2805 -5.174574	-427.1471 -5.178844	-427.1059 -5.189835	-426.9825 -5.212747	-426.902 -5.218248	-426.7421 -5.228324	-426.6797 -5.23663	-426.5723 -5.248777	-426.4378 -5.259116	-426.3623 -5.270691	-426.2808 -5.284007	-426.1725 -5.287555	-426.0092 -5.290819	-425.9566 -5.309195	-425.8372 -5.308432	-425.7792 -5.320722	-425.6877 -5.329161	-425.5298 -5.330626	-425.4703 -5.341803	-425.3405 -5.351203	-425.2416 -5.357658	-425.1692 -5.361669	-425.0559 -5.369298	-424.9611 -5.379776	-424.8649 -5.383591	-424.7416 -5.386298	-424.6591 -5.391361	-424.5618 -5.392033	-424.4265 -5.398484
-429.8606 -4.943153	-429.7585 -5.030166	-429.6492 -5.048573	-429.5941 -5.06581	-429.4426 -5.06538	-429.3795 -5.07397	-429.2592 -5.081386	-429.1489 -5.080305	-429.0607 -5.086531	-428.9886 -5.10078	-428.9113 -5.093494	-428.7849 -5.101984	-428.6408 -5.107387	-428.59 -5.108809	-428.4362 -5.112191	-428.3909 -5.126668	-428.2867 -5.136695	-428.1667 -5.139762	-428.1102 -5.151915	-428.0023 -5.175193	-427.9151 -5.181601	-427.761 -5.190498	-427.6741 -5.198902	-427.5658 -5.210389	-427.4551 -5.221848	-427.3896 -5.234458	-427.2827 -5.247068	-427.1857 -5.249228	-427.0411 -5.253352	-426.9716 -5.27292	-426.8478 -5.272149	-426.8049 -5.282175	-426.6793 -5.291954	-426.5281 -5.29341	-426.4829 -5.305057	-426.3358 -5.315073	-426.233 -5.32045	-426.1668 -5.323525	-426.0426 -5.331844	-425.9819 -5.341847	-425.8466 -5.346884	-425.7441 -5.349004	-425.6603 -5.353621	-425.5755 -5.353922	-425.464 -5.360114
-430.8511 -4.907629	-430.7492 -4.993173	-430.6467 -5.012418	-430.5938 -5.028205	-430.4539 -5.028768	-430.375 -5.038117	-430.2422 -5.044991	-430.1711 -5.043986	-430.0649 -5.050215	-430.0123 -5.065385	-429.9145 -5.058074	-429.7886 -5.065715	-429.6495 -5.071338	-429.5746 -5.07141	-429.4465 -5.075381	-429.3887 -5.091469	-429.2877 -5.100899	-429.1716 -5.103507	-429.0934 -5.113057	-428.9993 -5.138353	-428.8946 -5.143459	-428.7852 -5.153212	-428.6763 -5.162115	-428.5709 -5.172145	-428.4475 -5.184612	-428.3681 -5.198004	-428.2543 -5.208165	-428.2148 -5.21213	-428.0654 -5.215223	-427.9616 -5.235718	-427.8633 -5.235075	-427.8025 -5.244206	-427.6849 -5.252989	-427.5363 -5.256332	-427.4835 -5.269083	-427.368 -5.27862	-427.2596 -5.282879	-427.1685 -5.285636	-427.06 -5.293419	-426.9776 -5.306398	-426.8619 -5.311234	-426.7618 -5.3127	-426.6883 -5.316588	-426.6045 -5.317945	-426.4581 -5.323805
-431.8365 -4.873665	-431.7401 -4.956225	-431.6589 -4.976814	-431.5847 -4.991123	-431.4301 -4.99237	-431.366 -5.002618	-431.2561 -5.00882	-431.1764 -5.008127	-431.0598 -5.012994	-431.0187 -5.028045	-430.8944 -5.022448	-430.7979 -5.02891	-430.6558 -5.034376	-430.5727 -5.034274	-430.455 -5.039555	-430.3816 -5.054535	-430.2877 -5.063591	-430.1858 -5.067402	-430.0985 -5.07581	-429.992 -5.103514	-429.891 -5.107665	-429.8 -5.117686	-429.6812 -5.126958	-429.5831 -5.13423	-429.4283 -5.149056	-429.3754 -5.16256	-429.2668 -5.170424	-429.1931 -5.176282	-429.06 -5.177829	-428.9902 -5.198471	-428.8646 -5.197691	-428.8045 -5.207283	-428.6736 -5.214336	-428.5139 -5.218647	-428.4719 -5.232455	-428.386 -5.241755	-428.2618 -5.245664	-428.1831 -5.250035	-428.0481 -5.254901	-427.9775 -5.27036	-427.8757 -5.274068	-427.7424 -5.274771	-427.6767 -5.278173	-427.6189 -5.279905	-427.4853 -5.287466
-432.8276 -4.840301	-432.7089 -4.920239	-432.6646 -4.941763	-432.5768 -4.955001	-432.4431 -4.956823	-432.3657 -4.968071	-432.2638 -4.973397	-432.1819 -4.973035	-432.0605 -4.975904	-431.9886 -4.992303	-431.8929 -4.987354	-431.795 -4.992672	-431.6714 -4.998131	-431.5393 -4.99809	-431.4606 -5.003872	-431.3747 -5.017772	-431.2866 -5.026988	-431.184 -5.031933	-431.083 -5.039479	-430.9685 -5.068231	-430.8884 -5.071416	-430.7954 -5.081705	-430.6692 -5.091342	-430.5874 -5.097003	-430.4525 -5.113404	-430.3872 -5.126883	-430.2615 -5.134711	-430.1786 -5.139477	-430.0764 -5.141345	-429.9975 -5.163969	-429.8637 -5.161439	-429.8023 -5.170775	-429.6689 -5.177663	-429.5107 -5.182189	-429.4648 -5.196482	-429.3965 -5.205371	-429.2501 -5.208466	-429.1701 -5.21208	-429.0345 -5.218357	-428.9529 -5.233938	-428.8665 -5.236149	-428.7433 -5.236286	-428.6588 -5.239396	-428.6129 -5.242646	-428.5058 -5.251326
-433.8092 -4.806179	-433.7103 -4.884775	-433.6622 -4.906699	-433.5857 -4.918861	-433.4453 -4.921328	-433.3636 -4.932642	-433.2881 -4.938291	-433.2025 -4.936786	-433.0731 -4.940047	-432.9839 -4.956862	-432.8927 -4.952592	-432.7933 -4.956603	-432.714 -4.962521	-432.5304 -4.963009	-432.4496 -4.96985	-432.3903 -4.98219	-432.2617 -4.991058	-432.1589 -4.996495	-432.0883 -5.003791	-431.9517 -5.033211	-431.8623 -5.034692	-431.7896 -5.046663	-431.6857 -5.05515	-431.5857 -5.060768	-431.4532 -5.077797	-431.3777 -5.09138	-431.2439 -5.095542	-431.1665 -5.10246	-431.0762 -5.105123	-430.9936 -5.127892	-430.8545 -5.125627	-430.7836 -5.134391	-430.6639 -5.140062	-430.5325 -5.146077	-430.4913 -5.161666	-430.405 -5.167727	-430.2735 -5.171009	-430.1815 -5.176343	-430.0668 -5.182865	-429.9387 -5.19954	-429.8686 -5.199391	-429.7509 -5.199518	-429.6479 -5.203458	-429.6001 -5.207166	-429.4783 -5.21646
-434.8145 -4.772469	-434.7021 -4.850245	-434.6592 -4.870976	-434.5641 -4.884212	-434.4401 -4.886591	-434.3604 -4.896659	-434.3004 -4.902476	-434.1925 -4.901072	-434.0662 -4.90499	-433.9661 -4.919194	-433.8711 -4.916891	-433.7774 -4.919723	-433.6969 -4.925995	-433.5392 -4.927448	-433.4357 -4.935897	-433.3907 -4.945689	-433.2563 -4.954547	-433.1544 -4.960162	-433.1124 -4.969871	-432.9394 -4.998757	-432.8539 -5.000782	-432.7784 -5.011249	-432.6782 -5.018928	-432.5932 -5.026037	-432.4609 -5.043087	-432.379 -5.055739	-432.2557 -5.061626	-432.1541 -5.065002	-432.0782 -5.070699	-431.976 -5.092507	-431.8707 -5.091117	-431.7629 -5.098463	-431.6442 -5.104738	-431.5359 -5.11039	-431.492 -5.126381	-431.3952 -5.131012	-431.2547 -5.134557	-431.1829 -5.140405	-431.0486 -5.14845	-430.9465 -5.163819	-430.8648 -5.162375	-430.7425 -5.162704	-430.6134 -5.167012	-430.5784 -5.171742	-430.4916 -5.180117
-435.797 -4.738571	-435.7111 -4.816637	-435.6308 -4.835554	-435.5389 -4.850046	-435.4486 -4.851496	-435.3559 -4.861376	-435.3021 -4.866497	-435.1659 -4.866077	-435.0671 -4.870914	-434.9384 -4.884137	-434.8616 -4.881777	-434.7476 -4.884008	-434.6759 -4.890471	-434.5431 -4.892688	-434.4293 -4.901029	-434.3818 -4.910892	-434.2313 -4.919499	-434.1261 -4.923496	-434.0768 -4.935903	-433.9276 -4.963603	-433.8359 -4.965571	-433.7757 -4.974857	-433.6673 -4.98175	-433.5564 -4.992312	-433.4687 -5.007916	-433.3852 -5.019382	-433.2516 -5.027389	-433.1555 -5.028983	-433.0715 -5.036907	-432.941 -5.057731	-432.8632 -5.05682	-432.7515 -5.06287	-432.6471 -5.069174	-432.5527 -5.07678	-432.4815 -5.091582	-432.3917 -5.095083	-432.2533 -5.098477	-432.1552 -5.10433	-432.0668 -5.115449	-431.9427 -5.129486	-431.8521 -5.126575	-431.753 -5.126896	-431.6262 -5.131957	-431.5705 -5.13664	-431.5056 -5.143937
-436.8196 -4.706058	-436.7223 -4.783436	-436.621 -4.801136	-436.5269 -4.816318	-436.4315 -4.817973	-436.3555 -4.826196	-436.2914 -4.831424	-436.1512 -4.831329	-436.0612 -4.838418	-435.9252 -4.849571	-435.8358 -4.846175	-435.7487 -4.848847	-435.646 -4.855406	-435.5349 -4.858225	-435.4151 -4.86662	-435.3689 -4.876171	-435.2152 -4.884394	-435.1078 -4.88886	-435.0711 -4.902318	-434.9185 -4.927948	-434.8235 -4.929342	-434.773 -4.939753	-434.6604 -4.946369	-434.5463 -4.958859	-434.452 -4.972425	-434.3646 -4.984219	-434.2504 -4.991317	-434.151 -4.994733	-434.07 -5.002656	-433.9058 -5.02143	-433.8582 -5.02247	-433.7489 -5.027113	-433.6475 -5.03401	-433.5521 -5.042985	-433.4742 -5.056433	-433.3907 -5.058904	-433.2519 -5.063293	-433.141 -5.071433	-433.0887 -5.081447	-432.953 -5.096025	-432.8686 -5.091766	-432.7346 -5.093038	-432.6358 -5.098293	-432.5664 -5.103368	-432.4917 -5.108103
-437.8341 -4.674026	-437.7591 -4.750614	-437.6113 -4.767652	-437.5244 -4.783282	-437.4254 -4.785894	-437.3503 -4.791696	-437.2693 -4.796428	-437.1467 -4.79814	-437.0439 -4.805346	-436.9182 -4.814574	-436.8115 -4.81172	-436.7296 -4.815058	-436.6146 -4.821564	-436.5404 -4.825051	-436.4144 -4.83248	-436.3621 -4.840556	-436.2306 -4.850287	-436.1139 -4.855419	-436.063 -4.869579	-435.9084 -4.893291	-435.82 -4.895094	-435.748 -4.904811	-435.643 -4.912632	-435.5273 -4.926008	-435.4276 -4.937072	-435.348 -4.949072	-435.2693 -4.95884	-435.1542 -4.961463	-435.0699 -4.969125	-434.8944 -4.986099	-434.852 -4.988164	-434.7515 -4.992289	-434.6382 -5.000009	-434.5074 -5.008715	-434.4517 -5.020675	-434.3757 -5.025002	-434.2306 -5.029397	-434.1451 -5.037529	-434.0829 -5.047573	-433.9431 -5.06114	-433.859 -5.057344	-433.7138 -5.05744	-433.6486 -5.063905	-433.5605 -5.067919	-433.4997 -5.07275
-438.826 -4.642311	-438.7809 -4.71766	-438.6096 -4.734575	-438.5319 -4.750745	-438.4304 -4.752267	-438.356 -4.758034	-438.2753 -4.762798	-438.1735 -4.766025	-438.04 -4.773085	-437.9255 -4.782403	-437.8214 -4.778972	-437.7364 -4.782555	-437.6157 -4.78914	-437.5504 -4.792846	-437.447 -4.799291	-437.3683 -4.807323	-437.2257 -4.815564	-437.1213 -4.82403	-437.0552 -4.836853	-436.907 -4.859096	-436.8131 -4.86089	-436.7323 -4.870841	-436.6451 -4.880371	-436.5183 -4.893225	-436.4432 -4.902569	-436.3431 -4.914711	-436.2535 -4.924295	-436.1409 -4.928957	-436.0583 -4.935687	-435.8873 -4.952001	-435.8342 -4.95337	-435.741 -4.957107	-435.6489 -4.96761	-435.4828 -4.974813	-435.4442 -4.985669	-435.3561 -4.992309	-435.2506 -4.994732	-435.1547 -5.003996	-435.0709 -5.014024	-434.9381 -5.027027	-434.8609 -5.022917	-434.6984 -5.02237	-434.6448 -5.030151	-434.5503 -5.033898	-434.4707 -5.03929
-439.8774 -4.611588	-439.7911 -4.684805	-439.6205 -4.702775	-439.5507 -4.718973	-439.4419 -4.721086	-439.354 -4.726129	-439.2561 -4.730648	-439.1859 -4.733591	-439.0452 -4.741375	-438.9254 -4.750807	-438.8262 -4.746232	-438.7522 -4.749195	-438.6297 -4.756514	-438.5327 -4.7598	-438.4601 -4.767074	-438.3711 -4.772265	-438.2306 -4.782048	-438.1368 -4.793497	-438.086 -4.804369	-437.935 -4.825459	-437.8422 -4.827381	-437.7258 -4.838605	-437.6532 -4.849679	-437.5359 -4.861057	-437.4377 -4.868874	-437.326 -4.880821	-437.2536 -4.889687	-437.1196 -4.896623	-437.0618 -4.902781	-436.8971 -4.919406	-436.8489 -4.919378	-436.7345 -4.922378	-436.6566 -4.936162	-436.4837 -4.94177	-436.4287 -4.951355	-436.3257 -4.959152	-436.2432 -4.960938	-436.1715 -4.972233	-436.0639 -4.980018	-435.9135 -4.992508	-435.8374 -4.988487	-435.6833 -4.987979	-435.632 -4.997005	-435.5439 -4.999657	-435.4453 -5.005674
-440.8753 -4.57962	-440.7894 -4.652091	-440.6248 -4.670988	-440.5506 -4.687545	-440.45 -4.689283	-440.3587 -4.694453	-440.2661 -4.697555	-440.1841 -4.701479	-440.0359 -4.709498	-439.9446 -4.719083	-439.8663 -4.714988	-439.7642 -4.71574	-439.6367 -4.724569	-439.5617 -4.727596	-439.4798 -4.735582	-439.3941 -4.739451	-439.2216 -4.74957	-439.1695 -4.762165	-439.0815 -4.771986	-438.929 -4.792503	-438.848 -4.795293	-438.7312 -4.805485	-438.6743 -4.817584	-438.5173 -4.829281	-438.4465 -4.836377	-438.3264 -4.847651	-438.261 -4.856982	-438.1166 -4.864569	-438.0411 -4.870685	-437.9483 -4.887465	-437.8456 -4.885873	-437.7472 -4.890527	-437.6665 -4.904788	-437.5009 -4.909298	-437.4558 -4.91784	-437.3072 -4.925885	-437.2598 -4.928247	-437.1628 -4.938212	-437.0631 -4.947783	-436.9045 -4.95837	-436.8121 -4.954465	-436.6858 -4.954592	-436.6252 -4.963919	-436.5493 -4.964373	-436.4338 -4.972844
-441.8648 -4.547143	-441.769 -4.619437	-441.6293 -4.639381	-441.5257 -4.655319	-441.472 -4.65611	-441.3678 -4.662284	-441.2717 -4.664467	-441.2034 -4.669749	-441.0587 -4.677578	-440.9496 -4.688209	-440.8825 -4.68303	-440.79 -4.68237	-440.6688 -4.693127	-440.5778 -4.69475	-440.4904 -4.703896	-440.39 -4.708288	-440.2048 -4.717782	-440.1689 -4.730897	-440.0887 -4.738692	-439.9245 -4.761007	-439.8857 -4.763603	-439.7726 -4.773203	-439.6867 -4.78628	-439.5396 -4.797571	-439.472 -4.804904	-439.3339 -4.815217	-439.253 -4.825209	-439.1202 -4.832613	-439.0326 -4.83832	-438.9561 -4.855661	-438.85 -4.852658	-438.7393 -4.858956	-438.6789 -4.872029	-438.5369 -4.877728	-438.4479 -4.884933	-438.3121 -4.892037	-438.2534 -4.896307	-438.1409 -4.905687	-438.0484 -4.915075	-437.9078 -4.925399	-437.8318 -4.919646	-437.7069 -4.923479	-437.6318 -4.932352	-437.5597 -4.932758	-437.4529 -4.940736
-442.8654 -4.516185	-442.7402 -4.588576	-442.6206 -4.60908	-442.5389 -4.623279	-442.4636 -4.625883	-442.3787 -4.631092	-442.2759 -4.632228	-442.1754 -4.637824	-442.0698 -4.64527	-441.9506 -4.656337	-441.8853 -4.649986	-441.7934 -4.649161	-441.6746 -4.661777	-441.58 -4.661817	-441.4766 -4.671596	-441.3907 -4.675795	-441.2027 -4.686981	-441.1641 -4.698709	-441.0716 -4.705639	-440.945 -4.729563	-440.9121 -4.73079	-440.775 -4.741937	-440.6996 -4.754777	-440.5349 -4.765477	-440.4761 -4.773386	-440.3482 -4.781676	-440.2696 -4.794885	-440.1256 -4.80111	-440.0392 -4.806653	-439.9714 -4.824388	-439.8655 -4.821044	-439.7644 -4.829517	-439.6734 -4.840273	-439.5484 -4.846342	-439.4568 -4.853152	-439.3171 -4.858045	-439.238 -4.865698	-439.1428 -4.873415	-439.0644 -4.883086	-438.8965 -4.892395	-438.8158 -4.886768	-438.713 -4.892634	-438.6346 -4.899724	-438.5591 -4.899893	-438.4659 -4.907141
-443.8488 -4.484796	-443.7274 -4.558242	-443.6263 -4.579192	-443.535 -4.591479	-443.4527 -4.594715	-443.4007 -4.598135	-443.3073 -4.601155	-443.1792 -4.607196	-443.0721 -4.61287	-442.9664 -4.624257	-442.9065 -4.617646	-442.7907 -4.618408	-442.6786 -4.631364	-442.5903 -4.630536	-442.4597 -4.63975	-442.3839 -4.646472	-442.2112 -4.656333	-442.1659 -4.667369	-442.056 -4.673325	-441.9449 -4.697323	-441.8622 -4.697982	-441.7916 -4.710881	-441.6855 -4.722521	-441.5336 -4.732772	-441.4916 -4.74171	-441.3495 -4.748641	-441.2786 -4.764688	-441.1405 -4.769177	-441.0642 -4.774595	-440.989 -4.79215	-440.8661 -4.789517	-440.7757 -4.799863	-440.6771 -4.808575	-440.551 -4.814571	-440.47 -4.820746	-440.326 -4.826364	-440.2449 -4.835329	-440.1289 -4.839716	-440.0966 -4.851561	-439.9266 -4.86065	-439.8282 -4.855635	-439.7281 -4.862343	-439.624 -4.867106	-439.569 -4.869	-439.463 -4.874596
