Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
HQ t0	HQ t0	HQ t1	HQ t1	HQ t2	HQ t2	HQ t3	HQ t3	HQ t4	HQ t4	HQ t5	HQ t5	HQ t6	HQ t6	HQ t7	HQ t7	HQ t8	HQ t8	HQ t9	HQ t9	HQ t10	HQ t10	HQ t11	HQ t11	HQ Au	HQ Au
414.0247	1.045675	413.9961	0.984123	413.9065	0.969852	413.8893	0.87768	413.8635	1.164856	413.8159	1.247283	413.7872	1.48904	413.807	1.418216	413.7947	1.323432	413.778	1.527417	413.7462	1.512198	433.78	2.464955	433.7674	0.421985
413.0115	1.020515	412.9552	0.953255	412.9053	0.939976	412.9119	0.850359	412.8561	1.129769	412.8349	1.2149	412.8086	1.448698	412.8043	1.379364	412.8048	1.285519	412.7863	1.48753	412.7521	1.474283	432.7779	2.416063	432.7807	0.404391
412.0139	0.993944	411.9261	0.922912	411.9012	0.911072	411.9214	0.823611	411.8639	1.096874	411.8361	1.180771	411.8094	1.411367	411.7961	1.342549	411.816	1.248704	411.7785	1.450127	411.7668	1.436678	431.7524	2.365461	431.8014	0.385032
411.0188	0.968337	410.9227	0.894452	410.9033	0.88314	410.8992	0.797231	410.8568	1.063998	410.8484	1.1463	410.8098	1.375648	410.7881	1.307405	410.8162	1.213426	410.8038	1.414333	410.7861	1.400518	430.7304	2.31433	430.7979	0.364183
410.0429	0.943804	409.9183	0.866496	409.9409	0.854888	409.9015	0.772214	409.8667	1.031152	409.8745	1.111871	409.8062	1.340403	409.7861	1.273898	409.8257	1.178388	409.8148	1.378838	409.8037	1.365189	429.7301	2.266729	429.7865	0.342074
409.0826	0.920539	408.9763	0.841175	408.9478	0.827583	408.9089	0.745692	408.8853	1.000772	408.8976	1.078927	408.8088	1.309424	408.8029	1.242752	408.8435	1.145092	408.8401	1.343333	408.8137	1.330748	428.7452	2.219158	428.7612	0.320037
408.1015	0.896289	407.9812	0.814496	407.9444	0.798225	407.9077	0.717438	407.8718	0.96838	407.904	1.044604	407.8096	1.272582	407.8203	1.207379	407.8484	1.109453	407.8585	1.302702	407.7989	1.29336	427.7661	2.172723	427.7405	0.300127
407.0746	0.870629	406.9862	0.788381	406.9501	0.770795	406.9066	0.690228	406.8571	0.937002	406.8959	1.011122	406.8264	1.234331	406.8207	1.171782	406.8365	1.074101	406.8437	1.264176	406.8005	1.258352	426.7579	2.124779	426.7565	0.28102
406.0801	0.844315	405.9926	0.762779	405.9347	0.744421	405.9041	0.664686	405.8686	0.90695	405.888	0.98017	405.8317	1.198376	405.8201	1.138184	405.8232	1.042247	405.8188	1.228034	405.8025	1.225282	425.7515	2.075917	425.7188	0.262526
405.0577	0.815293	404.9604	0.737142	404.9276	0.717808	404.8759	0.63618	404.8602	0.878193	404.8574	0.947292	404.8315	1.160522	404.7984	1.102045	404.7899	1.009361	404.7828	1.191547	404.7886	1.188888	424.7523	2.030448	424.7285	0.244845
404.0629	0.789249	403.9598	0.714203	403.9212	0.69398	403.8635	0.61219	403.8688	0.850553	403.8589	0.919059	403.8206	1.127748	403.7797	1.071966	403.7829	0.979472	403.7701	1.160341	403.7703	1.157575	423.7496	1.983865	423.7628	0.227837
403.0891	0.764658	402.962	0.688903	402.9019	0.670392	402.8732	0.589505	402.8895	0.826338	402.847	0.892701	402.8174	1.097283	402.7737	1.043348	402.7966	0.952154	402.7683	1.130449	402.7567	1.125807	422.7639	1.939906	422.7616	0.212832
402.0981	0.739744	401.9353	0.662543	401.8862	0.643874	401.871	0.563691	401.86	0.799035	401.8331	0.864367	401.8018	1.064708	401.7714	1.011339	401.78	0.921068	401.7642	1.09682	401.738	1.091035	421.7914	1.898452	421.8114	0.198852
401.1107	0.716784	400.9262	0.638949	400.8742	0.619414	400.8546	0.543387	400.8564	0.772614	400.8309	0.838731	400.7709	1.035697	400.7736	0.982185	400.7827	0.892534	400.7621	1.066161	400.7458	1.060174	420.7789	1.851981	420.8264	0.183175
400.0668	0.694009	399.9269	0.614742	399.86	0.594608	399.834	0.521433	399.8506	0.748568	399.8322	0.811937	399.7681	1.007166	399.7596	0.95276	399.7584	0.864747	399.7476	1.035068	399.7792	1.029228	419.7705	1.808198	419.8124	0.167408
399.0543	0.671166	398.9058	0.592452	398.8483	0.570448	398.8307	0.500417	398.8483	0.722177	398.8377	0.78501	398.7555	0.97874	398.7539	0.923019	398.731	0.836551	398.7345	1.003214	398.7783	0.997602	418.7573	1.765641	418.8024	0.153144
398.0445	0.650339	397.9189	0.572435	397.8566	0.549926	397.8286	0.482107	397.8639	0.69963	397.8371	0.759938	397.7528	0.95521	397.7508	0.897725	397.7449	0.811188	397.7246	0.975742	397.7888	0.969237	417.7509	1.722041	417.7833	0.138446
397.0246	0.630102	396.9271	0.551889	396.8693	0.530105	396.8415	0.461462	396.8804	0.678037	396.836	0.735862	396.7701	0.929835	396.7637	0.870976	396.7509	0.785543	396.735	0.946671	396.7958	0.941398	416.7708	1.68376	416.7618	0.126993
396.0702	0.610018	395.9272	0.528772	395.881	0.509517	395.8501	0.44114	395.8622	0.653853	395.8176	0.712481	395.7857	0.904673	395.7826	0.846198	395.7563	0.759162	395.7354	0.918838	395.7801	0.913722	415.7901	1.645689	415.7626	0.115769
395.076	0.590181	394.9174	0.506944	394.8823	0.488445	394.8374	0.419361	394.8391	0.629602	394.808	0.688646	394.7963	0.880303	394.7911	0.820825	394.7719	0.733618	394.7367	0.890152	394.7726	0.886085	414.8088	1.606683	414.756	0.103399
394.0631	0.569121	393.9143	0.48339	393.8799	0.468654	393.8363	0.398902	393.8185	0.605553	393.7903	0.664716	393.7853	0.852388	393.7801	0.79443	393.7629	0.707419	393.7534	0.861946	393.7477	0.858217	413.8023	1.569078	413.7692	0.092493
393.0566	0.550099	392.9163	0.46295	392.8658	0.447253	392.8275	0.38105	392.7992	0.581349	392.7907	0.641882	392.7975	0.827377	392.7662	0.768423	392.7581	0.682996	392.7527	0.836693	392.7328	0.83363	412.802	1.530128	412.7852	0.081517
392.015	0.529593	391.9107	0.444224	391.8486	0.427633	391.8206	0.362853	391.8143	0.556101	391.7779	0.61724	391.7739	0.8028	391.7729	0.742902	391.7578	0.659248	391.7574	0.810728	391.7357	0.807572	411.8066	1.492252	411.7594	0.071402
390.9647	0.511055	390.9139	0.425366	390.8373	0.407737	390.8157	0.346	390.8232	0.533649	390.7955	0.593534	390.7593	0.77934	390.7627	0.719407	390.7659	0.635386	390.7325	0.786713	390.7323	0.784193	410.7906	1.455963	410.785	0.060588
389.9672	0.493903	389.9378	0.41003	389.8414	0.389381	389.8397	0.329252	389.8461	0.512854	389.8229	0.572982	389.7691	0.758061	389.7663	0.699377	389.7767	0.613574	389.7424	0.765087	389.758	0.764077	409.7958	1.419583	409.7961	0.050181
388.9706	0.474693	388.9235	0.38885	388.8473	0.370147	388.8506	0.309667	388.8491	0.490308	388.8079	0.549093	388.7434	0.733831	388.7791	0.678605	388.7674	0.588753	388.7237	0.739084	388.7619	0.738733	408.8135	1.385097	408.8047	0.040647
387.9742	0.456363	387.9163	0.369833	387.8409	0.351517	387.8565	0.293753	387.8378	0.470237	387.8092	0.528277	387.737	0.710719	387.7697	0.658858	387.7544	0.567085	387.7046	0.716374	387.7432	0.717043	407.8021	1.347836	407.8404	0.029963
387.0066	0.436255	386.9237	0.352905	386.8563	0.336388	386.847	0.276185	386.8403	0.451107	386.8123	0.508963	386.7444	0.687375	386.7794	0.63778	386.7354	0.546262	386.7167	0.695459	386.7472	0.696057	406.818	1.310923	406.8224	0.020593
386.0311	0.415414	385.899	0.333647	385.8449	0.318844	385.8348	0.258228	385.8338	0.430437	385.7808	0.48634	385.7472	0.663239	385.767	0.613252	385.7392	0.525083	385.6878	0.671247	385.7202	0.671542	405.8223	1.276247	405.8127	0.012055
385.0284	0.396232	384.9167	0.318255	384.8629	0.304958	384.8281	0.243616	384.811	0.413316	384.8008	0.468109	384.7497	0.642957	384.7693	0.592835	384.7536	0.509343	384.7179	0.652795	384.6964	0.651232	404.7974	1.239906	404.8008	0.00281
384.0462	0.377885	383.9413	0.302723	383.8891	0.292133	383.8561	0.230631	383.8375	0.398164	383.8246	0.450278	383.7852	0.623379	383.7819	0.571397	383.7833	0.492001	383.7567	0.633235	383.7165	0.629908	403.7963	1.208345	403.7903	-0.004166
383.0341	0.359677	382.941	0.285976	382.8977	0.274913	382.8801	0.21569	382.8163	0.381151	382.82	0.431928	382.7921	0.601864	382.7859	0.551087	382.8027	0.473181	382.7705	0.612996	382.715	0.60659	402.8098	1.177575	402.8056	-0.010511
382.0045	0.342112	381.9369	0.269272	381.906	0.259327	381.863	0.205962	381.8226	0.364594	381.8243	0.416292	381.7896	0.582998	381.792	0.532161	381.7991	0.455971	381.8013	0.592315	381.7287	0.587506	401.7863	1.144409	401.79	-0.018604
381.0109	0.322884	380.9211	0.253422	380.8813	0.241982	380.8606	0.192688	380.84	0.347713	380.8095	0.398698	380.7885	0.562794	380.789	0.513082	380.8063	0.435968	380.7856	0.570522	380.7377	0.566838	400.7786	1.114656	400.8112	-0.027031
379.9886	0.304997	379.9036	0.237207	379.8758	0.225455	379.841	0.175495	379.8232	0.330014	379.7859	0.381698	379.761	0.543638	379.7846	0.495183	379.7901	0.417017	379.7682	0.550764	379.7328	0.547715	399.7767	1.084727	399.8147	-0.035891
379.0047	0.287755	378.904	0.22198	378.8564	0.211911	378.8292	0.164204	378.8474	0.313401	378.7713	0.365968	378.7493	0.526779	378.7727	0.47857	378.756	0.399411	378.764	0.532284	378.7234	0.531713	398.7387	1.055433	398.7774	-0.044348
378.0038	0.270728	377.9044	0.210132	377.8422	0.199145	377.855	0.149596	377.8441	0.299505	377.76	0.34922	377.751	0.510925	377.7802	0.463818	377.7489	0.381459	377.7376	0.518856	377.7164	0.51395	397.7399	1.029077	397.7785	-0.051166
377.0157	0.256795	376.9236	0.197542	376.8563	0.188855	376.8887	0.138352	376.839	0.286605	376.7682	0.33569	376.771	0.496889	376.7711	0.449308	376.7213	0.365845	376.7475	0.50923	376.7133	0.498116	396.7546	1.002411	396.753	-0.05695
376.0433	0.241435	375.9312	0.183863	375.8354	0.174662	375.9059	0.127547	375.8278	0.272179	375.7845	0.32053	375.7897	0.480604	375.7725	0.433505	375.7282	0.349413	375.756	0.497593	375.6924	0.480788	395.7539	0.97594	395.7259	-0.06268
375.0246	0.227617	374.924	0.168686	374.8522	0.160253	374.9098	0.116212	374.8116	0.25816	374.7882	0.305407	374.8003	0.467177	374.7743	0.418483	374.7495	0.335696	374.7641	0.482773	374.6933	0.463118	394.7683	0.949062	394.7448	-0.067349
374.0213	0.214568	373.9051	0.154423	373.8538	0.14691	373.9027	0.104735	373.8134	0.244168	373.8206	0.291663	373.8093	0.452972	373.7738	0.403921	373.7713	0.323194	373.7801	0.465975	373.6859	0.447455	393.7803	0.921959	393.7426	-0.072339
373.0146	0.198799	372.9141	0.138034	372.8582	0.132821	372.8678	0.091772	372.8071	0.227606	372.8208	0.275236	372.7909	0.436609	372.772	0.385711	372.7982	0.308352	372.746	0.443231	372.7027	0.430864	392.7733	0.896438	392.7602	-0.077747
371.9883	0.184997	371.9291	0.124662	371.8828	0.120922	371.8563	0.079835	371.8114	0.213714	371.8403	0.260301	371.7811	0.423477	371.7571	0.371947	371.7901	0.295343	371.7414	0.422597	371.7322	0.417652	391.753	0.870165	391.7925	-0.083561
371.0166	0.171642	370.9511	0.112737	370.8727	0.111821	370.8606	0.066292	370.8431	0.201738	370.8398	0.24645	370.7766	0.409975	370.7598	0.359394	370.7847	0.282087	370.729	0.405279	370.7421	0.402991	390.7469	0.846313	390.7875	-0.092471
369.996	0.156078	369.9738	0.097195	369.8701	0.098979	369.8551	0.052022	369.8311	0.186468	369.8376	0.231128	369.7577	0.392617	369.7598	0.344389	369.7724	0.264788	369.7259	0.385484	369.7697	0.386978	389.7258	0.82464	389.7898	-0.097863
368.9801	0.14251	368.951	0.085343	368.8521	0.087212	368.8713	0.040843	368.851	0.174142	368.8352	0.218363	368.7507	0.379208	368.7484	0.335175	368.7481	0.251386	368.7518	0.370345	368.7608	0.372574	388.7194	0.799568	388.7575	-0.10455
367.9952	0.127035	367.9376	0.073274	367.8467	0.0779	367.8588	0.030323	367.8474	0.161153	367.8036	0.205589	367.7443	0.365015	367.759	0.322987	367.7457	0.23805	367.7262	0.353694	367.7494	0.358294	387.7436	0.777668	387.7371	-0.109942
366.9538	0.109906	366.9143	0.06322	366.8567	0.069016	366.8421	0.020019	366.8177	0.147159	366.8102	0.192842	366.7287	0.349532	366.7702	0.309231	366.7332	0.224683	366.7249	0.3385	366.7607	0.345725	386.7521	0.756063	386.7427	-0.113276
365.98	0.09669	365.9093	0.05452	365.8629	0.060215	365.837	0.011909	365.7966	0.136401	365.7944	0.181903	365.7443	0.338869	365.7633	0.297044	365.7251	0.216821	365.7326	0.326541	365.7483	0.334119	385.7776	0.732305	385.7396	-0.120709
364.9624	0.08245	364.9206	0.044764	364.8599	0.049692	364.843	0.003054	364.7788	0.125574	364.7847	0.170067	364.7584	0.327045	364.7758	0.283726	364.7347	0.207357	364.7437	0.313381	364.7429	0.322932	384.7705	0.71348	384.763	-0.123977
363.969	0.070021	363.9242	0.035888	363.8639	0.037536	363.8384	-0.005791	363.7977	0.115904	363.7913	0.160027	363.7608	0.315988	363.7529	0.271113	363.7334	0.197608	363.7607	0.301235	363.744	0.310183	383.7838	0.694032	383.7657	-0.127898
362.9828	0.059023	362.9184	0.024182	362.8687	0.023702	362.8335	-0.013682	362.8009	0.106547	362.7755	0.150209	362.7632	0.303106	362.7436	0.25766	362.7449	0.18589	362.7668	0.287476	362.7324	0.298339	382.7908	0.672777	382.7794	-0.132492
361.9626	0.04673	361.9163	0.012231	361.8849	0.011342	361.8278	-0.020581	361.8229	0.09613	361.7691	0.14	361.7591	0.290668	361.7512	0.245357	361.7578	0.173461	361.7567	0.272016	361.7344	0.285887	381.7917	0.653268	381.7924	-0.135299
360.9766	0.034993	360.9138	0.002863	360.903	0.001901	360.8358	-0.026353	360.8422	0.087763	360.7916	0.131603	360.7794	0.280021	360.7336	0.23473	360.7697	0.162	360.7503	0.259537	360.7649	0.275517	380.8139	0.632697	380.7819	-0.140786
359.9728	0.02197	359.8998	-0.007817	359.9183	-0.006827	359.8432	-0.033616	359.8244	0.077526	359.7897	0.121835	359.7835	0.267939	359.7488	0.222977	359.7645	0.149811	359.7495	0.247244	359.7737	0.26464	379.7941	0.612607	379.7726	-0.145422
358.9882	0.009963	358.9054	-0.015016	358.9164	-0.012986	358.8777	-0.03939	358.8397	0.06805	358.7997	0.111935	358.8047	0.26014	358.7415	0.214022	358.7786	0.140672	358.7448	0.236844	358.7741	0.254645	378.786	0.595224	378.7675	-0.148715
358.0173	-7.04E-4	357.9289	-0.020224	357.9384	-0.016469	357.918	-0.046314	357.8607	0.061778	357.8252	0.103518	357.8154	0.253965	357.7515	0.207348	357.7809	0.132831	357.7636	0.230747	357.8031	0.246123	377.769	0.579055	377.7593	-0.152052
357.0128	-0.012526	356.9384	-0.029554	356.9483	-0.025414	356.9113	-0.056191	356.8616	0.05079	356.821	0.091887	356.8029	0.242254	356.7639	0.195244	356.7767	0.120688	356.761	0.220656	356.7993	0.232619	376.7555	0.564497	376.7642	-0.154446
356.0088	-0.021948	355.9405	-0.039165	355.9274	-0.033397	355.8945	-0.063671	355.8764	0.042464	355.8267	0.082503	355.8013	0.233258	355.7903	0.187164	355.7932	0.112095	355.7666	0.212742	355.786	0.221748	375.7506	0.547765	375.7772	-0.15808
355.0055	-0.032799	354.9423	-0.050844	354.9138	-0.043643	354.8792	-0.071022	354.873	0.034209	354.8354	0.073569	354.8069	0.22317	354.7924	0.179991	354.7857	0.103865	354.7851	0.204568	354.7846	0.211351	374.7372	0.531436	374.7787	-0.161104
353.9761	-0.044848	353.9097	-0.063235	353.8842	-0.056454	353.8238	-0.080392	353.8601	0.022601	353.8104	0.062629	353.7885	0.208786	353.7775	0.169546	353.78	0.093495	353.7871	0.193588	353.7538	0.199692	373.7505	0.516402	373.7806	-0.164399
352.9904	-0.054974	352.8936	-0.072824	352.8678	-0.063664	352.8086	-0.088052	352.8434	0.014682	352.8041	0.055894	352.7764	0.201859	352.7844	0.164215	352.7623	0.087906	352.781	0.186313	352.7383	0.193309	372.7578	0.498169	372.775	-0.169269
351.9897	-0.065729	351.8925	-0.081976	351.8521	-0.071857	351.8276	-0.094929	351.8488	0.006451	351.8149	0.047977	351.7715	0.192747	351.7721	0.158793	351.7645	0.081046	351.7947	0.176453	351.7443	0.186053	371.7825	0.485055	371.756	-0.173118
350.9893	-0.076508	350.8741	-0.090641	350.8459	-0.079398	350.8143	-0.100987	350.83	-0.001649	350.8036	0.039292	350.7651	0.183903	350.7872	0.151147	350.7692	0.072519	350.7873	0.167299	350.7443	0.176486	370.808	0.472201	370.7514	-0.17702
349.9991	-0.087167	349.8758	-0.098543	349.8353	-0.085143	349.8348	-0.106752	349.8232	-0.008812	349.8259	0.033104	349.7585	0.176567	349.8043	0.144473	349.7636	0.063554	349.7718	0.158487	349.7467	0.167898	369.8096	0.455227	369.7406	-0.182028
349.0062	-0.09761	348.868	-0.106384	348.8306	-0.092614	348.8407	-0.112011	348.8314	-0.016484	348.8175	0.024451	348.7338	0.167114	348.8008	0.136517	348.7586	0.055281	348.7735	0.148395	348.746	0.157352	368.8029	0.442653	368.7385	-0.184182
348.0114	-0.107679	347.8581	-0.112556	347.835	-0.09762	347.8268	-0.117613	347.8193	-0.024894	347.792	0.016397	347.7436	0.160469	347.7737	0.126965	347.7479	0.048207	347.7689	0.140363	347.734	0.148266	367.7894	0.427935	367.7435	-0.186558
347.018	-0.117075	346.8723	-0.117689	346.8345	-0.101251	346.8326	-0.124557	346.8345	-0.032178	346.7836	0.008597	346.7357	0.1536	346.7694	0.117481	346.736	0.043263	346.7578	0.132211	346.727	0.140781	366.7802	0.41389	366.7369	-0.190146
346.0263	-0.125419	345.893	-0.123108	345.8277	-0.105801	345.8232	-0.131317	345.8196	-0.039248	345.7597	3.3E-4	345.7464	0.147315	345.7569	0.107516	345.7341	0.04001	345.7712	0.125145	345.7323	0.134355	365.7798	0.402943	365.7504	-0.192102
345.0392	-0.132157	344.9065	-0.128034	344.8376	-0.10884	344.8242	-0.135989	344.8138	-0.044301	344.7563	-0.006309	344.7825	0.141933	344.7552	0.099832	344.7531	0.036836	344.7784	0.118663	344.7395	0.128262	364.7761	0.391379	364.7405	-0.194484
344.0234	-0.140574	343.8978	-0.135347	343.8654	-0.114582	343.8393	-0.143292	343.8212	-0.04896	343.7539	-0.013699	343.7637	0.132807	343.7771	0.090362	343.7344	0.02905	343.7766	0.110128	343.7477	0.119905	363.7698	0.380329	363.7586	-0.196503
343.0044	-0.148495	342.8904	-0.142569	342.8684	-0.121552	342.8318	-0.149501	342.81	-0.055204	342.7448	-0.018353	342.7458	0.123786	342.7585	0.082328	342.7383	0.020437	342.7766	0.102569	342.7432	0.112982	362.7511	0.368762	362.7653	-0.197942
341.9977	-0.155986	341.8821	-0.148553	341.8849	-0.127451	341.8423	-0.152102	341.8309	-0.059732	341.7675	-0.023393	341.7422	0.117503	341.7611	0.078259	341.7498	0.013662	341.7449	0.096485	341.7249	0.106743	361.7472	0.357053	361.7548	-0.200339
340.9538	-0.167334	340.8747	-0.155003	340.8638	-0.133416	340.844	-0.157015	340.8244	-0.066439	340.7576	-0.030749	340.7318	0.107904	340.7572	0.07087	340.7356	0.003612	340.7223	0.089407	340.7003	0.098634	360.7563	0.347231	360.7717	-0.202749
339.9497	-0.17554	339.8776	-0.157714	339.8442	-0.135626	339.8398	-0.15861	339.8156	-0.071945	339.7667	-0.034537	339.7274	0.102379	339.7322	0.066956	339.7485	-0.002325	339.7263	0.086354	339.7024	0.093676	359.7729	0.33614	359.763	-0.206068
338.9526	-0.183057	338.8934	-0.161267	338.8641	-0.138454	338.8516	-0.161403	338.8245	-0.077461	338.776	-0.041749	338.7556	0.099447	338.7426	0.063271	338.7471	-0.006809	338.7228	0.082147	338.7073	0.088313	358.799	0.326733	358.7572	-0.208417
337.9306	-0.192381	337.8821	-0.167905	337.8555	-0.142522	337.8474	-0.16772	337.7933	-0.084586	337.7592	-0.049284	337.7609	0.0941	337.7391	0.056963	337.7453	-0.014615	337.7475	0.076057	337.721	0.079124	357.8068	0.319558	357.7838	-0.208417
336.9355	-0.196483	336.8847	-0.174601	336.884	-0.148171	336.8277	-0.172374	336.8032	-0.09073	336.7382	-0.053771	336.7719	0.090805	336.7476	0.052279	336.7593	-0.019157	336.7414	0.071262	336.734	0.072994	356.8032	0.30715	356.7736	-0.211684
335.9467	-0.201974	335.9016	-0.183672	335.8949	-0.157003	335.8239	-0.178953	335.7905	-0.096931	335.7423	-0.059716	335.7919	0.085457	335.7691	0.046925	335.7661	-0.023313	335.7365	0.063103	335.7264	0.067006	355.8055	0.297006	355.7582	-0.212482
334.9204	-0.209289	334.8985	-0.193053	334.8734	-0.165502	334.7963	-0.184298	334.7802	-0.102951	334.7529	-0.06577	334.7806	0.077906	334.7797	0.040787	334.7563	-0.02764	334.7404	0.054847	334.7171	0.060634	354.7844	0.285587	354.7731	-0.213713
333.9321	-0.215002	333.9071	-0.199226	333.893	-0.17134	333.7968	-0.187547	333.7798	-0.10706	333.7469	-0.070502	333.7888	0.069498	333.7974	0.035324	333.7514	-0.030018	333.7365	0.047736	333.731	0.058291	353.7654	0.273042	353.7698	-0.218031
332.9506	-0.223031	332.9144	-0.204934	332.8967	-0.176825	332.8079	-0.191842	332.7953	-0.111505	332.7892	-0.075236	332.7858	0.062732	332.8069	0.030621	332.758	-0.03402	332.7645	0.039901	332.7182	0.055273	352.7509	0.264341	352.7773	-0.219397
331.9605	-0.231615	331.925	-0.210863	331.8974	-0.181286	331.8286	-0.19627	331.8236	-0.116156	331.7899	-0.080215	331.7964	0.056444	331.8249	0.025327	331.7658	-0.038206	331.765	0.032937	331.7211	0.050001	351.724	0.256582	351.7849	-0.222657
330.9879	-0.240503	330.9502	-0.216455	330.9317	-0.185041	330.8606	-0.199123	330.8408	-0.120714	330.7913	-0.085683	330.7946	0.049692	330.821	0.020185	330.792	-0.044462	330.7698	0.026375	330.7429	0.0432	350.7288	0.249961	350.7699	-0.22623
329.9946	-0.248654	329.9401	-0.22244	329.9234	-0.19063	329.8538	-0.202904	329.8708	-0.126492	329.7948	-0.089047	329.7796	0.043488	329.7958	0.014077	329.7946	-0.050986	329.7578	0.020388	329.7323	0.034959	349.742	0.242748	349.7395	-0.229025
328.9914	-0.255502	328.9242	-0.226621	328.9015	-0.193569	328.8611	-0.205343	328.8555	-0.130861	328.7932	-0.090584	328.7922	0.038412	328.7732	0.009662	328.7886	-0.05444	328.7424	0.015284	328.7587	0.028803	348.7462	0.236348	348.7354	-0.231645
327.9818	-0.260844	327.8952	-0.23098	327.8882	-0.197493	327.8518	-0.208348	327.8171	-0.136919	327.7963	-0.097967	327.7813	0.033344	327.75	0.004374	327.7763	-0.058666	327.7497	0.011269	327.7608	0.020824	347.7653	0.227348	347.7435	-0.233855
326.9916	-0.265655	326.8617	-0.232879	326.8425	-0.19841	326.8334	-0.212247	326.8054	-0.141533	326.8021	-0.100975	326.7829	0.028823	326.7375	2.89E-4	326.7512	-0.062126	326.7617	0.011878	326.7462	0.016525	346.7555	0.219699	346.7529	-0.236539
