Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mv	ua	mv	ua	mv	ua	mv	ua
FcAu		FcMeso		RuAds		Mediacion	
						-214.7487	-11.0031
						-215.7191	-11.08495
						-216.7189	-11.17102
						-217.7371	-11.26033
						-218.7447	-11.35028
						-219.7573	-11.45444
						-220.7582	-11.55708
						-221.7568	-11.65933
						-222.7694	-11.76117
						-223.7582	-11.84204
						-224.7516	-11.92151
						-225.7557	-12.00664
						-226.744	-12.08831
						-227.7347	-12.18658
						-228.7218	-12.29156
						-229.7405	-12.39296
						-230.7264	-12.49747
						-231.7332	-12.59594
						-232.7398	-12.69724
						-233.7368	-12.79857
						-234.7517	-12.89574
						-235.7681	-13.00135
						-236.7823	-13.09861
						-237.7539	-13.19101
						-238.7603	-13.29924
						-239.7522	-13.40283
						-240.7527	-13.50529
						-241.7729	-13.61399
						-242.7697	-13.70399
						-243.7767	-13.79206
						-244.7663	-13.88031
						-245.7561	-13.97569
						-246.773	-14.08283
						-247.7621	-14.18966
						-248.7711	-14.3005
						-249.7837	-14.40274
						-250.7709	-14.4875
						-251.7745	-14.583
						-252.7752	-14.67245
						-253.7469	-14.74295
						-254.7543	-14.82592
						-255.733	-14.89702
						-256.7017	-14.96584
						-257.7057	-15.0585
						-258.6823	-15.16007
						-259.7148	-15.27178
						-260.7328	-15.38511
						-261.7576	-15.49445
						-262.7827	-15.58862
						-263.7617	-15.66243
						-264.7637	-15.73981
						-265.7589	-15.81702
						-266.7328	-15.88631
						-267.7402	-15.97266
						-268.7456	-16.05776
						-269.7459	-16.13497
						-270.76	-16.22903
						-271.7555	-16.3151
						-272.741	-16.39673
						-273.7339	-16.47397
						-274.7471	-16.53241
						-275.7372	-16.58935
						-276.7537	-16.64391
						-277.7589	-16.70723
						-278.7469	-16.78377
						-279.7651	-16.85401
						-280.75	-16.92413
						-281.7444	-16.98509
						-282.7263	-17.02393
						-283.7173	-17.07067
						-284.7273	-17.11421
						-285.7314	-17.15816
						-286.7579	-17.21747
						-287.7449	-17.26652
						-288.7416	-17.31803
						-289.7283	-17.37373
						-290.7098	-17.42213
						-291.7247	-17.47108
						-292.7203	-17.50919
						-293.7352	-17.5333
						-294.7455	-17.54938
						-295.7287	-17.55969
						-296.7148	-17.57893
						-297.7091	-17.60576
						-298.7073	-17.63466
						-299.7073	-17.67407
						-300.7229	-17.69938
						-301.7247	-17.71087
						-302.7075	-17.72678
						-303.7041	-17.72294
						-304.6919	-17.71952
						-305.6753	-17.71933
						-306.694	-17.70846
						-307.6888	-17.70126
						-308.682	-17.70034
						-309.6918	-17.7079
						-310.6839	-17.71844
						-311.701	-17.72289
						-312.7104	-17.72076
						-313.7124	-17.70002
						-314.7009	-17.66272
						-315.6927	-17.63764
						-316.7168	-17.60649
						-317.7077	-17.57633
						-318.7148	-17.56306
						-319.7314	-17.5332
						-320.7125	-17.49565
						-321.7123	-17.46359
						-322.7279	-17.42129
						-323.7228	-17.37612
						-324.7261	-17.32967
						-325.746	-17.27656
						-326.7442	-17.22068
						-327.7384	-17.15939
						-328.7487	-17.11125
						-329.7614	-17.06112
						-330.7466	-16.99895
						-331.7607	-16.94478
						-332.7751	-16.87307
						-333.734	-16.78403
						-334.7389	-16.70821
						-335.7109	-16.62647
						-336.6794	-16.54678
						-337.7086	-16.47901
						-338.7075	-16.40698
						-339.7316	-16.33185
						-340.7354	-16.25235
						-341.7354	-16.17221
						-342.7423	-16.0882
						-343.7299	-15.99209
						-344.7483	-15.89748
						-345.7432	-15.79848
						-346.737	-15.69179
						-347.7448	-15.60152
						-348.7228	-15.51355
						-349.7101	-15.42234
						-350.7116	-15.33546
						-351.6953	-15.23609
						-352.7059	-15.12761
						-353.7025	-15.01543
						-354.699	-14.90211
						-355.7095	-14.79004
						-356.7056	-14.67787
						-357.7038	-14.56958
						-358.6977	-14.46177
						-359.6818	-14.34997
						-360.6801	-14.24526
						-361.6813	-14.14107
						-362.6698	-14.03086
						-363.6782	-13.92431
						-364.673	-13.80939
						-365.6685	-13.69098
						-366.6864	-13.57968
						-367.691	-13.46645
						-368.7043	-13.35862
						-369.7277	-13.25216
						-370.7385	-13.14031
						-371.732	-13.02701
						-372.7179	-12.91119
						-373.6974	-12.7928
						-374.6898	-12.67903
						-375.6892	-12.56339
						-376.6814	-12.44963
						-377.6977	-12.33832
						-378.7004	-12.22475
						-379.7134	-12.11867
						-380.7379	-12.00973
						-381.7427	-11.90059
						-382.7343	-11.794
						-383.7128	-11.68119
						-384.6959	-11.56974
						-385.6892	-11.461
						-386.6794	-11.35361
						-387.6855	-11.24916
						-388.686	-11.14773
						-389.6799	-11.04621
						-390.6982	-10.94405
						-391.7045	-10.8411
						-392.7057	-10.73923
						-393.712	-10.63631
						-394.6744	-10.5341
						-395.6965	-10.43682
						-396.6935	-10.33564
						-397.6744	-10.23633
						-398.6968	-10.14481
						-399.6937	-10.04929
						-400.7034	-9.958505
						-401.7163	-9.870023
						-402.7212	-9.776096
						-403.697	-9.685184
						-404.6837	-9.595867
						-405.679	-9.505053
						-406.6791	-9.417485
						-407.673	-9.330192
						-408.6915	-9.24488
						-409.679	-9.164365
						-410.6634	-9.081211
						-411.6566	-9.003302
						-412.6274	-8.92373
						-413.6443	-8.844095
						-414.6373	-8.769441
						-415.6451	-8.693162
						-416.6533	-8.618935
						-417.6378	-8.547731
						-418.6689	-8.478013
						-419.6799	-8.408965
						-420.6777	-8.340755
						-421.6938	-8.272007
						-422.6926	-8.203241
						-423.6846	-8.133882
						-424.6812	-8.067463
						-425.6666	-8.001938
						-426.6384	-7.936524
						-427.6414	-7.875654
						-428.6398	-7.815306
						-429.6436	-7.755702
						-430.6689	-7.698667
						-431.6687	-7.639386
						-432.6959	-7.580254
						-433.7213	-7.522638
						-434.7131	-7.466973
						-435.7094	-7.414278
						-436.6869	-7.363361
						-437.6652	-7.314472
						-438.6771	-7.265998
						-439.6789	-7.217262
						-440.6967	-7.170132
						-441.6987	-7.122219
						-442.6902	-7.073939
						-443.701	-7.027059
						-444.7058	-6.979568
						-445.6941	-6.934055
						-446.7007	-6.891124
						-447.6908	-6.848403
						-448.6713	-6.80858
						-449.6858	-6.768644
						-450.6791	-6.727746
						-451.6868	-6.689061
						-452.6914	-6.649498
						-453.6756	-6.612398
						-454.6721	-6.578287
						-455.6588	-6.544538
						-456.6601	-6.513016
						-457.6761	-6.480377
						-458.6636	-6.446566
						-459.6747	-6.414362
						-460.6652	-6.380332
						-461.6403	-6.347044
						-462.6365	-6.317226
						-463.6375	-6.285413
						-464.6398	-6.255332
						-465.6569	-6.22618
						-466.6586	-6.195856
						-467.6511	-6.167453
						-468.6493	-6.139822
						-469.645	-6.112459
						-470.6522	-6.085749
						-471.6723	-6.059371
						-472.6749	-6.034247
						-473.6942	-6.010389
						-474.6909	-5.986518
						-475.6887	-5.965108
						-476.6924	-5.943392
						-477.6809	-5.921506
						-478.7083	-5.902077
						-479.6923	-5.88061
						-480.7146	-5.859392
						-481.7238	-5.840143
						-482.7278	-5.81939
						-483.7337	-5.799114
						-484.7045	-5.779112
						-485.6908	-5.759791
						-486.6619	-5.740398
						-487.6468	-5.722489
						-488.653	-5.706987
						-489.6613	-5.689997
						-490.6809	-5.674346
						-491.7032	-5.660106
						-492.6987	-5.645598
						-493.6889	-5.631054
						-494.6724	-5.618862
						-495.6699	-5.60505
						-496.6804	-5.591214
						-497.674	-5.578898
						-498.6786	-5.565817
						-499.6653	-5.553615
						-500.6646	-5.541135
						-501.6669	-5.530529
						-502.681	-5.518457
						-503.6938	-5.505673
						-504.6816	-5.494236
						-505.6801	-5.482096
						-506.6447	-5.469803
						-507.631	-5.462042
						-508.6358	-5.452305
						-509.6381	-5.442351
						-510.6572	-5.435217
						-511.6438	-5.425177
						-512.6351	-5.417876
						-513.6188	-5.410805
						-514.6178	-5.40326
						-515.6295	-5.395965
						-516.6198	-5.388713
						-517.6623	-5.381384
						-518.6602	-5.375365
						-519.6724	-5.369077
						-520.6951	-5.363516
						-521.6816	-5.358703
						-522.664	-5.350552
						-523.6542	-5.3438
						-524.6385	-5.336447
						-525.6243	-5.329387
						-526.6445	-5.32571
						-527.6428	-5.321787
						-528.66	-5.318386
						-529.6564	-5.314801
						-530.6564	-5.310524
						-531.6918	-5.306829
						-532.6888	-5.30253
						-533.7057	-5.298249
						-534.7085	-5.293656
						-535.6684	-5.287519
						-536.6511	-5.283595
						-537.6389	-5.27897
						-538.628	-5.275009
						-539.6453	-5.273312
						-540.6711	-5.270276
						-541.6853	-5.268414
						-542.7029	-5.26568
						-543.6999	-5.263126
						-544.6926	-5.258687
						-545.6697	-5.255935
						-546.6718	-5.25369
						-547.6664	-5.252603
						-548.6857	-5.253229
						-549.7094	-5.25302
						-550.7275	-5.252688
						-551.7271	-5.250901
						-552.7281	-5.249811
						-553.7208	-5.248134
						-554.6825	-5.246165
						-555.6956	-5.244098
						-556.6906	-5.240396
						-557.6823	-5.236776
						-558.7024	-5.239142
						-559.6898	-5.23949
						-560.6626	-5.242331
						-561.6603	-5.246579
						-562.642	-5.245107
						-563.6294	-5.245069
						-564.6215	-5.243903
						-565.6135	-5.243151
						-566.6095	-5.244323
						-567.6253	-5.246416
						-568.632	-5.248048
						-569.6379	-5.2489
						-570.6378	-5.248158
						-571.6519	-5.248417
						-572.6669	-5.248901
						-573.678	-5.249807
						-574.6893	-5.251238
						-575.6774	-5.251424
						-576.6529	-5.251662
						-577.6431	-5.250726
						-578.6448	-5.249335
						-579.6273	-5.249109
						-580.6414	-5.249438
						-581.6456	-5.250845
						-582.6635	-5.253482
						-583.6684	-5.255413
						-584.662	-5.258129
						-585.667	-5.260397
						-586.6275	-5.262331
						-587.6349	-5.264869
						-588.6277	-5.265173
						-589.6097	-5.265353
						-590.62	-5.265729
						-591.6027	-5.265307
						-592.6135	-5.266438
						-593.6471	-5.269135
						-594.6608	-5.271131
						-595.6686	-5.273093
						-596.6512	-5.273883
						-597.6324	-5.273375
