Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ferroceno t=0	Ferroceno t=0	Ferroceno t=8min	Ferroceno t=8min	Ferroceno t=15min	Ferroceno t=15min	Ferroceno t=27min	Ferroceno t=27min	Feroceno t=45min	Feroceno t=45min	Ferroceno t=69min	Ferroceno t=69min	Ferroceno t=99min	Ferroceno t=99min
335.3604	2.127404	335.3238	2.027185	335.3469	2.032233	335.3546	2.139337	335.3622	2.389277	335.3256	2.858273	335.3331	3.693105
336.3738	2.12582	336.3097	2.023634	336.339	2.028819	336.3312	2.137386	336.3871	2.38839	336.3	2.857578	336.3383	3.692207
337.35	2.124147	337.3163	2.019378	337.3437	2.026971	337.3475	2.136254	337.3653	2.386706	337.2845	2.857376	337.3497	3.691423
338.3428	2.121443	338.3133	2.018723	338.3319	2.024889	338.3506	2.134178	338.3733	2.387491	338.3187	2.857665	338.3729	3.690042
339.3108	2.116454	339.3033	2.01269	339.3263	2.021555	339.3328	2.133003	339.3481	2.386396	339.2907	2.856328	339.3645	3.689359
340.2829	2.112769	340.3324	2.010563	340.3194	2.022044	340.3298	2.132143	340.3367	2.386268	340.3073	2.855467	340.3479	3.688311
341.2942	2.111257	341.3471	2.010401	341.3057	2.021054	341.3253	2.131941	341.3432	2.385981	341.3133	2.85459	341.3481	3.689814
342.3002	2.108268	342.3452	2.005628	342.329	2.019036	342.3362	2.131161	342.3333	2.382963	342.3102	2.852252	342.3172	3.690874
343.3235	2.106827	343.3467	2.003086	343.3217	2.017315	343.3587	2.131155	343.3391	2.382605	343.3597	2.852289	343.3441	3.690556
344.3492	2.104847	344.352	2.000215	344.3151	2.012904	344.3807	2.131214	344.3277	2.381839	344.3666	2.851637	344.3504	3.689887
345.3453	2.099776	345.3445	1.99692	345.3279	2.011103	345.3693	2.129506	345.3405	2.381205	345.3755	2.850368	345.3349	3.687474
346.3492	2.094476	346.3528	1.99514	346.3252	2.009753	346.3595	2.12917	346.3394	2.381245	346.3496	2.850503	346.3417	3.685393
347.3396	2.08917	347.3575	1.992366	347.3531	2.007754	347.3439	2.128216	347.3596	2.380059	347.3257	2.849903	347.3304	3.684848
348.3279	2.084774	348.3487	1.991188	348.3671	2.007372	348.3363	2.126477	348.3619	2.379729	348.3476	2.849785	348.3472	3.685086
349.3354	2.080941	349.356	1.988969	349.3735	2.004241	349.3307	2.125782	349.3408	2.380403	349.3513	2.850229	349.3611	3.683686
350.3375	2.079393	350.3585	1.98554	350.3881	2.001545	350.3325	2.123551	350.3341	2.38133	350.3544	2.84948	350.3557	3.683038
351.3445	2.077462	351.3646	1.982697	351.364	2.001322	351.3328	2.122566	351.3148	2.383593	351.3548	2.84848	351.3564	3.682319
352.3563	2.073668	352.3614	1.979236	352.3669	1.999256	352.3533	2.121516	352.3217	2.383443	352.3397	2.847712	352.3442	3.680393
353.3713	2.070063	353.357	1.97668	353.3645	1.998682	353.3739	2.121613	353.3569	2.382093	353.3317	2.847066	353.3393	3.681551
354.3636	2.066864	354.3847	1.975168	354.3738	1.997367	354.3935	2.123021	354.3747	2.380446	354.3636	2.847125	354.3555	3.682467
355.3631	2.062012	355.4101	1.973643	355.3871	1.99306	355.4084	2.121963	355.4115	2.378343	355.3826	2.846429	355.3596	3.68119
356.3698	2.058984	356.4064	1.971814	356.3893	1.990764	356.4164	2.122685	356.407	2.376677	356.395	2.846404	356.3755	3.68152
357.3661	2.05519	357.4261	1.968839	357.3824	1.989232	357.4017	2.121768	357.3862	2.376793	357.4004	2.846584	357.3874	3.679789
358.3634	2.049447	358.4036	1.964704	358.3576	1.988478	358.3705	2.120704	358.3735	2.3743	358.4016	2.84628	358.3721	3.676881
359.3596	2.044927	359.3729	1.964256	359.3343	1.988008	359.359	2.121444	359.3401	2.374743	359.3817	2.846743	359.3663	3.677062
360.3575	2.038971	360.3774	1.963225	360.3145	1.987323	360.3289	2.120276	360.3394	2.374862	360.364	2.846863	360.3496	3.676502
361.3409	2.034905	361.3708	1.960811	361.322	1.986469	361.3345	2.119997	361.3396	2.374619	361.3634	2.846598	361.3416	3.676406
362.3376	2.031919	362.3565	1.960867	362.323	1.985192	362.3448	2.118327	362.346	2.376912	362.3401	2.84673	362.3458	3.677347
363.3264	2.029818	363.3445	1.957384	363.3323	1.983896	363.3495	2.117413	363.3636	2.376652	363.3527	2.84621	363.3622	3.677485
364.3197	2.028348	364.3386	1.953538	364.3276	1.984775	364.3691	2.117486	364.3831	2.375905	364.3513	2.846825	364.3695	3.677706
365.3287	2.025077	365.331	1.951627	365.3207	1.984306	365.3718	2.116362	365.395	2.37533	365.3362	2.84581	365.3728	3.677866
366.3276	2.020385	366.3531	1.949143	366.3171	1.983775	366.3861	2.11748	366.3696	2.374147	366.3301	2.845618	366.3785	3.677729
367.3589	2.0171	367.3719	1.948327	367.3232	1.984404	367.3961	2.117342	367.368	2.373755	367.3293	2.845641	367.3694	3.677921
368.3683	2.013157	368.3722	1.945921	368.3241	1.980971	368.3953	2.116497	368.3531	2.373658	368.343	2.845158	368.3701	3.677672
369.3649	2.008595	369.3766	1.943963	369.315	1.979455	369.3841	2.115903	369.3441	2.373	369.3359	2.845776	369.3712	3.676465
370.3839	2.006264	370.3628	1.943615	370.3172	1.977844	370.3763	2.116488	370.3901	2.373675	370.3663	2.847313	370.3496	3.6768
371.3493	2.001528	371.3534	1.941804	371.3091	1.97626	371.3427	2.117357	371.3884	2.372756	371.3702	2.847627	371.335	3.675145
372.3596	1.997662	372.3554	1.942353	372.3425	1.977522	372.3292	2.117193	372.3808	2.374387	372.3647	2.848514	372.3391	3.674611
373.3739	1.994725	373.3644	1.943024	373.3493	1.976542	373.3246	2.118384	373.3974	2.376113	373.3955	2.848758	373.3394	3.676608
374.3683	1.990387	374.3741	1.940687	374.3444	1.975949	374.3179	2.116194	374.3603	2.375973	374.388	2.847946	374.345	3.676172
375.3802	1.987057	375.3985	1.938356	375.3416	1.976079	375.3412	2.114268	375.3614	2.376971	375.3691	2.849119	375.3487	3.677891
376.3594	1.983752	376.3815	1.936054	376.3143	1.975209	376.3404	2.115261	376.3818	2.37685	376.376	2.850138	376.3482	3.679097
377.3549	1.981284	377.369	1.934189	377.326	1.976233	377.3719	2.114476	377.376	2.374985	377.352	2.849771	377.328	3.677223
378.3636	1.97975	378.3571	1.932836	378.3255	1.976998	378.3694	2.115778	378.3961	2.375547	378.3429	2.850004	378.3275	3.677803
379.3591	1.9785	379.3483	1.931794	379.3567	1.975938	379.3641	2.116318	379.4035	2.37486	379.34	2.848693	379.3238	3.678792
380.3536	1.977322	380.3728	1.931962	380.387	1.975788	380.3815	2.116067	380.3876	2.374932	380.356	2.847118	380.3069	3.679074
381.346	1.97425	381.3603	1.931159	381.3732	1.973186	381.3541	2.116996	381.377	2.374974	381.3794	2.847803	381.3154	3.679487
382.3519	1.969836	382.3585	1.930549	382.3845	1.972301	382.3656	2.115987	382.3632	2.375387	382.3776	2.847304	382.3336	3.678802
383.3502	1.965717	383.359	1.930472	383.3656	1.972999	383.3698	2.117423	383.3424	2.376755	383.3975	2.84782	383.3389	3.677472
384.3386	1.962154	384.3548	1.929393	384.347	1.971154	384.3646	2.117149	384.3445	2.377111	384.371	2.847152	384.3326	3.676067
385.3452	1.960235	385.3549	1.929182	385.3209	1.97235	385.3661	2.11662	385.3546	2.3784	385.3438	2.847904	385.3471	3.676753
386.3237	1.960015	386.3673	1.9283	386.2975	1.972236	386.3623	2.118067	386.3661	2.379186	386.3418	2.849444	386.3536	3.678641
387.3296	1.956791	387.3582	1.926623	387.2713	1.9711	387.353	2.116115	387.3575	2.379014	387.313	2.850328	387.3338	3.678913
388.3388	1.953465	388.3473	1.92595	388.2639	1.972655	388.3384	2.115819	388.3322	2.380272	388.3087	2.853599	388.3569	3.680759
389.3298	1.951462	389.3461	1.925204	389.2943	1.972339	389.3555	2.115931	389.3259	2.382255	389.3101	2.85532	389.347	3.682895
390.3332	1.948206	390.322	1.923799	390.3244	1.972687	390.3512	2.115872	390.3116	2.3805	390.2867	2.855493	390.3144	3.682218
391.3296	1.949214	391.3367	1.924767	391.3568	1.973984	391.3528	2.117484	391.3076	2.381487	391.3116	2.857369	391.3291	3.683981
392.3305	1.949458	392.3345	1.925532	392.3634	1.973578	392.3719	2.118608	392.3093	2.38013	392.3165	2.857655	392.3372	3.685632
393.3408	1.948518	393.3373	1.924801	393.3737	1.973585	393.3828	2.120452	393.3073	2.379792	393.3223	2.857299	393.3423	3.685179
394.3485	1.946748	394.3607	1.925841	394.3735	1.972486	394.4005	2.120777	394.3149	2.381165	394.3546	2.857071	394.3835	3.686523
395.3604	1.942889	395.3577	1.925824	395.3672	1.971439	395.4022	2.121269	395.3357	2.381737	395.3591	2.856126	395.3864	3.686097
396.3493	1.939043	396.374	1.924788	396.3753	1.972156	396.3983	2.1223	396.3486	2.382899	396.3428	2.854291	396.369	3.68661
397.3385	1.93581	397.3901	1.924355	397.3702	1.97216	397.3828	2.121236	397.3461	2.383242	397.3358	2.855307	397.3587	3.688189
398.334	1.934443	398.3934	1.924413	398.357	1.974036	398.3586	2.121351	398.3484	2.384561	398.3333	2.85727	398.3403	3.689456
398.8677	1.904973	398.9311	1.89552	398.8686	1.947389	398.893	2.094112	398.8836	2.356642	398.8704	2.831906	398.8864	3.661683
398.9132	1.867584	398.9505	1.858787	398.8992	1.912326	398.9124	2.058606	398.9452	2.324295	398.921	2.799892	398.9306	3.625352
398.4595	1.823929	398.4612	1.816292	398.449	1.873224	398.4419	2.019069	398.4757	2.287323	398.4728	2.762407	398.4915	3.584491
397.5187	1.77558	397.5032	1.769851	397.5158	1.829107	397.5083	1.975934	397.5051	2.246271	397.5051	2.720787	397.5165	3.539491
396.5328	1.751091	396.4929	1.748905	396.5483	1.809829	396.5059	1.957543	396.4922	2.228917	396.4962	2.702996	396.523	3.520847
395.5593	1.730147	395.5035	1.732601	395.5481	1.795785	395.5035	1.944178	395.4883	2.213389	395.514	2.688982	395.53	3.506968
394.5657	1.711413	394.5269	1.719692	394.5325	1.783698	394.4997	1.932533	394.4964	2.199429	394.5283	2.676695	394.5073	3.49287
393.5357	1.694388	393.5093	1.707881	393.4943	1.771107	393.4825	1.922739	393.4904	2.187327	393.5108	2.664962	393.5132	3.48085
392.5295	1.680414	392.498	1.69689	392.4818	1.760507	392.5018	1.912991	392.4963	2.178054	392.4948	2.654511	392.5122	3.470561
391.5154	1.668827	391.4791	1.68575	391.4706	1.749143	391.5118	1.90294	391.4841	2.168219	391.4784	2.645128	391.5118	3.458715
390.4951	1.659194	390.4622	1.675615	390.4776	1.738438	390.5133	1.894794	390.4758	2.159791	390.4417	2.635975	390.5148	3.449576
389.52	1.65001	389.4738	1.666735	389.5025	1.730757	389.5163	1.886387	389.49	2.151356	389.4756	2.629162	389.5264	3.44077
388.5227	1.637878	388.4696	1.656735	388.5148	1.722119	388.4871	1.878039	388.4834	2.142672	388.4901	2.620993	388.5118	3.429197
387.5297	1.626722	387.4857	1.648957	387.5255	1.714906	387.4627	1.871086	387.4955	2.135634	387.4997	2.61439	387.489	3.420572
386.5385	1.613712	386.5047	1.641162	386.5209	1.707418	386.4551	1.865494	386.5043	2.129846	386.5152	2.608103	386.4857	3.412881
385.5097	1.603792	385.5059	1.633866	385.5172	1.700354	385.4534	1.858173	385.4909	2.124119	385.5058	2.600081	385.4783	3.403878
384.4871	1.596833	384.5324	1.628354	384.5145	1.693831	384.4748	1.851742	384.5067	2.118632	384.514	2.594666	384.4738	3.398625
383.4774	1.589024	383.5671	1.622071	383.5313	1.687805	383.5151	1.84699	383.5098	2.113533	383.5174	2.588195	383.507	3.393207
382.4627	1.583425	382.5707	1.615366	382.5393	1.6816	382.5432	1.839445	382.5015	2.10639	382.5277	2.581178	382.5381	3.386389
381.4824	1.575604	381.5729	1.608404	381.556	1.677004	381.5633	1.834208	381.5118	2.100283	381.5141	2.575436	381.5519	3.381279
380.486	1.567059	380.5645	1.600365	380.5539	1.671648	380.5566	1.828857	380.5119	2.095706	380.5012	2.569302	380.5741	3.374584
379.4884	1.560901	379.5345	1.59365	379.5384	1.666537	379.5378	1.822658	379.5007	2.091616	379.4993	2.565236	379.5549	3.366696
378.5077	1.553747	378.5195	1.58776	378.5277	1.662842	378.5036	1.817412	378.5109	2.088345	378.4895	2.560368	378.5308	3.360662
377.5081	1.547055	377.5092	1.582572	377.5089	1.656647	377.4667	1.812328	377.4944	2.084014	377.5011	2.555892	377.5003	3.354707
376.5313	1.542593	376.517	1.578656	376.5132	1.653621	376.4832	1.809201	376.4968	2.078243	376.5276	2.55128	376.5102	3.34947
375.5176	1.535291	375.5239	1.573915	375.505	1.648543	375.4974	1.804112	375.495	2.072451	375.5252	2.545123	375.4983	3.345594
374.5	1.529147	374.5217	1.570611	374.5039	1.64279	374.5073	1.80055	374.4791	2.06671	374.5165	2.540422	374.4913	3.341108
373.4905	1.523304	373.5234	1.566211	373.5074	1.638643	373.5333	1.798087	373.4926	2.063477	373.5148	2.536965	373.5205	3.336104
372.4857	1.516467	372.5095	1.560565	372.4979	1.63219	372.5261	1.793076	372.4843	2.05946	372.4961	2.532191	372.5008	3.331617
371.4835	1.511651	371.493	1.556454	371.5212	1.627617	371.5085	1.789919	371.4904	2.056729	371.5129	2.529402	371.5155	3.325819
370.5038	1.50749	370.5334	1.551427	370.5412	1.624619	370.504	1.786028	370.5118	2.054299	370.5507	2.526443	370.523	3.320709
369.5088	1.501592	369.5406	1.545341	369.5432	1.619246	369.5012	1.780364	369.5278	2.049535	369.5609	2.521811	369.5015	3.315572
368.4943	1.495774	368.5505	1.541728	368.5414	1.615472	368.4778	1.777023	368.5211	2.046689	368.5756	2.51835	368.4991	3.309892
367.4933	1.489769	367.5487	1.537664	367.5081	1.611631	367.4916	1.773988	367.4939	2.042399	367.5471	2.514376	367.4985	3.305696
366.4825	1.483404	366.5142	1.533193	366.4987	1.605824	366.5124	1.77059	366.4929	2.03857	366.5128	2.509719	366.4776	3.302172
365.4799	1.478631	365.5056	1.530475	365.4996	1.603117	365.5031	1.766137	365.4962	2.035008	365.4865	2.507365	365.4723	3.299019
364.4763	1.474968	364.5204	1.527214	364.4855	1.599685	364.5472	1.761654	364.4951	2.030908	364.4654	2.504224	364.4549	3.295817
363.4854	1.47243	363.5527	1.52263	363.5029	1.595444	363.5305	1.757133	363.5341	2.02741	363.4826	2.501138	363.465	3.293295
362.476	1.46958	362.557	1.518038	362.4786	1.593193	362.5067	1.752134	362.5155	2.023226	362.5106	2.499243	362.4821	3.288196
361.4686	1.466749	361.554	1.513233	361.4733	1.590002	361.5107	1.748832	361.5078	2.02136	361.5341	2.495517	361.4825	3.284247
360.4861	1.46275	360.5454	1.509396	360.5038	1.587372	360.476	1.744906	360.5354	2.020472	360.5491	2.493483	360.5086	3.281183
359.4965	1.457601	359.5387	1.505227	359.5084	1.58482	359.4841	1.7413	359.5168	2.017215	359.536	2.489559	359.4909	3.275784
358.5067	1.452791	358.5383	1.501457	358.5316	1.581116	358.5077	1.738656	358.5227	2.014531	358.53	2.486686	358.4977	3.272194
357.5423	1.449413	357.558	1.499229	357.534	1.577418	357.5225	1.736487	357.5301	2.010314	357.5432	2.483518	357.5228	3.269477
356.5364	1.444312	356.5483	1.49445	356.5433	1.57218	356.5418	1.734069	356.5334	2.004894	356.5602	2.479506	356.5126	3.264894
355.529	1.440557	355.5325	1.491091	355.5426	1.567868	355.5399	1.73092	355.5078	2.000304	355.5685	2.476012	355.5344	3.262378
354.5298	1.43732	354.52	1.488628	354.5374	1.564502	354.5421	1.728837	354.5193	1.997909	354.5719	2.472341	354.5252	3.259676
353.5241	1.431814	353.5069	1.484331	353.5298	1.559934	353.5322	1.725536	353.4952	1.993364	353.5432	2.4677	353.4954	3.253635
352.5184	1.428407	352.5019	1.480283	352.4993	1.5573	352.5433	1.722089	352.4677	1.990867	352.5081	2.464603	352.5026	3.2506
351.5364	1.423568	351.5034	1.476663	351.4767	1.555644	351.5333	1.718614	351.4772	1.989126	351.5275	2.46188	351.4825	3.246454
350.5397	1.419196	350.5099	1.472148	350.4732	1.552233	350.52	1.714761	350.4566	1.985746	350.5096	2.45877	350.4767	3.241233
349.5047	1.416065	349.4878	1.468953	349.4805	1.550376	349.5304	1.712871	349.4795	1.983129	349.5217	2.456133	349.4944	3.238815
348.5156	1.410957	348.4939	1.467741	348.4781	1.547556	348.5098	1.710373	348.49	1.980231	348.5121	2.452932	348.4795	3.235033
347.48	1.407433	347.5008	1.466557	347.4816	1.543338	347.5047	1.7084	347.4926	1.977783	347.4666	2.450154	347.497	3.230985
346.4647	1.403209	346.484	1.464319	346.4868	1.540023	346.4974	1.704853	346.4981	1.975645	346.4716	2.447273	346.5044	3.229703
345.4767	1.398604	345.5172	1.460481	345.4807	1.537042	345.4698	1.699487	345.4852	1.974397	345.4711	2.4451	345.4773	3.22721
344.4687	1.395707	344.5219	1.456305	344.488	1.534195	344.4791	1.697008	344.4702	1.972769	344.4951	2.442502	344.4918	3.224072
343.4689	1.392088	343.5048	1.450704	343.5007	1.531585	343.5044	1.69415	343.4861	1.970048	343.5055	2.440674	343.4763	3.222176
342.488	1.387979	342.4994	1.446444	342.4962	1.528785	342.4944	1.690696	342.4911	1.966725	342.4963	2.439297	342.475	3.217638
341.4943	1.384979	341.4793	1.443478	341.4916	1.526776	341.5005	1.68912	341.4799	1.964002	341.49	2.43778	341.4964	3.213218
340.4754	1.3817	340.4768	1.438864	340.501	1.523428	340.4816	1.683938	340.4878	1.959267	340.4885	2.433839	340.4693	3.20991
339.4666	1.378815	339.4696	1.435787	339.5063	1.519894	339.4584	1.680865	339.4498	1.9566	339.5029	2.430377	339.4634	3.205961
338.463	1.376675	338.487	1.433081	338.5233	1.51731	338.4774	1.679151	338.4449	1.952796	338.5113	2.425765	338.4682	3.204335
337.4568	1.373747	337.4816	1.429805	337.5134	1.512418	337.4748	1.674782	337.4326	1.949684	337.5247	2.42171	337.4821	3.203052
336.4713	1.371482	336.4775	1.428144	336.4946	1.50957	336.4778	1.673467	336.4354	1.947211	336.5265	2.419094	336.4849	3.200158
335.505	1.37011	335.5065	1.425998	335.4747	1.507477	335.4995	1.669666	335.4708	1.94516	335.5221	2.415598	335.5016	3.196729
334.5017	1.36624	334.5151	1.423758	334.4457	1.504304	334.499	1.667102	334.4724	1.943394	334.5067	2.412518	334.5032	3.192374
333.5126	1.362419	333.5416	1.4214	333.4539	1.502347	333.4983	1.666108	333.4957	1.941373	333.4944	2.410361	333.4875	3.187305
332.5204	1.358178	332.543	1.41783	332.4815	1.498927	332.5125	1.663617	332.502	1.939108	332.4787	2.40816	332.5128	3.183964
331.5202	1.351782	331.5424	1.414708	331.5207	1.495724	331.5204	1.661396	331.5085	1.936277	331.4995	2.407217	331.5132	3.181382
330.5249	1.3467	330.528	1.411599	330.5404	1.493121	330.5257	1.65811	330.5183	1.93263	330.5145	2.405372	330.5146	3.176826
329.5091	1.341749	329.5052	1.408919	329.5414	1.489506	329.5103	1.655112	329.5121	1.929305	329.5158	2.402909	329.5071	3.173788
328.495	1.337907	328.515	1.406743	328.5214	1.487868	328.494	1.652029	328.4927	1.926858	328.5237	2.401978	328.5082	3.170383
327.4756	1.334461	327.5198	1.403448	327.4939	1.484951	327.4758	1.649504	327.4693	1.924223	327.512	2.398327	327.4916	3.166098
326.4588	1.332613	326.5313	1.398794	326.4743	1.481148	326.4732	1.645895	326.4613	1.922933	326.5314	2.396317	326.4956	3.164376
325.454	1.330689	325.5548	1.394764	325.4803	1.479737	325.5066	1.642805	325.4811	1.921317	325.5293	2.394113	325.4988	3.162523
324.4518	1.326338	324.5522	1.39005	324.4757	1.47489	324.4977	1.639165	324.4756	1.919015	324.5276	2.390861	324.4931	3.158494
323.4633	1.323786	323.5456	1.386889	323.4751	1.471647	323.5041	1.635934	323.497	1.915705	323.5285	2.389146	323.4809	3.156442
322.4964	1.320496	322.5316	1.383047	322.4803	1.470735	322.5084	1.634807	322.5086	1.912723	322.4967	2.386424	322.4794	3.153777
321.4885	1.316168	321.5104	1.378388	321.4828	1.46569	321.4933	1.631941	321.4897	1.907974	321.4894	2.382947	321.4822	3.148875
320.5201	1.314506	320.4929	1.376915	320.5046	1.464366	320.5231	1.629755	320.4939	1.904632	320.4966	2.380644	320.489	3.148052
319.5375	1.311479	319.498	1.372796	319.5137	1.461781	319.5231	1.628181	319.4897	1.902067	319.4846	2.377359	319.5151	3.146314
318.5322	1.307941	318.5095	1.370447	318.5184	1.456823	318.525	1.624241	318.4743	1.898868	318.4937	2.375108	318.5145	3.143001
317.5443	1.306656	317.5179	1.368408	317.5221	1.45425	317.5317	1.622653	317.4899	1.896972	317.4836	2.372883	317.5286	3.141538
316.5062	1.303259	316.5064	1.364587	316.5189	1.449294	316.5186	1.621492	316.4966	1.895096	316.4632	2.370318	316.5305	3.136829
315.4811	1.299762	315.4857	1.360872	315.5155	1.444875	315.511	1.619304	315.5115	1.892755	315.4728	2.369676	315.5207	3.131151
314.4742	1.295997	314.4875	1.358696	314.5156	1.441691	314.513	1.617868	314.5396	1.890708	314.477	2.36719	314.5325	3.127358
313.4775	1.290816	313.4742	1.355371	313.5212	1.437607	313.535	1.613652	313.5234	1.887971	313.49	2.363633	313.5363	3.12271
312.5145	1.286533	312.4937	1.35315	312.531	1.436326	312.548	1.609729	312.5442	1.884847	312.5104	2.359984	312.5457	3.119371
311.5398	1.281714	311.4937	1.351801	311.5496	1.434776	311.5655	1.605212	311.5309	1.881002	311.517	2.354732	311.5569	3.116739
310.5396	1.278903	310.4894	1.348486	310.588	1.432585	310.562	1.60053	310.5269	1.87767	310.5274	2.352586	310.5413	3.113011
309.5555	1.27628	309.5117	1.34596	309.5806	1.432609	309.5532	1.598007	309.5427	1.875689	309.52	2.351041	309.5475	3.110263
308.5402	1.272821	308.5227	1.340954	308.5794	1.428318	308.5499	1.593542	308.5253	1.872107	308.5449	2.347921	308.5414	3.107263
307.5341	1.270402	307.5413	1.336135	307.5639	1.424086	307.5373	1.59051	307.5342	1.871357	307.5421	2.346325	307.5457	3.103276
306.552	1.266684	306.5613	1.333338	306.5399	1.421283	306.5648	1.588679	306.5333	1.869459	306.558	2.341858	306.5614	3.100355
305.5349	1.261781	305.561	1.328659	305.5514	1.415368	305.5592	1.585034	305.5324	1.865877	305.5783	2.337603	305.5735	3.096447
304.5331	1.257644	304.5692	1.325123	304.5467	1.413393	304.54	1.583212	304.5521	1.863223	304.551	2.332443	304.5789	3.092047
303.525	1.253765	303.5519	1.322849	303.554	1.411204	303.5499	1.580738	303.5642	1.858236	303.5529	2.327581	303.5665	3.089523
302.5121	1.249542	302.5356	1.318903	302.5538	1.40724	302.5252	1.577014	302.5505	1.853368	302.5238	2.323535	302.5408	3.086077
301.5219	1.246971	301.5238	1.315817	301.5527	1.405041	301.5147	1.574158	301.5294	1.850211	301.5095	2.321025	301.5252	3.082535
300.5377	1.245257	300.5067	1.312145	300.5486	1.399895	300.5193	1.570041	300.5212	1.846711	300.4975	2.319639	300.5167	3.08092
299.555	1.242269	299.4972	1.308459	299.5375	1.395541	299.5139	1.565891	299.4904	1.844085	299.4974	2.316559	299.5204	3.078246
298.5403	1.239288	298.517	1.303735	298.5354	1.390971	298.508	1.561904	298.4819	1.841789	298.4968	2.313048	298.5439	3.073285
297.5388	1.235407	297.5046	1.300049	297.4974	1.38653	297.4956	1.559314	297.4848	1.838538	297.4901	2.308306	297.525	3.069483
296.5206	1.230868	296.5097	1.298003	296.4962	1.385459	296.5116	1.557957	296.4534	1.836695	296.5045	2.305395	296.5137	3.064803
295.5024	1.226177	295.5345	1.295034	295.5043	1.381806	295.5109	1.55529	295.4635	1.833116	295.5101	2.301665	295.5141	3.058141
294.5031	1.22116	294.5315	1.292802	294.4804	1.379115	294.5068	1.553649	294.4592	1.830551	294.5304	2.299771	294.5099	3.054874
293.5304	1.217407	293.5721	1.290088	293.5024	1.377861	293.547	1.549405	293.4757	1.827386	293.5473	2.297859	293.5311	3.05129
292.5244	1.212486	292.5662	1.285951	292.4911	1.372198	292.5569	1.543648	292.5013	1.823531	292.5402	2.29494	292.5406	3.045368
291.5121	1.208318	291.5418	1.282116	291.461	1.368225	291.557	1.538987	291.4946	1.819904	291.5321	2.291461	291.5352	3.041771
290.5053	1.205818	290.535	1.277367	290.4729	1.364638	290.5472	1.534255	290.5032	1.817217	290.5082	2.28706	290.5135	3.036716
289.471	1.202406	289.4738	1.272103	289.4587	1.359589	289.5025	1.530302	289.4843	1.813807	289.4947	2.28219	289.5031	3.031269
288.4814	1.199589	288.4695	1.26736	288.4633	1.357061	288.468	1.527623	288.4662	1.812493	288.4979	2.279708	288.4838	3.028398
287.5029	1.197015	287.4852	1.262843	287.4811	1.354426	287.455	1.524782	287.4836	1.811266	287.4997	2.277897	287.4581	3.024784
286.5131	1.193149	286.4807	1.258561	286.4728	1.350292	286.4585	1.522173	286.4858	1.806673	286.4965	2.275216	286.4649	3.021051
285.5123	1.188805	285.5141	1.255334	285.4862	1.347091	285.4743	1.518748	285.482	1.8023	285.4777	2.271629	285.4489	3.01832
284.5164	1.184274	284.5191	1.252487	284.4692	1.342821	284.4787	1.514078	284.5007	1.795364	284.4837	2.26519	284.4538	3.012362
283.5135	1.180662	283.5291	1.249222	283.4869	1.338582	283.4935	1.508563	283.5001	1.789827	283.466	2.259613	283.4971	3.008363
282.5085	1.176816	282.5156	1.245836	282.507	1.334651	282.4991	1.501924	282.5113	1.785326	282.48	2.253997	282.5173	3.003538
281.5034	1.173509	281.5161	1.241964	281.4877	1.329051	281.4991	1.497998	281.5345	1.782146	281.528	2.249955	281.5424	2.997308
280.5047	1.171415	280.5319	1.23787	280.515	1.325704	280.515	1.49401	280.5436	1.77945	280.5324	2.246239	280.5707	2.993994
279.504	1.166042	279.5236	1.231709	279.5095	1.320505	279.5151	1.490515	279.5247	1.775362	279.5571	2.241655	279.5318	2.987164
278.5233	1.161234	278.5216	1.227015	278.5007	1.316065	278.5205	1.486847	278.5071	1.770947	278.5395	2.236399	278.5225	2.980946
277.5243	1.156914	277.5284	1.224264	277.5318	1.313747	277.5404	1.483203	277.5184	1.767973	277.5252	2.232673	277.5184	2.975703
276.5159	1.151012	276.5118	1.218685	276.5325	1.30833	276.5272	1.480417	276.5215	1.762771	276.5094	2.226925	276.5064	2.968477
275.5	1.146841	275.5054	1.216299	275.5351	1.3048	275.5076	1.478703	275.534	1.759295	275.4923	2.223682	275.5284	2.962781
274.4874	1.142433	274.5181	1.214356	274.5377	1.301086	274.5101	1.477117	274.5315	1.756121	274.5158	2.220624	274.5274	2.958369
273.5106	1.137602	273.4961	1.209656	273.5234	1.294912	273.4764	1.471085	273.5259	1.751487	273.5137	2.216316	273.5315	2.95164
272.502	1.132907	272.5061	1.20666	272.5191	1.290388	272.4743	1.46684	272.4889	1.747593	272.5326	2.213074	272.5117	2.946104
271.5133	1.128636	271.5244	1.202013	271.5146	1.284933	271.4838	1.459697	271.4949	1.74333	271.5304	2.20741	271.5066	2.940325
270.5002	1.124905	270.5259	1.195887	270.4946	1.280457	270.4753	1.451126	270.4977	1.739259	270.5018	2.202183	270.5139	2.932941
269.4907	1.121128	269.5303	1.189762	269.5034	1.276772	269.5193	1.448011	269.4828	1.735718	269.5024	2.198212	269.4889	2.926922
268.5111	1.117263	268.5113	1.184252	268.4863	1.272222	268.531	1.44233	268.4995	1.731448	268.473	2.194629	268.5073	2.921077
267.5204	1.112786	267.5024	1.179196	267.4956	1.268539	267.5504	1.441562	267.5041	1.726037	267.4847	2.189056	267.5135	2.914222
