Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
	-95.15008	-0.2501259
	-95.08583	-0.2475886
	-94.99582	-0.2516765
	-94.9139	-0.2564206
	-94.81039	-0.2521546
	-94.68341	-0.2525624
	-94.57995	-0.2555358
	-94.52131	-0.2504408
	-94.38702	-0.2622462
	-94.28957	-0.2523272
	-94.19488	-0.2500421
	-94.09488	-0.2511659
	-93.98558	-0.25234
	-93.87685	-0.2495554

-98.27478	-0.2313517
	-98.19318	-0.2326342
	-98.0975	-0.2314809
	-97.9825	-0.2346525
	-97.8551	-0.2326595
	-97.76823	-0.2354852
	-97.67189	-0.2406476
	-97.57063	-0.2390469
	-97.47888	-0.2396059
	-97.40163	-0.2539585
	-97.30634	-0.2419582
	-97.16894	-0.2405111
	-97.10029	-0.2465834
	-96.9499	-0.2465848
	-96.8219	-0.2448581
	-96.78447	-0.2480748
	-96.67963	-0.2493857
	-96.61713	-0.2464054
	-96.49217	-0.2522685
	-96.37764	-0.2585526
	-96.29678	-0.2515658
	-96.12039	-0.2517038
	-96.06693	-0.2484715
	-96.00658	-0.2535189
	-95.90983	-0.2578476
	-95.78954	-0.2523353
	-95.67149	-0.2531417
	-95.59033	-0.2564591
	-95.52966	-0.2512736
	-95.39317	-0.2627261
	-95.27862	-0.2541767
	-95.20876	-0.2491994
	-95.09753	-0.251287
	-94.99957	-0.253237
	-94.86576	-0.2495983

-99.25978	-0.2341942
	-99.19112	-0.234375
	-99.08853	-0.2330069
	-98.97959	-0.2357175
	-98.86624	-0.2366603
	-98.76514	-0.2368354
	-98.65665	-0.241897
	-98.56982	-0.2425791
	-98.45525	-0.2415979
	-98.39067	-0.2548693
	-98.30565	-0.2445258
	-98.17419	-0.2435972
	-98.07903	-0.2467241
	-97.9484	-0.2491649
	-97.83019	-0.2468943
	-97.78643	-0.2489416
	-97.68765	-0.2513127
	-97.62108	-0.249323
	-97.49674	-0.2523898
	-97.36346	-0.2623627
	-97.29259	-0.2528599
	-97.12056	-0.2540466
	-97.05595	-0.2501162
	-96.99506	-0.2558332
	-96.90628	-0.2600456
	-96.77863	-0.2540811
	-96.67431	-0.2542045
	-96.59346	-0.258836
	-96.51062	-0.2534224
	-96.38162	-0.264042
	-96.29109	-0.2553994
	-96.19407	-0.2498723
	-96.06722	-0.2514785
	-96.0022	-0.255481
	-95.87674	-0.2496573

-100.2471	-0.2355346
	-100.1886	-0.236948
	-100.0819	-0.2350212
	-99.94772	-0.2355421
	-99.86295	-0.2399413
	-99.76237	-0.2379518
	-99.6451	-0.2429824
	-99.56855	-0.2452928
	-99.48354	-0.2428521
	-99.39978	-0.2563544
	-99.30151	-0.2465424
	-99.17387	-0.2461336
	-99.07569	-0.2475539
	-98.9482	-0.2523537
	-98.83783	-0.2484757
	-98.76823	-0.2502255
	-98.70279	-0.2538888
	-98.61327	-0.2510639
	-98.49781	-0.2534832
	-98.36257	-0.2633033
	-98.28523	-0.2540575
	-98.13599	-0.2562099
	-98.05483	-0.2519048
	-97.99207	-0.2567
	-97.87048	-0.2604899
	-97.77922	-0.255712
	-97.68214	-0.2563943
	-97.61014	-0.2598155
	-97.49864	-0.2569595
	-97.3779	-0.266165
	-97.27652	-0.2556593
	-97.18978	-0.2524721
	-97.08981	-0.2541306
	-97.00743	-0.25774
	-96.87732	-0.2524269

-101.2385	-0.235955
	-101.1711	-0.2381396
	-101.0732	-0.2367639
	-100.9366	-0.2364342
	-100.8758	-0.2414848
	-100.7584	-0.2395199
	-100.6478	-0.2439522
	-100.5618	-0.2472489
	-100.471	-0.2424514
	-100.3928	-0.2572711
	-100.2898	-0.2487435
	-100.1657	-0.2475105
	-100.0738	-0.2483873
	-99.94096	-0.2554362
	-99.84332	-0.248343
	-99.74294	-0.2518179
	-99.71005	-0.2549569
	-99.59348	-0.2530787
	-99.50488	-0.2550642
	-99.34196	-0.2661735
	-99.29817	-0.2549773
	-99.1637	-0.2582673
	-99.05091	-0.256649
	-98.98029	-0.2583274
	-98.87579	-0.2606203
	-98.77367	-0.2576285
	-98.6947	-0.2591423
	-98.60732	-0.260658
	-98.48489	-0.2604604
	-98.37331	-0.2674576
	-98.26273	-0.2574701
	-98.17122	-0.2553028
	-98.1004	-0.2554201
	-97.99757	-0.2606271
	-97.85706	-0.2563348

-102.2415	-0.2366365
	-102.1444	-0.238052
	-102.0729	-0.2399601
	-101.9432	-0.2391254
	-101.8608	-0.2442148
	-101.7481	-0.2401756
	-101.6543	-0.2442729
	-101.5559	-0.2486682
	-101.4658	-0.2443842
	-101.3765	-0.258413
	-101.2812	-0.2497532
	-101.1584	-0.2485334
	-101.0801	-0.2496811
	-100.9437	-0.2571783
	-100.8486	-0.2489275
	-100.7512	-0.2527815
	-100.6888	-0.2543971
	-100.5722	-0.2544197
	-100.4905	-0.2567539
	-100.3417	-0.2677764
	-100.2611	-0.2566836
	-100.1841	-0.2597623
	-100.0571	-0.2588172
	-99.96086	-0.2600065
	-99.89827	-0.2617379
	-99.77552	-0.259454
	-99.70229	-0.2596835
	-99.60906	-0.261875
	-99.46961	-0.2638086
	-99.36913	-0.2693156
	-99.26855	-0.2607633
	-99.15574	-0.2591482
	-99.08899	-0.258094
	-98.97825	-0.2624657
	-98.86908	-0.2601031

-103.2304	-0.2371204
	-103.1181	-0.2383125
	-103.0867	-0.2412995
	-102.9295	-0.2408941
	-102.8451	-0.2459139
	-102.7357	-0.2415262
	-102.634	-0.2447396
	-102.5606	-0.2499955
	-102.4591	-0.2461923
	-102.3774	-0.2596543
	-102.2783	-0.2517042
	-102.1468	-0.251179
	-102.0717	-0.2507987
	-101.9379	-0.2578775
	-101.8459	-0.2500114
	-101.7322	-0.2542816
	-101.6844	-0.2567118
	-101.5751	-0.2532163
	-101.4792	-0.2594593
	-101.3403	-0.2685599
	-101.2463	-0.2585304
	-101.2011	-0.2601728
	-101.0465	-0.2606908
	-100.9476	-0.2606869
	-100.9006	-0.2623531
	-100.7663	-0.2613811
	-100.6842	-0.2590961
	-100.5923	-0.2633408
	-100.4752	-0.2667405
	-100.3613	-0.2692661
	-100.2494	-0.2634863
	-100.1589	-0.2621213
	-100.0974	-0.2599753
	-99.97876	-0.264865
	-99.86664	-0.2629461

-104.2442	-0.241118
	-104.1276	-0.2397142
	-104.069	-0.2444817
	-103.9429	-0.2439356
	-103.8569	-0.248568
	-103.7504	-0.2438917
	-103.6357	-0.2471842
	-103.5571	-0.2511415
	-103.4336	-0.2504786
	-103.3553	-0.2600521
	-103.2523	-0.2533479
	-103.146	-0.2530881
	-103.045	-0.2523749
	-102.9169	-0.2576526
	-102.8442	-0.2517103
	-102.7257	-0.2555314
	-102.6472	-0.2574608
	-102.5686	-0.2543627
	-102.479	-0.2616846
	-102.3102	-0.2700382
	-102.2356	-0.259487
	-102.1812	-0.2610006
	-102.0268	-0.2627686
	-101.9079	-0.263045
	-101.9102	-0.2644635
	-101.7453	-0.2637157
	-101.6832	-0.2598673
	-101.5858	-0.264009
	-101.4805	-0.268153
	-101.3487	-0.2702577
	-101.2752	-0.2661706
	-101.1555	-0.2638839
	-101.0937	-0.2601114
	-100.9651	-0.2673657
	-100.8583	-0.2643707

-105.2575	-0.2431191
	-105.133	-0.2408597
	-105.0827	-0.2473635
	-104.9688	-0.2463829
	-104.8484	-0.2506541
	-104.7531	-0.2469911
	-104.6227	-0.2494048
	-104.5506	-0.252482
	-104.4447	-0.2563699
	-104.3491	-0.2637912
	-104.2595	-0.2563524
	-104.1537	-0.2583529
	-104.0397	-0.2551434
	-103.9101	-0.2591789
	-103.8443	-0.2570099
	-103.7321	-0.2590309
	-103.6336	-0.2588307
	-103.5543	-0.2570691
	-103.4726	-0.2640463
	-103.3137	-0.2696677
	-103.2211	-0.2613454
	-103.1841	-0.2617402
	-103.0041	-0.2633695
	-102.8815	-0.2648727
	-102.8949	-0.264703
	-102.7202	-0.2661461
	-102.6865	-0.2603206
	-102.5728	-0.2658138
	-102.4668	-0.2689876
	-102.3476	-0.2715763
	-102.2643	-0.2681421
	-102.1469	-0.2659667
	-102.0646	-0.2619998
	-101.9567	-0.2687258
	-101.847	-0.2661409

-106.2756	-0.2451693
	-106.1431	-0.2430967
	-106.0805	-0.249029
	-105.9637	-0.2454766
	-105.8798	-0.2507792
	-105.7543	-0.2496391
	-105.6325	-0.2503986
	-105.5576	-0.2531635
	-105.4483	-0.2580484
	-105.3481	-0.2648655
	-105.2799	-0.2591562
	-105.1551	-0.263386
	-105.0438	-0.2568046
	-104.8972	-0.2601547
	-104.8552	-0.2606862
	-104.7355	-0.2606778
	-104.6434	-0.2617628
	-104.5544	-0.2619532
	-104.4778	-0.2664332
	-104.3331	-0.2721115
	-104.2551	-0.2646004
	-104.1902	-0.2649505
	-103.9971	-0.2663156
	-103.9014	-0.2679734
	-103.8815	-0.2670808
	-103.7239	-0.2700551
	-103.6589	-0.2638746
	-103.5557	-0.269417
	-103.4618	-0.2706753
	-103.3381	-0.2737264
	-103.2363	-0.2690776
	-103.1337	-0.2688648
	-103.0632	-0.2628253
	-102.9587	-0.2694855
	-102.8474	-0.2678444

-107.3065	-0.2474914
	-107.1809	-0.2470815
	-107.0842	-0.2519912
	-106.9673	-0.247195
	-106.8869	-0.2516945
	-106.789	-0.2527345
	-106.6706	-0.2511344
	-106.5656	-0.2551737
	-106.463	-0.2609209
	-106.3485	-0.2647287
	-106.2834	-0.2606801
	-106.1485	-0.2645212
	-106.0537	-0.2586443
	-105.9179	-0.2615631
	-105.8452	-0.2629471
	-105.7601	-0.26037
	-105.6473	-0.2625552
	-105.5565	-0.2656146
	-105.4894	-0.267663
	-105.3488	-0.2741299
	-105.2651	-0.2671506
	-105.1822	-0.2668745
	-105.0136	-0.2692996
	-104.9138	-0.2716676
	-104.8715	-0.2705081
	-104.7361	-0.2726467
	-104.6575	-0.2682233
	-104.5626	-0.2717997
	-104.4677	-0.2728192
	-104.3518	-0.2778386
	-104.2512	-0.2705657
	-104.129	-0.2719918
	-104.0516	-0.2659226
	-103.9421	-0.2723196
	-103.8384	-0.2706409

-108.3125	-0.2464661
	-108.1897	-0.2493294
	-108.0903	-0.2527866
	-107.9659	-0.2481811
	-107.9045	-0.2521411
	-107.8015	-0.2537979
	-107.6848	-0.2512896
	-107.5656	-0.2562304
	-107.4826	-0.2628958
	-107.3699	-0.2676665
	-107.2997	-0.263472
	-107.1684	-0.2675434
	-107.0728	-0.2600492
	-106.9511	-0.2643492
	-106.8474	-0.2663696
	-106.7505	-0.2624415
	-106.6652	-0.2642983
	-106.557	-0.2694846
	-106.4928	-0.2678472
	-106.3513	-0.276574
	-106.2813	-0.2704194
	-106.1899	-0.2685376
	-106.0503	-0.2714132
	-105.957	-0.2736943
	-105.895	-0.2706951
	-105.7681	-0.2741801
	-105.6652	-0.2718309
	-105.5576	-0.2729436
	-105.4564	-0.2744121
	-105.3665	-0.2822853
	-105.2398	-0.2728273
	-105.1435	-0.2747056
	-105.06	-0.2708963
	-104.9509	-0.2730564
	-104.8573	-0.2739847

-109.3149	-0.2483001
	-109.2063	-0.2512026
	-109.0891	-0.2537716
	-108.9445	-0.249878
	-108.8983	-0.2521919
	-108.7936	-0.2542512
	-108.687	-0.252494
	-108.5828	-0.2567947
	-108.4914	-0.2639057
	-108.3941	-0.2678263
	-108.3023	-0.2646286
	-108.1709	-0.2674418
	-108.074	-0.2617208
	-107.9584	-0.2659383
	-107.8486	-0.2677205
	-107.772	-0.2629131
	-107.6774	-0.2668741
	-107.5826	-0.2719589
	-107.4911	-0.269184
	-107.3685	-0.2807491
	-107.2968	-0.2734557
	-107.1837	-0.2703959
	-107.0895	-0.2750127
	-106.9735	-0.2768921
	-106.8942	-0.2749738
	-106.7879	-0.2774069
	-106.669	-0.2753969
	-106.5733	-0.2739541
	-106.4704	-0.2768647
	-106.3725	-0.2854527
	-106.2428	-0.2739022
	-106.14	-0.2774606
	-106.0725	-0.2733191
	-105.9464	-0.2738143
	-105.8962	-0.2761588

-110.3181	-0.250255
	-110.2067	-0.2544238
	-110.0979	-0.2559089
	-109.9749	-0.2546264
	-109.8765	-0.2549252
	-109.7924	-0.2573006
	-109.6973	-0.2560479
	-109.5932	-0.259373
	-109.4722	-0.2670084
	-109.3852	-0.2699113
	-109.2874	-0.2649388
	-109.1516	-0.2675815
	-109.0709	-0.2642013
	-108.9779	-0.2681231
	-108.8595	-0.2691657
	-108.7889	-0.2653771
	-108.6776	-0.2682273
	-108.5818	-0.2733117
	-108.4802	-0.2702805
	-108.3556	-0.283242
	-108.2917	-0.2754125
	-108.183	-0.2706663
	-108.1187	-0.2760804
	-107.9712	-0.2785333
	-107.8903	-0.2766147
	-107.8026	-0.278475
	-107.6988	-0.2781071
	-107.5803	-0.2736469
	-107.4928	-0.2787852
	-107.3689	-0.2892125
	-107.2629	-0.2761292
	-107.1565	-0.2797474
	-107.0766	-0.2778223
	-106.9413	-0.2766811
	-106.8888	-0.2777467

-111.3236	-0.2514186
	-111.1891	-0.2553504
	-111.0929	-0.2565935
	-110.9998	-0.2572519
	-110.8928	-0.2565059
	-110.7895	-0.2586785
	-110.6978	-0.2601195
	-110.602	-0.2614558
	-110.4559	-0.2676485
	-110.3901	-0.2748215
	-110.2962	-0.2669889
	-110.1669	-0.2696541
	-110.0802	-0.2683755
	-109.9749	-0.2714127
	-109.8664	-0.2722157
	-109.7817	-0.2706819
	-109.68	-0.2713814
	-109.5877	-0.2761402
	-109.4917	-0.2733102
	-109.348	-0.2845553
	-109.2923	-0.276293
	-109.1877	-0.2727333
	-109.1106	-0.2773434
	-108.9906	-0.2792308
	-108.8986	-0.2779029
	-108.8082	-0.2788842
	-108.7111	-0.2812065
	-108.5843	-0.2743264
	-108.4861	-0.2788514
	-108.3718	-0.2909017
	-108.2657	-0.2781468
	-108.1716	-0.2806528
	-108.0885	-0.2811885
	-107.9542	-0.2782807
	-107.9056	-0.2792812

-112.3157	-0.2528014
	-112.1816	-0.2558585
	-112.087	-0.2589824
	-112.0154	-0.2602915
	-111.8998	-0.2579833
	-111.7744	-0.2615746
	-111.6947	-0.2649701
	-111.6087	-0.2626641
	-111.4604	-0.2686748
	-111.386	-0.2770036
	-111.3142	-0.2672743
	-111.1572	-0.2706962
	-111.0861	-0.2713884
	-110.9686	-0.2727865
	-110.8667	-0.2737847
	-110.7857	-0.2736188
	-110.6892	-0.274013
	-110.6003	-0.2771734
	-110.4923	-0.2774188
	-110.3762	-0.2870937
	-110.2866	-0.2792143
	-110.2029	-0.2763936
	-110.0913	-0.2787478
	-109.9528	-0.2812883
	-109.8904	-0.2814618
	-109.802	-0.2814319
	-109.694	-0.2839695
	-109.5847	-0.2786071
	-109.4918	-0.2805597
	-109.3853	-0.2916438
	-109.2734	-0.2803275
	-109.1538	-0.2820688
	-109.091	-0.281767
	-108.9542	-0.2794659
	-108.8785	-0.2798416

-113.3196	-0.2546913
	-113.1989	-0.2579449
	-113.0916	-0.2607121
	-113.0253	-0.2631614
	-112.9091	-0.2590895
	-112.7751	-0.2645364
	-112.7076	-0.2674787
	-112.6139	-0.2631525
	-112.4666	-0.2701814
	-112.3624	-0.2800119
	-112.319	-0.2678594
	-112.159	-0.2730532
	-112.0954	-0.2734801
	-111.9728	-0.2730693
	-111.8708	-0.2753962
	-111.7882	-0.2764059
	-111.6705	-0.2756455
	-111.6049	-0.278785
	-111.4865	-0.2798601
	-111.3811	-0.2879627
	-111.2853	-0.2806586
	-111.2119	-0.2787624
	-111.0941	-0.2794895
	-110.9493	-0.2816787
	-110.912	-0.283702
	-110.8372	-0.2816266
	-110.6768	-0.2862033
	-110.5937	-0.2827614
	-110.4877	-0.2830096
	-110.3886	-0.294855
	-110.2968	-0.284039
	-110.1717	-0.2845868
	-110.1111	-0.2847236
	-109.9682	-0.283041
	-109.8644	-0.2820399

-114.3149	-0.255858
	-114.2109	-0.257668
	-114.0874	-0.2620665
	-114.0173	-0.2649797
	-113.9191	-0.2586831
	-113.8018	-0.2650202
	-113.6978	-0.2698693
	-113.6111	-0.2643233
	-113.4946	-0.2715025
	-113.3916	-0.2828833
	-113.3402	-0.2699952
	-113.1639	-0.2748257
	-113.1111	-0.2760342
	-112.9755	-0.2748251
	-112.8804	-0.2773206
	-112.7756	-0.2785476
	-112.6724	-0.276438
	-112.6144	-0.2803755
	-112.5056	-0.2834377
	-112.3854	-0.2874591
	-112.2767	-0.2829534
	-112.2119	-0.2820606
	-112.0886	-0.2813677
	-111.9587	-0.2832291
	-111.9091	-0.2868244
	-111.8245	-0.2831498
	-111.6765	-0.288245
	-111.5969	-0.2861941
	-111.4756	-0.2838068
	-111.4078	-0.2962492
	-111.316	-0.2863407
	-111.1714	-0.2850723
	-111.1213	-0.2856336
	-110.9878	-0.2854386
	-110.8813	-0.2844206

-115.303	-0.2571841
	-115.2202	-0.2593582
	-115.0956	-0.2645657
	-115.0027	-0.2666614
	-114.9086	-0.2605911
	-114.7914	-0.266513
	-114.6779	-0.2716349
	-114.6	-0.2651997
	-114.513	-0.2725824
	-114.3807	-0.2843063
	-114.3438	-0.2706187
	-114.1693	-0.276558
	-114.1015	-0.2773098
	-113.964	-0.276185
	-113.8792	-0.2770081
	-113.7657	-0.2801211
	-113.6805	-0.2797242
	-113.6086	-0.2806856
	-113.493	-0.2849378
	-113.3904	-0.2897062
	-113.2757	-0.286416
	-113.1919	-0.2858274
	-113.1049	-0.2833537
	-112.9556	-0.2859131
	-112.9275	-0.2900279
	-112.8321	-0.2850527
	-112.6952	-0.2899356
	-112.6003	-0.2895436
	-112.4955	-0.2864537
	-112.4159	-0.2989614
	-112.3104	-0.2892161
	-112.1749	-0.2869491
	-112.1172	-0.2856869
	-111.9931	-0.2877508
	-111.8936	-0.285909

-116.2972	-0.2598663
	-116.2121	-0.2627179
	-116.1028	-0.2660387
	-116.0013	-0.2683149
	-115.9049	-0.2631332
	-115.786	-0.2677435
	-115.687	-0.2728788
	-115.5979	-0.2678418
	-115.515	-0.2751472
	-115.3877	-0.286351
	-115.3471	-0.2737599
	-115.1738	-0.2785997
	-115.0997	-0.2791619
	-114.9548	-0.2786658
	-114.8835	-0.2783287
	-114.7796	-0.2823337
	-114.6715	-0.2804864
	-114.6126	-0.2817755
	-114.5013	-0.2872075
	-114.3882	-0.2914079
	-114.284	-0.2870845
	-114.1843	-0.2883028
	-114.1124	-0.2856154
	-113.9804	-0.287501
	-113.9212	-0.2913582
	-113.8303	-0.2855186
	-113.6946	-0.2903502
	-113.6147	-0.2917154
	-113.4993	-0.2892934
	-113.4082	-0.3010939
	-113.2887	-0.2915736
	-113.2104	-0.2879801
	-113.1144	-0.2878974
	-113.0078	-0.2908977
	-112.9147	-0.2867135

-117.2923	-0.2611634
	-117.1896	-0.2663243
	-117.1127	-0.2676115
	-117.0081	-0.2690579
	-116.9056	-0.2670808
	-116.7906	-0.2690391
	-116.6897	-0.2755386
	-116.5886	-0.2727224
	-116.5023	-0.2775005
	-116.3904	-0.2884533
	-116.3258	-0.2764633
	-116.1707	-0.280509
	-116.0996	-0.2813976
	-115.9537	-0.2826606
	-115.8823	-0.2792598
	-115.7835	-0.2851451
	-115.6873	-0.2832673
	-115.594	-0.2831162
	-115.5197	-0.2888825
	-115.3843	-0.2936523
	-115.283	-0.2894992
	-115.1659	-0.2901642
	-115.114	-0.2871032
	-115.0058	-0.2905451
	-114.8958	-0.2931093
	-114.796	-0.2868459
	-114.7022	-0.2916723
	-114.6176	-0.2937906
	-114.4883	-0.2903915
	-114.4048	-0.3008977
	-114.2848	-0.2925758
	-114.2105	-0.2881142
	-114.091	-0.289551
	-114.0322	-0.2926444
	-113.9253	-0.2862466

-118.3173	-0.2631817
	-118.1768	-0.2702686
	-118.1123	-0.2700146
	-118.0023	-0.2698124
	-117.9152	-0.2711746
	-117.7771	-0.2720906
	-117.6954	-0.2782926
	-117.5689	-0.2759263
	-117.5078	-0.2791153
	-117.3801	-0.2916584
	-117.3178	-0.279996
	-117.1869	-0.2832834
	-117.1043	-0.2829775
	-116.9544	-0.2862379
	-116.8504	-0.2810785
	-116.7749	-0.2884739
	-116.6921	-0.2872212
	-116.58	-0.2853577
	-116.5212	-0.2907608
	-116.4028	-0.2979382
	-116.2849	-0.2903941
	-116.1566	-0.2925518
	-116.1087	-0.2899019
	-116.0118	-0.293169
	-115.9088	-0.2938057
	-115.7993	-0.2899756
	-115.6891	-0.2928596
	-115.6192	-0.2957452
	-115.4874	-0.2935284
	-115.385	-0.302319
	-115.2794	-0.2940742
	-115.21	-0.2896239
	-115.0892	-0.2899444
	-115.0251	-0.2939965
	-114.9267	-0.288371

-119.3107	-0.2648752
	-119.1982	-0.2730907
	-119.1109	-0.2706795
	-119.0071	-0.2709347
	-118.9232	-0.2737721
	-118.7942	-0.2739417
	-118.7061	-0.2802896
	-118.5888	-0.2781258
	-118.5004	-0.2821724
	-118.3867	-0.2944004
	-118.33	-0.283928
	-118.1848	-0.2859367
	-118.113	-0.2851566
	-117.9649	-0.289494
	-117.8736	-0.2849457
	-117.7922	-0.2904812
	-117.695	-0.2877804
	-117.5822	-0.2881474
	-117.5266	-0.2926291
	-117.399	-0.3018777
	-117.2935	-0.2922642
	-117.1762	-0.2939972
	-117.1025	-0.2930429
	-117.0037	-0.2951287
	-116.8971	-0.2952954
	-116.7836	-0.2940527
	-116.6656	-0.294938
	-116.6235	-0.2984345
	-116.4766	-0.296691
	-116.3586	-0.3042471
	-116.2767	-0.2954626
	-116.2066	-0.2931609
	-116.0883	-0.2921149
	-116.0116	-0.2953463
	-115.9054	-0.2906157

-120.3116	-0.2672588
	-120.2195	-0.2754919
	-120.1262	-0.2732161
	-120.0164	-0.2722576
	-119.9086	-0.2759054
	-119.8047	-0.2762353
	-119.7149	-0.2816612
	-119.5838	-0.2817372
	-119.4866	-0.2826899
	-119.3819	-0.2953615
	-119.3185	-0.2848948
	-119.184	-0.2857768
	-119.1118	-0.2864676
	-118.9814	-0.2918499
	-118.8986	-0.2859097
	-118.7997	-0.2905824
	-118.7033	-0.2911194
	-118.5841	-0.2894221
	-118.5284	-0.2941569
	-118.4194	-0.3053551
	-118.2905	-0.2952628
	-118.1952	-0.2962407
	-118.1041	-0.2970823
	-118.0325	-0.298367
	-117.9178	-0.2973369
	-117.7846	-0.2984476
	-117.6813	-0.2974721
	-117.6277	-0.3004901
	-117.4808	-0.2989994
	-117.3772	-0.3063814
	-117.2913	-0.2971826
	-117.2087	-0.2971785
	-117.084	-0.2952191
	-117.0208	-0.2976978
	-116.9105	-0.295222

-121.3235	-0.2697591
	-121.2149	-0.27626
	-121.122	-0.2756509
	-121.0056	-0.2745327
	-120.9177	-0.2783105
	-120.8307	-0.2786645
	-120.7222	-0.2827779
	-120.5969	-0.2835234
	-120.4965	-0.2834861
	-120.391	-0.2968823
	-120.3495	-0.2873757
	-120.2024	-0.2873046
	-120.1121	-0.2879527
	-120.0014	-0.2944351
	-119.8992	-0.2887144
	-119.8157	-0.2918034
	-119.7121	-0.29352
	-119.5976	-0.2900214
	-119.5143	-0.2960354
	-119.4234	-0.3079017
	-119.2928	-0.2964801
	-119.2098	-0.2990687
	-119.0908	-0.300443
	-119.0199	-0.2992918
	-118.937	-0.2999362
	-118.7959	-0.3026046
	-118.6894	-0.298247
	-118.6266	-0.3014014
	-118.4855	-0.3020611
	-118.3845	-0.310642
	-118.306	-0.3003566
	-118.2256	-0.2993997
	-118.1036	-0.2976174
	-118.0069	-0.3002376
	-117.9087	-0.3004441

-122.2895	-0.2704837
	-122.215	-0.2749664
	-122.1168	-0.2769192
	-122.0005	-0.2765481
	-121.9125	-0.2795796
	-121.8245	-0.2797928
	-121.7162	-0.2826522
	-121.6202	-0.2848629
	-121.4849	-0.2847772
	-121.3985	-0.297888
	-121.333	-0.2876953
	-121.1951	-0.2888544
	-121.0996	-0.2897717
	-121.0065	-0.2954432
	-120.9312	-0.29092
	-120.826	-0.2931457
	-120.7298	-0.2954603
	-120.612	-0.2911051
	-120.5086	-0.2974749
	-120.4117	-0.3109064
	-120.2896	-0.2993814
	-120.2273	-0.3011741
	-120.1049	-0.3026856
	-120.0303	-0.3019421
	-119.9391	-0.302832
	-119.8022	-0.3049235
	-119.7059	-0.2993974
	-119.63	-0.303479
	-119.4979	-0.3043838
	-119.403	-0.3118664
	-119.2804	-0.3028516
	-119.2434	-0.3024236
	-119.1053	-0.2993724
	-119.0087	-0.3026156
	-118.895	-0.3033275

-123.3023	-0.2737216
	-123.1698	-0.2764431
	-123.1148	-0.2811548
	-122.9993	-0.2803149
	-122.9057	-0.2826936
	-122.7943	-0.2830712
	-122.7125	-0.2838382
	-122.6132	-0.2873415
	-122.4854	-0.2868061
	-122.3924	-0.2984852
	-122.3162	-0.2878237
	-122.1893	-0.2892662
	-122.1012	-0.291141
	-122.0107	-0.295703
	-121.9179	-0.2929721
	-121.8386	-0.2946521
	-121.7277	-0.2972643
	-121.6177	-0.2921853
	-121.508	-0.2995134
	-121.4223	-0.3123902
	-121.3004	-0.3024536
	-121.2467	-0.3026063
	-121.1073	-0.3042357
	-121.0518	-0.303123
	-120.948	-0.3049663
	-120.8128	-0.3068026
	-120.7155	-0.3002945
	-120.6311	-0.304931
	-120.4958	-0.306022
	-120.4231	-0.3139024
	-120.2929	-0.3054872
	-120.2679	-0.3039994
	-120.1169	-0.3004815
	-120.0145	-0.3058053
	-119.9123	-0.3066084

-124.3101	-0.2752358
	-124.1758	-0.2772746
	-124.1154	-0.2827173
	-123.9781	-0.2819067
	-123.9	-0.2856602
	-123.7913	-0.2861265
	-123.6806	-0.2859293
	-123.6169	-0.2881813
	-123.4844	-0.2891041
	-123.3837	-0.302132
	-123.3096	-0.2901732
	-123.1761	-0.2935261
	-123.109	-0.2946338
	-122.9908	-0.2976926
	-122.9051	-0.2972528
	-122.827	-0.2985811
	-122.7177	-0.3002438
	-122.6116	-0.296528
	-122.4822	-0.3024416
	-122.4039	-0.3125546
	-122.2994	-0.303848
	-122.2426	-0.3016315
	-122.0922	-0.3041224
	-122.0344	-0.30421
	-121.9276	-0.3078544
	-121.8284	-0.3077555
	-121.7255	-0.3023726
	-121.6169	-0.3055656
	-121.4701	-0.3067414
	-121.4397	-0.3159157
	-121.315	-0.3074259
	-121.258	-0.3059281
	-121.1322	-0.3018263
	-121.0048	-0.3084602
	-120.9126	-0.3087211

-125.298	-0.2774015
	-125.1879	-0.2785875
	-125.1171	-0.2844318
	-124.9848	-0.2823135
	-124.8791	-0.2877644
	-124.7814	-0.2887383
	-124.662	-0.287037
	-124.6282	-0.2891824
	-124.4945	-0.2926293
	-124.3806	-0.3039715
	-124.2879	-0.2925933
	-124.1626	-0.2962129
	-124.0865	-0.2963594
	-123.9837	-0.2988629
	-123.9092	-0.3003033
	-123.8074	-0.3005742
	-123.7122	-0.3017888
	-123.5962	-0.3012473
	-123.4748	-0.3053223
	-123.3999	-0.3150445
	-123.2963	-0.3080926
	-123.247	-0.3040001
	-123.1016	-0.3066893
	-123.0311	-0.3074314
	-122.9087	-0.3109436
	-122.8204	-0.3103026
	-122.7196	-0.3066576
	-122.6092	-0.3081638
	-122.4664	-0.3085081
	-122.4262	-0.3169307
	-122.2992	-0.3081725
	-122.2388	-0.308343
	-122.1182	-0.3023167
	-121.9938	-0.3092076
	-121.9099	-0.3107959

-126.2984	-0.2811565
	-126.1875	-0.2823319
	-126.1258	-0.2874019
	-125.9891	-0.2836201
	-125.8793	-0.2908719
	-125.7908	-0.2919035
	-125.6731	-0.2888464
	-125.6117	-0.2918397
	-125.508	-0.2956087
	-125.3809	-0.3040951
	-125.29	-0.2951413
	-125.1703	-0.2971243
	-125.0888	-0.296832
	-124.985	-0.3001414
	-124.8936	-0.302656
	-124.801	-0.3027124
