Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
	-256.6772	12.24986
	-256.8165	12.24451
	-256.878	12.25289
	-256.9672	12.25013
	-257.0513	12.2448
	-257.1355	12.2512
	-257.3069	12.25316
	-257.3649	12.24054
	-257.4578	12.24693
	-257.5949	12.24617
	-257.6688	12.24643
	-257.7671	12.25711

-252.3746	12.55192
	-252.525	12.24508
	-252.6283	12.21063
	-252.6858	12.20289
	-252.7933	12.1958
	-252.8854	12.1958
	-252.9937	12.20376
	-253.0925	12.19518
	-253.2105	12.19701
	-253.2944	12.19245
	-253.4082	12.19115
	-253.5118	12.18679
	-253.617	12.19033
	-253.7019	12.17503
	-253.7897	12.18752
	-253.9072	12.18043
	-254.0324	12.1762
	-254.1516	12.16027
	-254.1827	12.16945
	-254.3313	12.15503
	-254.4059	12.15289
	-254.5083	12.15179
	-254.593	12.14932
	-254.6766	12.14457
	-254.7683	12.13476
	-254.9243	12.133
	-255.0075	12.13326
	-255.0857	12.13674
	-255.2086	12.12295
	-255.2965	12.12192
	-255.3752	12.11794
	-255.489	12.11232
	-255.6026	12.11884
	-255.7052	12.11382
	-255.8138	12.10829
	-255.8652	12.12057
	-255.9816	12.11365
	-256.0565	12.1096
	-256.1513	12.11993
	-256.2935	12.12149
	-256.3661	12.10873
	-256.4857	12.11317
	-256.599	12.11647
	-256.6609	12.11818
	-256.7589	12.12687

-251.3947	12.41863
	-251.5239	12.1133
	-251.6288	12.07603
	-251.682	12.07198
	-251.7916	12.06402
	-251.8825	12.05837
	-251.9904	12.06845
	-252.0846	12.06404
	-252.2146	12.05953
	-252.315	12.05958
	-252.4219	12.05445
	-252.5326	12.0503
	-252.6248	12.05612
	-252.6989	12.04273
	-252.788	12.05393
	-252.8956	12.04945
	-253.0147	12.04604
	-253.1356	12.03115
	-253.1887	12.04394
	-253.298	12.02653
	-253.4057	12.02425
	-253.5077	12.02534
	-253.5841	12.01853
	-253.6792	12.01689
	-253.748	12.00834
	-253.9398	12.00288
	-254.0113	12.00267
	-254.0802	12.00584
	-254.2176	11.99351
	-254.3142	11.99181
	-254.392	11.98843
	-254.4974	11.97633
	-254.6269	11.98177
	-254.7105	11.97625
	-254.8369	11.97587
	-254.8836	11.98753
	-254.9898	11.97621
	-255.0653	11.97558
	-255.1776	11.98258
	-255.3119	11.98236
	-255.3706	11.97473
	-255.5004	11.97432
	-255.5942	11.98318
	-255.6695	11.98548
	-255.7809	11.99045

-250.3751	12.2857
	-250.513	11.98159
	-250.6214	11.94715
	-250.6806	11.94374
	-250.7988	11.93665
	-250.8887	11.92788
	-250.9782	11.9349
	-251.084	11.93541
	-251.2152	11.92467
	-251.3085	11.92974
	-251.438	11.92432
	-251.5372	11.91892
	-251.6525	11.92259
	-251.7197	11.91237
	-251.7908	11.91881
	-251.911	11.9149
	-252.0016	11.91004
	-252.1427	11.89774
	-252.1967	11.90976
	-252.2851	11.89181
	-252.42	11.8898
	-252.523	11.89068
	-252.5983	11.88252
	-252.6774	11.88432
	-252.7603	11.88132
	-252.9419	11.87208
	-253.0038	11.87571
	-253.0875	11.87658
	-253.1953	11.86844
	-253.33	11.86603
	-253.3718	11.86594
	-253.4827	11.84829
	-253.6363	11.85317
	-253.702	11.8449
	-253.8409	11.85355
	-253.8876	11.85705
	-253.9846	11.84978
	-254.0654	11.84899
	-254.1799	11.84806
	-254.2949	11.85003
	-254.3792	11.84642
	-254.5256	11.83982
	-254.6157	11.8534
	-254.6732	11.85488
	-254.7916	11.85355

-249.4016	12.14445
	-249.5242	11.842
	-249.6295	11.81284
	-249.6974	11.80902
	-249.8042	11.80429
	-249.9041	11.79706
	-249.9769	11.7994
	-250.0887	11.805
	-250.2302	11.79256
	-250.3056	11.80034
	-250.4289	11.79821
	-250.5177	11.7913
	-250.6285	11.79066
	-250.7162	11.78566
	-250.802	11.78498
	-250.9011	11.78156
	-251.0258	11.77619
	-251.136	11.76665
	-251.2044	11.77654
	-251.2811	11.76446
	-251.4342	11.76091
	-251.5342	11.7582
	-251.6009	11.74877
	-251.6615	11.75256
	-251.7546	11.75305
	-251.9343	11.73917
	-251.9841	11.74472
	-252.1083	11.74217
	-252.1913	11.73725
	-252.3351	11.73251
	-252.3782	11.73259
	-252.5172	11.71784
	-252.6394	11.72002
	-252.7193	11.71433
	-252.8394	11.72842
	-252.8948	11.72383
	-252.9955	11.72515
	-253.0643	11.72466
	-253.1903	11.7188
	-253.282	11.72473
	-253.3845	11.72495
	-253.523	11.71477
	-253.6123	11.73028
	-253.6744	11.7318
	-253.8057	11.72338

-248.3947	12.0112
	-248.5251	11.71249
	-248.6376	11.6848
	-248.6933	11.67705
	-248.8009	11.67427
	-248.919	11.66643
	-248.9716	11.66414
	-249.0952	11.66986
	-249.23	11.65989
	-249.3267	11.66194
	-249.4285	11.66308
	-249.5305	11.65622
	-249.6395	11.65233
	-249.7308	11.65261
	-249.8354	11.64849
	-249.9044	11.64501
	-250.0475	11.64048
	-250.1259	11.63663
	-250.2125	11.64213
	-250.2821	11.63803
	-250.422	11.63537
	-250.5272	11.62639
	-250.6138	11.61843
	-250.667	11.62135
	-250.7571	11.62391
	-250.9285	11.61007
	-250.9773	11.61659
	-251.1237	11.60956
	-251.1942	11.60529
	-251.3313	11.60015
	-251.4047	11.60067
	-251.5135	11.59297
	-251.6504	11.58897
	-251.715	11.58461
	-251.8429	11.60185
	-251.9059	11.59113
	-252.004	11.59756
	-252.0697	11.59766
	-252.1928	11.58572
	-252.2972	11.59202
	-252.406	11.59595
	-252.5074	11.58638
	-252.6033	11.60263
	-252.6913	11.60223
	-252.814	11.59211

-247.3793	11.88138
	-247.5023	11.58613
	-247.6364	11.55989
	-247.6766	11.54926
	-247.7996	11.54768
	-247.9211	11.54072
	-247.9757	11.53768
	-248.1148	11.53875
	-248.2345	11.53366
	-248.3159	11.53163
	-248.4209	11.53578
	-248.5017	11.52888
	-248.6394	11.51952
	-248.7414	11.52351
	-248.8374	11.51514
	-248.927	11.50962
	-249.0378	11.50588
	-249.1455	11.50356
	-249.2216	11.50464
	-249.2963	11.50514
	-249.4196	11.50055
	-249.5243	11.48856
	-249.6406	11.48561
	-249.6851	11.48537
	-249.8064	11.48793
	-249.9137	11.47736
	-249.9973	11.4872
	-250.1355	11.47669
	-250.1955	11.47355
	-250.312	11.46995
	-250.403	11.47059
	-250.5042	11.46916
	-250.6483	11.46259
	-250.708	11.45874
	-250.8176	11.47692
	-250.8895	11.46128
	-251.0047	11.47188
	-251.0686	11.47213
	-251.185	11.45686
	-251.3011	11.46521
	-251.4045	11.468
	-251.5095	11.45978
	-251.6093	11.47357
	-251.6927	11.47071
	-251.8102	11.46273

-246.3855	11.752
	-246.5079	11.46096
	-246.6315	11.43077
	-246.6786	11.42031
	-246.7987	11.41819
	-246.9148	11.41565
	-246.9876	11.41167
	-247.1298	11.40853
	-247.2165	11.41066
	-247.3066	11.40154
	-247.4158	11.4106
	-247.5006	11.40312
	-247.6188	11.39137
	-247.7287	11.39705
	-247.8474	11.38774
	-247.9073	11.38125
	-248.0208	11.38095
	-248.1488	11.37496
	-248.2108	11.37541
	-248.2841	11.38
	-248.4236	11.37379
	-248.5288	11.35814
	-248.611	11.36008
	-248.7027	11.3538
	-248.7974	11.3539
	-248.9073	11.34836
	-249.0004	11.35583
	-249.1306	11.34183
	-249.2191	11.33915
	-249.3214	11.33397
	-249.4202	11.33296
	-249.5243	11.33793
	-249.6283	11.33278
	-249.723	11.32762
	-249.8139	11.34322
	-249.8826	11.32907
	-250.0159	11.34234
	-250.0856	11.34374
	-250.1896	11.33165
	-250.2955	11.34043
	-250.4082	11.34029
	-250.5017	11.33628
	-250.6024	11.34589
	-250.7069	11.34326
	-250.8016	11.33955

-245.3617	11.62797
	-245.4972	11.33688
	-245.6155	11.30077
	-245.6864	11.29077
	-245.7958	11.28764
	-245.8917	11.2871
	-245.9671	11.28536
	-246.1367	11.27861
	-246.2037	11.28459
	-246.3113	11.27213
	-246.4136	11.27994
	-246.5057	11.27358
	-246.6305	11.26619
	-246.7439	11.26714
	-246.8436	11.2638
	-246.9073	11.25615
	-246.9982	11.25785
	-247.1361	11.2495
	-247.2137	11.24865
	-247.2892	11.2551
	-247.3952	11.24696
	-247.5056	11.23307
	-247.5998	11.2371
	-247.7312	11.2271
	-247.8044	11.22567
	-247.893	11.22446
	-248.0146	11.2287
	-248.1304	11.21745
	-248.2297	11.21296
	-248.3117	11.20654
	-248.4171	11.20494
	-248.4881	11.21313
	-248.6411	11.20843
	-248.7318	11.20051
	-248.823	11.21278
	-248.8974	11.20168
	-249.0164	11.21079
	-249.1066	11.21167
	-249.2018	11.2036
	-249.2999	11.20786
	-249.4218	11.20538
	-249.5297	11.20606
	-249.6263	11.21067
	-249.72	11.21145
	-249.8065	11.21386

-244.3741	11.50062
	-244.5025	11.20745
	-244.6013	11.16979
	-244.6946	11.16102
	-244.7922	11.1562
	-244.8896	11.15553
	-244.9738	11.16039
	-245.1313	11.14917
	-245.1897	11.15717
	-245.3028	11.14546
	-245.4179	11.1503
	-245.4955	11.14592
	-245.6033	11.14232
	-245.7256	11.13894
	-245.8057	11.1417
	-245.9037	11.13324
	-245.9696	11.134
	-246.1294	11.12237
	-246.2093	11.12422
	-246.2853	11.12609
	-246.3895	11.11615
	-246.509	11.10963
	-246.5843	11.11304
	-246.7381	11.10066
	-246.8064	11.09849
	-246.8982	11.09954
	-247.0145	11.10233
	-247.1134	11.09594
	-247.2177	11.08925
	-247.3043	11.08426
	-247.4015	11.08187
	-247.4775	11.08833
	-247.6236	11.08759
	-247.7282	11.07913
	-247.8352	11.08694
	-247.9138	11.08176
	-248.0104	11.084
	-248.1388	11.0852
	-248.2201	11.08302
	-248.3018	11.08463
	-248.4108	11.08093
	-248.5335	11.08075
	-248.6364	11.08253
	-248.7369	11.08382
	-248.8069	11.0895

-243.3958	11.37167
	-243.5177	11.07669
	-243.6077	11.03859
	-243.7132	11.02913
	-243.7918	11.02351
	-243.9012	11.0225
	-243.9601	11.02909
	-244.1161	11.01852
	-244.1809	11.02753
	-244.296	11.01552
	-244.4185	11.0185
	-244.505	11.01677
	-244.5884	11.01671
	-244.709	11.00814
	-244.8026	11.01804
	-244.8764	11.0098
	-244.9735	11.00872
	-245.1292	10.99633
	-245.1913	11.00265
	-245.2945	10.99806
	-245.3907	10.99019
	-245.4892	10.98833
	-245.5667	10.98971
	-245.7271	10.97891
	-245.7901	10.97474
	-245.9021	10.97636
	-246.0004	10.97563
	-246.1017	10.97443
	-246.2074	10.96596
	-246.3146	10.96231
	-246.3855	10.96055
	-246.4874	10.96087
	-246.6022	10.96537
	-246.7292	10.95656
	-246.8385	10.9614
	-246.9027	10.96107
	-247.0059	10.95847
	-247.1356	10.96109
	-247.1996	10.96304
	-247.2867	10.96464
	-247.4107	10.9581
	-247.5229	10.95942
	-247.6433	10.96137
	-247.7411	10.96342
	-247.8017	10.97015

-242.397	11.24288
	-242.5147	10.94606
	-242.6069	10.90692
	-242.7202	10.89808
	-242.8065	10.89157
	-242.9101	10.88845
	-242.9801	10.89661
	-243.1138	10.89099
	-243.1794	10.89667
	-243.3012	10.88759
	-243.4155	10.88596
	-243.4994	10.88734
	-243.5848	10.89011
	-243.7119	10.8762
	-243.7909	10.89214
	-243.8965	10.88369
	-243.9818	10.88097
	-244.1272	10.8715
	-244.2099	10.87751
	-244.3061	10.86839
	-244.3885	10.86264
	-244.4879	10.86532
	-244.5497	10.86262
	-244.7168	10.85708
	-244.8042	10.85231
	-244.8888	10.8517
	-244.9993	10.85039
	-245.0929	10.85386
	-245.192	10.84407
	-245.3044	10.84343
	-245.3777	10.84189
	-245.4707	10.83645
	-245.6325	10.84207
	-245.7164	10.83735
	-245.8353	10.83713
	-245.9134	10.8417
	-246.0109	10.83485
	-246.1251	10.83563
	-246.1989	10.84132
	-246.2861	10.84226
	-246.4051	10.83431
	-246.525	10.83703
	-246.6368	10.84171
	-246.7364	10.84285
	-246.7852	10.84762

-241.4229	11.11169
	-241.5197	10.81874
	-241.6056	10.77979
	-241.71	10.77209
	-241.8158	10.76448
	-241.9366	10.75768
	-242.0177	10.76706
	-242.1341	10.76546
	-242.1947	10.76552
	-242.2881	10.76139
	-242.4272	10.75646
	-242.5201	10.75788
	-242.5971	10.76143
	-242.6813	10.74642
	-242.8068	10.76387
	-242.9183	10.75587
	-242.9866	10.75212
	-243.1282	10.74379
	-243.1981	10.75112
	-243.3238	10.73798
	-243.4172	10.73541
	-243.5159	10.73907
	-243.5698	10.73215
	-243.6897	10.73344
	-243.8212	10.72903
	-243.8804	10.72583
	-243.9975	10.72605
	-244.1053	10.72911
	-244.196	10.71747
	-244.2973	10.72183
	-244.3786	10.71968
	-244.4877	10.71045
	-244.6105	10.71683
	-244.7012	10.7128
	-244.8254	10.71219
	-244.8877	10.72103
	-245.0193	10.71188
	-245.1138	10.7134
	-245.1825	10.71939
	-245.2684	10.71901
	-245.3916	10.71537
	-245.4895	10.71784
	-245.6214	10.72363
	-245.722	10.72298
	-245.78	10.72424

-240.4047	10.98533
	-240.5105	10.69886
	-240.6081	10.66026
	-240.7068	10.65232
	-240.8177	10.64417
	-240.92	10.63569
	-241.0254	10.63991
	-241.138	10.64208
	-241.2182	10.63734
	-241.2857	10.63765
	-241.429	10.63172
	-241.5295	10.63257
	-241.6104	10.63262
	-241.7097	10.62261
	-241.8287	10.63468
	-241.923	10.62617
	-241.9993	10.62381
	-242.1621	10.61607
	-242.1915	10.6254
	-242.3114	10.61123
	-242.431	10.61122
	-242.5047	10.61068
	-242.5762	10.60336
	-242.688	10.61008
	-242.8235	10.60617
	-242.878	10.59952
	-243.004	10.60102
	-243.0923	10.60158
	-243.2168	10.593
	-243.299	10.59814
	-243.3843	10.59591
	-243.4917	10.58327
	-243.6237	10.59137
	-243.6857	10.5881
	-243.8192	10.58826
	-243.8686	10.59455
	-244.0295	10.58835
	-244.0978	10.5929
	-244.1689	10.59436
	-244.2661	10.59371
	-244.4153	10.5928
	-244.4944	10.5953
	-244.6178	10.60395
	-244.6885	10.60259
	-244.7615	10.60155

-239.3826	10.85815
	-239.4972	10.5781
	-239.6073	10.53771
	-239.6928	10.53147
	-239.8106	10.52388
	-239.9093	10.51789
	-240.0547	10.51881
	-240.1198	10.52333
	-240.2256	10.51438
	-240.2922	10.51957
	-240.4176	10.51449
	-240.5143	10.51236
	-240.6085	10.51009
	-240.7171	10.50462
	-240.8299	10.50953
	-240.9251	10.5017
	-240.9874	10.49883
	-241.1529	10.49299
	-241.1953	10.50004
	-241.3102	10.49014
	-241.4438	10.48878
	-241.5241	10.48378
	-241.5838	10.47748
	-241.6806	10.48571
	-241.8207	10.48371
	-241.8843	10.47718
	-241.9979	10.47778
	-242.0832	10.47453
	-242.2328	10.46987
	-242.2927	10.47353
	-242.4115	10.46964
	-242.5163	10.45885
	-242.6324	10.46545
	-242.6909	10.46294
	-242.8205	10.46549
	-242.8806	10.4683
	-243.0514	10.4678
	-243.1094	10.47134
	-243.1768	10.46847
	-243.2725	10.46728
	-243.4106	10.47032
	-243.5045	10.47216
	-243.6162	10.48242
	-243.6832	10.4809
	-243.7583	10.47629

-238.4055	10.73144
	-238.4942	10.45798
	-238.6156	10.41765
	-238.6902	10.4116
	-238.7978	10.4045
	-238.9055	10.39765
	-239.0336	10.39817
	-239.1264	10.4008
	-239.2451	10.38982
	-239.3092	10.39872
	-239.4102	10.39452
	-239.5067	10.38998
	-239.6058	10.38739
	-239.7084	10.38676
	-239.8283	10.38552
	-239.9211	10.38112
	-239.9985	10.37526
	-240.1325	10.37207
	-240.1656	10.37969
	-240.3152	10.37484
	-240.4459	10.37101
	-240.5117	10.36426
	-240.6061	10.35787
	-240.6643	10.36482
	-240.8104	10.36418
	-240.8861	10.35747
	-240.9863	10.35769
	-241.1006	10.35238
	-241.2351	10.34682
	-241.2961	10.34874
	-241.4242	10.34491
	-241.5392	10.33992
	-241.6033	10.34138
	-241.6975	10.34037
	-241.8169	10.34477
	-241.8742	10.34382
	-242.0386	10.34837
	-242.117	10.35099
	-242.19	10.34384
	-242.2703	10.34182
	-242.407	10.35021
	-242.5002	10.34759
	-242.6298	10.35785
	-242.6692	10.35796
	-242.7569	10.35135

-237.3897	10.61235
	-237.4972	10.34139
	-237.5975	10.30107
	-237.6801	10.29325
	-237.782	10.28759
	-237.8847	10.28226
	-238.019	10.28067
	-238.1071	10.27786
	-238.2285	10.27066
	-238.3318	10.27798
	-238.3918	10.27507
	-238.4958	10.26968
	-238.6038	10.26534
	-238.7253	10.26899
	-238.8134	10.2629
	-238.8992	10.25919
	-239.0202	10.2521
	-239.1384	10.25142
	-239.17	10.25946
	-239.3203	10.25647
	-239.4286	10.25096
	-239.4985	10.24429
	-239.5859	10.24003
	-239.6717	10.24195
	-239.8134	10.2443
	-239.8976	10.23991
	-239.9847	10.23915
	-240.1031	10.23549
	-240.2211	10.22868
	-240.2994	10.22864
	-240.4111	10.22847
	-240.5259	10.22627
	-240.6115	10.22397
	-240.6991	10.2253
	-240.8239	10.22894
	-240.8914	10.22274
	-241.0221	10.23232
	-241.1175	10.23452
	-241.2032	10.22231
	-241.2735	10.22397
	-241.4181	10.23009
	-241.5241	10.22431
	-241.6307	10.23549
	-241.7048	10.2348
	-241.772	10.22966

-236.4077	10.48878
	-236.5045	10.21872
	-236.6121	10.17729
	-236.6834	10.16989
	-236.7927	10.16442
	-236.9124	10.16355
	-237.0222	10.16224
	-237.095	10.15792
	-237.2122	10.15336
	-237.3346	10.15941
	-237.3862	10.1595
	-237.4862	10.15477
	-237.6039	10.14982
	-237.7079	10.15127
	-237.8047	10.14491
	-237.8988	10.14203
	-238.0392	10.13371
	-238.1045	10.13548
	-238.1572	10.13901
	-238.3368	10.13983
	-238.4163	10.13192
	-238.5093	10.12627
	-238.5912	10.12431
	-238.6928	10.12097
	-238.8201	10.12142
	-238.926	10.12263
	-238.9894	10.12123
	-239.1222	10.11698
	-239.2014	10.10912
	-239.2862	10.10747
	-239.3978	10.11027
	-239.5317	10.1104
	-239.6025	10.10784
	-239.7028	10.10793
	-239.8242	10.11311
	-239.9006	10.10583
	-240.0009	10.11866
	-240.092	10.11819
	-240.2049	10.1068
	-240.276	10.11341
	-240.3884	10.11414
	-240.5161	10.10884
	-240.6223	10.11964
	-240.7126	10.11533
	-240.7724	10.11515

-235.399	10.3695
	-235.5116	10.10049
	-235.6297	10.05784
	-235.6962	10.04909
	-235.8128	10.04444
	-235.9287	10.04331
	-236.0176	10.04306
	-236.0972	10.03688
	-236.205	10.03252
	-236.3492	10.03823
	-236.4006	10.03753
	-236.5036	10.03303
	-236.6012	10.03116
	-236.7014	10.02927
	-236.8036	10.0281
	-236.9034	10.02491
	-237.0394	10.01752
	-237.0848	10.02074
	-237.1567	10.02259
	-237.3252	10.02452
	-237.395	10.01679
	-237.5041	10.01391
	-237.5813	10.0121
	-237.7008	10.00458
	-237.8315	10.00414
	-237.9172	10.00415
	-237.988	10.00499
	-238.1436	10.00346
	-238.193	9.990293
	-238.2897	9.989714
	-238.3969	9.993357
	-238.5133	9.996287
	-238.5969	9.993362
	-238.6827	9.990507
	-238.8267	9.994373
	-238.9007	9.989947
	-238.9932	10.00164
	-239.0871	9.998898
	-239.2232	9.993167
	-239.277	9.999294
	-239.4041	9.995824
	-239.5107	9.991486
	-239.6202	10.00175
	-239.7081	9.99817
	-239.7795	10.00138

-234.3627	10.25674
	-234.5057	9.987501
	-234.6125	9.942965
	-234.7128	9.932519
	-234.8226	9.930775
	-234.9241	9.929148
	-235.0224	9.929887
	-235.0845	9.922321
	-235.2001	9.918372
	-235.3256	9.922433
	-235.3962	9.921742
	-235.5125	9.915812
	-235.6114	9.91559
	-235.7	9.912235
	-235.8154	9.914101
	-235.9033	9.907967
	-236.0343	9.901301
	-236.0998	9.905473
	-236.1841	9.904363
	-236.3044	9.903452
	-236.3838	9.895332
	-236.5019	9.895407
	-236.5949	9.896336
	-236.7235	9.886177
	-236.8551	9.884601
	-236.917	9.888221
	-237.0162	9.88717
	-237.1332	9.890074
	-237.1925	9.877096
	-237.2731	9.877349
	-237.3823	9.882042
	-237.4992	9.883347
	-237.6042	9.883151
	-237.6785	9.875367
	-237.8417	9.879474
	-237.9011	9.879381
	-237.9893	9.884493
	-238.0839	9.882835
	-238.2234	9.881903
	-238.2764	9.887295
	-238.4144	9.877471
	-238.5162	9.87644
	-238.6181	9.885779
	-238.7218	9.881413
	-238.7906	9.88873

-233.3577	10.13781
	-233.4956	9.868881
	-233.6235	9.823938
	-233.7302	9.81544
	-233.8204	9.813581
	-233.919	9.810792
	-234.0305	9.814756
	-234.0751	9.809652
	-234.1856	9.806433
	-234.3072	9.810822
	-234.3965	9.810654
	-234.4907	9.804274
	-234.5927	9.805343
	-234.6796	9.800623
	-234.8033	9.805709
	-234.8924	9.796623
	-235.0025	9.792359
	-235.0981	9.795786
	-235.1827	9.791109
	-235.2752	9.789778
	-235.3869	9.781282
	-235.4819	9.782042
	-235.5934	9.784588
	-235.7287	9.774651
	-235.8335	9.767582
	-235.9033	9.775688
	-236.0242	9.770547
	-236.1234	9.773325
	-236.2023	9.765093
	-236.2782	9.764326
	-236.4001	9.765682
	-236.5016	9.765083
	-236.6007	9.766679
	-236.6607	9.759799
	-236.836	9.764826
	-236.8951	9.769356
	-236.9825	9.768021
	-237.0695	9.76917
	-237.2039	9.772964
	-237.2699	9.777538
	-237.3927	9.765895
	-237.5039	9.768931
	-237.6227	9.775499
	-237.6879	9.772649
	-237.7744	9.7799

-232.3385	10.02488
	-232.5043	9.754559
	-232.6152	9.709273
	-232.7129	9.700202
	-232.8198	9.69969
	-232.9002	9.695108
	-233.018	9.69806
	-233.0696	9.696266
	-233.1886	9.68928
	-233.2896	9.697557
	-233.3933	9.692616
	-233.4861	9.686804
	-233.5927	9.690523
	-233.6801	9.685404
	-233.7886	9.694473
	-233.8827	9.686079
	-233.9745	9.681442
	-234.096	9.68642
	-234.1975	9.682969
	-234.2753	9.6796
	-234.3777	9.672046
	-234.4596	9.67454
	-234.5789	9.675107
	-234.6986	9.668985
	-234.8102	9.660808
	-234.8651	9.667328
	-235.0126	9.659744
	-235.1068	9.664767
	-235.1921	9.657521
	-235.2935	9.658113
	-235.4066	9.655972
	-235.5026	9.654464
	-235.6039	9.652082
	-235.6707	9.64787
	-235.8354	9.652327
	-235.9022	9.660098
	-235.9976	9.65309
	-236.0777	9.655291
	-236.2094	9.660888
	-236.2861	9.660505
	-236.4103	9.650796
	-236.5045	9.657126
	-236.6227	9.661736
	-236.6741	9.66407
	-236.7906	9.666286

-231.3535	9.910601
	-231.5007	9.640503
	-231.603	9.598106
	-231.7112	9.589263
	-231.8155	9.587238
	-231.8761	9.582989
	-231.9965	9.582087
	-232.0807	9.583168
	-232.1884	9.578223
	-232.2624	9.587206
	-232.3919	9.579634
	-232.4856	9.574442
	-232.6021	9.577484
	-232.6932	9.573463
	-232.7961	9.582384
	-232.87	9.573709
	-232.9904	9.567619
	-233.1033	9.573278
	-233.2176	9.570937
	-233.2965	9.564056
	-233.3841	9.557007
	-233.4636	9.561152
	-233.5733	9.560454
	-233.6862	9.559834
	-233.7909	9.551317
	-233.858	9.559672
	-234.0273	9.549754
	-234.0947	9.555606
	-234.1813	9.552958
	-234.2882	9.554218
	-234.3767	9.551697
	-234.4992	9.547653
	-234.5907	9.543912
	-234.6619	9.543574
	-234.8259	9.546791
	-234.8976	9.555375
	-234.9799	9.543721
	-235.0676	9.549534
	-235.1924	9.551581
	-235.2845	9.550259
	-235.4015	9.542429
	-235.5106	9.552084
	-235.6143	9.552906
	-235.6841	9.556883
	-235.7749	9.553981

-230.3826	9.792394
	-230.5253	9.523951
	-230.6218	9.484871
	-230.6989	9.476782
	-230.8187	9.472404
	-230.88	9.469857
	-230.9863	9.466003
	-231.0804	9.469426
	-231.1993	9.465993
	-231.2746	9.476037
	-231.4001	9.46643
	-231.4823	9.465291
	-231.5975	9.464154
	-231.6816	9.462416
	-231.7789	9.471071
	-231.8692	9.461647
	-231.9901	9.456335
	-232.0975	9.460972
	-232.1994	9.460993
	-232.3167	9.453918
	-232.382	9.449643
	-232.4678	9.450581
	-232.5466	9.447803
	-232.6689	9.452856
	-232.7764	9.445039
	-232.8476	9.45118
	-233.0055	9.441299
	-233.1007	9.441991
	-233.1696	9.442669
	-233.2832	9.444897
	-233.3695	9.441898
	-233.5013	9.435336
	-233.5813	9.431961
	-233.6386	9.437974
	-233.8067	9.440036
	-233.8905	9.446107
	-233.9597	9.437675
	-234.0656	9.445349
	-234.1443	9.443391
	-234.2882	9.443012
	-234.3848	9.441597
	-234.4877	9.451802
	-234.5969	9.450304
	-234.666	9.454983
	-234.7772	9.446745

-229.4044	9.678372
	-229.5283	9.414473
	-229.6149	9.37634
	-229.6833	9.367803
	-229.834	9.36224
	-229.8897	9.361011
	-229.9757	9.351866
	-230.0858	9.357212
	-230.24	9.352406
	-230.2961	9.362967
	-230.3952	9.351436
	-230.4857	9.352144
	-230.6138	9.348286
	-230.711	9.349341
	-230.803	9.356142
	-230.8854	9.347309
	-231.011	9.342689
	-231.0918	9.348121
	-231.1976	9.348999
	-231.3275	9.345624
	-231.3638	9.342087
	-231.4733	9.339146
	-231.562	9.337051
	-231.6511	9.344532
	-231.7991	9.338989
	-231.862	9.341078
	-231.9962	9.335609
	-232.0967	9.33214
	-232.152	9.333175
	-232.2824	9.337434
	-232.3534	9.334463
	-232.511	9.328226
	-232.5867	9.325694
	-232.653	9.332342
	-232.8098	9.332773
	-232.8907	9.336575
	-232.9663	9.333446
	-233.0651	9.337099
	-233.1544	9.334072
	-233.2892	9.330929
	-233.3822	9.33147
	-233.4828	9.343367
	-233.5692	9.342892
	-233.6566	9.34671
	-233.7848	9.337944

-228.4188	9.565884
	-228.5347	9.307298
	-228.6236	9.268335
	-228.7023	9.261622
	-228.8465	9.255409
	-228.8925	9.251737
	-228.9874	9.244254
	-229.1115	9.247173
	-229.2529	9.244593
	-229.3097	9.25251
