Sin Funcionlizar	Sin Funcionlizar
mV	uA
Primeros 45	Primeros 45
-317.1685	-0.5427852
-318.1925	-0.5463597
-319.1852	-0.5487571
-320.1745	-0.5511878
-321.1859	-0.5545631
-322.1799	-0.5566461
-323.1625	-0.558924
-324.1472	-0.5618125
-325.1614	-0.5648913
-326.1592	-0.5683647
-327.1787	-0.5716278
-328.2092	-0.5748339
-329.1731	-0.5777082
-330.1647	-0.5796347
-331.1396	-0.5816493
-332.1177	-0.5844674
-333.1108	-0.5883559
-334.1049	-0.5926352
-335.1307	-0.5978238
-336.1371	-0.6017677
-337.1854	-0.6048895
-338.1901	-0.6089485
-339.1919	-0.6124479
-340.1996	-0.6154302
-341.174	-0.6182802
-342.189	-0.6215414
-343.1916	-0.6239269
-344.1891	-0.6266944
-345.1934	-0.6306079
-346.1857	-0.6341836
-347.1833	-0.6389487
-348.1818	-0.6439012
-349.1797	-0.647167
-350.1981	-0.6507348
-351.1996	-0.6538452
-352.203	-0.6571905
-353.1982	-0.6614928
-354.1761	-0.6653302
-355.1532	-0.6698573
-356.1579	-0.674633
-357.1527	-0.6790016
-358.1528	-0.6830995
-359.149	-0.6868062
-360.1181	-0.6912931
-361.1179	-0.6955056
-362.1181	-0.6988782
-363.1367	-0.7028898
-364.1584	-0.7055328
-365.1561	-0.7080931
-366.1483	-0.7125215
-367.1435	-0.716818
-368.1482	-0.7202906
-369.155	-0.7242376
-370.1772	-0.7280658
-371.1829	-0.7325921
-372.16	-0.7386729
-373.1567	-0.7451324
-374.1546	-0.7510775
-375.1471	-0.7549002
-376.1681	-0.7592119
-377.1769	-0.7639978
-378.1545	-0.7678394
-379.1608	-0.773544
-380.1801	-0.7781651
-381.1789	-0.7817754
-382.1808	-0.7864434
-383.1875	-0.7898296
-384.1593	-0.794474
-385.1402	-0.799107
-386.1498	-0.8035871
-387.1313	-0.8078802
-388.1331	-0.8119594
-389.1454	-0.8173893
-390.1375	-0.8229849
-391.1295	-0.8292964
-392.1238	-0.8349426
-393.14	-0.8393857
-394.1366	-0.8437381
-395.1652	-0.8482906
-396.1506	-0.8532339
-397.1189	-0.858817
-398.1286	-0.864602
-399.1088	-0.8697045
-400.136	-0.8744698
-401.1616	-0.8791146
-402.1387	-0.883837
-403.1324	-0.8885162
-404.0973	-0.8937034
-405.0825	-0.8991984
-406.0831	-0.9047138
-407.0744	-0.910058
-408.0865	-0.9156566
-409.0674	-0.9209505
-410.0566	-0.9252648
-411.0445	-0.9318738
-412.05	-0.9369256
-413.0518	-0.9415436
-414.0871	-0.9471604
-415.1155	-0.9512258
-416.1389	-0.9560522
-417.1566	-0.9622802
-418.1562	-0.9687912
-419.1603	-0.9752859
-420.165	-0.9814759
-421.1568	-0.9868258
-422.1687	-0.9913953
-423.1611	-0.9962975
-424.1564	-1.002596
-425.1617	-1.008689
-426.1324	-1.014426
-427.1439	-1.020961
-428.1335	-1.025818
-429.1543	-1.030693
-430.1745	-1.037267
-431.1643	-1.042018
-432.1636	-1.047168
-433.155	-1.052522
-434.1494	-1.056901
-435.144	-1.062269
-436.1347	-1.067918
-437.1303	-1.074482
-438.1446	-1.081004
-439.1577	-1.08706
-440.1746	-1.093829
-441.1785	-1.099082
-442.1504	-1.103672
-443.1383	-1.109611
-444.1439	-1.115138
-445.1312	-1.121198
-446.1445	-1.128258
-447.1512	-1.134395
-448.1259	-1.140502
-449.1219	-1.146184
-450.1163	-1.152318
-451.1346	-1.15892
-452.1507	-1.16352
-453.154	-1.168903
-454.1565	-1.173871
-455.1373	-1.17812
-456.1283	-1.184417
-457.1349	-1.190787
-458.1381	-1.19685
-459.1477	-1.202877
-460.1524	-1.208042
-461.1478	-1.211818
-462.1292	-1.217383
-463.1228	-1.223504
-464.1181	-1.230654
-465.1334	-1.238349
-466.1519	-1.244601
-467.1521	-1.250838
-468.1559	-1.2569
-469.1529	-1.263525
-470.156	-1.269603
-471.1545	-1.275434
-472.1661	-1.279898
-473.1638	-1.284974
-474.1467	-1.291527
-475.1483	-1.298096
-476.1313	-1.305372
-477.1365	-1.311788
-478.1624	-1.316634
-479.1683	-1.320023
-480.1832	-1.32356
-481.1809	-1.328301
-482.1692	-1.334017
-483.1635	-1.341186
-484.1593	-1.348881
-485.1519	-1.354775
-486.129	-1.360538
-487.1274	-1.36655
-488.1299	-1.37239
-489.1318	-1.378514
-490.1457	-1.384354
-491.1548	-1.390581
-492.1525	-1.396246
-493.1487	-1.401863
-494.1612	-1.406123
-495.152	-1.411103
-496.1479	-1.417434
-497.1444	-1.423208
-498.1227	-1.429689
-499.1228	-1.435054
-500.1118	-1.439805
-501.1094	-1.446362
-502.1433	-1.452757
-503.1397	-1.458437
-504.1545	-1.464114
-505.1715	-1.467032
-506.1541	-1.472248
-507.1542	-1.479164
-508.1326	-1.484668
-509.1272	-1.492357
-510.1108	-1.498338
-511.1141	-1.503365
-512.0958	-1.508909
-513.0864	-1.513967
-514.0819	-1.51895
-515.0646	-1.523815
-516.0891	-1.52932
-517.0968	-1.533724
-518.114	-1.538942
-519.1359	-1.544118
-520.1476	-1.550431
-521.1677	-1.558434
-522.1765	-1.564713
-523.1856	-1.571115
-524.1901	-1.57576
-525.1581	-1.579563
-526.1619	-1.585312
-527.1528	-1.591067
-528.165	-1.597152
-529.189	-1.603592
-530.2065	-1.609149
-531.2091	-1.613938
-532.1776	-1.61839
-533.1583	-1.623192
-534.1306	-1.627759
-535.125	-1.631898
-536.14	-1.637574
-537.1507	-1.642287
-538.1376	-1.648014
-539.1187	-1.655096
-540.1182	-1.660854
-541.1199	-1.667116
-542.1344	-1.672879
-543.1556	-1.677086
-544.1521	-1.6814
-545.151	-1.686656
-546.1452	-1.690908
-547.1549	-1.697281
-548.1656	-1.702663
-549.1849	-1.707497
-550.1979	-1.713439
-551.1774	-1.717877
-552.1877	-1.722958
-553.1783	-1.727666
-554.175	-1.731774
-555.197	-1.73675
-556.178	-1.74259
-557.1616	-1.748102
-558.1623	-1.75423
-559.144	-1.759093
-560.1507	-1.764183
-561.156	-1.769713
-562.1497	-1.773994
-563.1516	-1.778801
-564.1339	-1.783123
-565.1243	-1.786762
-566.1108	-1.791495
-567.0939	-1.79627
-568.1075	-1.801415
-569.1265	-1.807274
-570.1391	-1.811985
-571.1691	-1.817112
-572.1794	-1.821604
-573.1667	-1.825982
-574.1694	-1.831967
-575.151	-1.837534
-576.1306	-1.843485
-577.1329	-1.850054
-578.1302	-1.855414
-579.1317	-1.860288
-580.1384	-1.864922
-581.1383	-1.868533
-582.144	-1.871692
-583.1324	-1.87511
-584.1399	-1.879334
-585.1477	-1.883345
-586.1311	-1.887956
-587.1591	-1.894128
-588.1466	-1.898558
-589.1152	-1.903445
-590.1255	-1.908061
-591.1173	-1.910554
-592.1111	-1.915713
-593.1088	-1.921007
-594.1092	-1.927044
-595.1059	-1.933651
-596.1096	-1.938718
-597.1385	-1.943817
-598.1514	-1.949206
-598.7165	-1.934517
-598.7888	-1.913958
-598.3368	-1.888386
-597.3896	-1.857468
-596.3732	-1.842756
-595.3564	-1.829309
-594.3538	-1.816913
-593.3383	-1.80532
-592.339	-1.793871
-591.3615	-1.783699
-590.3646	-1.773087
-589.3686	-1.762441
-588.3923	-1.752758
-587.3925	-1.741642
-586.405	-1.729994
-585.4127	-1.720155
-584.3982	-1.709499
-583.3771	-1.700884
-582.3669	-1.692673
-581.3717	-1.681741
-580.3702	-1.671096
-579.3851	-1.660777
-578.3943	-1.651538
-577.3917	-1.643611
-576.3901	-1.635634
-575.3977	-1.626545
-574.3967	-1.617338
-573.3877	-1.607259
-572.3879	-1.599034
-571.3896	-1.589632
-570.3729	-1.580518
-569.3928	-1.572171
-568.4011	-1.561343
-567.3763	-1.552871
-566.3625	-1.544964
-565.3345	-1.537153
-564.3337	-1.530398
-563.3427	-1.521991
-562.381	-1.513727
-561.3856	-1.50601
-560.373	-1.497074
-559.3827	-1.490047
-558.3757	-1.481148
-557.3854	-1.472193
-556.4224	-1.464611
-555.4199	-1.456307
-554.4203	-1.448473
-553.4263	-1.442329
-552.3956	-1.435548
-551.4036	-1.427715
-550.4091	-1.421471
-549.4182	-1.413585
-548.4344	-1.405709
-547.4219	-1.397698
-546.4283	-1.389311
-545.4319	-1.3805
-544.4176	-1.373464
-543.4333	-1.367054
-542.4025	-1.358933
-541.3618	-1.351599
-540.3782	-1.343812
-539.3635	-1.336619
-538.3734	-1.330056
-537.4142	-1.324193
-536.4095	-1.316784
-535.4152	-1.308496
-534.4359	-1.301315
-533.4098	-1.29274
-532.4109	-1.285795
-531.405	-1.278301
-530.402	-1.270953
-529.4152	-1.264367
-528.3945	-1.257181
-527.3917	-1.251665
-526.3592	-1.24578
-525.3562	-1.239507
-524.3663	-1.23315
-523.3761	-1.22632
-522.3785	-1.219481
-521.3974	-1.21345
-520.3902	-1.206517
-519.3788	-1.199159
-518.3829	-1.190725
-517.3517	-1.183306
-516.3478	-1.17698
-515.3386	-1.170535
-514.3295	-1.166331
-513.3485	-1.160142
-512.3392	-1.154599
-511.3562	-1.149316
-510.3701	-1.142624
-509.3707	-1.135957
-508.4044	-1.129399
-507.4032	-1.122947
-506.3922	-1.11612
-505.3908	-1.109718
-504.3798	-1.102958
-503.3797	-1.096785
-502.3955	-1.091662
-501.3808	-1.086933
-500.3835	-1.080815
-499.3875	-1.074434
-498.4022	-1.067917
-497.4133	-1.060752
-496.4094	-1.053764
-495.4014	-1.047142
-494.3956	-1.040942
-493.3957	-1.034395
-492.4029	-1.029409
-491.4073	-1.02353
-490.399	-1.017444
-489.3679	-1.012919
-488.3633	-1.007107
-487.356	-1.001428
-486.3674	-0.9957981
-485.3998	-0.9887762
-484.4164	-0.9823651
-483.4253	-0.9759607
-482.4319	-0.9708009
-481.4385	-0.9647593
-480.4366	-0.9578838
-479.4652	-0.9531198
-478.4616	-0.9469845
-477.449	-0.9421213
-476.439	-0.938679
-475.4064	-0.9337585
-474.3976	-0.9280381
-473.4185	-0.9223233
-472.4271	-0.916424
-471.4231	-0.9106166
-470.4163	-0.9055145
-469.3984	-0.9001086
-468.3769	-0.8934354
-467.3884	-0.8876642
-466.4009	-0.8820236
-465.3916	-0.8769869
-464.3851	-0.871765
-463.3689	-0.8666876
-462.3655	-0.8614528
-461.3755	-0.8562534
-460.381	-0.8523152
-459.3986	-0.8466157
-458.3867	-0.8410674
-457.3636	-0.8354192
-456.3774	-0.8296082
-455.3688	-0.8243881
-454.384	-0.8201327
-453.414	-0.8153847
-452.4031	-0.8104603
-451.3999	-0.8056123
-450.392	-0.8006138
-449.3945	-0.7955822
-448.3988	-0.7898161
-447.4058	-0.7845243
-446.4185	-0.7783377
-445.4033	-0.7727934
-444.4099	-0.7686923
-443.4153	-0.7637923
-442.4051	-0.7575002
-441.409	-0.7532196
-440.418	-0.7480902
-439.4159	-0.743594
-438.4043	-0.7407179
-437.4014	-0.7349167
-436.3919	-0.7296735
-435.3714	-0.7240069
-434.388	-0.7183589
-433.3994	-0.7134359
-432.398	-0.7091866
-431.4261	-0.7046273
-430.4184	-0.6991661
-429.4013	-0.6943427
-428.4108	-0.6893356
-427.4088	-0.6844473
-426.4	-0.6806626
-425.4147	-0.6763344
-424.4048	-0.6712955
-423.3903	-0.6664823
-422.4088	-0.6620424
-421.3999	-0.6578109
-420.3972	-0.6533208
-419.3793	-0.6490517
-418.3601	-0.6433904
-417.3598	-0.6385583
-416.3496	-0.6348782
-415.361	-0.6307731
-414.3512	-0.6270632
-413.3586	-0.6222602
-412.3607	-0.6174881
-411.3499	-0.6124402
-410.3679	-0.607917
-409.3646	-0.6040681
-408.3665	-0.5988994
-407.3844	-0.5940111
-406.3802	-0.5892261
-405.3809	-0.5848445
-404.3806	-0.5808834
-403.381	-0.5771023
-402.3775	-0.5733781
-401.3788	-0.5687737
-400.3583	-0.5643733
-399.3691	-0.5603543
-398.3814	-0.5564167
-397.3795	-0.5514739
-396.404	-0.5476789
-395.3987	-0.5439393
-394.3834	-0.5397595
-393.393	-0.5367662
-392.3892	-0.531576
-391.3755	-0.5268122
-390.388	-0.5217382
-389.3716	-0.5173528
-388.3923	-0.5138857
-387.3861	-0.5099314
-386.3986	-0.506678
-385.4124	-0.5024832
-384.3983	-0.4983727
-383.4319	-0.4950082
-382.4384	-0.4912896
-381.4318	-0.4865096
-380.4332	-0.4816432
-379.424	-0.4762349
-378.4119	-0.471469
-377.4144	-0.4688361
-376.4231	-0.4657308
-375.4288	-0.4624491
-374.4193	-0.4582641
-373.4273	-0.454663
-372.4418	-0.4515325
-371.4357	-0.4478417
-370.4604	-0.444796
-369.4635	-0.4403364
-368.4435	-0.435245
-367.4327	-0.4317538
-366.4093	-0.4278288
-365.3916	-0.4240655
-364.3826	-0.4216113
-363.396	-0.4185926
-362.3861	-0.4149635
-361.4024	-0.4112661
-360.4156	-0.4074985
-359.4001	-0.4032771
-358.422	-0.4002189
-357.4127	-0.3964812
-356.4018	-0.3933238
-355.4077	-0.389735
-354.4056	-0.3864705
-353.417	-0.3842891
-352.4306	-0.380403
-351.4564	-0.377629
-350.4751	-0.3738658
-349.4519	-0.3695597
-348.4561	-0.3656052
-347.4344	-0.3614798
-346.4241	-0.3583046
-345.4515	-0.3545808
-344.4253	-0.3512938
-343.4301	-0.3472294
-342.4299	-0.3421367
-341.4224	-0.3389097
-340.4525	-0.3362263
-339.456	-0.3343234
-338.4358	-0.3320349
-337.4294	-0.3289112
-336.4196	-0.3250242
-335.4113	-0.3212074
-334.4267	-0.3184007
-333.4267	-0.3150206
-332.443	-0.3122219
-331.4402	-0.3085627
-330.4397	-0.3039537
-329.4452	-0.3001125
-328.431	-0.296625
-327.4463	-0.294134
-326.4753	-0.2928035
-325.4752	-0.2903255
-324.461	-0.2875448
-323.4591	-0.2844852
-322.4399	-0.2815675
-321.4472	-0.2791188
-320.4528	-0.2761211
-319.463	-0.272662
-318.4497	-0.2687862
-317.433	-0.2655588
-316.4418	-0.2631428
-315.4304	-0.261174
-314.4212	-0.2586296
-313.4268	-0.2562946
-312.4133	-0.2533024
-311.4001	-0.2492252
-310.4001	-0.2465188
-309.3956	-0.2435096
-308.4075	-0.2407071
-307.4045	-0.2382628
-306.4083	-0.2350917
-305.4225	-0.2316235
-304.4092	-0.2280129
-303.4212	-0.2258044
-302.4209	-0.2238899
-301.4146	-0.2211476
-300.4247	-0.2193606
-299.437	-0.2165907
-298.4316	-0.2122048
-297.417	-0.2096363
-296.409	-0.2065113
-295.3892	-0.2019464
-294.4086	-0.2002406
-293.4161	-0.196814
-292.4334	-0.1926267
-291.4543	-0.1907357
-290.4429	-0.1877662
-289.4612	-0.1862593
-288.4487	-0.1844571
-287.4484	-0.1823518
-286.4587	-0.179577
-285.4274	-0.1753027
-284.4283	-0.1730976
-283.428	-0.17036
-282.4412	-0.1677975
-281.474	-0.1663199
-280.4835	-0.1624263
-279.4709	-0.1579144
-278.459	-0.1554816
-277.4679	-0.1533686
-276.482	-0.1523257
-275.4932	-0.1512506
-274.4935	-0.1486409
-273.4785	-0.1454914
-272.4539	-0.1423471
-271.4407	-0.1398694
-270.4512	-0.1368609
-269.4376	-0.1335371
-268.4409	-0.1303728
-267.4297	-0.1265938
-266.4032	-0.1228171
-265.4068	-0.1208352
-264.406	-0.1182667
-263.4163	-0.11658
-262.4286	-0.1146904
-261.4231	-0.1114716
-260.4183	-0.1084578
-259.426	-0.1056659
-258.4066	-0.1021862
-257.4027	-0.09879953
-256.414	-0.09557842
-255.4051	-0.09201162
-254.4298	-0.08903158
-253.4444	-0.08603539
-252.4361	-0.08452515
-251.4506	-0.08177195
-250.4444	-0.07888055
-249.4462	-0.07661007
-248.448	-0.07317513
-247.438	-0.07008614
-246.4218	-0.06776154
-245.4202	-0.06495169
-244.414	-0.06102108
-243.4227	-0.05803435
-242.436	-0.05411216
-241.4371	-0.04966846
-240.4442	-0.04662136
-239.4376	-0.0433455
-238.4505	-0.04020533
-237.4502	-0.03782859
-236.4632	-0.03593702
-235.4461	-0.03251553
-234.4294	-0.02878218
-233.4182	-0.02450763
-232.3958	-0.01990588
-231.4129	-0.0166813
-230.4157	-0.01371192
-229.4211	-0.009746877
-228.4304	-0.006733952
-227.4187	-0.003977967
-226.4119	-0.001790597
-225.4269	-3.36832E-4
-224.4249	0.003407009
-223.4446	0.006387405
-222.4644	0.009594813
-221.4523	0.0137775
-220.4405	0.01652906
-219.4199	0.0200183
-218.4075	0.0239293
-217.4191	0.02647198
-216.4297	0.0295046
-215.4399	0.0324994
-214.4273	0.03441716
-213.4171	0.03692097
-212.4052	0.0401793
-211.4031	0.04396157
-210.4006	0.0478881
-209.3975	0.05165779
-208.4005	0.0554188
-207.383	0.05782416
-206.385	0.06008406
-205.3839	0.0630838
-204.3868	0.06473473
-203.4194	0.06890041
-202.4306	0.07309369
-201.4192	0.07573031
-200.4289	0.07907824
-199.4221	0.08082747
-198.4135	0.08336633
-197.4161	0.08694596
-196.4068	0.09064148
-195.401	0.09452941
-194.4137	0.09769171
-193.4355	0.09971894
-192.4506	0.1030224
-191.4497	0.1062707
-190.4668	0.1087047
-189.4341	0.1124396
-188.4213	0.1132072
-187.4202	0.1144313
-186.4037	0.1167475
-185.4387	0.1180731
-184.4353	0.1213845
-183.4384	0.1235021
-182.4353	0.1256588
-181.4351	0.1284491
-180.4643	0.1305417
-179.4754	0.1343322
-178.4896	0.1370285
-177.4888	0.1385021
-176.474	0.140057
-175.4875	0.1397968
-174.4934	0.1404872
-173.4831	0.1420177
-172.512	0.1432675
-171.5148	0.1451949
-170.5055	0.147287
-169.5084	0.1488656
-168.482	0.1503998
-167.4639	0.1519198
-166.4635	0.153489
-165.4785	0.1549365
-164.4765	0.1558775
-163.4567	0.1567452
-162.4706	0.1566751
-161.4682	0.1566659
-160.4582	0.1583452
-159.4854	0.1590466
-158.4698	0.1611217
-157.4486	0.1637768
-156.4607	0.1652162
-155.4284	0.1669244
-154.4167	0.16739
-153.4242	0.1673358
-152.4372	0.1671018
-151.4421	0.1674779
-150.455	0.168632
-149.4681	0.1690239
-148.4542	0.1697399
-147.4789	0.1703619
-146.4704	0.1701698
-145.4536	0.1714787
-144.438	0.1734958
-143.4144	0.1738065
-142.4198	0.175467
-141.4305	0.1765985
-140.4569	0.1755178
-139.4787	0.1757978
-138.4701	0.1750171
-137.4732	0.1732454
-136.4719	0.1736185
-135.4633	0.1741901
-134.4829	0.1745046
-133.4729	0.1750503
-132.4618	0.1750029
-131.4573	0.1748805
-130.4384	0.1745268
-129.4453	0.1765824
-128.4588	0.1773711
-127.4794	0.1775208
-126.4809	0.1775049
-125.4792	0.1765215
-124.4609	0.175303
-123.4495	0.1744663
-122.4596	0.1744437
-121.4736	0.1737397
-120.4784	0.1744993
-119.4571	0.175877
-118.4455	0.1765751
-117.4301	0.1774127
-116.4353	0.1769676
-115.4541	0.1767879
-114.4469	0.1763284
-113.4532	0.1757715
-112.4375	0.1757076
-111.4435	0.1746615
-110.461	0.1744443
-109.4436	0.1741905
-108.4513	0.174536
-107.4324	0.1757448
-106.397	0.1768145
-105.3947	0.1771736
-104.3984	0.1777048
-103.4021	0.1773392
-102.4243	0.1767929
-101.4307	0.1763081
-100.4239	0.1755795
-99.42377	0.1750124
-98.4314	0.1747915
-97.4427	0.1745569
-96.449	0.174902
-95.46494	0.17539
-94.45741	0.1750135
-93.43883	0.1752961
-92.44421	0.1742223
-91.43237	0.1744957
-90.4427	0.1746377
-89.45685	0.1738816
-88.46472	0.1747195
-87.48018	0.1746058
-86.46953	0.1748618
-85.48099	0.175664
-84.46109	0.1747382
-83.44388	0.17417
-82.44357	0.1744833
-81.4266	0.1746167
-80.41254	0.1753828
-79.42004	0.1756621
-78.43155	0.175601
-77.42145	0.175464
-76.43562	0.1750214
-75.41251	0.1746913
-74.40066	0.1744169
-73.41221	0.173762
-72.4296	0.1740268
-71.45485	0.17409
-70.46349	0.1737939
-69.46021	0.1748065
-68.45921	0.1747783
-67.43791	0.1759292
-66.43032	0.1765329
-65.44289	0.1763616
-64.4351	0.1766041
-63.44644	0.1755954
-62.45824	0.1750179
-61.44227	0.1749099
-60.43012	0.1744358
-59.43165	0.1743783
-58.42967	0.1749544
-57.44523	0.1750763
-56.44418	0.176391
-55.43227	0.1776678
-54.41605	0.1775621
-53.41101	0.1779523
-52.4099	0.1772115
-51.42292	0.1759925
-50.4221	0.1751268
-49.41304	0.1746425
-48.41261	0.1749601
-47.41327	0.1755958
-46.43173	0.1765486
-45.43148	0.1773355
-44.43594	0.1775875
-43.45486	0.1778308
-42.44644	0.1788168
-41.44666	0.1796766
-40.4554	0.1805382
-39.42843	0.18065
-38.44184	0.1796231
-37.43954	0.1787714
-36.42986	0.1785399
-35.4327	0.1790985
-34.42364	0.179912
-33.43452	0.1796486
-32.44564	0.1793552
-31.43047	0.1780817
-30.41955	0.178472
-29.37703	0.1812038
-28.36305	0.1819873
-27.36644	0.1834958
-26.35925	0.1834442
-25.40056	0.1813728
-24.40569	0.1804228
-23.41839	0.1806636
-22.45374	0.1810697
-21.45521	0.1808119
-20.45859	0.1818101
-19.46764	0.1813577
-18.44569	0.1814892
-17.44842	0.1829521
-16.42775	0.1844047
-15.40985	0.1842472
-14.39664	0.1837423
-13.38665	0.183535
-12.40825	0.1822208
-11.41792	0.1820497
-10.41475	0.182832
-9.412772	0.1827163
-8.403068	0.1831715
-7.397833	0.1845011
-6.401157	0.1852261
-5.391103	0.1858108
-4.3807	0.1870692
-3.401738	0.1856692
-2.441821	0.1845236
-1.479726	0.1837115
-0.5406807	0.1824074
0.4365196	0.1838779
1.400791	0.1852303
2.433196	0.1876954
3.452822	0.1885307
4.454799	0.1894766
5.479161	0.1902524
6.438397	0.1886045
7.447687	0.1889136
8.465917	0.1900575
9.463757	0.1901181
10.47898	0.1904212
11.4676	0.1893891
12.4448	0.1874409
13.45163	0.1868689
14.44368	0.1873658
15.46392	0.1888668
16.46367	0.1898236
17.45932	0.189889
18.46105	0.1910834
19.43228	0.1915162
20.43773	0.1939386
21.44156	0.195525
22.44313	0.1950315
23.45109	0.1941565
24.4506	0.1916043
25.45445	0.1897996
26.44697	0.1898745
27.42971	0.1899872
28.42462	0.1905069
29.42273	0.1911888
30.40707	0.1910504
31.41249	0.192203
32.41232	0.1934901
33.39956	0.1945272
34.42289	0.1959282
35.43828	0.1959551
36.44709	0.1956023
37.45734	0.1952851
38.42462	0.1947419
39.39988	0.1949092
40.40212	0.1950082
41.41486	0.1952562
42.42992	0.1955894
43.43552	0.1960748
44.42211	0.1966044
45.40471	0.1975169
46.41579	0.1976111
47.43536	0.1978017
48.46681	0.1971456
49.46927	0.1964697
50.46053	0.1971407
51.43685	0.197272
52.40618	0.1991234
53.42122	0.2005271
54.41045	0.1996606
55.41291	0.1996632
56.42014	0.1973525
57.41051	0.1969773
58.41681	0.198594
59.40586	0.1990208
60.40822	0.2013823
61.40739	0.2014042
62.39099	0.2019763
63.37994	0.201806
64.38249	0.2014606
65.37816	0.2025784
66.41193	0.203759
67.42383	0.203887
68.42482	0.2044973
69.42534	0.2044513
70.39454	0.2026139
71.41874	0.2031902
72.42552	0.2041421
73.41518	0.2032408
74.43185	0.2038144
75.42128	0.2047154
76.41808	0.2042491
77.41922	0.2050445
78.41536	0.205919
79.40463	0.2068125
80.37826	0.207399
81.3774	0.2085987
82.38479	0.2098102
83.38615	0.2095475
84.39129	0.2108243
85.41791	0.2111574
86.41998	0.2105758
87.42617	0.2106097
88.43878	0.2100984
89.41563	0.2101141
90.41709	0.210797
91.42191	0.2118818
92.42471	0.2132371
93.43486	0.2141722
94.4339	0.2146768
95.43386	0.2162032
96.43802	0.2162653
97.43687	0.2162046
98.46358	0.2176451
99.057	0.1831417
99.13967	0.1425541
98.70618	0.09953252
97.77054	0.05276527
96.76312	0.0399712
95.7711	0.03201891
94.79315	0.02549471
93.76619	0.0204077
92.76849	0.01456714
91.74927	0.01018633
90.73467	0.006779233
89.74513	0.003414382
88.73945	0.002534264
87.75329	6.806905E-4
86.77264	-9.309507E-4
85.77963	-0.002850278
84.77493	-0.007172623
83.75805	-0.009928262
82.72214	-0.01290545
81.72145	-0.01574557
80.72675	-0.0172258
79.73488	-0.01967505
78.74364	-0.02106133
77.74061	-0.02135132
76.75826	-0.02095663
75.78199	-0.01913897
74.7963	-0.01939521
73.80093	-0.02161763
72.77985	-0.02484351
71.74427	-0.03005266
70.74133	-0.03293486
69.75128	-0.03406584
68.76161	-0.03503834
67.76025	-0.0354581
66.7645	-0.03698031
65.75419	-0.03979285
64.76098	-0.04186537
63.76843	-0.0434038
62.76034	-0.0455393
61.75532	-0.0461571
60.745	-0.04753366
59.74717	-0.04904441
58.74676	-0.05005682
57.75716	-0.05190944
56.75504	-0.0525308
55.76856	-0.053572
54.78305	-0.05269379
53.78728	-0.05054138
52.81528	-0.05026726
51.80973	-0.04770602
50.8185	-0.04550408
49.81511	-0.04565779
48.78997	-0.0454457
47.78123	-0.04746643
46.76249	-0.05106324
45.77079	-0.05309733
44.77374	-0.0547389
43.78604	-0.05548013
42.79559	-0.05604285
41.78051	-0.05706064
40.7667	-0.05673759
39.76758	-0.05749766
38.76715	-0.05799931
37.76539	-0.05700061
36.78124	-0.0584051
35.77365	-0.05845715
34.75622	-0.05860739
33.76705	-0.0600327
32.76419	-0.06004875
31.7719	-0.05955387
30.77418	-0.05960565
29.7688	-0.0601826
28.76502	-0.06085818
27.77115	-0.06226562
26.80043	-0.06336789
25.80623	-0.06348499
24.82673	-0.06336927
23.80356	-0.06437066
22.7912	-0.06494136
21.78756	-0.06588827
20.76855	-0.06754944
19.76861	-0.06833041
18.75914	-0.06870732
17.76299	-0.06927697
16.76462	-0.0688318
15.78963	-0.06890024
14.81245	-0.06862196
13.82515	-0.0687114
12.83355	-0.06862205
11.82299	-0.06870654
10.80916	-0.06945619
9.776123	-0.0702775
8.770473	-0.07155474
7.782671	-0.07236112
6.786277	-0.07232521
5.807415	-0.07132035
4.815757	-0.07096557
3.813032	-0.07058007
2.814544	-0.07095645
1.811852	-0.07192332
0.8000033	-0.07205014
-0.1960582	-0.072392
-1.151639	-0.07163315
-2.100239	-0.07133023
-3.033568	-0.07176717
-4.008542	-0.07147571
-5.016551	-0.07340015
-6.030827	-0.07451075
-7.06363	-0.07491378
-8.055986	-0.07660244
-9.094972	-0.07719865
-10.10298	-0.07761945
-11.09299	-0.07776266
