VvsRef	A	VvsRef1	A1	VvsRef2	A2	VvsRef3	A3	VvsRef4	A4	VvsRef5	A5	VvsRef6	A6	VvsRef7	A7	VvsRef8	A8	VvsRef9	A9
Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt
-0.103837	3.68494e-07	-0.103822	6.44329e-07	-0.103827	1.24444e-06	-0.103812	1.45688e-06	-0.103883	5.29869e-07	-0.104072	-4.96647e-07	-0.103922	-2.20237e-07	-0.103772	8.93294e-06	-0.109458	4.23002e-05	-0.109358	0.000105714
-0.105845	3.59859e-07	-0.105845	6.65636e-07	-0.105861	1.32153e-06	-0.105823	1.45702e-06	-0.105894	4.54939e-07	-0.105974	-4.96647e-07	-0.105674	-1.53633e-07	-0.105474	8.93294e-06	-0.109358	3.89626e-05	-0.108457	0.000102377
-0.107836	3.49538e-07	-0.107831	6.17188e-07	-0.107844	1.18686e-06	-0.107809	1.42355e-06	-0.107905	4.43838e-07	-0.108097	-7.09782e-07	-0.107827	1.28792e-08	-0.107977	8.6007e-06	-0.105153	3.5625e-05	-0.111661	9.57014e-05
-0.109851	3.40015e-07	-0.109836	6.37051e-07	-0.109851	1.05825e-06	-0.109832	1.38382e-06	-0.109891	3.57807e-07	-0.11018	-6.49838e-07	-0.109679	-8.70279e-08	-0.11058	7.27173e-06	-0.0984446	4.23002e-05	-0.11076	9.23638e-05
-0.111829	3.31586e-07	-0.111835	5.91964e-07	-0.111847	1.03498e-06	-0.111826	1.27437e-06	-0.111868	3.93884e-07	-0.111802	-6.63159e-07	-0.112182	-7.36424e-07	-0.111682	6.60724e-06	-0.117268	3.89626e-05	-0.106655	9.9039e-05
-0.113829	3.21393e-07	-0.113828	6.12271e-07	-0.113823	1.13485e-06	-0.113858	1.24854e-06	-0.113879	2.19047e-07	-0.113944	-8.82955e-07	-0.113784	-1.0861e-06	-0.113784	5.94275e-06	-0.120572	2.89498e-05	-0.113764	9.57014e-05
-0.115845	3.10644e-07	-0.115835	5.65546e-07	-0.115838	1.2102e-06	-0.115844	1.17936e-06	-0.115907	1.71869e-07	-0.115887	-1.08277e-06	-0.115987	-1.1194e-06	-0.115386	6.60724e-06	-0.117068	2.22747e-05	-0.120072	9.23638e-05
-0.117848	3.01346e-07	-0.117848	5.84491e-07	-0.117842	1.08033e-06	-0.117842	1.1527e-06	-0.117892	4.69847e-08	-0.117769	-1.03615e-06	-0.117889	-1.26926e-06	-0.117789	6.275e-06	-0.113764	2.56123e-05	-0.128182	8.23511e-05
-0.119846	2.90803e-07	-0.11984	5.38655e-07	-0.11983	9.43863e-07	-0.119841	1.12797e-06	-0.119903	5.80855e-08	-0.119932	-1.17602e-06	-0.119942	-1.38582e-06	-0.119992	5.94275e-06	-0.119872	3.89626e-05	-0.122174	7.56759e-05
-0.121852	2.80017e-07	-0.121843	5.58768e-07	-0.121847	9.22611e-07	-0.121826	1.18464e-06	-0.121872	-9.17752e-08	-0.121854	-1.14271e-06	-0.121894	-1.55233e-06	-0.121894	4.94602e-06	-0.127982	3.22874e-05	-0.123576	7.90135e-05
-0.123838	2.69949e-07	-0.123824	5.0982e-07	-0.123835	1.02171e-06	-0.123829	1.12589e-06	-0.123883	-1.47279e-07	-0.124017	-1.39581e-06	-0.123847	-1.88536e-06	-0.124398	4.61378e-06	-0.121173	2.22747e-05	-0.121874	9.23638e-05
-0.125829	2.59233e-07	-0.125816	5.3021e-07	-0.125834	1.09769e-06	-0.125823	1.12228e-06	-0.125894	-1.75031e-07	-0.125819	-1.26926e-06	-0.125749	-2.23503e-06	-0.125899	2.95256e-06	-0.125479	2.89498e-05	-0.11887	7.56759e-05
-0.127831	2.47746e-07	-0.127817	4.81485e-07	-0.127819	9.67961e-07	-0.127834	1.08589e-06	-0.127838	-2.77713e-07	-0.127982	-1.49572e-06	-0.127802	-2.33494e-06	-0.127602	3.2848e-06	-0.127882	2.22747e-05	-0.138595	7.56759e-05
-0.12985	2.36309e-07	-0.129826	5.00819e-07	-0.129851	8.28577e-07	-0.129832	1.04658e-06	-0.129916	-2.88814e-07	-0.130005	-1.77546e-06	-0.129804	-2.75122e-06	-0.129904	2.95256e-06	-0.144302	3.22874e-05	-0.132187	9.23638e-05
-0.131858	2.24862e-07	-0.13185	4.50899e-07	-0.131843	8.04478e-07	-0.131835	9.33792e-07	-0.131902	-4.16473e-07	-0.131807	-1.66223e-06	-0.131757	-2.50145e-06	-0.131907	2.62032e-06	-0.133288	8.92439e-06	-0.131386	6.23256e-05
-0.133847	2.12632e-07	-0.133842	4.68262e-07	-0.133852	9.01082e-07	-0.133858	9.06568e-07	-0.133896	-3.85946e-07	-0.133889	-1.64225e-06	-0.133759	-3.15085e-06	-0.13421	1.62359e-06	-0.130084	2.89498e-05	-0.141699	7.56759e-05
-0.135845	2.00511e-07	-0.135831	4.19203e-07	-0.135836	9.71434e-07	-0.135857	8.37258e-07	-0.135932	-4.44225e-07	-0.135952	-1.97527e-06	-0.135812	-2.98433e-06	-0.135912	1.62359e-06	-0.136092	2.22747e-05	-0.12688	8.23511e-05
-0.137845	1.87563e-07	-0.137817	4.34898e-07	-0.137826	8.42884e-07	-0.137822	8.01561e-07	-0.137893	-4.38675e-07	-0.137814	-2.16177e-06	-0.137915	-3.35066e-06	-0.138215	6.26856e-07	-0.140397	2.89498e-05	-0.148307	5.8988e-05
-0.13984	1.76154e-07	-0.13984	3.86951e-07	-0.139851	7.02944e-07	-0.139837	7.62531e-07	-0.139953	-5.55233e-07	-0.139917	-2.18175e-06	-0.140167	-3.65038e-06	-0.139817	2.94612e-07	-0.148007	1.2262e-05	-0.143702	5.8988e-05
-0.141858	1.624e-07	-0.141852	4.00202e-07	-0.141839	6.68775e-07	-0.141835	8.11979e-07	-0.141914	-5.19156e-07	-0.14192	-2.43485e-06	-0.14202	-3.83355e-06	-0.14202	-7.02119e-07	-0.138595	1.55995e-05	-0.136693	6.23256e-05
-0.143855	1.49317e-07	-0.143859	3.52143e-07	-0.143846	7.61698e-07	-0.14385	7.39891e-07	-0.143925	-5.8576e-07	-0.143962	-2.38822e-06	-0.143872	-4.34973e-06	-0.144122	-3.76317e-08	-0.139897	2.89498e-05	-0.148307	5.56505e-05
-0.14585	1.34972e-07	-0.145846	3.61977e-07	-0.14585	8.31841e-07	-0.145857	7.26834e-07	-0.145869	-6.66241e-07	-0.145925	-2.67462e-06	-0.145975	-4.5329e-06	-0.146325	-1.69885e-06	-0.154415	1.89371e-05	-0.147707	6.23256e-05
-0.14784	1.20974e-07	-0.147838	3.16446e-07	-0.147832	7.00791e-07	-0.147822	6.88776e-07	-0.147905	-6.80117e-07	-0.147907	-2.54141e-06	-0.147927	-4.64945e-06	-0.147827	-1.69885e-06	-0.157219	8.92439e-06	-0.148608	4.56377e-05
-0.149848	1.05469e-07	-0.149839	3.20807e-07	-0.149853	5.58351e-07	-0.149845	6.34328e-07	-0.149874	-8.10552e-07	-0.14989	-2.96768e-06	-0.149779	-4.86592e-06	-0.149729	-2.03109e-06	-0.153214	-1.08835e-06	-0.159421	5.56505e-05
-0.151842	9.08512e-08	-0.151836	2.75832e-07	-0.151825	5.17307e-07	-0.151835	5.18904e-07	-0.151902	-7.80024e-07	-0.151872	-3.03429e-06	-0.151832	-4.94918e-06	-0.151732	-2.36334e-06	-0.143401	1.2262e-05	-0.144402	5.23129e-05
-0.153853	7.37228e-08	-0.153843	2.82277e-07	-0.153842	6.02798e-07	-0.153867	4.77929e-07	-0.153921	-9.85389e-07	-0.153955	-3.08757e-06	-0.154035	-5.29885e-06	-0.154135	-3.36007e-06	-0.152713	1.89371e-05	-0.153113	5.23129e-05
-0.155843	5.74268e-08	-0.155826	2.37552e-07	-0.155842	6.69608e-07	-0.155848	3.92645e-07	-0.15589	-1.05199e-06	-0.155997	-3.36065e-06	-0.156137	-5.38211e-06	-0.155637	-3.36007e-06	-0.161224	1.55995e-05	-0.166731	4.89753e-05
-0.157873	3.97717e-08	-0.157862	2.3608e-07	-0.157853	5.35572e-07	-0.157868	3.44865e-07	-0.157943	-1.19075e-06	-0.1578	-3.40061e-06	-0.15779	-5.9982e-06	-0.15784	-4.3568e-06	-0.161324	5.58681e-06	-0.154415	3.5625e-05
-0.159862	2.1526e-08	-0.159858	1.94521e-07	-0.159853	3.87298e-07	-0.15987	2.89166e-07	-0.15992	-1.21573e-06	-0.159842	-3.41394e-06	-0.159942	-6.16471e-06	-0.159742	-4.68904e-06	-0.153514	5.58681e-06	-0.163526	5.23129e-05
-0.161866	4.19609e-09	-0.161853	1.88493e-07	-0.16186	3.35419e-07	-0.161852	3.15557e-07	-0.161931	-1.40999e-06	-0.161785	-4.09996e-06	-0.161845	-6.29792e-06	-0.161945	-5.02129e-06	-0.16613	2.22747e-05	-0.155316	4.89753e-05
-0.163856	-1.64119e-08	-0.163843	1.47101e-07	-0.16385	4.11605e-07	-0.163859	2.32774e-07	-0.163942	-1.47937e-06	-0.163927	-3.76694e-06	-0.163947	-6.98062e-06	-0.163847	-5.35353e-06	-0.179747	1.55995e-05	-0.172137	4.56377e-05
-0.165841	-3.58832e-08	-0.165825	1.38129e-07	-0.165844	4.75915e-07	-0.165874	1.98049e-07	-0.165903	-1.54043e-06	-0.165709	-4.19321e-06	-0.1659	-7.03057e-06	-0.16615	-6.35026e-06	-0.171436	-1.11011e-05	-0.179346	2.22747e-05
-0.167865	-5.68428e-08	-0.167854	9.51536e-08	-0.167849	3.34517e-07	-0.167876	1.44574e-07	-0.167905	-1.68751e-06	-0.167932	-3.94677e-06	-0.168052	-7.4302e-06	-0.167852	-6.6825e-06	-0.158821	-7.7635e-06	-0.144603	3.5625e-05
-0.169864	-7.83597e-08	-0.169857	7.93748e-08	-0.169893	1.76312e-07	-0.169879	8.38751e-08	-0.169924	-1.73192e-06	-0.169634	-4.6328e-06	-0.169855	-7.44685e-06	-0.170155	-7.67923e-06	-0.160423	-1.08835e-06	-0.163827	5.23129e-05
-0.171852	-1.00292e-07	-0.171847	4.16778e-08	-0.17185	1.20683e-07	-0.171844	-5.51619e-08	-0.171927	-1.90398e-06	-0.172278	-4.75935e-06	-0.171907	-7.91309e-06	-0.171957	-7.67923e-06	-0.176943	8.92439e-06	-0.188458	4.23002e-05
-0.173865	-1.24249e-07	-0.173852	1.97875e-08	-0.173852	1.83812e-07	-0.173846	-1.06138e-07	-0.173913	-1.91786e-06	-0.17368	-4.55288e-06	-0.17391	-8.42927e-06	-0.17406	-8.34372e-06	-0.185454	-4.42592e-06	-0.180548	3.22874e-05
-0.175858	-1.48346e-07	-0.175859	-1.77983e-08	-0.175863	2.46664e-07	-0.175853	-2.08783e-07	-0.175957	-2.04274e-06	-0.175782	-5.01245e-06	-0.176063	-8.54583e-06	-0.175862	-9.00821e-06	-0.176343	-1.11011e-05	-0.184453	2.56123e-05
-0.177862	-1.74202e-07	-0.177852	-4.68836e-08	-0.177862	1.05821e-07	-0.177864	-2.90455e-07	-0.17791	-2.05106e-06	-0.178205	-5.31883e-06	-0.177915	-8.99541e-06	-0.178065	-1.03372e-05	-0.168733	-7.7635e-06	-0.176743	1.2262e-05
-0.179868	-1.99323e-07	-0.17986	-8.02469e-08	-0.179868	-6.28708e-08	-0.179841	-3.69905e-07	-0.179945	-2.22868e-06	-0.180108	-5.56527e-06	-0.179867	-9.12862e-06	-0.179967	-1.06694e-05	-0.18245	2.24923e-06	-0.176142	1.55995e-05
-0.181864	-2.26925e-07	-0.181864	-1.17833e-07	-0.18185	-1.35098e-07	-0.181827	-3.6171e-07	-0.181965	-2.2259e-06	-0.18199	-5.77174e-06	-0.18197	-9.5116e-06	-0.18197	-1.13339e-05	-0.194065	-7.7635e-06	-0.191962	1.89371e-05
-0.18387	-2.56103e-07	-0.183861	-1.46751e-07	-0.183871	-8.34971e-08	-0.183859	-4.86302e-07	-0.183992	-2.36466e-06	-0.183972	-5.84501e-06	-0.184073	-1.01943e-05	-0.183772	-1.13339e-05	-0.186956	-2.11138e-05	-0.197169	-1.08835e-06
-0.18587	-2.85564e-07	-0.185861	-1.90726e-07	-0.185859	-2.73823e-08	-0.18587	-5.39361e-07	-0.185928	-2.51175e-06	-0.186035	-6.22466e-06	-0.185725	-9.91123e-06	-0.185975	-1.23306e-05	-0.171937	-1.44387e-05	-0.170035	8.92439e-06
-0.18787	-3.15264e-07	-0.18787	-2.20506e-07	-0.187874	-1.70308e-07	-0.187885	-6.09226e-07	-0.187922	-2.57558e-06	-0.187877	-6.22466e-06	-0.187727	-1.0827e-05	-0.187877	-1.26629e-05	-0.181349	-1.08835e-06	-0.169234	1.89371e-05
-0.189862	-3.46653e-07	-0.189865	-2.74926e-07	-0.189864	-3.51918e-07	-0.189858	-6.86871e-07	-0.189916	-2.74486e-06	-0.18996	-6.43779e-06	-0.190381	-1.121e-05	-0.19008	-1.43241e-05	-0.194666	-4.42592e-06	-0.201374	2.89498e-05
-0.191852	-3.80204e-07	-0.19185	-2.98956e-07	-0.191854	-4.45049e-07	-0.191848	-8.45214e-07	-0.191919	-2.78649e-06	-0.191963	-6.69089e-06	-0.191682	-1.10435e-05	-0.191983	-1.39919e-05	-0.204879	-1.77762e-05	-0.201474	1.89371e-05
-0.193878	-4.15631e-07	-0.193873	-3.60988e-07	-0.193871	-3.98796e-07	-0.193871	-9.15636e-07	-0.193938	-3.03348e-06	-0.193985	-6.95731e-06	-0.193685	-1.20592e-05	-0.193985	-1.46563e-05	-0.192964	-2.44514e-05	-0.202175	2.24923e-06
-0.195877	-4.51568e-07	-0.19588	-3.85823e-07	-0.195865	-3.48098e-07	-0.19587	-1.04689e-06	-0.195966	-3.14449e-06	-0.195847	-7.23039e-06	-0.196438	-1.21258e-05	-0.196088	-1.53208e-05	-0.192062	-4.42592e-06	-0.197469	-7.7635e-06
-0.197868	-4.88865e-07	-0.197865	-4.56744e-07	-0.19788	-5.01858e-07	-0.197893	-1.1626e-06	-0.19796	-3.33321e-06	-0.19795	-7.57007e-06	-0.19779	-1.22091e-05	-0.19819	-1.66498e-05	-0.208884	-1.11011e-05	-0.195166	-1.08835e-06
-0.19986	-5.26329e-07	-0.199846	-4.77079e-07	-0.19986	-6.9069e-07	-0.199858	-1.27358e-06	-0.199904	-3.43589e-06	-0.199812	-7.4302e-06	-0.199742	-1.2692e-05	-0.199792	-1.66498e-05	-0.219497	-1.77762e-05	-0.211587	-7.7635e-06
-0.201881	-5.67744e-07	-0.201856	-5.57779e-07	-0.201865	-8.04239e-07	-0.201848	-1.29969e-06	-0.20189	-3.67733e-06	-0.201915	-7.82317e-06	-0.202045	-1.35079e-05	-0.202195	-1.73143e-05	-0.209184	-4.11393e-05	-0.201775	-1.44387e-05
-0.203861	-6.08714e-07	-0.203838	-5.75919e-07	-0.203865	-7.73126e-07	-0.203855	-1.44345e-06	-0.203917	-3.82719e-06	-0.203918	-8.10957e-06	-0.204398	-1.35578e-05	-0.203898	-1.79788e-05	-0.197469	-2.44514e-05	-0.179647	8.92439e-06
-0.205864	-6.5329e-07	-0.205871	-6.69091e-07	-0.205851	-7.2847e-07	-0.20587	-1.52887e-06	-0.205978	-3.99648e-06	-0.20602	-8.40263e-06	-0.20605	-1.32914e-05	-0.2061	-1.89755e-05	-0.201975	-2.11138e-05	-0.21439	1.55995e-05
-0.207867	-6.97652e-07	-0.207891	-6.85815e-07	-0.207862	-8.86328e-07	-0.207881	-1.6236e-06	-0.207931	-4.19074e-06	-0.208023	-8.67571e-06	-0.207752	-1.46735e-05	-0.208003	-1.89755e-05	-0.214491	-2.11138e-05	-0.222401	-1.08835e-06
-0.209878	-7.45005e-07	-0.209871	-7.87516e-07	-0.209868	-1.09537e-06	-0.209866	-1.7218e-06	-0.209908	-4.29343e-06	-0.210045	-8.62243e-06	-0.210005	-1.52063e-05	-0.210005	-2.06367e-05	-0.217394	-3.44641e-05	-0.211587	-1.11011e-05
-0.211881	-7.9361e-07	-0.211891	-7.99461e-07	-0.211873	-1.22545e-06	-0.211861	-1.90737e-06	-0.211927	-4.54874e-06	-0.211928	-8.83556e-06	-0.212358	-1.52563e-05	-0.212008	-2.03045e-05	-0.212688	-4.11393e-05	-0.214691	-1.77762e-05
-0.213873	-8.45055e-07	-0.213875	-9.15441e-07	-0.213874	-1.21204e-06	-0.213867	-2.00404e-06	-0.213921	-4.62367e-06	-0.21385	-9.24851e-06	-0.21391	-1.53395e-05	-0.21401	-2.13012e-05	-0.21439	-2.11138e-05	-0.212788	-1.11011e-05
-0.215873	-8.98291e-07	-0.215857	-9.23469e-07	-0.215878	-1.17489e-06	-0.215849	-2.15752e-06	-0.215899	-4.80961e-06	-0.216013	-9.63482e-06	-0.215813	-1.58557e-05	-0.215913	-2.19657e-05	-0.230811	-2.11138e-05	-0.228208	-3.11265e-05
-0.217876	-9.54398e-07	-0.217865	-1.05353e-06	-0.217887	-1.33879e-06	-0.21786	-2.31226e-06	-0.21791	-4.91784e-06	-0.217815	-9.88792e-06	-0.217765	-1.63885e-05	-0.217915	-2.26302e-05	-0.214491	-4.44768e-05	-0.211787	-3.11265e-05
-0.219889	-1.01151e-06	-0.219879	-1.05831e-06	-0.219883	-1.5638e-06	-0.219866	-2.46282e-06	-0.219954	-5.11488e-06	-0.219798	-9.98782e-06	-0.219818	-1.70712e-05	-0.220018	-2.29624e-05	-0.210986	-3.44641e-05	-0.195967	-7.7635e-06
-0.22188	-1.07048e-06	-0.221882	-1.19885e-06	-0.221871	-1.72062e-06	-0.221877	-2.52102e-06	-0.221932	-5.21201e-06	-0.22194	-1.01144e-05	-0.22197	-1.73377e-05	-0.222221	-2.42914e-05	-0.21389	-4.11393e-05	-0.237119	-4.42592e-06
-0.223876	-1.13323e-06	-0.223881	-1.20388e-06	-0.223859	-1.71374e-06	-0.223871	-2.69923e-06	-0.223951	-5.3813e-06	-0.224043	-1.06539e-05	-0.224273	-1.76041e-05	-0.224023	-2.46237e-05	-0.226005	-4.11393e-05	-0.2219	-1.44387e-05
-0.22588	-1.19782e-06	-0.225874	-1.35472e-06	-0.225893	-1.69346e-06	-0.225895	-2.81354e-06	-0.225962	-5.56724e-06	-0.225825	-1.06272e-05	-0.225975	-1.75874e-05	-0.226226	-2.56204e-05	-0.23782	-4.78144e-05	-0.232313	-2.7789e-05
-0.227875	-1.26429e-06	-0.227876	-1.36e-06	-0.227866	-1.86042e-06	-0.227872	-2.92841e-06	-0.227889	-5.69213e-06	-0.227928	-1.10069e-05	-0.227928	-1.83201e-05	-0.227928	-2.59526e-05	-0.226506	-5.1152e-05	-0.227407	-3.44641e-05
-0.229856	-1.33064e-06	-0.229868	-1.52498e-06	-0.229871	-2.09801e-06	-0.229867	-3.05397e-06	-0.229908	-5.93634e-06	-0.23005	-1.12666e-05	-0.22973	-1.87197e-05	-0.23003	-2.72816e-05	-0.223402	-3.78017e-05	-0.239522	-3.11265e-05
-0.231877	-1.40533e-06	-0.23187	-1.52534e-06	-0.231884	-2.28107e-06	-0.23189	-3.25843e-06	-0.231969	-6.03902e-06	-0.232053	-1.1906e-05	-0.231883	-1.93858e-05	-0.231933	-2.76139e-05	-0.234816	-3.78017e-05	-0.23762	-5.1152e-05
-0.23389	-1.47956e-06	-0.233887	-1.70533e-06	-0.233886	-2.29545e-06	-0.233884	-3.37121e-06	-0.233955	-6.3332e-06	-0.233995	-1.18927e-05	-0.233835	-1.98187e-05	-0.234336	-2.79461e-05	-0.233615	-4.44768e-05	-0.211987	-2.7789e-05
-0.235887	-1.55619e-06	-0.235877	-1.70291e-06	-0.235874	-2.27357e-06	-0.235878	-3.55789e-06	-0.235916	-6.49971e-06	-0.235898	-1.22391e-05	-0.235938	-1.98187e-05	-0.236238	-2.86106e-05	-0.241324	-4.44768e-05	-0.235317	-1.77762e-05
-0.237872	-1.63527e-06	-0.237877	-1.89564e-06	-0.237854	-2.45574e-06	-0.237889	-3.74582e-06	-0.237935	-6.74948e-06	-0.23798	-1.24189e-05	-0.23804	-2.05513e-05	-0.238341	-2.96073e-05	-0.243327	-5.78272e-05	-0.254541	-2.11138e-05
-0.239875	-1.71868e-06	-0.239881	-1.89623e-06	-0.239871	-2.71235e-06	-0.239867	-3.92764e-06	-0.239963	-6.90766e-06	-0.240003	-1.27453e-05	-0.240143	-2.08511e-05	-0.240143	-2.96073e-05	-0.243227	-4.44768e-05	-0.244829	-3.11265e-05
-0.24188	-1.8039e-06	-0.241878	-2.1001e-06	-0.241867	-2.91285e-06	-0.241857	-4.01792e-06	-0.241923	-7.21571e-06	-0.241905	-1.30583e-05	-0.242096	-2.13672e-05	-0.242246	-3.12685e-05	-0.252238	-5.1152e-05	-0.246731	-4.78144e-05
-0.243895	-1.89113e-06	-0.243902	-2.09532e-06	-0.24388	-2.94334e-06	-0.243901	-4.22794e-06	-0.243943	-7.41275e-06	-0.243968	-1.33047e-05	-0.243898	-2.18501e-05	-0.244148	-3.09363e-05	-0.257445	-6.78399e-05	-0.245229	-4.44768e-05
-0.245886	-1.98045e-06	-0.245887	-2.31478e-06	-0.245883	-2.93709e-06	-0.245883	-4.37448e-06	-0.245945	-7.57093e-06	-0.24597	-1.34912e-05	-0.24595	-2.20999e-05	-0.246251	-3.16008e-05	-0.258947	-5.78272e-05	-0.256744	-4.78144e-05
-0.247888	-2.07638e-06	-0.247888	-2.31167e-06	-0.247877	-3.12939e-06	-0.247885	-4.50712e-06	-0.247939	-7.87621e-06	-0.247993	-1.3731e-05	-0.247853	-2.25828e-05	-0.248253	-3.25975e-05	-0.252538	-7.4515e-05	-0.254841	-6.78399e-05
-0.249895	-2.17345e-06	-0.249888	-2.54027e-06	-0.249908	-3.39559e-06	-0.249896	-4.65533e-06	-0.24995	-8.04549e-06	-0.249955	-1.42106e-05	-0.249905	-2.25162e-05	-0.250156	-3.29297e-05	-0.247232	-7.4515e-05	-0.228608	-4.78144e-05
-0.251895	-2.27062e-06	-0.251888	-2.53819e-06	-0.251861	-3.61644e-06	-0.251865	-4.87326e-06	-0.251944	-8.33966e-06	-0.251898	-1.43837e-05	-0.252008	-2.31989e-05	-0.251758	-3.3262e-05	-0.230811	-6.45023e-05	-0.25384	-3.11265e-05
-0.253881	-2.37206e-06	-0.253874	-2.77851e-06	-0.253878	-3.66894e-06	-0.253888	-5.02063e-06	-0.253947	-8.46455e-06	-0.2539	-1.46968e-05	-0.254111	-2.38483e-05	-0.254261	-3.4591e-05	-0.228208	-4.78144e-05	-0.265555	-3.78017e-05
-0.255877	-2.47475e-06	-0.255872	-2.77748e-06	-0.255887	-3.6686e-06	-0.255853	-5.22564e-06	-0.255924	-8.70044e-06	-0.255903	-1.50897e-05	-0.256013	-2.40481e-05	-0.256263	-3.4591e-05	-0.250236	-3.44641e-05	-0.262851	-4.78144e-05
-0.257893	-2.58171e-06	-0.257892	-3.0263e-06	-0.257898	-3.87187e-06	-0.257889	-5.43566e-06	-0.257902	-8.85308e-06	-0.258006	-1.51763e-05	-0.257915	-2.46309e-05	-0.258366	-3.59199e-05	-0.275267	-3.78017e-05	-0.261149	-7.11775e-05
-0.259891	-2.68989e-06	-0.259906	-3.028e-06	-0.259906	-4.14404e-06	-0.259904	-5.63789e-06	-0.259954	-9.09452e-06	-0.259928	-1.54894e-05	-0.259968	-2.47974e-05	-0.260268	-3.55877e-05	-0.279773	-5.78272e-05	-0.25404	-4.78144e-05
-0.2619	-2.80033e-06	-0.2619	-3.28549e-06	-0.26189	-4.38295e-06	-0.261898	-5.76179e-06	-0.261949	-9.22773e-06	-0.262051	-1.58557e-05	-0.261971	-2.53802e-05	-0.262171	-3.69167e-05	-0.26936	-6.45023e-05	-0.273465	-6.11647e-05
-0.263899	-2.91573e-06	-0.2639	-3.28624e-06	-0.263899	-4.44823e-06	-0.263909	-6.00236e-06	-0.264001	-9.44142e-06	-0.263773	-1.64818e-05	-0.264023	-2.55134e-05	-0.264273	-3.75812e-05	-0.249935	-6.11647e-05	-0.263452	-7.11775e-05
-0.265899	-3.03184e-06	-0.265884	-3.55539e-06	-0.265897	-4.45955e-06	-0.26592	-6.16182e-06	-0.266004	-9.62736e-06	-0.265956	-1.64152e-05	-0.265976	-2.56466e-05	-0.266376	-3.85779e-05	-0.26155	-4.78144e-05	-0.246331	-5.1152e-05
-0.267887	-3.14779e-06	-0.267901	-3.55662e-06	-0.267891	-4.66581e-06	-0.267894	-6.30474e-06	-0.267989	-9.80774e-06	-0.267978	-1.68548e-05	-0.268128	-2.65125e-05	-0.268278	-3.89101e-05	-0.279472	-5.44896e-05	-0.282376	-5.1152e-05
-0.269913	-3.26764e-06	-0.269909	-3.83275e-06	-0.269911	-4.94986e-06	-0.269896	-6.4685e-06	-0.269984	-1.00908e-05	-0.270161	-1.70879e-05	-0.270031	-2.65791e-05	-0.270281	-3.95746e-05	-0.286281	-6.45023e-05	-0.272564	-6.45023e-05
-0.271891	-3.38684e-06	-0.271894	-3.8345e-06	-0.271901	-5.19634e-06	-0.271882	-6.70949e-06	-0.271953	-1.02018e-05	-0.272243	-1.71345e-05	-0.271983	-2.72451e-05	-0.271883	-3.99069e-05	-0.282276	-6.78399e-05	-0.281174	-5.78272e-05
-0.273901	-3.50897e-06	-0.273907	-4.11776e-06	-0.273889	-5.27683e-06	-0.273893	-6.86172e-06	-0.273964	-1.05182e-05	-0.273906	-1.77473e-05	-0.273685	-2.74949e-05	-0.274086	-4.09036e-05	-0.28578	-7.4515e-05	-0.276669	-7.11775e-05
-0.275899	-3.63294e-06	-0.275905	-4.11924e-06	-0.275897	-5.29377e-06	-0.275883	-7.07521e-06	-0.275975	-1.07291e-05	-0.276088	-1.81136e-05	-0.275888	-2.77946e-05	-0.275588	-4.05714e-05	-0.282576	-8.78654e-05	-0.281575	-6.78399e-05
-0.277904	-3.75872e-06	-0.277906	-4.40345e-06	-0.277894	-5.50122e-06	-0.277889	-7.30092e-06	-0.277985	-1.099e-05	-0.278031	-1.81402e-05	-0.278241	-2.83108e-05	-0.27779	-4.19003e-05	-0.265054	-8.11902e-05	-0.288183	-9.12029e-05
-0.279895	-3.88313e-06	-0.279889	-4.40926e-06	-0.279896	-5.78637e-06	-0.279892	-7.51677e-06	-0.279946	-1.1162e-05	-0.279773	-1.85465e-05	-0.280294	-2.83774e-05	-0.279693	-4.15681e-05	-0.25404	-7.11775e-05	-0.260148	-7.11775e-05
-0.281904	-4.00774e-06	-0.281912	-4.69491e-06	-0.281909	-6.0416e-06	-0.281907	-7.64775e-06	-0.281924	-1.14645e-05	-0.281956	-1.88463e-05	-0.281896	-2.86272e-05	-0.281695	-4.28971e-05	-0.261149	-5.78272e-05	-0.276869	-5.1152e-05
