Tension	Intensidad
mv	uA
Au	Control
418.0377	5.756334
419.0179	5.745498
420.023	5.734503
421.0117	5.722318
421.9997	5.706999
423.0038	5.693694
424.007	5.681918
425.0061	5.671216
426.015	5.661529
427.0109	5.651245
427.9911	5.641018
428.9878	5.630466
429.978	5.622152
430.9831	5.615188
431.9893	5.6051
432.9933	5.59274
433.9831	5.580893
434.9574	5.567465
435.9524	5.557477
436.9656	5.552254
437.9561	5.540033
438.9853	5.531048
439.9828	5.521091
440.9527	5.50793
441.9575	5.500937
442.9417	5.492723
443.9571	5.485464
444.9705	5.478887
445.9728	5.470246
446.9848	5.462093
447.9646	5.45326
448.9655	5.445369
449.981	5.438853
450.9697	5.429652
451.9832	5.419055
452.9773	5.40838
453.9811	5.396567
454.9873	5.390177
455.978	5.385574
457.0029	5.379025
458.0004	5.372089
459.0104	5.360742
460.0311	5.349836
461.0358	5.34121
462.0196	5.333341
463.0172	5.326518
463.993	5.318237
464.9774	5.309601
465.9775	5.302428
466.9691	5.294303
467.9861	5.288713
468.9938	5.282245
470.0134	5.272223
471.005	5.263309
471.9945	5.252645
472.9589	5.242664
473.943	5.235235
474.9279	5.227671
475.9209	5.220746
476.9251	5.214274
477.9136	5.207874
478.9343	5.201254
479.9329	5.193284
480.9404	5.18682
481.9749	5.179741
482.9842	5.169608
484.0014	5.159869
485.0015	5.1491
485.9697	5.13829
486.9641	5.131648
487.9638	5.126222
488.9689	5.119184
489.9761	5.112417
490.9654	5.103785
491.9575	5.095788
492.9507	5.08922
493.9443	5.082148
494.9534	5.075167
495.9617	5.065047
496.9724	5.054464
497.9817	5.045016
498.9743	5.036475
499.9687	5.029262
500.9626	5.02214
501.9594	5.014238
502.9456	5.004488
503.9566	4.996974
504.9367	4.989814
505.9559	4.983974
506.9823	4.978522
507.9787	4.96982
509.0327	4.960128
510.018	4.948999
511.0212	4.940004
512.0044	4.932344
512.9884	4.924982
513.9858	4.918203
514.9849	4.908877
515.9766	4.899969
516.9713	4.893298
517.9702	4.884403
518.9757	4.877713
520.0042	4.870735
521.0011	4.861199
522.0001	4.853647
522.9996	4.845144
523.9815	4.837494
524.9704	4.830243
525.9674	4.823071
526.9539	4.817981
527.9679	4.811561
528.9772	4.804167
529.986	4.798876
530.9749	4.789931
531.9587	4.781946
532.9619	4.7759
533.9487	4.765842
534.9463	4.757796
535.9384	4.750251
536.9275	4.74291
537.9404	4.738559
538.9431	4.733734
539.9475	4.728186
540.9462	4.721547
541.9294	4.713811
542.9349	4.710261
543.939	4.703626
544.9433	4.696782
545.9653	4.690503
546.9786	4.679684
547.9769	4.672837
548.9737	4.666311
549.9623	4.659825
550.9515	4.654982
551.9509	4.649142
552.9529	4.643789
553.9641	4.639011
554.9666	4.633982
555.9684	4.629983
556.9678	4.623338
557.97	4.6154
558.9849	4.607933
559.9987	4.598773
561.0131	4.59271
562.0042	4.58553
562.9877	4.577386
563.9693	4.571639
564.9601	4.565131
565.9474	4.559913
566.9491	4.557126
567.962	4.552212
568.9434	4.546551
569.9613	4.541715
570.9569	4.534439
571.941	4.527725
572.9504	4.520464
573.9404	4.514091
574.9386	4.508976
575.9459	4.503797
576.9298	4.500379
577.9366	4.495629
578.9461	4.48948
579.9575	4.48456
580.996	4.479437
581.9902	4.472738
582.9908	4.468774
583.9862	4.462407
584.9772	4.455628
585.9711	4.451914
586.9587	4.447143
587.9656	4.443655
588.9431	4.440445
589.9487	4.436526
590.958	4.430973
591.9406	4.426769
592.938	4.420799
593.9476	4.415393
594.924	4.409756
595.9246	4.403921
596.9478	4.400771
597.9423	4.396956
598.9686	4.394619
599.967	4.392001
600.9611	4.386876
601.9373	4.38168
602.9268	4.374416
603.9309	4.368447
604.9428	4.366629
