Tension	Intensidad	Tension	Intensidad
mV	uA	mV	uA
Au F127 INTI Calcinado CIclo 5 RU 1mM	Au F127 INTI Calcinado CIclo 5 RU 1mM	Au Control INTI Calcinado Ru 1mM	Au Control INTI Calcinado Ru 1mM
-475.7112	-1.06761		
-474.7083	-1.059672		
-473.722	-1.052458		
-472.7077	-1.045666		
-471.6891	-1.038082		
-470.7012	-1.030747		
-469.6891	-1.022833		
-468.6871	-1.015438		
-467.6953	-1.007549		
-466.6803	-0.999528		
-465.6779	-0.992214		
-464.6665	-0.984735		
-463.6566	-0.977564		
-462.652	-0.970642		
-461.6393	-0.963361		
-460.6595	-0.956474		
-459.6693	-0.949501		
-458.6786	-0.943399		
-457.6862	-0.937617		
-456.6819	-0.931596		
-455.7041	-0.92519		
-454.7059	-0.917602		
-453.7184	-0.909769		
-452.7251	-0.902324		
-451.6877	-0.894984		
-450.6797	-0.888315		
-449.6963	-0.882036		
-448.693	-0.875009		
-447.7054	-0.869039		
-446.7213	-0.862494		
-445.7018	-0.855329		
-444.7032	-0.849699		
-443.6978	-0.843467		
-442.6838	-0.837616		
-441.6951	-0.832359		
-440.7024	-0.825622		
-439.7131	-0.819012		
-438.7	-0.812573		
-437.6954	-0.805932		
-436.6795	-0.799301		
-435.6743	-0.793171		
-434.7174	-0.786399		
-433.7133	-0.779679		
-432.7202	-0.773401		
-431.7243	-0.767182		
-430.731	-0.761264		
-429.7455	-0.755497		
-428.7651	-0.749945		
-427.7701	-0.74409		
-426.7298	-0.738317		
-425.7072	-0.732204		
-424.6872	-0.726108		
-423.6913	-0.719672		
-422.6993	-0.71273		
-421.723	-0.70682		
-420.7262	-0.700897		
-419.7038	-0.695027		
-418.6784	-0.690142		
-417.6555	-0.68434		
-416.6511	-0.678261		
-415.6633	-0.672041		
-414.6898	-0.665579		
-413.6821	-0.658369		
-412.6642	-0.6526		
-411.6715	-0.647204		
-410.6604	-0.641462		
-409.6764	-0.637017		
-408.7004	-0.631877		
-407.702	-0.626299		
-406.7106	-0.621088		
-405.7211	-0.615713		
-404.7008	-0.609535		
-403.7051	-0.604055		
-402.7105	-0.598414		
-401.7008	-0.592687		
-400.7146	-0.586858		
-399.6947	-0.580244		
-398.6841	-0.574874		
-397.6846	-0.569371		
-396.6953	-0.564967		
-395.7029	-0.561078		
-394.7081	-0.555684		
-393.7152	-0.55042		
-392.7256	-0.5451		
-391.7386	-0.539623		
-390.7397	-0.534463		
-389.7355	-0.52951		
-388.7038	-0.523719		
-387.6948	-0.518481		
-386.6935	-0.514085		
-385.7051	-0.508306		
-384.7272	-0.503402		
-383.7353	-0.498354		
-382.7765	-0.492167		
-381.7583	-0.487523		
-380.7402	-0.481955		
-379.747	-0.47673		
-378.7275	-0.471514		
-377.7404	-0.466086		
-376.7601	-0.461025		
-375.7508	-0.455477		
-374.7323	-0.45089		
-373.7376	-0.446172		
-372.7432	-0.44203		
-371.7573	-0.437491		
-370.7872	-0.43248		
-369.8122	-0.427246		
-368.7988	-0.421983		
-367.8007	-0.417257		
-366.8026	-0.412204		
-365.7701	-0.407878		
-364.7856	-0.402818		
-363.7719	-0.397989		
-362.7415	-0.393067		
-361.7371	-0.387597		
-360.7221	-0.382168		
-359.7268	-0.376539		
-358.742	-0.372567		
-357.7627	-0.367915		
-356.7761	-0.363449		
-355.7879	-0.35991		
-354.7866	-0.354911		
-353.7777	-0.351003		
-352.7938	-0.346371		
-351.7862	-0.341757		
-350.7963	-0.337359		
-349.8003	-0.332017		
-348.7697	-0.328396		
-347.7791	-0.323144		
-346.779	-0.3184		
-345.7795	-0.314725		
-344.8148	-0.309412		
-343.8004	-0.304519		
-342.7897	-0.299934		
-341.7826	-0.295477		
-340.7685	-0.291968		
-339.7683	-0.288178		
-338.7708	-0.28331		
-337.7592	-0.278973		
-336.7376	-0.273717		
-335.7514	-0.26961		
-334.76	-0.26534		
-333.7844	-0.260366		
-332.8055	-0.256322		
-331.8059	-0.251783		
-330.8092	-0.248174		
-329.8179	-0.243385		
-328.8144	-0.239515		
-327.7922	-0.234834		
-326.7954	-0.229973		
-325.79	-0.226027		
-324.7875	-0.221186		
-323.7972	-0.217476		
-322.7925	-0.213712		
-321.7964	-0.210293		
-320.7973	-0.205785		
-319.8127	-0.201349		
-318.8013	-0.19695		
-317.7849	-0.192621		
-316.8051	-0.189607		
-315.7883	-0.18552		
-314.8061	-0.181313		
-313.8228	-0.17691		
-312.7919	-0.171797		
-311.7856	-0.167461		
-310.7534	-0.163522		
-309.7415	-0.159928		
-308.7363	-0.156147		
-307.7398	-0.152266		
-306.7502	-0.148344		
-305.7598	-0.144126		
-304.7781	-0.140663		
-303.7768	-0.137272		
-302.8059	-0.133586		
-301.811	-0.129271		
-300.8206	-0.125042		
-299.8384	-0.120012		
-298.8306	-0.115401		
-297.8007	-0.111387		
-296.7934	-0.107668		
-295.7978	-0.104503		
-294.7876	-0.101308		
-293.8119	-0.09805		
-292.8127	-0.094032		
-291.8197	-0.090524		
-290.8329	-0.086765		
-289.8266	-0.082631		
-288.8341	-0.078693		
-287.8254	-0.074523		
-286.8207	-0.070272		
-285.8168	-0.066505		
-284.8025	-0.062996		
-283.8273	-0.059977		
-282.8244	-0.056514		
-281.8399	-0.05377		
-280.8495	-0.050902		
-279.8206	-0.047334		
-278.8001	-0.044337		
-277.7921	-0.039523		
-276.7966	-0.035918		
-275.8073	-0.031396		
-274.8276	-0.027474		
-273.8298	-0.024149		
-272.8282	-0.019009		
-271.8334	-0.015623		
-270.8427	-0.011768		
-269.8435	-0.007839		
-268.8288	-0.004398		
-267.8251	-4.78E-4		
-266.8194	0.003824		
-265.8209	0.007451		
-264.8415	0.010882		
-263.8252	0.013749		
-262.8347	0.017048		
-261.8481	0.020534		
-260.8326	0.023938		
-259.8333	0.02823		
-258.8093	0.031837		
-257.782	0.034788		
-256.8007	0.038094		
-255.8006	0.041312		
-254.8225	0.045122		
-253.8359	0.049572		
-252.8317	0.053054		
-251.8389	0.056334		
-250.8347	0.058992		
-249.8303	0.061851		
-248.8245	0.065701		
-247.8181	0.069171		
-246.8215	0.072738		
-245.8296	0.075786		
-244.831	0.078707		
-243.8586	0.082158		
-242.8811	0.08529		
-241.8803	0.089135		
-240.8806	0.092766		
-239.8597	0.096748		
-238.8317	0.100428		
-237.8241	0.104393		
-236.8199	0.107966		
-235.8066	0.111243		
-234.7815	0.115731		
-233.7798	0.119501		
-232.7905	0.123811		
-231.7904	0.127995		
-230.8245	0.130717		
-229.8465	0.134		
-228.8457	0.13656		
-227.8775	0.139612		
-226.8828	0.143194		
-225.8768	0.146554		
-224.8776	0.150555		
-223.889	0.152822		
-222.884	0.155778		
-221.8818	0.158681		
-220.8916	0.161749		
-219.8582	0.16659		
-218.8602	0.170481		
-217.8596	0.174366		
-216.8532	0.178079		
-215.8611	0.181709		
-214.8471	0.18536		
-213.8404	0.188855		
-212.8412	0.192576		
-211.8215	0.195218		
-210.8203	0.199031		
-209.8136	0.203174		
-208.7852	0.20682		
-207.7812	0.210863		
-206.7683	0.21448		
-205.7687	0.218231		
-204.774	0.221911		
-203.7993	0.22623		
-202.8124	0.230602		
-201.8123	0.235426		
-200.8236	0.240314		
-199.8232	0.243981		
-198.8331	0.246889		
-197.8366	0.249251		
-196.8434	0.252138		
-195.8446	0.255452		
-194.845	0.259669		
-193.8416	0.263366		
-192.836	0.267126		
-191.8277	0.271558		
-190.8257	0.27536		
-189.8239	0.279357		
-188.8393	0.283443		
-187.8497	0.286628		
-186.8671	0.290003		
-185.8714	0.293213		
-184.863	0.295911		
-183.8516	0.300103		
-182.8276	0.304346		
-181.8345	0.308497		
-180.8246	0.313022		
-179.84	0.316776		
-178.863	0.320434		
-177.8729	0.324755		
-176.8774	0.328758		
-175.8781	0.332993		
-174.8839	0.337132		
-173.8787	0.341618		
-172.8873	0.34501		
-171.8917	0.348986		
-170.863	0.353378		
-169.8776	0.356693		
-168.8905	0.362024		
-167.8797	0.366444		
-166.8877	0.370548		
-165.8768	0.375664		
-164.8704	0.380258		
-163.8816	0.384782		
-162.8859	0.389796		
-161.8802	0.393968		
-160.868	0.3984		
-159.8569	0.402428		
-158.8577	0.40654		
-157.8511	0.411138		
-156.847	0.414512		
-155.8505	0.418333		
-154.8489	0.422843		
-153.8857	0.426876		
-152.8893	0.431825		
-151.8962	0.437101		
-150.8967	0.441756		
-149.868	0.446898		
-148.8969	0.451342		
-147.895	0.456031		
-146.908	0.460257		
-145.9185	0.464999		
-144.8949	0.470741		
-143.8946	0.475931		
-142.8783	0.481672		
-141.8843	0.486551		
-140.8798	0.491028		
-139.8895	0.496311		
-138.9033	0.501104		
-137.9146	0.505749		
-136.9277	0.511115		
-135.9096	0.5161		
-134.9035	0.520941		
-133.8828	0.527224		
-132.8944	0.532386		
-131.8775	0.53805		
-130.8715	0.543522		
-129.8791	0.548154		
-128.8629	0.553558		
-127.8915	0.557967		
-126.9134	0.563186		
-125.8922	0.568821		
-124.8943	0.574079		
-123.9017	0.58017		
-122.893	0.58595		
-121.9204	0.591588		
-120.934	0.598029		
-119.9116	0.603447		
-118.9034	0.609799		
-117.8903	0.615838		
-116.8905	0.620985		
-115.9019	0.627627		
-114.9004	0.634065		
-113.9184	0.640998		
-112.899	0.64751		
-111.8867	0.653717		
-110.8884	0.659657		
-109.8622	0.665153		
-108.872	0.671292		
-107.8931	0.678083		
-106.8862	0.684715		
-105.8704	0.691121		
-104.8491	0.69848		
-103.8408	0.704016		
-102.8605	0.709797		
-101.889	0.715904		
-100.8951	0.721346		
-99.89627	0.728332		
-98.88107	0.735341		
-97.89223	0.742171		
-96.91074	0.749428		
-95.92087	0.755623		
-94.92735	0.762485		
-93.90518	0.769165		
-92.90643	0.775765		
-91.89949	0.782597		
-90.92389	0.789221		
-89.95518	0.796641		
-88.96292	0.803941		
-87.95654	0.812174		
-86.93692	0.819971		
-85.93717	0.827833		
-84.94576	0.835415		
-83.94781	0.842418		
-82.92691	0.849568		
-81.9033	0.856411		
-80.87716	0.864441		
-79.8623	0.872105		
-78.88922	0.879984		
-77.89963	0.888309		
-76.90074	0.895964		
-75.93125	0.904079		
-74.93057	0.91271		
-73.92218	0.920263		
-72.94159	0.928449		
-71.94496	0.936676		
-70.9375	0.944092		
-69.94962	0.953126		
-68.92469	0.960972		
-67.90997	0.969737		
-66.90607	0.978234		
-65.90408	0.985688		
-64.91531	0.994276		
-63.94084	1.002501		
-62.95312	1.011544		
-61.93568	1.021613		
-60.94675	1.03088		
-59.95329	1.04047		
-58.95024	1.049591		
-57.98075	1.058283		
-56.97607	1.066905		
-55.92796	1.076288		
-54.90795	1.085662		
-53.8753	1.094825		
-52.86468	1.104916		
-51.8916	1.113811		
-50.91463	1.12314		
-49.94305	1.133123		
-48.95942	1.142914		
-47.95852	1.152769		
-46.9621	1.162516		
-45.9628	1.17219		
-44.96274	1.181474		
-43.96176	1.191484		
-42.92422	1.201749		
-41.89916	1.211162		
-40.87339	1.221906		
-39.86362	1.231713		
-38.87364	1.242077		
-37.88042	1.253623		
-36.91683	1.263772		
-35.91783	1.274878		
-34.9322	1.285563		
-33.93316	1.29547		
-32.9144	1.307093		
-31.9036	1.318098		
-30.8801	1.328811		
-29.86247	1.340311		
-28.85351	1.350628		
-27.87325	1.361183		
-26.90956	1.37244		
-25.93753	1.383259		
-24.94509	1.394639		
-23.93783	1.406525		
-22.93105	1.417881		
-21.92527	1.429683		
-20.92076	1.441123		
-19.9305	1.452918		
-18.93135	1.464575		
-17.9311	1.476866		
-16.9374	1.489175		
-15.92279	1.500547		
-14.90513	1.512822		
-13.90498	1.524257		
-12.93203	1.536101		
-11.9435	1.548674		
-10.95975	1.560811		
-9.958222	1.573012		
-8.940773	1.58528		
-7.921032	1.596678		
-6.929723	1.609264		
-5.923757	1.622442		
-4.891036	1.636088		
-3.902985	1.648755		
-2.899478	1.660947		
-1.932781	1.673565		
-0.991475	1.685159		
-0.032189	1.698764		
0.944696	1.711944		
1.962527	1.724122		
2.963158	1.737103		
3.950296	1.749523		
4.932249	1.762523		
5.891418	1.775043		
6.896903	1.788895		
7.905643	1.801983		
8.920616	1.816223		
9.92944	1.830969		
10.92658	1.844173		
11.92904	1.858405		
12.91807	1.870816		
13.90573	1.88419		
14.90699	1.898069		
15.903	1.911601		
16.90691	1.92558		
17.91109	1.939676		
18.89004	1.953004		
19.90802	1.967438		
20.91407	1.981874		
21.93695	1.995345		
22.95375	2.009929		
23.92956	2.023389		
24.92424	2.037601		
25.91374	2.052678		
26.90446	2.066531		
27.91583	2.081064		
28.89813	2.095431		
29.87648	2.109106		
30.87728	2.124209		
31.85783	2.13927		
32.87822	2.154385		
33.89893	2.170573		
34.89404	2.185395		
35.89392	2.200667		
36.87614	2.215434		
37.86119	2.229207		
38.86752	2.244447		
39.86942	2.25887		
40.86377	2.273052		
41.8649	2.286929		
42.86616	2.299909		
43.86472	2.31299		
44.88778	2.326817		
45.88559	2.341136		
46.89386	2.356246		
47.90805	2.37104		
48.90709	2.385537		
49.91573	2.400137		
50.90583	2.414132		
51.90097	2.428375		
52.89147	2.442576		
53.90289	2.457319		
54.87686	2.47111		
55.86157	2.484601		
56.8653	2.499195		
57.84338	2.512941		
58.84873	2.527061		
59.86269	2.54222		
60.84888	2.555253		
61.84396	2.569105		
62.84286	2.583746		
63.82261	2.597369		
64.82104	2.611847		
65.82245	2.625793		
66.81986	2.639287		
67.82508	2.653109		
68.81536	2.666841		
69.80521	2.680063		
70.81667	2.694048		
71.82345	2.708207		
72.84575	2.72235		
73.85674	2.73647		
74.84926	2.748779		
75.84361	2.760507		
76.83432	2.771909		
77.83217	2.783009		
78.83314	2.794939		
79.83282	2.806133		
80.81755	2.816903		
81.83754	2.828106		
82.832	2.8388		
83.83195	2.849957		
84.86614	2.861614		
85.84676	2.873055		
86.86222	2.885017		
87.87331	2.896428		
88.83663	2.907601		
89.83652	2.918962		
90.83916	2.928909		
91.82848	2.93998		
92.84801	2.950343		
93.85044	2.959742		
94.8539	2.969976		
95.84506	2.980363		
96.85856	2.991579		
97.86061	3.004976		
98.49725	2.996301		
98.65784	2.966208		
98.2886	2.917904		
97.42352	2.850647		
96.414	2.788741		
95.40179	2.732062		
94.40295	2.677523		
93.41191	2.626067		
92.41399	2.577375		
91.40968	2.530765		
90.38861	2.486162		
89.392	2.443683		
88.39137	2.403318		
87.38956	2.363998		
86.38767	2.326862		
85.37002	2.291036		
84.36256	2.25598		
83.37244	2.222337		
82.39844	2.189166		
81.40565	2.155929		
80.41078	2.123545		
79.41761	2.091736		
78.41407	2.061334		
77.41431	2.031396		
76.42796	2.002041		
75.43353	1.973872		
74.43374	1.945668		
73.42379	1.918222		
72.39888	1.891163		
71.40366	1.864636		
70.39172	1.83896		
69.39767	1.814743		
68.40661	1.789724		
67.38949	1.765667		
66.3962	1.741956		
65.3884	1.718843		
64.39902	1.69789		
63.4031	1.675726		
62.40621	1.653291		
61.41382	1.630541		
60.40292	1.608161		
59.38444	1.586446		
58.38839	1.565899		
57.40388	1.54559		
56.41113	1.525863		
55.41851	1.506293		
54.41422	1.486819		
53.41025	1.468754		
52.40854	1.449114		
51.43529	1.430992		
50.45647	1.413279		
49.47123	1.394309		
48.47715	1.376844		
47.47185	1.359285		
46.46296	1.34196		
45.45169	1.325191		
44.46181	1.30888		
43.46445	1.292388		
42.44918	1.275934		
41.44357	1.260189		
40.4388	1.244117		
39.42241	1.228639		
38.44062	1.213696		
37.44295	1.198566		
36.4422	1.183018		
35.45947	1.167831		
34.43761	1.153028		
33.42793	1.137941		
32.44292	1.124353		
31.44496	1.110446		
30.44976	1.096527		
29.44744	1.082978		
28.46196	1.069009		
27.46492	1.055503		
26.4757	1.042493		
25.51304	1.030009		
24.49947	1.01753		
23.49781	1.00512		
22.50317	0.992051		
21.50173	0.979454		
20.50623	0.967377		
19.50017	0.955223		
18.50979	0.943683		
17.49317	0.931581		
16.48042	0.919995		
15.4651	0.908544		
14.45048	0.897193		
13.46708	0.886193		
12.47735	0.875017		
11.49909	0.864538		
10.49769	0.854056		
9.482451	0.843923		
8.471384	0.833792		
7.477765	0.822407		
6.496925	0.811605		
5.50359	0.800821		
4.526888	0.7901		
3.513162	0.780401		
2.510336	0.770423		
1.51032	0.760759		
0.493253	0.751601		
-0.470935	0.742771		
-1.438248	0.733909		
-2.401738	0.724894		
-3.378423	0.715315		
-4.357019	0.705638		
-5.357502	0.696086		
-6.349458	0.686846		
-7.313431	0.678657		
-8.33166	0.671081		
-9.347382	0.662543		
-10.35842	0.65393		
-11.37952	0.644339		
-12.36689	0.634934		
-13.35468	0.626815		
-14.34921	0.618082		
-15.35522	0.610442		
-16.36528	0.601958		
-17.38422	0.593826		
-18.39687	0.586655		
-19.39067	0.579036		
-20.3866	0.572359		
-21.3698	0.564636		
-22.36571	0.557388		
-23.36697	0.550832		
-24.36908	0.543709		
-25.36626	0.537465		
-26.33794	0.531137		
-27.33655	0.523129		
-28.33379	0.515571		
-29.33841	0.508172		
-30.35341	0.500446		
-31.36418	0.493859		
-32.35986	0.487504		
-33.35831	0.480182		
-34.37807	0.473363		
-35.3657	0.466457		
-36.3697	0.460036		
-37.37766	0.453839		
-38.36885	0.447758		
-39.35419	0.441843		
-40.37485	0.435421		
-41.3644	0.429451		
-42.37999	0.423283		
-43.40872	0.41724		
-44.41221	0.411127		
-45.41362	0.405809		
-46.39499	0.400295		
-47.39317	0.395319		
-48.3762	0.390354		
-49.37222	0.384716		
-50.36594	0.3792		
-51.34312	0.374005		
-52.32948	0.368246		
-53.33748	0.36249		
-54.32958	0.357141		
-55.34145	0.351647		
-56.34246	0.346238		
-57.34328	0.340752		
-58.34534	0.33529		
-59.33649	0.328948		
-60.34532	0.323261		
-61.35039	0.318597		
-62.36432	0.313944		
-63.36978	0.309875		
-64.37562	0.305862		
-65.35687	0.301666		
-66.3648	0.296905		
-67.3748	0.292106		
-68.36993	0.287196		
-69.37807	0.28229		
-70.37912	0.27779		
-71.37523	0.273893		
-72.37001	0.269341		
-73.37714	0.264622		
-74.38108	0.260766		
-75.3941	0.256165		
-76.39276	0.252028		
-77.37259	0.248517		
-78.33999	0.24405		
-79.32421	0.240031		
-80.32246	0.236726		
-81.3334	0.233163		
-82.34683	0.229443		
-83.35394	0.225797		
-84.34441	0.221794		
-85.3471	0.217125		
-86.35132	0.212518		
-87.3445	0.208493		
-88.35892	0.205089		
-89.36927	0.201553		
-90.34032	0.198532		
-91.32951	0.194609		
-92.31335	0.190287		
-93.29849	0.186846		
-94.32842	0.18291		
-95.3383	0.179564		
-96.34339	0.175964		
-97.32905	0.172473		
-98.31652	0.169143		
-99.31445	0.165425		
-100.3225	0.161942		
-101.3305	0.158734		
-102.3385	0.155784		
-103.3135	0.153299		
-104.2875	0.150347		
-105.3022	0.147434		
-106.2937	0.144216		
-107.3427	0.14131		
-108.3696	0.138776		
-109.3546	0.135889		
-110.3461	0.133361		
-111.3234	0.12993		
-112.3344	0.127297		
-113.3422	0.124332		
-114.3631	0.121503		
-115.3666	0.118624		
-116.3716	0.11452		
-117.377	0.111433		
-118.3898	0.107315		
-119.3852	0.10415		
-120.3707	0.101335		
-121.3805	0.097573		
-122.3589	0.095102		
-123.3654	0.091611		
-124.373	0.089106		
-125.3665	0.086848		
-126.3884	0.084165		
-127.3936	0.081931		
-128.3817	0.079239		
-129.3526	0.076755		
-130.3358	0.074573		
-131.3302	0.072205		
-132.343	0.069632		
-133.3561	0.066545		
-134.3477	0.063926		
-135.3406	0.061605		
-136.338	0.0592		
-137.3466	0.056898		
-138.3687	0.053884		
-139.3673	0.051256		
-140.3594	0.048646		
-141.3342	0.046299		
-142.3238	0.043581		
-143.325	0.040902		
-144.3243	0.038743		
-145.3377	0.036149		
-146.3264	0.033659		
-147.3277	0.030828		
-148.3333	0.028457		
-149.3375	0.025641		
-150.3414	0.023091		
-151.334	0.020359		
-152.322	0.016803		
-153.307	0.01402		
-154.2966	0.011401		
-155.3043	0.008913		
-156.299	0.006643		
-157.3277	0.004219		
-158.3416	0.001663		
-159.3424	-0.001717		
-160.3415	-0.00452		
-161.3302	-0.007346		
-162.3311	-0.010088		
-163.323	-0.01226		
-164.3378	-0.014635		
-165.3385	-0.016922		
-166.3595	-0.018674		
-167.3642	-0.020669		
-168.3661	-0.023988		
-169.3545	-0.026554		
-170.3171	-0.029575		
-171.3186	-0.031757		
-172.308	-0.033614		
-173.3199	-0.035729		
-174.3341	-0.038202		
-175.3306	-0.040946		
-176.3478	-0.043093		
-177.3366	-0.045887		
-178.3243	-0.04826		
-179.304	-0.051096		
-180.2681	-0.054365		
-181.2713	-0.058071		
-182.2879	-0.061203		
-183.2996	-0.063885		
-184.3068	-0.066803		
-185.3038	-0.068962		
-186.2858	-0.071518		
-187.2933	-0.075153		
-188.3091	-0.077901		
-189.3182	-0.080564		
-190.328	-0.08383		
-191.3475	-0.086001		
-192.3316	-0.087946		
-193.3125	-0.090607		
-194.3072	-0.093408		
-195.2839	-0.096117		
-196.287	-0.099417		
-197.2939	-0.101879		
-198.2884	-0.104173		
-199.267	-0.106611		
-200.2733	-0.109788		
-201.2563	-0.112569		
-202.2654	-0.115749		
-203.2761	-0.118941		
-204.2617	-0.121366		
-205.2755	-0.124565		
-206.2513	-0.127586		
-207.2399	-0.131125		
-208.2491	-0.134626		
-209.2718	-0.137951		
-210.2848	-0.140942		
-211.2958	-0.143412		
-212.2928	-0.14602		
-213.2743	-0.148986		
-214.2762	-0.152812		
-215.2863	-0.156853		
-216.2836	-0.160937		
-217.2787	-0.164444		
-218.2785	-0.167276		
-219.2749	-0.170757		
-220.2856	-0.174133		
-221.2937	-0.177822		
-222.3197	-0.181645		
-223.3157	-0.184642		
-224.3208	-0.188125		
-225.3281	-0.191916		
-226.3109	-0.195438		
-227.3081	-0.198842		
-228.307	-0.20223		
-229.2962	-0.205638		
-230.2933	-0.209325		
-231.2832	-0.212998		
-232.2625	-0.216801		
-233.2497	-0.220927		
-234.2395	-0.224375		
-235.2525	-0.228991		
-236.2725	-0.233258		
-237.2791	-0.23722		
-238.2817	-0.241961		
-239.269	-0.245329		
-240.2632	-0.24887		
-241.272	-0.253129		
-242.2644	-0.256883		
-243.2909	-0.261851		
-244.2637	-0.266349		
-245.2739	-0.270145		
-246.2955	-0.27456		
-247.2872	-0.27835		
-248.3049	-0.282677		
-249.2939	-0.287547		
-250.2697	-0.29194		
-251.2665	-0.296507		
-252.2589	-0.300454		
-253.2464	-0.304976		
-254.2525	-0.310037		
-255.2467	-0.31442		
-256.2347	-0.319419		
-257.2151	-0.32409		
-258.205	-0.328572		
-259.2007	-0.334357		
-260.2237	-0.340257		
-261.2498	-0.34602		
-262.2631	-0.351683		
-263.2834	-0.356417		
-264.2779	-0.361449		
-265.2582	-0.366299		
-266.2693	-0.371771		
-267.2586	-0.376921		
-268.2718	-0.382424		
-269.2716	-0.388247		
-270.2797	-0.393186		
-271.2924	-0.399326		
-272.2873	-0.404795		
-273.308	-0.40957		
-274.2848	-0.414934		
-275.2632	-0.420166		
-276.2572	-0.425834		
-277.2692	-0.43172		
-278.2747	-0.437924		
-279.2846	-0.443797		
-280.2748	-0.449838		
-281.2584	-0.455828		
-282.2387	-0.461671		
-283.1958	-0.468017		
-284.1933	-0.474366		
-285.2027	-0.480741		
-286.2272	-0.487019		
-287.2637	-0.493602		
-288.2676	-0.500083		
-289.2518	-0.507131		
-290.2469	-0.513901		
-291.2462	-0.521273		
-292.2403	-0.527842		
-293.2235	-0.534957		
-294.2186	-0.542712		
-295.2138	-0.549518		
-296.2125	-0.557601		
-297.2362	-0.56463		
-298.2146	-0.571495		
-299.2146	-0.579033		
-300.223	-0.585593		
-301.2148	-0.592939		
-302.2177	-0.601015		
-303.2018	-0.608288		
-304.1873	-0.616291		
-305.1771	-0.623703		
-306.1896	-0.630906		
-307.1948	-0.638764		
-308.1769	-0.646809		
-309.1644	-0.655048		
-310.1544	-0.663591		
-311.1606	-0.67128		
-312.1995	-0.679575		
-313.2253	-0.688192		
-314.2339	-0.696336		
-315.2471	-0.70528		
-316.2557	-0.713832		
-317.2516	-0.723073		
-318.2473	-0.732104		
-319.2462	-0.74111		
-320.2286	-0.749904		
-321.2367	-0.758825		
-322.2639	-0.76764		
-323.262	-0.777319		
-324.2631	-0.78678		
-325.2473	-0.796234		
-326.2367	-0.805404		
-327.2288	-0.814558		
-328.225	-0.824236		
-329.2435	-0.832574		
-330.2262	-0.842636		
-331.2344	-0.85227		
-332.2262	-0.861434		
-333.2022	-0.872211		
-334.1995	-0.882295		
-335.1949	-0.892238		
-336.2091	-0.902644		
-337.2368	-0.913763		
-338.2367	-0.924867		
-339.2493	-0.935984		
-340.228	-0.947277		
-341.2165	-0.958061		
-342.2307	-0.968647		
-343.2063	-0.979453		
-344.2407	-0.99042		
-345.2184	-1.001136		
-346.2081	-1.012131		
-347.2078	-1.023684		
-348.1876	-1.035048		
-349.1946	-1.046234		
-350.1953	-1.058064		
-351.2212	-1.068861		
-352.2164	-1.079696		
-353.2363	-1.09093		
-354.2246	-1.101525		
-355.2073	-1.113895		
-356.2112	-1.126616		
-357.1861	-1.138967		
-358.1703	-1.151637		
-359.1737	-1.163804		
-360.1587	-1.176392		
-361.1836	-1.189249		
-362.1925	-1.202249		
-363.1806	-1.215244		
-364.186	-1.228637		
-365.1469	-1.240743		
-366.1611	-1.254554		
-367.1754	-1.267705		
-368.1848	-1.280156		
-369.2263	-1.294056		
-370.2331	-1.306964		
-371.2325	-1.320759		
-372.2296	-1.335168		
-373.2266	-1.349229		
-374.2419	-1.363871		
-375.222	-1.377718		
-376.2271	-1.391729		
-377.208	-1.406595		
-378.1817	-1.419809		
-379.1807	-1.43385		
-380.1841	-1.447844		
-381.1609	-1.461507		
-382.1655	-1.47605		
-383.1543	-1.490631		
-384.1426	-1.505029		
-385.1587	-1.519774		
-386.1549	-1.53546		
-387.1772	-1.551294		
-388.182	-1.567639		
-389.1764	-1.584203		
-390.162	-1.599802		
-391.1541	-1.615622		
-392.1555	-1.631586		
-393.1726	-1.647946		
-394.191	-1.66471		
-395.1948	-1.681645		
-396.1779	-1.698236		
-397.1569	-1.714483		
-398.134	-1.731282		
-399.1265	-1.747467		
-400.1352	-1.764236		
-401.1473	-1.780808		
-402.1727	-1.797508		
-403.1758	-1.815325		
-404.1589	-1.832378		
-405.1491	-1.849837		
-406.1385	-1.867373		
-407.1322	-1.884091		
-408.1439	-1.900727		
-409.1342	-1.917633		
-410.1021	-1.933857		
-411.0986	-1.951064		
-412.0858	-1.968882		
-413.1082	-1.986059		
-414.123	-2.004154		
-415.1195	-2.022638		
-416.124	-2.040657		
-417.1258	-2.060127		
-418.1477	-2.079127		
-419.1416	-2.098212		
-420.1485	-2.118018		
-421.1213	-2.137015		
-422.1136	-2.156442		
-423.1157	-2.175567		
-424.1058	-2.19478		
-425.1205	-2.21433		
-426.1088	-2.233355		
-427.1295	-2.252336		
-428.1361	-2.271651		
-429.1165	-2.291013		
-430.1443	-2.311417		
-431.1192	-2.331716		
-432.1254	-2.352304		
-433.1535	-2.372364		
-434.1298	-2.39191		
-435.1341	-2.411471		
-436.1172	-2.430966		
-437.1115	-2.450979		
-438.1219	-2.471904		
-439.1353	-2.493046		
-440.1516	-2.514149		
-441.1603	-2.535437		
-442.1432	-2.5545		
-443.1355	-2.574656		
-444.1384	-2.593324		
-445.1385	-2.61206		
-446.1467	-2.631884		
-447.1465	-2.651298		
-448.1293	-2.673058		
-449.1244	-2.695414		
-450.1183	-2.717594		
-451.1087	-2.74022		
-452.1259	-2.762902		
-453.1187	-2.78604		
-454.1278	-2.80958		
-455.1374	-2.83264		
-456.1313	-2.855286		
-457.1283	-2.877539		
-458.1056	-2.899543		
-459.1029	-2.920855		
