Tension	Intensidad
mV	uA
SOlucion	Fe
128.0008	-0.459938
128.9969	-0.453743
130.0031	-0.448261
130.9971	-0.442789
132.0147	-0.435146
132.9996	-0.427659
133.9859	-0.420167
134.989	-0.412577
135.9887	-0.406161
136.9913	-0.399066
138.0133	-0.390533
138.9987	-0.381383
140.0051	-0.373561
141.0168	-0.366649
142.0104	-0.361122
143.0332	-0.355041
144.0368	-0.34756
145.0439	-0.338622
146.0437	-0.329888
147.0318	-0.320968
148.0211	-0.31151
149.0224	-0.302595
150.0375	-0.293662
151.0568	-0.285904
152.0742	-0.277618
153.0531	-0.269558
154.0442	-0.260639
155.0235	-0.250126
156.0258	-0.240042
157.0132	-0.229347
158.0077	-0.219287
158.9923	-0.209372
159.9649	-0.199235
160.9914	-0.188766
162.0053	-0.176396
163.0153	-0.163711
164.0237	-0.151562
165.0112	-0.139311
165.9886	-0.129495
166.9943	-0.11973
167.9965	-0.108928
168.991	-0.096662
170.0069	-0.082075
171.0101	-0.067642
172.0049	-0.053368
173.0333	-0.040421
174.0208	-0.028951
175.0158	-0.016463
176.0175	-0.001999
177.0031	0.011976
177.9962	0.027448
178.9902	0.041189
179.9837	0.0539
180.9851	0.067625
181.9875	0.082208
183.008	0.098981
184.011	0.115592
184.9949	0.132532
185.9939	0.14992
186.9815	0.166689
187.9981	0.184673
189.0173	0.202749
190.0254	0.218393
191.0326	0.234625
192.0275	0.250416
193.0134	0.265994
194.0323	0.285583
195.0259	0.303988
196.0286	0.323318
197.0414	0.344376
198.0177	0.363519
199.0277	0.384876
200.0512	0.406248
201.0608	0.427432
202.087	0.449697
203.0863	0.470718
204.0566	0.491199
205.0393	0.51266
206.0275	0.533128
207.0195	0.556158
208.0226	0.579344
209.0234	0.602738
210.022	0.62936
211.0051	0.653811
212.0043	0.679485
213.0276	0.705206
214.0132	0.7287
215.0197	0.754515
216.0268	0.779567
216.9965	0.80565
218.0035	0.833258
219.0033	0.860427
220.0032	0.889948
221.0178	0.918616
222.0074	0.946892
223.0182	0.975843
224.0139	1.003814
225.0058	1.034205
226.0197	1.067611
226.9991	1.099092
227.995	1.130034
228.9846	1.159384
229.972	1.187047
230.9808	1.216308
231.9706	1.24875
232.9621	1.282448
233.9593	1.317094
234.9631	1.351653
235.9498	1.385398
236.9646	1.4191
237.9512	1.453241
238.9579	1.4889
239.9614	1.524227
240.9639	1.559301
241.9815	1.5951
242.9706	1.628634
243.9665	1.664178
244.9542	1.700491
245.9491	1.734138
246.9276	1.771013
247.9364	1.807253
248.94	1.84435
249.9239	1.883627
250.9344	1.924475
251.9497	1.964212
252.9589	2.003218
253.9624	2.04004
254.976	2.076104
255.9578	2.112373
256.9418	2.150713
257.9577	2.191728
258.9611	2.232357
259.9554	2.271673
260.9701	2.310718
261.9535	2.347035
262.9203	2.387378
263.9323	2.427561
264.9268	2.467853
265.9411	2.510872
266.9538	2.549145
267.9554	2.590122
268.9506	2.630589
269.9286	2.671629
270.9408	2.713946
271.9279	2.755645
272.9288	2.795957
273.9484	2.836605
274.9511	2.875079
275.9385	2.915811
276.9568	2.958781
277.9639	2.997289
278.9401	3.03655
279.9706	3.073459
280.955	3.10999
281.95	3.150598
282.9792	3.190592
283.9729	3.231368
284.9631	3.269044
285.952	3.304768
286.9332	3.341727
287.9223	3.379152
288.9232	3.418433
289.9521	3.458048
290.9716	3.49592
291.9701	3.532805
292.9752	3.569189
293.9615	3.604222
294.9451	3.639381
295.965	3.673078
296.9706	3.705655
297.9515	3.739401
298.956	3.772666
299.9454	3.808134
300.9353	3.84254
301.9601	3.874758
302.9778	3.907365
303.982	3.936156
305.0043	3.96305
306.0131	3.99244
307.0029	4.019926
308.0124	4.048177
309.0107	4.078116
310.0021	4.103731
310.9852	4.129985
311.9735	4.15455
312.9764	4.178534
313.9545	4.203277
314.9549	4.225985
315.9482	4.2493
316.9196	4.269141
317.9369	4.288128
318.938	4.307105
319.9379	4.325454
320.96	4.345399
321.9667	4.365727
322.9806	4.384399
323.9975	4.401639
324.9845	4.418134
325.9412	4.433406
326.93	4.447586
327.9236	4.460783
328.9326	4.471796
329.9501	4.48273
330.9536	4.49506
331.9568	4.505664
332.9408	4.514437
333.9537	4.523334
334.9726	4.529312
335.965	4.535394
336.9594	4.542546
337.9432	4.5515
338.9281	4.558024
339.9007	4.56397
340.9274	4.569424
341.9419	4.567882
342.946	4.568341
343.9877	4.568119
344.9703	4.565616
345.9745	4.56437
346.9538	4.562321
347.9586	4.559527
348.9644	4.556841
349.96	4.554951
350.9832	4.552205
351.972	4.548303
352.9845	4.543845
354.0104	4.538974
355.0067	4.531099
355.9938	4.523088
356.9796	4.515561
357.9477	4.505569
358.9359	4.497005
359.9383	4.489903
360.9314	4.481142
361.9275	4.472014
362.9401	4.463738
363.9442	4.452967
364.9479	4.441271
365.9482	4.428604
366.9432	4.416024
367.9606	4.402321
368.9476	4.389253
369.9499	4.378874
370.9585	4.366795
371.9322	4.356395
372.9563	4.346158
373.978	4.332272
374.9798	4.318203
375.9882	4.304406
376.9759	4.288305
377.9583	4.273493
378.9431	4.258278
379.9598	4.243306
380.9727	4.228854
381.956	4.214033
382.9848	4.200111
383.9698	4.183116
384.9478	4.166948
385.9637	4.151403
386.9349	4.135398
387.9127	4.122048
388.9297	4.10954
389.9333	4.094589
390.9421	4.078588
391.9679	4.061091
392.9789	4.043317
393.9863	4.026707
394.995	4.009709
395.9882	3.992831
396.9764	3.975986
397.9678	3.959671
398.9484	3.944432
399.942	3.930029
400.9396	3.914728
401.9571	3.900205
402.965	3.883825
403.9897	3.86652
405.0182	3.850596
406.0098	3.8339
407.0029	3.819327
407.9858	3.804211
408.9487	3.788533
409.9501	3.774025
410.9566	3.760041
411.9658	3.745757
412.9722	3.730593
413.9534	3.715273
414.9614	3.697703
415.9391	3.68187
416.9413	3.666847
417.9642	3.651428
418.9588	3.637166
419.9673	3.624194
420.947	3.611378
421.9306	3.596827
422.9273	3.584257
423.9259	3.568246
424.9565	3.55445
425.9705	3.540954
426.9745	3.524827
427.9848	3.511142
428.9718	3.496912
429.9572	3.484401
430.9619	3.472811
431.9632	3.459377
432.962	3.445354
433.971	3.430887
434.9612	3.416679
435.9563	3.404386
436.9618	3.392348
437.9431	3.380954
438.9468	3.368479
439.9213	3.354821
440.9088	3.340716
441.9064	3.327035
442.8924	3.315182
443.9148	3.304358
