Tension	Intensidad
mV	uA
Au CNEA Calcinado Ciclo 7 Ru 1mM	Au CNEA Calcinado Ciclo 7 Ru 1mM
-349.4214	-6.137522
-350.4198	-6.125591
-351.4159	-6.103946
-352.4263	-6.08314
-353.4314	-6.072144
-354.4406	-6.05923
-355.4354	-6.046622
-356.4321	-6.032575
-357.4207	-6.01523
-358.4136	-5.994255
-359.3908	-5.970347
-360.3784	-5.956794
-361.386	-5.943666
-362.3897	-5.929094
-363.429	-5.923544
-364.4349	-5.910352
-365.4413	-5.890687
-366.4444	-5.880157
-367.4363	-5.861938
-368.4377	-5.840972
-369.4478	-5.823617
-370.4267	-5.80063
-371.3928	-5.780668
-372.3889	-5.765437
-373.3883	-5.754537
-374.3957	-5.747099
-375.43	-5.733581
-376.4403	-5.720467
-377.4391	-5.703149
-378.4474	-5.677369
-379.4385	-5.661358
-380.4238	-5.642867
-381.429	-5.623808
-382.4059	-5.612482
-383.392	-5.595183
-384.4052	-5.578969
-385.3766	-5.566132
-386.3764	-5.551807
-387.3717	-5.538312
-388.3584	-5.521139
-389.3689	-5.504818
-390.3811	-5.489829
-391.3811	-5.471648
-392.3902	-5.461634
-393.3969	-5.450416
-394.4031	-5.43542
-395.4109	-5.425368
-396.4078	-5.409541
-397.3809	-5.390287
-398.3671	-5.377608
-399.3573	-5.360734
-400.3513	-5.346057
-401.3463	-5.333623
-402.3384	-5.318047
-403.3372	-5.305385
