-410.2178	-1.646722	-310.232	-0.9544517	-410.2566	-2.017688	-310.258	-1.045249
-409.2339	-1.64387	-309.2489	-0.9468089	-409.2986	-2.015778	-309.2576	-1.03803
-408.2444	-1.639802	-308.2563	-0.9392362	-408.294	-2.011235	-308.2353	-1.032056
-407.2527	-1.637256	-307.2599	-0.9334822	-407.2923	-2.007504	-307.2571	-1.023596
-406.2488	-1.633948	-306.2902	-0.9274944	-406.2812	-2.003291	-306.2936	-1.015985
-405.2648	-1.631046	-305.2886	-0.9201401	-405.2699	-2.000828	-305.3047	-1.008351
-404.2794	-1.629844	-304.2999	-0.9119778	-404.2607	-1.997669	-304.3133	-0.9997391
-403.2967	-1.626627	-303.3191	-0.9036292	-403.2487	-1.9928	-303.3244	-0.9951375
-402.2998	-1.623451	-302.3155	-0.8950751	-402.2592	-1.989097	-302.3295	-0.9878582
-401.2803	-1.620008	-301.2933	-0.8840868	-401.2498	-1.984035	-301.3255	-0.978249
-400.261	-1.613737	-300.3156	-0.8766932	-400.2537	-1.978855	-300.3321	-0.9711342
-399.2568	-1.609405	-299.3177	-0.8677571	-399.2433	-1.975476	-299.3306	-0.959776
-398.2454	-1.605967	-298.3146	-0.8567814	-398.2578	-1.970861	-298.3027	-0.9477867
-397.2415	-1.601798	-297.3351	-0.850372	-397.255	-1.965379	-297.3068	-0.9388431
-396.2601	-1.598397	-296.3253	-0.8407582	-396.2937	-1.962329	-296.3161	-0.9267401
-395.2697	-1.59516	-295.3188	-0.831727	-395.3143	-1.958015	-295.3122	-0.917475
-394.2754	-1.590997	-294.3216	-0.8228633	-394.2805	-1.952798	-294.3199	-0.907518
-393.2957	-1.588656	-293.3141	-0.8111825	-393.2893	-1.94931	-293.3182	-0.896456
-392.2994	-1.587322	-292.3257	-0.7993959	-392.2604	-1.945618	-292.298	-0.8863654
-391.2891	-1.584416	-291.3042	-0.7861216	-391.2485	-1.941672	-291.2899	-0.8741018
-390.2966	-1.581391	-290.2893	-0.774749	-390.268	-1.939183	-290.3048	-0.8656374
-389.2917	-1.577557	-289.3098	-0.7635736	-389.2696	-1.934428	-289.3121	-0.8541267
-388.2896	-1.573956	-288.2824	-0.7528427	-388.2514	-1.929287	-288.3302	-0.8418495
-387.2935	-1.569634	-287.3	-0.7416951	-387.2498	-1.924206	-287.3355	-0.8287668
-386.2934	-1.566828	-286.3089	-0.7296342	-386.2425	-1.919523	-286.3146	-0.8134897
-385.3041	-1.563584	-285.2897	-0.7150888	-385.2496	-1.91626	-285.2912	-0.798428
-384.3056	-1.558696	-284.3098	-0.7028158	-384.273	-1.91195	-284.284	-0.7854352
-383.3043	-1.555034	-283.2975	-0.6905799	-383.2758	-1.908379	-283.2972	-0.7721941
-382.3214	-1.551006	-282.3048	-0.6759141	-382.3074	-1.903815	-282.3235	-0.7575011
-381.3127	-1.547443	-281.308	-0.6629136	-381.2957	-1.8992	-281.3394	-0.7444249
-380.3095	-1.546703	-280.2987	-0.6458801	-380.3139	-1.896156	-280.3394	-0.7278993
-379.3251	-1.545396	-279.3079	-0.6285203	-379.3357	-1.892458	-279.3345	-0.7119138
-378.326	-1.542056	-278.3097	-0.6122579	-378.3079	-1.88893	-278.3309	-0.6970701
-377.333	-1.539392	-277.3153	-0.5955911	-377.325	-1.884547	-277.3419	-0.6817098
-376.3277	-1.53504	-276.3071	-0.5806446	-376.2891	-1.879642	-276.3521	-0.6663895
-375.3329	-1.530536	-275.3329	-0.5648919	-375.2485	-1.87534	-275.3475	-0.6499715
-374.3147	-1.527596	-274.3352	-0.5476152	-374.2541	-1.871244	-274.3549	-0.6319424
-373.3028	-1.524316	-273.3301	-0.5290066	-373.2372	-1.867872	-273.3542	-0.6129581
-372.3357	-1.519948	-272.3301	-0.5068753	-372.2591	-1.86444	-272.334	-0.5908496
-371.3253	-1.516784	-271.3061	-0.4863849	-371.2866	-1.859367	-271.3536	-0.5703692
-370.3356	-1.51318	-270.3156	-0.4657461	-370.2891	-1.854549	-270.3363	-0.5499509
-369.3543	-1.508792	-269.3153	-0.4440214	-369.3031	-1.85014	-269.3326	-0.526987
-368.3372	-1.50532	-268.3384	-0.4267873	-368.293	-1.845905	-268.3487	-0.5086794
-367.3494	-1.503119	-267.3234	-0.4048132	-367.3029	-1.843395	-267.3353	-0.4864382
-366.3531	-1.499841	-266.3173	-0.3814231	-366.2942	-1.840048	-266.33	-0.4631486
-365.3427	-1.496736	-265.3261	-0.3595147	-365.2928	-1.835906	-265.3496	-0.44302
-364.3353	-1.494009	-264.3252	-0.3337241	-364.2858	-1.831644	-264.3432	-0.4188875
-363.3218	-1.488797	-263.3372	-0.3103293	-363.2702	-1.826326	-263.3344	-0.3951555
-362.2898	-1.484012	-262.3283	-0.2874021	-362.2688	-1.821764	-262.3488	-0.3707809
-361.2755	-1.480202	-261.3061	-0.259446	-361.2643	-1.817953	-261.328	-0.3409755
-360.2624	-1.475927	-260.2765	-0.2308539	-360.2786	-1.81377	-260.3204	-0.3123734
-359.2679	-1.472144	-259.2683	-0.2002914	-359.2833	-1.809306	-259.3109	-0.2823171
-358.2893	-1.469996	-258.2633	-0.1713413	-358.3092	-1.803228	-258.3079	-0.2542157
-357.2965	-1.466225	-257.2767	-0.1448408	-357.3013	-1.796886	-257.2883	-0.2289814
-356.3208	-1.46233	-256.2818	-0.1181803	-356.3064	-1.791909	-256.3074	-0.1999809
-355.3305	-1.459587	-255.3072	-0.09252369	-355.3035	-1.787354	-255.3268	-0.1720435
-354.3425	-1.455268	-254.3216	-0.06069786	-354.2887	-1.784956	-254.3344	-0.1408764
-353.3636	-1.45198	-253.3168	-0.02469119	-353.2949	-1.782125	-253.358	-0.1053384
-352.3521	-1.447769	-252.3198	0.006756853	-352.2863	-1.777132	-252.3466	-0.0748318
-351.3483	-1.443569	-251.3002	0.04219188	-351.2922	-1.772784	-251.3438	-0.04126752
-350.3569	-1.438884	-250.297	0.07601449	-350.285	-1.767648	-250.331	-0.005910913
-349.3443	-1.433284	-249.3118	0.10657	-349.2779	-1.76173	-249.324	0.02702082
-348.3414	-1.429521	-248.3193	0.1450967	-348.2852	-1.757584	-248.3278	0.06521817
-347.3331	-1.425318	-247.3166	0.1835384	-347.2827	-1.752274	-247.3201	0.1039561
-346.3227	-1.420305	-246.3179	0.2215892	-346.2907	-1.74592	-246.3109	0.1404972
-345.336	-1.415595	-245.2974	0.2617985	-345.3075	-1.741438	-245.3113	0.1795272
-344.3488	-1.411862	-244.3018	0.2991247	-344.3016	-1.73585	-244.3377	0.2174571
-343.3478	-1.407494	-243.306	0.3375886	-343.3004	-1.730178	-243.3366	0.2578298
-342.353	-1.404642	-242.3097	0.3788187	-342.2969	-1.726581	-242.3434	0.3007962
-341.3459	-1.40177	-241.3192	0.4229289	-341.2898	-1.721948	-241.339	0.344234
-340.3432	-1.397256	-240.3211	0.4709497	-340.2997	-1.717012	-240.3221	0.3908283
-339.3523	-1.392208	-239.3052	0.5153404	-339.3129	-1.712533	-239.3242	0.4334957
-338.3379	-1.387674	-238.2977	0.5600762	-338.3178	-1.706992	-238.3331	0.4771554
-337.3216	-1.381949	-237.2929	0.6075959	-337.3094	-1.699497	-237.32	0.5250443
-336.3075	-1.376902	-236.2935	0.6490315	-336.291	-1.692377	-236.31	0.5669395
-335.3158	-1.373051	-235.3199	0.6974719	-335.2828	-1.685867	-235.3137	0.6158955
-334.3298	-1.36777	-234.3057	0.750039	-334.2877	-1.679204	-234.2986	0.6691277
-333.3426	-1.361513	-233.3134	0.7961457	-333.2745	-1.674159	-233.3032	0.7156737
-332.3574	-1.35661	-232.3136	0.8484966	-332.2917	-1.670293	-232.3026	0.7695807
-331.3416	-1.351959	-231.2968	0.9020619	-331.2997	-1.664303	-231.3103	0.8226005
-330.3177	-1.347043	-230.3237	0.9508758	-330.2974	-1.65868	-230.3361	0.8709352
-329.3237	-1.344737	-229.3359	1.006761	-329.3105	-1.654447	-229.3299	0.9267733
-328.3173	-1.33986	-228.3392	1.061754	-328.3119	-1.647534	-228.3328	0.9803029
-327.3202	-1.333971	-227.3403	1.116677	-327.3112	-1.641646	-227.3286	1.032891
-326.3571	-1.329066	-226.3301	1.170315	-326.3036	-1.635458	-226.3048	1.086511
-325.3422	-1.322863	-225.3227	1.222891	-325.3137	-1.627782	-225.3386	1.139918
-324.3416	-1.316484	-224.3371	1.279987	-324.2904	-1.621182	-224.3528	1.197073
-323.3357	-1.310225	-223.369	1.334497	-323.2637	-1.613902	-223.3574	1.25448
