Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 4 - 0.315mM	Adsorbido 4 - 0.315mM	Ru 0.315mM - Au Desnudo	Ru 0.315mM - Au Desnudo
-100.3826	0.420817	-100.3537	1.557624										
-99.38065	0.418933	-99.36633	1.539718										
-98.37624	0.416665	-98.36633	1.521924										
-97.36711	0.415058	-97.38603	1.5041										
-96.40417	0.412226	-96.39379	1.486528										
-95.40292	0.409849	-95.3784	1.469612										
-94.39775	0.407903	-94.3534	1.452868										
-93.40523	0.405344	-93.34518	1.435502										
-92.39635	0.40246	-92.33597	1.419691										
-91.38599	0.400444	-91.35971	1.405012										
-90.37149	0.397832	-90.37978	1.388616										
-89.38641	0.39634	-89.38774	1.373895										
-88.39456	0.395528	-88.39676	1.358837										
-87.40453	0.393825	-87.39189	1.343048										
-86.4143	0.392208	-86.38256	1.329193										
-85.39809	0.389728	-85.39586	1.31487										
-84.38106	0.387732	-84.39182	1.300943										
-83.38338	0.385119	-83.39072	1.287801										
-82.39374	0.383236	-82.38689	1.275367										
-81.39514	0.381866	-81.37046	1.2634										
-80.37865	0.37986	-80.3714	1.250177										
-79.39415	0.378662	-79.38025	1.237376										
-78.39003	0.377009	-78.40629	1.224701										
-77.40228	0.374806	-77.40659	1.212013										
-76.43132	0.373254	-76.43125	1.2008										
-75.40708	0.371387	-75.42189	1.189547										
-74.40198	0.369121	-74.40578	1.178268										
-73.39972	0.366857	-73.41188	1.167373										
-72.40744	0.364729	-72.37794	1.15668										
-71.42548	0.362747	-71.39656	1.145341										
-70.45304	0.361594	-70.41205	1.134163										
-69.4439	0.360706	-69.4145	1.123357										
-68.4317	0.359842	-68.42981	1.113639										
-67.40929	0.358454	-67.41354	1.10474										
-66.39169	0.356403	-66.40535	1.095617										
-65.38908	0.354637	-65.41235	1.086635										
-64.39971	0.353117	-64.42559	1.076297										
-63.40394	0.351725	-63.43746	1.066685										
-62.38561	0.351279	-62.43351	1.058328										
-61.38152	0.350249	-61.42641	1.048191										
-60.37357	0.349391	-60.4137	1.039519										
-59.37471	0.349266	-59.38974	1.030438										
-58.37829	0.34742	-58.39344	1.021089										
-57.38852	0.345873	-57.3886	1.014278										
-56.36631	0.343429	-56.39219	1.006485										
-55.36344	0.340552	-55.4032	0.998201										
-54.36196	0.338466	-54.41386	0.989609										
-53.34586	0.337117	-53.42301	0.980276										
-52.36868	0.335934	-52.40997	0.972338										
-51.37807	0.334915	-51.42271	0.964799										
-50.40216	0.334622	-50.41121	0.957208										
-49.41713	0.334184	-49.40472	0.950884										
-48.41311	0.332919	-48.41291	0.943654										
-47.42057	0.331598	-47.41991	0.936954										
-46.40952	0.330091	-46.41401	0.930557										
-45.41925	0.327664	-45.42755	0.923061										
-44.42415	0.326777	-44.42904	0.916667										
-43.42826	0.326076	-43.41684	0.909944										
-42.42678	0.325134	-42.41945	0.903727										
-41.40249	0.324553	-41.40906	0.897451										
-40.38169	0.323738	-40.39744	0.891113										
-39.37708	0.322055	-39.38742	0.884691										
-38.37604	0.321098	-38.39945	0.878429										
-37.41045	0.319696	-37.39364	0.872503										
-36.42291	0.318108	-36.39932	0.865607										
-35.39572	0.316608	-35.39879	0.859522										
-34.40601	0.314653	-34.38421	0.85339										
-33.39164	0.313242	-33.3733	0.848511										
-32.37873	0.312165	-32.38086	0.844158										
-31.3999	0.311743	-31.37487	0.839446										
-30.37368	0.311912	-30.3692	0.835567										
-29.35662	0.311657	-29.37289	0.829286										
-28.37255	0.310925	-28.3625	0.823645										
-27.38167	0.310586	-27.36379	0.818018										
-26.39912	0.308364	-26.3729	0.811055										
-25.40906	0.307798	-25.3835	0.806475										
-24.42101	0.307091	-24.4062	0.802032										
-23.40972	0.305669	-23.39758	0.798117										
-22.40449	0.305806	-22.39275	0.794654										
-21.40153	0.304412	-21.39582	0.790118										
-20.39247	0.303793	-20.39168	0.785068										
-19.39054	0.303447	-19.40804	0.780184										
-18.39298	0.302651	-18.42166	0.77515										
-17.39912	0.302496	-17.40439	0.771225										
-16.36608	0.301378	-16.38279	0.766155										
-15.36387	0.300511	-15.37445	0.761241										
-14.36608	0.299549	-14.36526	0.757326										
-13.35692	0.297636	-13.37332	0.752249										
-12.39541	0.296901	-12.38699	0.749875										
-11.4028	0.296616	-11.38874	0.747128										
-10.39835	0.295794	-10.39235	0.743566										
-9.396431	0.2962	-9.392468	0.740788										
-8.386954	0.295412	-8.373795	0.736427										
-7.37462	0.2942	-7.35565	0.731903										
-6.376585	0.293991	-6.340064	0.728502										
-5.370575	0.293393	-5.330455	0.72492										
-4.380069	0.291674	-4.351043	0.719996										
-3.392749	0.290526	-3.38905	0.716226										
-2.399898	0.289625	-2.441388	0.712003										
-1.441141	0.28958	-1.48453	0.708742										
-0.451872	0.289651	-0.501849	0.706609										
0.517319	0.28966	0.490391	0.703941										
1.489499	0.289744	1.483787	0.702186										
2.477513	0.288035	2.478751	0.698408										
3.462522	0.288745	3.453028	0.695435										
4.459897	0.288279	4.433265	0.69267										
5.474492	0.287534	5.44294	0.688594										
6.477744	0.287959	6.44119	0.686382										
7.473847	0.287377	7.457073	0.683941										
8.48131	0.288085	8.468151	0.681048										
9.475978	0.28804	9.467524	0.678689										
10.47593	0.287163	10.47434	0.675371										
11.48598	0.286742	11.45659	0.672797										
12.47821	0.285777	12.44571	0.670408										
13.46153	0.2857	13.43937	0.66909										
14.46619	0.286169	14.43046	0.667914										
15.45128	0.285829	15.43987	0.665395										
16.44936	0.285906	16.44434	0.663167										
17.44568	0.286104	17.44925	0.660448										
18.44869	0.285887	18.45029	0.657049										
19.46212	0.286446	19.45584	0.65513										
20.4681	0.286435	20.45745	0.653829										
21.48248	0.285816	21.47136	0.651265										
22.46325	0.285737	22.46916	0.650092										
23.45468	0.285262	23.44489	0.648296										
24.45354	0.28406	24.43853	0.646016										
25.44271	0.284048	25.4239	0.644865										
26.45006	0.283805	26.41789	0.642955										
27.43592	0.284367	27.43473	0.641632										
28.42673	0.285242	28.41781	0.639805										
29.41063	0.284789	29.40774	0.638051										
30.40852	0.285076	30.41246	0.637347										
31.41367	0.284403	31.38459	0.636025										
32.41827	0.284947	32.39021	0.634925										
33.43297	0.286282	33.39318	0.634464										
34.45222	0.28571	34.39166	0.632246										
35.45983	0.286486	35.41545	0.630532										
36.45419	0.286614	36.42372	0.629188										
37.46323	0.286257	37.40371	0.62692										
38.44179	0.287131	38.39726	0.626411										
39.43698	0.287206	39.40139	0.62704										
40.42382	0.28694	40.4191	0.6261										
41.39268	0.287639	41.43711	0.625052										
42.37766	0.287077	42.42886	0.623322										
43.37137	0.287737	43.43791	0.621131										
44.37842	0.288692	44.42768	0.621018										
45.40186	0.288822	45.43068	0.620809										
46.42734	0.290534	46.46924	0.621666										
47.44385	0.289697	47.47285	0.620798										
48.45919	0.289111	48.45665	0.619548										
49.45907	0.28952	49.466	0.619475										
50.42473	0.288373	50.43493	0.616816										
51.40097	0.288967	51.42348	0.616235										
52.37649	0.290243	52.41976	0.616146										
53.35268	0.289948	53.41847	0.614905										
54.37852	0.291292	54.41464	0.615515										
55.40147	0.292512	55.42456	0.615337										
56.41294	0.292866	56.44882	0.615158										
57.42045	0.294159	57.43627	0.615313										
58.39413	0.294758	58.43676	0.615039										
59.37436	0.294973	59.42803	0.615698										
60.37084	0.294351	60.42489	0.614168										
61.37771	0.293949	61.42906	0.613569										
62.39701	0.293955	62.411	0.613571										
63.39176	0.294157	63.40333	0.613191										
64.39196	0.295251	64.38426	0.614582										
65.38087	0.296776	65.39359	0.615297										
66.37145	0.296885	66.42263	0.616008										
67.37999	0.297422	67.42374	0.61629										
68.38969	0.297872	68.42557	0.617669										
69.39389	0.296715	69.40775	0.617911										
70.40472	0.297183	70.3987	0.618257										
71.4107	0.297523	71.41898	0.618901										
72.40716	0.297681	72.43833	0.617132										
73.42294	0.298942	73.4468	0.617706										
74.40326	0.300152	74.44771	0.617715										
75.3906	0.300549	75.40752	0.617468										
76.37515	0.301125	76.37421	0.618528										
77.33855	0.301221	77.36323	0.618735										
78.34289	0.301349	78.35654	0.620169										
79.35132	0.301564	79.37672	0.620418										
80.34723	0.301971	80.39066	0.620873										
81.35761	0.303568	81.39503	0.621588										
82.36626	0.304148	82.39278	0.621045										
83.3623	0.305344	83.37995	0.62302										
84.37096	0.306747	84.37917	0.624931										
85.3821	0.306472	85.3805	0.625929										
86.36447	0.30751	86.37446	0.627277										
87.37256	0.307426	87.38988	0.628126										
88.39459	0.306473	88.38955	0.628229										
89.39856	0.30729	89.39589	0.628791										
90.42239	0.30726	90.42007	0.630224										
91.41447	0.308941	91.40206	0.631241										
92.40552	0.310518	92.41354	0.633143										
93.40544	0.311378	93.38925	0.635062										
94.38694	0.312345	94.38717	0.636094										
95.40257	0.311947	95.40538	0.636412										
96.4024	0.312591	96.40463	0.63659										
97.41379	0.313352	97.4416	0.638402										
98.22471	0.284518	98.2397	0.602814										
98.51093	0.246781	98.51967	0.556345										
98.3035	0.20533	98.28794	0.50488										
97.58252	0.159701	97.56031	0.447084										
96.57669	0.141768	96.54219	0.424032										
95.56584	0.131014	95.54666	0.408402										
94.56741	0.121865	94.55161	0.393889										
93.55703	0.114823	93.53827	0.381819										
92.53788	0.107895	92.53116	0.370054										
91.53346	0.102061	91.51964	0.360274										
90.53423	0.096578	90.51519	0.351353										
89.53842	0.091353	89.52672	0.343376										
88.55721	0.087864	88.55399	0.336166										
87.5796	0.083548	87.56911	0.327756										
86.56205	0.079719	86.58198	0.321479										
85.55652	0.077043	85.5766	0.315105										
84.5692	0.073229	84.55422	0.308062										
83.54958	0.071301	83.54662	0.302471										
82.55364	0.069185	82.5425	0.296734										
81.56733	0.06594	81.54295	0.290663										
80.55794	0.063492	80.5474	0.28459										
79.55384	0.060345	79.54781	0.279238										
78.5632	0.057901	78.543	0.273564										
77.5439	0.055698	77.5314	0.268982										
76.5303	0.053944	76.53976	0.266301										
75.53474	0.052304	75.55107	0.262008										
74.54096	0.049772	74.5612	0.257792										
73.55602	0.048788	73.56923	0.252771										
72.57284	0.04716	72.55	0.248174										
71.58842	0.045317	71.54747	0.24482										
70.57831	0.044116	70.54744	0.240536										
69.57892	0.042568	69.55808	0.237271										
68.57681	0.041297	68.57424	0.232419										
67.56361	0.039271	67.55968	0.228692										
66.56748	0.037876	66.54346	0.22691										
65.55708	0.035489	65.53475	0.222947										
64.53992	0.033583	64.53241	0.220588										
63.55239	0.033127	63.54509	0.217862										
62.5509	0.030774	62.56733	0.213594										
61.56553	0.029695	61.57519	0.211329										
60.57375	0.028098	60.56723	0.207322										
59.55051	0.02731	59.56206	0.203278										
58.55523	0.027432	58.54156	0.200117										
57.53464	0.025992	57.53454	0.196761										
56.55394	0.025889	56.55174	0.195643										
55.57106	0.023337	55.55245	0.19253										
54.57038	0.021855	54.55711	0.190013										
53.59272	0.021554	53.56866	0.188314										
52.57842	0.01984	52.56685	0.185272										
51.58663	0.019033	51.57324	0.184361										
50.60643	0.018615	50.59441	0.182245										
49.61032	0.016917	49.61481	0.178089										
48.61374	0.016253	48.613	0.174615										
47.59177	0.016085	47.60598	0.171292										
46.56289	0.014951	46.58168	0.168428										
45.56028	0.014731	45.55939	0.167145										
44.55888	0.01379	44.56388	0.165886										
43.55907	0.013029	43.57068	0.163624										
42.56294	0.012061	42.58589	0.162165										
41.55672	0.010933	41.57065	0.159618										
40.56005	0.010192	40.554	0.156668										
39.57502	0.008992	39.54063	0.154468										
38.57954	0.008359	38.54747	0.151769										
37.58594	0.007701	37.56042	0.150764										
36.59231	0.006309	36.57061	0.148097										
35.59814	0.005093	35.58044	0.145452										
34.59596	0.004487	34.56089	0.143186										
33.59257	0.003824	33.56094	0.139675										
32.5826	0.003463	32.55486	0.139569										
31.579	0.003279	31.57241	0.13842										
30.56748	0.00235	30.59089	0.136385										
29.57752	0.002291	29.58653	0.135176										
28.59043	0.001894	28.60461	0.132473										
27.58937	0.001472	27.59368	0.131758										
26.61343	7.99E-4	26.59211	0.130133										
25.62922	-1.79E-4	25.59375	0.128564										
24.62642	-3.44E-4	24.5863	0.12733										
23.62881	-0.001339	23.60704	0.124174										
22.62236	-0.00204	22.61699	0.122937										
21.61087	-0.002802	21.6409	0.121099										
20.61087	-0.00421	20.63586	0.118551										
19.59675	-0.004115	19.62589	0.11716										
18.6113	-0.004262	18.60851	0.116418										
17.61369	-0.005387	17.60552	0.115391										
16.60263	-0.005989	16.62355	0.114393										
15.61397	-0.006919	15.61792	0.112978										
14.60139	-0.007014	14.62843	0.110907										
13.60043	-0.00669	13.61528	0.109161										
12.60719	-0.006892	12.61812	0.10798										
11.61239	-0.007131	11.62133	0.106306										
10.61532	-0.008468	10.61716	0.103845										
9.611958	-0.009267	9.624472	0.101916										
8.623993	-0.009911	8.599904	0.100615										
7.638258	-0.010807	7.595975	0.099147										
6.624901	-0.011206	6.607466	0.098594										
5.644465	-0.011228	5.590229	0.098143										
4.639513	-0.012098	4.619667	0.095799										
3.63058	-0.012462	3.621384	0.094588										
2.656584	-0.012945	2.633206	0.093206										
1.649848	-0.014238	1.656139	0.091223										
0.668571	-0.014013	0.649518	0.090741										
-0.309355	-0.013878	-0.326195	0.089992										
-1.305789	-0.013269	-1.311782	0.090232										
-2.257017	-0.013374	-2.249108	0.089504										
-3.222048	-0.014147	-3.22322	0.088223										
-4.196407	-0.015228	-4.197035	0.086478										
-5.19999	-0.016309	-5.17468	0.083425										
-6.220546	-0.016797	-6.201476	0.081505										
-7.238559	-0.016486	-7.198224	0.080647										
-8.243875	-0.016935	-8.202104	0.0793										
-9.23377	-0.017788	-9.223088	0.078117										
-10.23577	-0.017986	-10.22655	0.077079										
-11.22279	-0.019306	-11.23549	0.075109										
-12.23474	-0.019532	-12.23814	0.074416										
-13.22003	-0.019512	-13.2235	0.074184										
-14.22017	-0.020311	-14.22187	0.072869										
-15.2483	-0.021019	-15.23517	0.072103										
-16.26441	-0.021616	-16.25111	0.070811										
-17.28712	-0.022545	-17.26938	0.06918										
-18.27296	-0.022487	-18.27698	0.068744										
-19.25667	-0.021873	-19.2537	0.067702										
-20.24156	-0.021884	-20.24372	0.066637										
-21.22601	-0.022038	-21.22627	0.065285										
-22.24828	-0.0228	-22.23989	0.063911										
-23.25028	-0.023152	-23.254	0.063406										
-24.25264	-0.023641	-24.24254	0.06283										
-25.26552	-0.023729	-25.25069	0.062321										
-26.26334	-0.023661	-26.20991	0.062148										
-27.24772	-0.024644	-27.18693	0.060041										
-28.24809	-0.025419	-28.19857	0.05904										
-29.23846	-0.026111	-29.21077	0.057786										
-30.24969	-0.026887	-30.22735	0.056033										
-31.27166	-0.026713	-31.24736	0.055628										
-32.25931	-0.026264	-32.26998	0.054505										
-33.25829	-0.026403	-33.28923	0.053746										
-34.25677	-0.026224	-34.29932	0.052806										
-35.23684	-0.02678	-35.2905	0.051574										
-36.24525	-0.027264	-36.28378	0.050734										
-37.24607	-0.027676	-37.26349	0.049285										
-38.22908	-0.028437	-38.2682	0.047869										
-39.23261	-0.028368	-39.26976	0.047031										
-40.22183	-0.029728	-40.25499	0.045262										
-41.21336	-0.029915	-41.2436	0.04378										
-42.21434	-0.030183	-42.24366	0.043455										
-43.217	-0.030746	-43.245	0.041989										
-44.23293	-0.030603	-44.2603	0.041697										
-45.22434	-0.030976	-45.2575	0.041981										
-46.21491	-0.031766	-46.26393	0.040693										
-47.22956	-0.032233	-47.26154	0.04016										
-48.22347	-0.032659	-48.23407	0.038637										
-49.22609	-0.033367	-49.22386	0.037034										
-50.25146	-0.033491	-50.21059	0.036284										
-51.23828	-0.034216	-51.20506	0.034677										
