Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 2 - 63uM	Ciclado - 20 ciclos 2 - 63uM	Adsorbido 1 - 63uM	Adsorbido 1 - 63uM	Adsorbido 2 - 63uM	Adsorbido 2 - 63uM	Adsorbido 3 - 63uM	Adsorbido 3 - 63uM	Ru 63uM - Au Desnudo	Ru 63uM - Au Desnudo
-432.8077	-2.057347	-432.8287	-0.973579	-432.8282	-1.757873	-432.8198	-1.275223	-432.8229	-1.408309	-432.9347	-1.289211
-431.8173	-2.051857	-431.8311	-0.969737	-431.829	-1.749994	-431.8539	-1.266969	-431.8207	-1.399689	-431.9382	-1.284164
-430.8399	-2.044846	-430.7913	-0.962846	-430.8467	-1.74107	-430.845	-1.256778	-430.8189	-1.391091	-430.9532	-1.278597
-429.8465	-2.038079	-429.7735	-0.957475	-429.8332	-1.731402	-429.8237	-1.247587	-429.8028	-1.381419	-429.9557	-1.272775
-428.8531	-2.032175	-428.7987	-0.957696	-428.8259	-1.721774	-428.8195	-1.238969	-428.8116	-1.372484	-428.9589	-1.269254
-427.8628	-2.02587	-427.806	-0.955071	-427.8501	-1.70937	-427.8187	-1.227336	-427.8128	-1.36106	-427.9639	-1.265505
-426.8467	-2.018682	-426.8177	-0.953469	-426.8153	-1.697686	-426.821	-1.21672	-426.7811	-1.349712	-426.9404	-1.262269
-425.8385	-2.014741	-425.8347	-0.954077	-425.8258	-1.688115	-425.8311	-1.206455	-425.7815	-1.341295	-425.9333	-1.259521
-424.8391	-2.010238	-424.8271	-0.95058	-424.8087	-1.677485	-424.8242	-1.19623	-424.786	-1.331334	-424.9328	-1.254371
-423.8376	-2.005005	-423.8167	-0.943809	-423.7907	-1.667422	-423.8165	-1.18579	-423.8083	-1.320992	-423.9243	-1.249862
-422.84	-2.00158	-422.8327	-0.941005	-422.7965	-1.657346	-422.7932	-1.175243	-422.8254	-1.311087	-422.927	-1.24497
-421.8449	-1.991996	-421.8195	-0.933546	-421.7931	-1.64647	-421.8003	-1.163232	-421.8333	-1.300306	-421.9232	-1.240051
-420.8311	-1.98431	-420.8034	-0.929581	-420.8057	-1.635355	-420.8091	-1.150257	-420.8404	-1.290081	-420.929	-1.235044
-419.7983	-1.977101	-419.7936	-0.928076	-419.7997	-1.623828	-419.806	-1.138154	-419.8398	-1.278494	-419.905	-1.228266
-418.8141	-1.970412	-418.7772	-0.92324	-418.8138	-1.610564	-418.8276	-1.124618	-418.8272	-1.267719	-418.9005	-1.221334
-417.8158	-1.967105	-417.7685	-0.922188	-417.8093	-1.5963	-417.8218	-1.113361	-417.8292	-1.255604	-417.8917	-1.213453
-416.8331	-1.958821	-416.7865	-0.919236	-416.8135	-1.583787	-416.8014	-1.10001	-416.8155	-1.2432	-416.8908	-1.209156
-415.8462	-1.953229	-415.7976	-0.918897	-415.8114	-1.57063	-415.8016	-1.086666	-415.7903	-1.233507	-415.9171	-1.204604
-414.8402	-1.946927	-414.7897	-0.916798	-414.8122	-1.559166	-414.7881	-1.072063	-414.7925	-1.220827	-414.9001	-1.202899
-413.8091	-1.937271	-413.7557	-0.911878	-413.7917	-1.54495	-413.7574	-1.055716	-413.7468	-1.206983	-413.8926	-1.200956
-412.7909	-1.933911	-412.7416	-0.908197	-412.7892	-1.532219	-412.7664	-1.042549	-412.7188	-1.195757	-412.8772	-1.19867
-411.7946	-1.926083	-411.7471	-0.90393	-411.7745	-1.518422	-411.7674	-1.027952	-411.7119	-1.183478	-411.8605	-1.196317
-410.7903	-1.919185	-410.7415	-0.902377	-410.7587	-1.502818	-410.7641	-1.015083	-410.6995	-1.172153	-410.8722	-1.189175
-409.8227	-1.916267	-409.7775	-0.903486	-409.7758	-1.491937	-409.8103	-1.001494	-409.743	-1.161341	-409.8719	-1.184177
-408.8362	-1.909319	-408.7842	-0.900244	-408.7726	-1.4754	-408.8253	-0.986548	-408.7527	-1.148047	-408.9	-1.176189
-407.8415	-1.903216	-407.7591	-0.893622	-407.7788	-1.460943	-407.8306	-0.969951	-407.7596	-1.133796	-407.8961	-1.172566
-406.8394	-1.896914	-406.7881	-0.888332	-406.7682	-1.446915	-406.8563	-0.954641	-406.7712	-1.120461	-406.9102	-1.169289
-405.8366	-1.887666	-405.8035	-0.882302	-405.7586	-1.431088	-405.8276	-0.937931	-405.7724	-1.105684	-405.9267	-1.163949
-404.8287	-1.881935	-404.8117	-0.879278	-404.7691	-1.416761	-404.8199	-0.921886	-404.7958	-1.091026	-404.9223	-1.161461
-403.8272	-1.876605	-403.8205	-0.876815	-403.7825	-1.398599	-403.8153	-0.90641	-403.8224	-1.075659	-403.9429	-1.155354
-402.8397	-1.870244	-402.7843	-0.875024	-402.8084	-1.381065	-402.8036	-0.888056	-402.8334	-1.059736	-402.9309	-1.1515
-401.8337	-1.865532	-401.7835	-0.871217	-401.8344	-1.362774	-401.8128	-0.868675	-401.8295	-1.045443	-401.9517	-1.149175
-400.8151	-1.859033	-400.7872	-0.865821	-400.8263	-1.343249	-400.8101	-0.848008	-400.8176	-1.028689	-400.9359	-1.142204
-399.8145	-1.85235	-399.7989	-0.862811	-399.8126	-1.326529	-399.8102	-0.828987	-399.7986	-1.012638	-399.9303	-1.1395
-398.8147	-1.847673	-398.8475	-0.857864	-398.8235	-1.307619	-398.8271	-0.810591	-398.8135	-0.994988	-398.9284	-1.137956
-397.8286	-1.840171	-397.8503	-0.854781	-397.8149	-1.287586	-397.8102	-0.790362	-397.8133	-0.97684	-397.8971	-1.132879
-396.86	-1.832333	-396.8497	-0.852596	-396.8419	-1.26948	-396.8172	-0.772846	-396.8364	-0.961565	-396.9225	-1.130244
-395.8475	-1.823209	-395.8394	-0.84992	-395.8588	-1.247483	-395.8181	-0.750842	-395.8486	-0.944443	-395.9218	-1.122973
-394.8444	-1.815499	-394.8208	-0.844451	-394.8262	-1.226999	-394.7917	-0.726602	-394.832	-0.925533	-394.918	-1.114313
-393.8542	-1.813756	-393.8168	-0.839936	-393.8246	-1.204829	-393.8259	-0.706416	-393.847	-0.907281	-393.9541	-1.11068
-392.847	-1.809775	-392.8087	-0.836016	-392.8088	-1.182192	-392.8287	-0.67991	-392.8378	-0.888055	-392.9465	-1.108086
-391.8565	-1.805969	-391.807	-0.833342	-391.8071	-1.160435	-391.8474	-0.656666	-391.8557	-0.868896	-391.9414	-1.106492
-390.8711	-1.801439	-390.7862	-0.830192	-390.8298	-1.137852	-390.8561	-0.635787	-390.8746	-0.851601	-390.9572	-1.101949
-389.8617	-1.793285	-389.7698	-0.82691	-389.8524	-1.111166	-389.8398	-0.610318	-389.8669	-0.828663	-389.9329	-1.096611
-388.8615	-1.785465	-388.7617	-0.823602	-388.8159	-1.083679	-388.8339	-0.587158	-388.8526	-0.80575	-388.9224	-1.093164
-387.8575	-1.779154	-387.755	-0.817373	-387.8193	-1.058268	-387.8284	-0.5614	-387.8286	-0.783513	-387.9331	-1.0869
-386.8353	-1.77207	-386.7752	-0.816088	-386.8007	-1.032787	-386.8431	-0.533902	-386.8264	-0.76221	-386.9279	-1.085306
-385.8351	-1.764483	-385.7856	-0.811009	-385.7938	-1.009733	-385.8634	-0.509149	-385.8317	-0.742542	-385.9488	-1.080716
-384.8376	-1.759801	-384.7986	-0.806186	-384.8284	-0.98379	-384.8598	-0.483297	-384.8411	-0.719485	-384.9575	-1.073875
-383.8501	-1.755569	-383.8365	-0.803277	-383.845	-0.956819	-383.8644	-0.457383	-383.8635	-0.697183	-383.9757	-1.070961
-382.8735	-1.748456	-382.8451	-0.799203	-382.8767	-0.927787	-382.8595	-0.428465	-382.8656	-0.673883	-382.9991	-1.066089
-381.8803	-1.739634	-381.851	-0.795995	-381.8677	-0.897556	-381.8405	-0.395417	-381.8672	-0.64868	-381.9789	-1.060843
-380.8909	-1.732164	-380.8554	-0.793073	-380.8802	-0.869487	-380.8597	-0.366442	-380.8786	-0.625974	-380.9895	-1.056175
-379.9026	-1.72499	-379.8406	-0.788592	-379.869	-0.838498	-379.866	-0.336371	-379.8556	-0.599915	-379.9633	-1.050743
-378.9047	-1.718684	-378.8354	-0.783804	-378.8578	-0.806758	-378.89	-0.306038	-378.8624	-0.57221	-378.9372	-1.046738
-377.9059	-1.715691	-377.8577	-0.782489	-377.8617	-0.778519	-377.9022	-0.276001	-377.873	-0.548138	-377.9606	-1.045056
-376.91	-1.708785	-376.8475	-0.776201	-376.8575	-0.746713	-376.8875	-0.241504	-376.8718	-0.521014	-376.9632	-1.043633
-375.882	-1.703038	-375.8478	-0.771057	-375.8537	-0.712295	-375.8793	-0.207202	-375.8806	-0.490987	-375.9639	-1.039929
-374.8697	-1.697634	-374.831	-0.76721	-374.8464	-0.678638	-374.8584	-0.173016	-374.8659	-0.460758	-374.9784	-1.035515
-373.8702	-1.691614	-373.8311	-0.764239	-373.8365	-0.642194	-373.8474	-0.137335	-373.8601	-0.430522	-373.962	-1.030763
-372.8538	-1.685945	-372.84	-0.761305	-372.8288	-0.609771	-372.8628	-0.101969	-372.8582	-0.402155	-372.9478	-1.023989
-371.8581	-1.679086	-371.8423	-0.758676	-371.8304	-0.577756	-371.853	-0.064835	-371.8712	-0.375587	-371.9811	-1.017774
-370.8579	-1.673032	-370.8683	-0.752931	-370.8397	-0.542499	-370.8369	-0.030331	-370.876	-0.347389	-371.0008	-1.011159
-369.8662	-1.666984	-369.856	-0.742131	-369.8509	-0.505403	-369.8452	0.005926	-369.8876	-0.316393	-369.9945	-1.004795
-368.8516	-1.661048	-368.8545	-0.736642	-368.8461	-0.463409	-368.8301	0.049604	-368.8682	-0.283448	-368.9876	-1.001521
-367.8607	-1.653306	-367.8484	-0.73065	-367.854	-0.42529	-367.8345	0.084856	-367.8684	-0.252348	-367.971	-0.999947
-366.857	-1.646188	-366.8647	-0.725939	-366.8531	-0.387196	-366.8519	0.126442	-366.8659	-0.221383	-366.9501	-0.996082
-365.8148	-1.63917	-365.8627	-0.721629	-365.8368	-0.344583	-365.8477	0.167454	-365.8513	-0.18466	-365.9551	-0.991872
-364.8493	-1.635242	-364.8577	-0.714736	-364.8322	-0.304084	-364.8516	0.200961	-364.8629	-0.150094	-364.9722	-0.987533
-363.8482	-1.630831	-363.8508	-0.710224	-363.795	-0.259361	-363.8602	0.246285	-363.8298	-0.112688	-363.9953	-0.982686
-362.8188	-1.623856	-362.81	-0.703921	-362.7748	-0.213135	-362.8646	0.291797	-362.8155	-0.072335	-362.9823	-0.978493
-361.8347	-1.619803	-361.8286	-0.698836	-361.7729	-0.17227	-361.8592	0.332655	-361.8162	-0.040777	-361.9933	-0.974233
-360.8263	-1.614129	-360.8309	-0.693912	-360.7723	-0.127346	-360.8558	0.375553	-360.8258	-0.003299	-360.9709	-0.969107
-359.8242	-1.609002	-359.8462	-0.686573	-359.7855	-0.08243	-359.8531	0.416686	-359.8569	0.032643	-359.9224	-0.964704
-358.8546	-1.604655	-358.8535	-0.680386	-358.8206	-0.040429	-358.8487	0.455695	-358.9011	0.064555	-358.953	-0.96276
-357.8672	-1.597708	-357.8584	-0.676047	-357.8307	0.006744	-357.8572	0.501685	-357.9122	0.102264	-357.9525	-0.960732
-356.8505	-1.58908	-356.8748	-0.670145	-356.8289	0.052193	-356.8679	0.547345	-356.93	0.137192	-356.9697	-0.957202
-355.851	-1.582834	-355.8968	-0.663578	-355.8492	0.100831	-355.8554	0.593447	-355.9083	0.17673	-356.0031	-0.950559
-354.8776	-1.575813	-354.8997	-0.657518	-354.8532	0.151265	-354.8624	0.638844	-354.8818	0.216974	-354.9824	-0.942123
-353.8979	-1.568173	-353.8941	-0.651241	-353.8577	0.199639	-353.8727	0.687218	-353.8707	0.25685	-353.9967	-0.936073
-352.9127	-1.560459	-352.8873	-0.645504	-352.8752	0.249354	-352.8709	0.736444	-352.8563	0.297195	-352.9947	-0.931137
-351.9217	-1.553891	-351.8676	-0.639801	-351.8822	0.297309	-351.8734	0.784631	-351.8727	0.335065	-351.9956	-0.925858
-350.9169	-1.550523	-350.8958	-0.633987	-350.8984	0.349627	-350.877	0.832792	-350.8788	0.378416	-350.9753	-0.924301
-349.9071	-1.544084	-349.8728	-0.625928	-349.9006	0.407911	-349.8718	0.883466	-349.8777	0.42597	-349.9531	-0.918102
-348.919	-1.538706	-348.8679	-0.62011	-348.9019	0.458884	-348.8658	0.931144	-348.8808	0.467387	-348.9438	-0.913933
-347.9198	-1.531341	-347.8739	-0.614454	-347.8799	0.512611	-347.8796	0.981464	-347.8901	0.509186	-347.9283	-0.911274
-346.9042	-1.522866	-346.8731	-0.605769	-346.8376	0.566521	-346.8778	1.033805	-346.8739	0.550073	-346.9453	-0.907002
-345.9047	-1.518586	-345.8837	-0.597448	-345.8398	0.6154	-345.893	1.076755	-345.8708	0.587303	-345.9706	-0.90615
-344.9058	-1.514252	-344.9053	-0.590084	-344.8396	0.67295	-344.8944	1.127957	-344.8677	0.63126	-344.99	-0.902975
-343.9066	-1.505949	-343.8947	-0.582128	-343.8625	0.729855	-343.874	1.182274	-343.8479	0.67549	-343.9973	-0.900387
-342.9054	-1.497577	-342.8787	-0.575886	-342.8755	0.783363	-342.8768	1.236581	-342.85	0.718718	-343.0057	-0.895733
-341.898	-1.488186	-341.8837	-0.568275	-341.8762	0.842452	-341.8561	1.293229	-341.8644	0.76422	-341.9869	-0.888644
-340.9044	-1.481791	-340.8788	-0.559109	-340.866	0.89955	-340.8673	1.344796	-340.857	0.810151	-340.9658	-0.884092
-339.9084	-1.477989	-339.89	-0.552021	-339.8701	0.958621	-339.885	1.397209	-339.8671	0.856814	-339.9604	-0.879142
-338.9001	-1.473505	-338.9024	-0.542939	-338.8739	1.016286	-338.8873	1.45053	-338.8878	0.903015	-338.9645	-0.876266
-337.8836	-1.46812	-337.9004	-0.534776	-337.8685	1.073695	-337.8919	1.506882	-337.9046	0.945027	-337.9761	-0.870436
-336.8528	-1.460645	-336.8794	-0.52225	-336.8892	1.137623	-336.8736	1.566125	-336.901	0.991511	-336.9627	-0.864142
-335.8485	-1.454764	-335.8674	-0.510556	-335.8658	1.195914	-335.8695	1.616506	-335.9253	1.034452	-335.9754	-0.85655
-334.8716	-1.448128	-334.856	-0.50109	-334.8676	1.254699	-334.8593	1.666952	-334.9334	1.076469	-334.9654	-0.837845
-333.8954	-1.441039	-333.8664	-0.490055	-333.8875	1.313737	-333.8728	1.722031	-333.9226	1.125573	-333.9631	-0.833172
-332.9221	-1.434467	-332.8915	-0.484209	-332.9057	1.36238	-332.9037	1.769621	-332.9658	1.164505	-333.0001	-0.824077
-331.9339	-1.42577	-331.9133	-0.473404	-331.9411	1.420696	-331.9176	1.822174	-331.9526	1.21036	-331.9705	-0.810246
-330.9227	-1.419494	-330.8946	-0.459907	-330.93	1.484502	-330.9224	1.87582	-330.9337	1.259001	-330.9738	-0.813077
-329.9297	-1.414749	-329.8889	-0.451143	-329.9341	1.541939	-329.918	1.926098	-329.9345	1.301248	-329.9744	-0.808123
-328.9435	-1.406522	-328.8829	-0.43993	-328.9295	1.604453	-328.9199	1.981721	-328.9343	1.349197	-328.9898	-0.80495
-327.9349	-1.399291	-327.8617	-0.429657	-327.9106	1.662914	-327.9232	2.035398	-327.9362	1.395131	-328.0128	-0.810539
-326.9471	-1.392602	-326.9049	-0.420671	-326.9043	1.719804	-326.9233	2.085331	-326.9541	1.438253	-327.0329	-0.811203
-325.9567	-1.387703	-325.9098	-0.408604	-325.9014	1.784783	-325.9234	2.135127	-325.9553	1.48601	-326.0275	-0.806859
-324.9333	-1.381851	-324.9081	-0.396803	-324.8696	1.847475	-324.9069	2.188729	-324.9242	1.533054	-325.0101	-0.810301
-323.9187	-1.37749	-323.9087	-0.384762	-323.8511	1.911194	-323.8769	2.245248	-323.9308	1.58201	-324.0154	-0.807566
-322.9193	-1.372059	-322.8714	-0.372538	-322.8782	1.969944	-322.8778	2.298315	-322.9198	1.627814	-322.9897	-0.805321
-321.9094	-1.365223	-321.8675	-0.358689	-321.8599	2.02621	-321.8815	2.346811	-321.9022	1.66798	-322.0016	-0.80863
-320.9196	-1.359693	-320.8691	-0.344614	-320.8756	2.085441	-320.8954	2.392223	-320.8835	1.713282	-320.9985	-0.800184
-319.9378	-1.35176	-319.864	-0.332467	-319.9006	2.138817	-319.9261	2.436526	-319.8696	1.751353	-319.9924	-0.800571
-318.9224	-1.34254	-318.8855	-0.320395	-318.8812	2.19564	-318.9183	2.485581	-318.8823	1.791823	-319.0162	-0.794139
-317.8979	-1.330897	-317.886	-0.308525	-317.8735	2.257075	-317.904	2.540861	-317.8871	1.843053	-318.0016	-0.786207
-316.894	-1.325909	-316.8673	-0.296693	-316.8555	2.31334	-316.8975	2.58342	-316.9278	1.880458	-316.9951	-0.781712
-315.891	-1.320546	-315.8912	-0.285055	-315.8561	2.372691	-315.8866	2.627065	-315.944	1.921973	-315.9947	-0.774077
-314.9048	-1.3133	-314.8858	-0.275157	-314.8646	2.430943	-314.8892	2.674088	-314.912	1.964965	-314.9852	-0.77514
-313.9201	-1.309381	-313.8976	-0.2629	-313.8922	2.479486	-313.8918	2.713232	-313.9213	1.998123	-313.9975	-0.770412
-312.9002	-1.299788	-312.9127	-0.247819	-312.8968	2.534163	-312.8878	2.760626	-312.8956	2.038093	-312.9999	-0.766117
-311.8985	-1.294693	-311.8938	-0.231675	-311.8612	2.593716	-311.8726	2.806443	-311.8747	2.080614	-311.9702	-0.759294
-310.8843	-1.288556	-310.8816	-0.214122	-310.8356	2.650837	-310.8507	2.848234	-310.8827	2.122192	-310.9482	-0.748874
-309.8739	-1.280381	-309.8544	-0.200646	-309.7998	2.707178	-309.8417	2.889444	-309.8619	2.160008	-309.919	-0.744098
-308.8747	-1.272887	-308.8379	-0.188864	-308.8058	2.752304	-308.8384	2.927272	-308.8723	2.192613	-308.9249	-0.737828
-307.8712	-1.264397	-307.8341	-0.173517	-307.8368	2.790008	-307.8338	2.958286	-307.873	2.221266	-307.9411	-0.729938
-306.8798	-1.258032	-306.8416	-0.157098	-306.8564	2.830795	-306.8618	2.983993	-306.8887	2.246479	-306.9527	-0.725513
-305.8879	-1.252123	-305.8604	-0.139557	-305.8755	2.872617	-305.8773	3.013366	-305.9015	2.277135	-305.9484	-0.716163
-304.8951	-1.243992	-304.8833	-0.125073	-304.8554	2.920379	-304.8673	3.049949	-304.8848	2.311369	-304.9239	-0.706263
-303.8893	-1.233573	-303.8892	-0.111047	-303.8626	2.962872	-303.8735	3.082699	-303.8881	2.338833	-303.9554	-0.703531
-302.8872	-1.227285	-302.8874	-0.096138	-302.8805	3.001497	-302.8693	3.112115	-302.8929	2.36391	-302.9822	-0.696969
-301.8882	-1.219963	-301.8828	-0.07991	-301.87	3.046624	-301.854	3.14149	-301.8986	2.397842	-302.0065	-0.695479
-300.9075	-1.21539	-300.8661	-0.063572	-300.8917	3.082148	-300.8753	3.160172	-300.9111	2.422724	-301.0319	-0.696163
-299.9319	-1.207411	-299.8625	-0.048206	-299.8737	3.119753	-299.8974	3.18521	-299.9151	2.448359	-300.019	-0.69121
-298.9296	-1.200197	-298.8534	-0.032141	-298.8441	3.161675	-298.9097	3.215462	-298.8894	2.479078	-298.9916	-0.683895
-297.9323	-1.194965	-297.8535	-0.015076	-297.8417	3.193035	-297.9163	3.234567	-297.8776	2.495497	-297.9835	-0.678384
-296.9188	-1.188151	-296.8406	0.004602	-296.8266	3.230637	-296.9088	3.254363	-296.8703	2.516965	-296.9933	-0.67192
-295.9043	-1.184431	-295.8484	0.023252	-295.8351	3.265525	-295.8997	3.273445	-295.8604	2.5378	-296.0028	-0.664908
-294.9058	-1.175838	-294.8701	0.039076	-294.8644	3.288497	-294.8851	3.286597	-294.8827	2.548544	-295.0297	-0.662313
-293.9199	-1.166821	-293.8658	0.055964	-293.8789	3.314592	-293.9123	3.30396	-293.9042	2.562362	-294.041	-0.654356
-292.9168	-1.159487	-292.8955	0.07459	-292.8981	3.340222	-292.9178	3.318146	-292.9204	2.57607	-293.0425	-0.644788
-291.9086	-1.152652	-291.9063	0.093002	-291.9073	3.368592	-291.9227	3.328479	-291.929	2.591821	-292.018	-0.637112
-290.9247	-1.145211	-290.9021	0.110505	-290.9004	3.396169	-290.9202	3.339856	-290.9345	2.607605	-291.0132	-0.631409
-289.9114	-1.137317	-289.907	0.126437	-289.9109	3.415823	-289.9066	3.347821	-289.9186	2.614932	-290.0211	-0.627008
-288.9369	-1.130016	-288.8997	0.143215	-288.923	3.434141	-288.91	3.356283	-288.9048	2.630036	-289.0185	-0.622931
-287.9584	-1.123912	-287.9004	0.159016	-287.9238	3.448816	-287.9215	3.357747	-287.9204	2.628378	-288.0239	-0.620693
-286.9521	-1.116094	-286.8856	0.177967	-286.9031	3.468964	-286.9351	3.35924	-286.8922	2.638162	-287.0148	-0.614035
-285.94	-1.106046	-285.8817	0.196264	-285.8819	3.495355	-285.9232	3.369052	-285.8794	2.656174	-285.9872	-0.606457
-284.9381	-1.098426	-284.8845	0.211518	-284.8693	3.505554	-284.9094	3.368692	-284.8971	2.650813	-284.9919	-0.604522
-283.9367	-1.089796	-283.8877	0.228375	-283.8529	3.513337	-283.8933	3.367796	-283.8813	2.657182	-284.013	-0.598005
-282.9311	-1.085478	-282.9041	0.244813	-282.8688	3.520026	-282.8829	3.362218	-282.8799	2.656626	-283.0055	-0.590431
-281.9448	-1.080849	-281.9083	0.259986	-281.8957	3.51438	-281.8954	3.337791	-281.9043	2.643425	-282.0236	-0.583769
-280.9289	-1.07183	-280.9037	0.276864	-280.9124	3.519544	-280.9212	3.324946	-280.907	2.639634	-281.0171	-0.57422
-279.941	-1.060587	-279.8938	0.299374	-279.9315	3.521604	-279.9215	3.315992	-279.9077	2.634915	-280.0169	-0.56691
-278.9454	-1.049896	-278.9127	0.315052	-278.9676	3.518308	-278.9386	3.305028	-278.9272	2.624997	-279.0228	-0.559222
-277.9727	-1.043815	-277.931	0.333974	-277.9608	3.520664	-277.9442	3.298302	-277.9187	2.620712	-278.0281	-0.554653
-276.9872	-1.038002	-276.9511	0.34814	-276.9466	3.518277	-276.9377	3.284644	-276.9178	2.613352	-277.025	-0.551737
-275.9842	-1.031311	-275.9558	0.35893	-275.9559	3.513211	-275.9783	3.268209	-275.9286	2.603112	-276.0313	-0.548312
-275.0042	-1.024227	-274.9572	0.37588	-274.9415	3.503104	-274.9806	3.250408	-274.9475	2.590376	-275.0504	-0.545498
-273.9843	-1.015763	-273.958	0.391274	-273.9564	3.491926	-273.9786	3.234409	-273.9556	2.577186	-274.0559	-0.539192
-272.9473	-1.005429	-272.9283	0.414453	-272.9606	3.487778	-272.9648	3.223261	-272.9345	2.572122	-273.0419	-0.530258
-271.9342	-0.999003	-271.9178	0.434406	-271.9552	3.474652	-271.9116	3.202386	-271.9323	2.558897	-272.0201	-0.521339
-270.9208	-0.989729	-270.9139	0.450178	-270.968	3.456991	-270.9027	3.179085	-270.9333	2.541483	-271.0135	-0.515703
-269.8971	-0.979545	-269.9119	0.468504	-269.965	3.438888	-269.9164	3.158539	-269.9177	2.523666	-270.003	-0.508945
-268.9237	-0.972898	-268.9533	0.480686	-268.9594	3.407115	-268.9415	3.124699	-268.9325	2.49408	-269.0251	-0.504027
-267.9268	-0.965033	-267.9626	0.493007	-267.9487	3.386349	-267.9527	3.098212	-267.9426	2.473254	-268.033	-0.498241
-266.9255	-0.956891	-266.9431	0.51281	-266.9251	3.371878	-266.9529	3.074358	-266.9163	2.45868	-267.0113	-0.488914
-265.9521	-0.950212	-265.9448	0.525936	-265.9167	3.347726	-265.9528	3.042729	-265.9107	2.432323	-266.0154	-0.484185
-264.9585	-0.940251	-264.9229	0.53795	-264.9239	3.326186	-264.9373	3.011651	-264.8976	2.408846	-265.019	-0.47739
-263.9456	-0.929454	-263.9149	0.554391	-263.9283	3.302891	-263.9572	2.980771	-263.8959	2.385741	-264.0164	-0.471773
-262.945	-0.923568	-262.9221	0.56478	-262.9283	3.273643	-262.9716	2.945099	-262.8954	2.357692	-263.0028	-0.467581
-261.9409	-0.912757	-261.908	0.580576	-261.9299	3.248442	-261.9397	2.911239	-261.9241	2.335975	-262.0063	-0.461248
-260.9517	-0.906382	-260.9186	0.595206	-260.9217	3.224234	-260.9282	2.880664	-260.945	2.31157	-260.9724	-0.457595
-259.9634	-0.900511	-259.8994	0.609432	-259.9005	3.195694	-259.9028	2.848565	-259.9101	2.283884	-259.961	-0.451709
-258.9546	-0.892549	-258.883	0.621289	-258.875	3.167177	-258.8933	2.811386	-258.9337	2.254223	-258.9949	-0.446978
-257.9489	-0.885904	-257.8864	0.631254	-257.8547	3.126009	-257.9214	2.768442	-257.9175	2.220891	-257.9954	-0.442322
-256.9254	-0.878771	-256.8795	0.641603	-256.8758	3.087283	-256.9298	2.730655	-256.9142	2.18806	-257.0246	-0.435912
-255.9085	-0.87056	-255.9397	0.646509	-255.8953	3.041781	-255.9331	2.685021	-255.9367	2.150255	-256.0424	-0.430382
-254.9269	-0.859757	-254.9804	0.656356	-254.929	2.995223	-254.9374	2.643629	-254.9312	2.11334	-255.0316	-0.42272
-253.9222	-0.849782	-253.9684	0.666396	-253.9532	2.963026	-253.9171	2.60782	-253.9124	2.084178	-254.0156	-0.412645
-252.9348	-0.839909	-252.959	0.677952	-252.9484	2.916808	-252.9271	2.561415	-252.9003	2.049204	-253.0173	-0.408546
-251.9605	-0.831481	-251.9353	0.689807	-251.9499	2.880415	-251.9427	2.518356	-251.9013	2.01611	-252.027	-0.40297
-250.9581	-0.82434	-250.9137	0.700544	-250.9537	2.840321	-250.9414	2.47883	-250.912	1.982802	-251.0298	-0.395342
-249.9791	-0.819739	-249.9434	0.708164	-249.9546	2.790026	-249.9687	2.431369	-249.9502	1.939769	-250.0691	-0.390276
-248.9719	-0.813805	-248.9525	0.716901	-248.9528	2.753013	-248.9574	2.389822	-248.9505	1.90678	-249.0736	-0.379638
-247.957	-0.802958	-247.9504	0.724446	-247.9538	2.708712	-247.9613	2.353456	-247.9444	1.875825	-248.0712	-0.37286
-246.9674	-0.793069	-246.9457	0.728599	-246.9507	2.667243	-246.9556	2.311118	-246.9349	1.840513	-247.0886	-0.368292
-245.9525	-0.780518	-245.9132	0.735689	-245.9254	2.624966	-245.9374	2.27494	-245.9126	1.808288	-246.0684	-0.364377
-244.9648	-0.766441	-244.9212	0.739844	-244.9216	2.575607	-244.9397	2.231353	-244.9135	1.76974	-245.0629	-0.361982
-243.9785	-0.760854	-243.9152	0.746813	-243.9214	2.525961	-243.9581	2.18463	-243.9335	1.730411	-244.0616	-0.353827
-242.9699	-0.753682	-242.9226	0.755023	-242.9075	2.475834	-242.9617	2.139411	-242.9477	1.694078	-243.0641	-0.346693
-241.9718	-0.748027	-241.942	0.758303	-241.9348	2.426981	-241.9491	2.098286	-241.9603	1.655347	-242.0798	-0.33973
-240.9753	-0.742916	-240.9352	0.764219	-240.9216	2.385736	-240.9559	2.064709	-240.9686	1.621876	-241.0864	-0.329303
-239.9851	-0.734287	-239.9499	0.7677	-239.9317	2.33966	-239.9277	2.02312	-239.9761	1.585385	-240.0695	-0.322748
-238.9867	-0.727989	-238.9448	0.770551	-238.9438	2.29375	-238.926	1.982239	-238.9439	1.550697	-239.0624	-0.313676
-237.9917	-0.717901	-237.9438	0.777337	-237.94	2.254188	-237.9346	1.937775	-237.9517	1.519896	-238.0418	-0.303004
-236.9962	-0.709933	-236.9373	0.777861	-236.9557	2.203304	-236.9062	1.892071	-236.9516	1.482254	-237.0316	-0.296159
