Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
-147.8963	-0.317811														
-148.9072	-0.335164														
-149.9301	-0.352724														
-150.9135	-0.371199														
-151.9131	-0.389288														
-152.9091	-0.407978														
-153.8975	-0.426697														
-154.8995	-0.445919														
-155.9026	-0.467182														
-156.9032	-0.488595														
-157.8905	-0.510935														
-158.8998	-0.533265														
-159.8976	-0.554841														
-160.8965	-0.577678														
-161.9189	-0.60167														
-162.9062	-0.625341														
-163.9268	-0.650696														
-164.9348	-0.675823														
-165.9357	-0.701242														
-166.9373	-0.728103														
-167.9129	-0.755807														
-168.9173	-0.785423														
-169.9352	-0.814663														
-170.9202	-0.845016														
-171.9283	-0.876576														
-172.9225	-0.906951														
-173.8912	-0.939539														
-174.918	-0.973243														
-175.9026	-1.00635														
-176.9009	-1.040158														
-177.9328	-1.073319														
-178.9111	-1.105181														
-179.9014	-1.137853														
-180.8801	-1.172748														
-181.8482	-1.209849														
-182.864	-1.24815														
-183.8749	-1.28735														
-184.895	-1.327007														
-185.9069	-1.365681														
-186.8866	-1.404413														
-187.8846	-1.445126														
-188.8892	-1.484382														
-189.8817	-1.524527														
-190.9096	-1.56628														
-191.9178	-1.606237														
-192.8938	-1.647171														
-193.8987	-1.690639														
-194.8869	-1.735099														
-195.8846	-1.780956														
-196.888	-1.826913														
-197.8896	-1.870999														
-198.8812	-1.914														
-199.862	-1.956127														
-200.8633	-2.000344														
-201.8509	-2.04534														
-202.8418	-2.089965														
-203.855	-2.136921														
-204.8334	-2.181042														
-205.8175	-2.225426														
-206.8168	-2.272913														
-207.807	-2.319631														
-208.8423	-2.369637														
-209.8342	-2.419195														
-210.8477	-2.466072														
-211.8518	-2.513554														
-212.8427	-2.558686														
-213.8698	-2.605732														
-214.8843	-2.653676														
-215.8836	-2.699363														
-216.8921	-2.746804														
-217.8744	-2.79081														
-218.8564	-2.834031														
-219.8777	-2.882567														
-220.8795	-2.929044														
-221.8984	-2.974827														
-222.8953	-3.021659														
-223.8849	-3.063299														
-224.8752	-3.105893														
-225.8711	-3.150349														
-226.8813	-3.191934														
-227.8791	-3.234664														
-228.8687	-3.275893														
-229.8595	-3.31792														
-230.8644	-3.358465														
-231.8538	-3.397166														
-232.858	-3.438339														
-233.8484	-3.47607														
-234.8419	-3.514945														
-235.8613	-3.555023														
-236.8751	-3.59046														
-237.8698	-3.625909														
-238.8595	-3.663519														
-239.8381	-3.699036														
-240.8355	-3.734212														
-241.8506	-3.768859														
-242.8603	-3.798911														
-243.873	-3.827557														
-244.8595	-3.857266														
-245.8582	-3.88738														
-246.8448	-3.916683														
-247.8408	-3.944769														
-248.8574	-3.972997														
-249.862	-3.999527														
-250.8575	-4.023706														
-251.8683	-4.050758														
-252.8565	-4.073552														
-253.8512	-4.093577														
-254.8602	-4.116462														
-255.8447	-4.132957														
-256.8207	-4.149928														
-257.8181	-4.1699														
-258.8286	-4.189173														
-259.8279	-4.210323														
-260.849	-4.229927														
-261.8667	-4.246139														
-262.865	-4.259594														
-263.872	-4.270498														
-264.887	-4.283086														
-265.8832	-4.293531														
-266.8649	-4.302096														
-267.8804	-4.312772														
-268.867	-4.31997														
-269.8694	-4.327509														
-270.8932	-4.337391														
-271.8731	-4.344135														
-272.9025	-4.349954														
-273.8947	-4.355402														
-274.8824	-4.357116														
-275.8923	-4.359179														
-276.8539	-4.360717														
-277.8637	-4.362619														
-278.8579	-4.365314														
-279.8595	-4.365319														
-280.8613	-4.365776														
-281.8466	-4.362795														
-282.8417	-4.358827														
-283.8434	-4.357752														
-284.855	-4.353947														
-285.852	-4.351102														
-286.8505	-4.34846														
-287.8428	-4.342365														
-288.8184	-4.33785														
-289.8269	-4.332758														
-290.8313	-4.325814														
-291.8259	-4.318975														
-292.8379	-4.310725														
-293.8242	-4.302102														
-294.8167	-4.293344														
-295.814	-4.284215														
-296.8132	-4.276178														
-297.8216	-4.267848														
-298.8389	-4.258908														
-299.8461	-4.250211														
-300.8585	-4.239223														
-301.8563	-4.22719														
-302.8622	-4.2162														
-303.8618	-4.203727														
-304.849	-4.190651														
-305.8318	-4.178422														
-306.7977	-4.16516														
-307.7687	-4.152717														
-308.7563	-4.141896														
-309.7748	-4.130001														
-310.8007	-4.117919														
-311.8228	-4.104793														
-312.8301	-4.091765														
-313.8174	-4.07778														
-314.7942	-4.063816														
-315.7791	-4.051127														
-316.7926	-4.036966														
-317.8082	-4.024336														
-318.8238	-4.01183														
-319.8301	-3.996028														
-320.8224	-3.980648														
-321.8211	-3.964908														
-322.8116	-3.949533														
-323.8231	-3.935191														
-324.8212	-3.920272														
-325.811	-3.905198														
-326.8408	-3.889739														
-327.8307	-3.875201														
-328.8346	-3.861732														
-329.8481	-3.847478														
-330.8229	-3.832876														
-331.8323	-3.819273														
-332.8313	-3.804382														
-333.8208	-3.790858														
-334.8094	-3.778699														
-335.8098	-3.765603														
-336.8145	-3.754731														
-337.8194	-3.742418														
-338.8313	-3.729594														
-339.8407	-3.717087														
-340.8338	-3.703715														
-341.8569	-3.690996														
-342.8636	-3.678752														
-343.8478	-3.665042														
-344.835	-3.651064														
-345.7875	-3.637157														
-346.7891	-3.624214														
-347.7985	-3.612874														
-348.8189	-3.601191														
-349.8481	-3.589655														
-350.8286	-3.576236														
-351.8255	-3.56214														
-352.7981	-3.549605														
-353.7908	-3.537217														
-354.805	-3.524375														
-355.7903	-3.51264														
-356.7875	-3.500519														
-357.7709	-3.487147														
-358.7742	-3.47567														
-359.7701	-3.464756														
-360.7844	-3.453349														
-361.7983	-3.443267														
-362.7784	-3.432893														
-363.7932	-3.420644														
-364.8082	-3.408336														
-365.7979	-3.396541														
-366.8098	-3.385106														
-367.822	-3.374053														
-368.807	-3.362674														
-369.8094	-3.35054														
-370.8092	-3.338828														
-371.7953	-3.328857														
-372.8038	-3.320237														
-373.807	-3.31332														
-374.8141	-3.304666														
-375.804	-3.29523														
-376.8005	-3.28595														
-377.8092	-3.275408														
-378.8011	-3.26712														
-379.8122	-3.259437														
-380.8098	-3.25083														
-381.811	-3.242871														
-382.8035	-3.233841														
-383.7959	-3.223778														
-384.7711	-3.21508														
-385.743	-3.207294														
-386.72	-3.200042														
-387.7184	-3.192694														
-388.7295	-3.185199														
-389.7512	-3.177768														
-390.7724	-3.170214														
-391.7904	-3.163236														
-392.7929	-3.156564														
-393.7956	-3.148545														
-394.8003	-3.141064														
-395.7778	-3.133621														
-396.7957	-3.125643														
-397.7617	-3.118724														
-398.7571	-3.11216														
-399.7604	-3.105659														
-400.7595	-3.099737														
-401.7745	-3.093549														
-402.776	-3.086895														
-403.7733	-3.079917														
-404.7649	-3.074159														
-405.7457	-3.069116														
-406.7315	-3.063625														
-407.719	-3.058774														
-408.687	-3.052892														
-409.6918	-3.045997														
-410.6779	-3.040262														
-411.6728	-3.034168														
-412.6792	-3.028268														
-413.6809	-3.022358														
-414.703	-3.015787														
-415.7131	-3.009544														
-416.7266	-3.002345														
-417.7543	-2.996225														
-418.7444	-2.989688														
-419.7513	-2.983341														
-420.7548	-2.977298														
-421.7474	-2.970324														
-422.7622	-2.964046														
-423.7548	-2.958082														
-424.7542	-2.952729														
-425.7675	-2.947703														
-426.7693	-2.942946														
-427.7776	-2.936583														
-428.7838	-2.930779														
-429.7463	-2.926989														
-430.7631	-2.923318														
-431.7655	-2.920192														
-432.7758	-2.916999														
-433.7984	-2.912201														
-434.7706	-2.90729														
-435.7644	-2.902477														
-436.7492	-2.897395														
-437.754	-2.893154														
-438.775	-2.888492														
-439.768	-2.884836														
-440.7772	-2.880598														
-441.7736	-2.875542														
-442.7722	-2.870882														
-443.7758	-2.86556														
-444.7671	-2.860443														
-445.7621	-2.855632														
-446.7642	-2.85025														
-447.7645	-2.845779														
-448.7813	-2.842348														
-449.7817	-2.838776														
-450.7657	-2.836003														
-451.7752	-2.833251														
-452.7555	-2.829282														
-453.7809	-2.825591														
-454.786	-2.821472														
-455.7713	-2.817171														
-456.7909	-2.812953														
-457.7749	-2.808403														
-458.7804	-2.803072														
-459.7941	-2.797063														
-460.7652	-2.791226														
-461.7511	-2.785891														
-462.7407	-2.78165														
-463.7271	-2.777596														
-464.7512	-2.77357														
-465.7448	-2.76846														
-466.7474	-2.763923														
-467.7467	-2.759064														
-468.7318	-2.752671														
-469.7542	-2.746491														
-470.7576	-2.741449														
-471.7775	-2.737845														
-472.7837	-2.737092														
-473.7721	-2.737341														
-474.7739	-2.737257														
-475.7737	-2.737059														
-476.7814	-2.7358														
-477.7848	-2.73537														
-478.7867	-2.734293														
-479.7791	-2.732037														
-480.7689	-2.730333														
-481.7749	-2.727879														
-482.7934	-2.725623														
-483.7897	-2.722341														
-484.7892	-2.715145														
-485.7838	-2.707913														
-486.7523	-2.699802														
-487.7533	-2.695913														
-488.7618	-2.697572														
-489.7684	-2.697342														
-490.7704	-2.698402														
-491.7726	-2.696949														
-492.7556	-2.694292														
-493.7485	-2.693243														
-494.7631	-2.690343														
-495.7629	-2.687374														
-496.7727	-2.683922														
-497.7802	-2.68012														
-498.7571	-2.677524														
-499.733	-2.674566														
-500.7163	-2.671262														
-501.7191	-2.668067														
-502.7469	-2.66479														
-503.7648	-2.660497														
-504.7727	-2.653029														
-505.7498	-2.647223														
-506.7204	-2.640862														
-507.7338	-2.636557														
-508.7496	-2.635425														
-509.7578	-2.631087														
-510.7772	-2.627265														
-511.7567	-2.624763														
-512.7252	-2.624524														
-513.7263	-2.627562														
-514.7147	-2.63107														
-515.7193	-2.630969														
-516.7444	-2.628952														
-517.7268	-2.625021														
-518.7283	-2.620962														
-519.7315	-2.618728														
-520.7411	-2.61751														
-521.75	-2.616321														
-522.751	-2.614768														
-523.7645	-2.612808														
-524.7666	-2.608388														
-525.7641	-2.604786														
-526.7728	-2.601884														
-527.7574	-2.600677														
-528.7324	-2.601148														
-529.7353	-2.601485														
-530.7155	-2.600381														
-531.7476	-2.597756														
-532.749	-2.596152														
-533.7543	-2.594154														
-534.7778	-2.592496														
-535.7483	-2.591185														
-536.7443	-2.588349														
-537.7358	-2.585862														
-538.7159	-2.585105														
-539.7085	-2.58411														
-540.7001	-2.583214														
-541.7041	-2.58232														
-542.695	-2.579939														
-543.6887	-2.577666														
-544.694	-2.575695														
-545.7	-2.572906														
-546.7174	-2.569906														
-547.7238	-2.566654														
-548.7444	-2.563679														
-549.7456	-2.560837														
-550.7551	-2.559691														
-551.7697	-2.559013														
-552.7728	-2.558769														
-553.7689	-2.558042														
-554.7466	-2.556429														
-555.7482	-2.554512														
-556.7364	-2.552132														
-557.7334	-2.551986														
-558.7497	-2.550807														
-559.7483	-2.550582														
-560.7435	-2.549763														
-561.7584	-2.547236														
-562.7525	-2.545482														
-563.7395	-2.543021														
-564.7209	-2.541205														
-565.7048	-2.539621														
-566.7043	-2.538409														
-567.7127	-2.537959														
-568.7438	-2.536962														
-569.7517	-2.536022														
-570.7399	-2.535133														
-571.7551	-2.533926														
-572.7544	-2.532875														
-573.765	-2.532196														
-574.7924	-2.531783														
-575.7746	-2.53054														
-576.7698	-2.530155														
-577.7451	-2.529681														
-578.7328	-2.528031														
-579.7245	-2.527291														
-580.7059	-2.525982														
-581.7095	-2.524792														
-582.7087	-2.523468														
-583.713	-2.521906														
-584.7308	-2.520102														
-585.7337	-2.517566														
-586.7217	-2.51675														
-587.7393	-2.515459														
-588.7304	-2.513462														
-589.7043	-2.513265														
-590.7057	-2.511475														
-591.6807	-2.510312														
-592.6835	-2.509828														
-593.7133	-2.508295														
-594.7138	-2.50767														
-595.7186	-2.506427														
-596.7007	-2.506105														
-597.6842	-2.505434														
-598.6534	-2.493317														
-599.1199	-2.47517														
-599.1075	-2.453388														
-598.5939	-2.430446														
-597.5811	-2.414789														
-596.5634	-2.403668														
-595.5306	-2.393618														
-594.5139	-2.383049														
-593.5165	-2.375329														
-592.5178	-2.36637														
-591.5405	-2.358818														
-590.5544	-2.351068														
-589.5704	-2.34279														
-588.5978	-2.33514														
-587.6094	-2.325478														
-586.6094	-2.316636														
-585.6121	-2.307498														
-584.596	-2.299207														
-583.5875	-2.292301														
-582.5798	-2.284743														
-581.5709	-2.276918														
-580.592	-2.26863														
-579.5906	-2.259992														
-578.5964	-2.252999														
-577.6063	-2.247236														
-576.5878	-2.243007														
-575.5958	-2.239394														
-574.5913	-2.233966														
-573.578	-2.228605														
-572.5778	-2.220922														
-571.5776	-2.212879														
-570.5724	-2.20574														
-569.5756	-2.198254														
-568.5697	-2.191195														
-567.5677	-2.184194														
-566.5633	-2.17746														
-565.5584	-2.170036														
-564.5656	-2.163539														
-563.5477	-2.156419														
-562.5591	-2.149255														
-561.5549	-2.142026														
-560.5601	-2.135087														
-559.5825	-2.129029														
-558.5823	-2.122766														
-557.5898	-2.116517														
-556.5916	-2.110582														
-555.5862	-2.103923														
-554.5759	-2.098056														
-553.5807	-2.092484														
-552.5784	-2.086739														
-551.5671	-2.081777														
-550.5985	-2.076239														
-549.592	-2.070281														
-548.5815	-2.064375														
-547.5956	-2.057776														
-546.583	-2.050877														
-545.6056	-2.046086														
-544.6231	-2.040105														
-543.6504	-2.034402														
-542.6385	-2.028465														
-541.6093	-2.022045														
-540.6093	-2.016579														
-539.6001	-2.010509														
-538.6036	-2.004748														
-537.628	-1.998559														
-536.6235	-1.992236														
-535.6067	-1.986279														
-534.6262	-1.980955														
-533.6089	-1.975058														
-532.6125	-1.96933														
-531.6122	-1.964818														
-530.5997	-1.960076														
-529.6029	-1.954951														
-528.6147	-1.95003														
-527.6331	-1.944591														
-526.6527	-1.93743														
-525.6534	-1.931351														
-524.6483	-1.925625														
-523.6415	-1.918462														
-522.6255	-1.913648														
-521.6147	-1.907795														
-520.6152	-1.902121														
-519.5928	-1.897467														
-518.5674	-1.891841														
-517.5721	-1.887181														
-516.5615	-1.882082														
-515.5516	-1.877309														
-514.5468	-1.872663														
-513.5475	-1.867685														
-512.5457	-1.862522														
-511.5526	-1.857321														
-510.5809	-1.851766														
-509.5784	-1.846404														
-508.5762	-1.840704														
-507.5948	-1.835185														
-506.5942	-1.830623														
-505.6255	-1.825571														
-504.6394	-1.820132														
-503.6501	-1.814406														
-502.6401	-1.808896														
-501.6136	-1.803658														
-500.6164	-1.798671														
-499.598	-1.793578														
-498.6217	-1.787621														
-497.6252	-1.780888														
-496.6115	-1.775382														
-495.6132	-1.769449														
-494.6078	-1.763363														
-493.622	-1.759095														
-492.6381	-1.754796														
-491.6487	-1.750522														
-490.652	-1.746158														
-489.6322	-1.741111														
-488.6119	-1.735183														
-487.6143	-1.729105														
-486.6144	-1.723793														
-485.6392	-1.717774														
-484.662	-1.711756														
-483.6561	-1.706285														
-482.6553	-1.701261														
-481.663	-1.695826														
-480.6445	-1.691062														
-479.6567	-1.686379														
-478.6568	-1.680696														
-477.6278	-1.675922														
-476.6211	-1.670331														
-475.6104	-1.663956														
-474.6203	-1.658266														
-473.6373	-1.652325														
-472.6447	-1.646561														
-471.6483	-1.641611														
-470.624	-1.635825														
-469.6088	-1.63099														
-468.615	-1.625816														
-467.6168	-1.621092														
-466.6464	-1.616358														
-465.6467	-1.609802														
-464.6337	-1.604414														
-463.6353	-1.598295														
-462.6059	-1.591961														
-461.6046	-1.586584														
-460.6234	-1.579964														
-459.6154	-1.572866														
-458.6104	-1.566372														
-457.6413	-1.560481														
-456.6308	-1.554646														
-455.6429	-1.549538														
-454.6558	-1.544838														
-453.6483	-1.539153														
-452.635	-1.533744														
-451.6118	-1.527753														
-450.6029	-1.52094														
-449.5811	-1.514396														
-448.5912	-1.508382														
-447.6021	-1.503325														
-446.615	-1.497231														
-445.6307	-1.491839														
-444.6446	-1.4856														
-443.6406	-1.478703														
-442.6316	-1.473663														
-441.6302	-1.46786														
-440.6351	-1.461977														
-439.6429	-1.456088														
-438.6374	-1.449835														
-437.6148	-1.442576														
-436.6075	-1.435776														
-435.6074	-1.429005														
-434.6138	-1.421866														
-433.6483	-1.415515														
-432.6349	-1.409192														
-431.6313	-1.40295														
-430.6525	-1.396823														
-429.6473	-1.391227														
-428.6599	-1.385884														
-427.6646	-1.379653														
-426.6308	-1.373606														
-425.6161	-1.367304														
-424.5959	-1.36024														
-423.5761	-1.353866														
-422.6056	-1.347265														
-421.6037	-1.339978														
-420.6198	-1.332852														
-419.636	-1.325995														
-418.6077	-1.31991														
-417.5991	-1.313278														
-416.5768	-1.307154														
-415.5826	-1.301536														
-414.588	-1.294159														
-413.5747	-1.288351														
-412.5828	-1.28302														
-411.5548	-1.27674														
-410.5575	-1.271137														
-409.5753	-1.264559														
-408.5948	-1.258122														
-407.6103	-1.251116														
-406.6151	-1.244614														
-405.6006	-1.238954														
-404.5915	-1.232749														
-403.6179	-1.227009														
-402.6377	-1.220561														
-401.6686	-1.21405														
-400.6787	-1.206593														
-399.6528	-1.200424														
-398.6508	-1.193442														
-397.6438	-1.185336														
-396.6511	-1.178371														
-395.6585	-1.170164														
-394.636	-1.164526														
-393.6438	-1.159554														
-392.6441	-1.154142														
-391.6474	-1.148444														
-390.667	-1.141537														
-389.6481	-1.133723														
-388.6406	-1.125033														
-387.6443	-1.118424														
-386.6391	-1.110974														
-385.6509	-1.104907														
-384.6574	-1.100445														
-383.6576	-1.093661														
-382.6755	-1.087309														
-381.678	-1.079845														
-380.6744	-1.071254														
-379.665	-1.063499														
-378.6516	-1.055265														
-377.6516	-1.04881														
-376.6553	-1.041136														
-375.6501	-1.032343														
-374.661	-1.024685														
-373.6785	-1.016498														
-372.6836	-1.008754														
-371.7091	-1.001465														
-370.6991	-0.994263														
-369.6913	-0.985352														
-368.6819	-0.976739														
-367.6772	-0.968808														
-366.6729	-0.959749														
-365.6831	-0.951066														
-364.6963	-0.943083														
-363.6868	-0.933253														
-362.6753	-0.923596														
-361.657	-0.914289														
-360.6232	-0.905131														
-359.6252	-0.896707														
-358.634	-0.886856														
-357.6369	-0.876393														
-356.6639	-0.865231														
-355.6684	-0.854349														
-354.6686	-0.844929														
-353.6791	-0.834505														
-352.6711	-0.823939														
-351.6721	-0.812368														
-350.6768	-0.800516														
-349.6703	-0.788437														
-348.6797	-0.77655														
-347.6755	-0.764842														
-346.6701	-0.752579														
-345.6775	-0.740356														
-344.6557	-0.727658														
-343.662	-0.713831														
-342.6674	-0.700146														
-341.664	-0.687134														
-340.6648	-0.673934														
-339.6549	-0.659699														
-338.644	-0.644177														
-337.6324	-0.62771														
-336.6468	-0.610588														
-335.6459	-0.595716														
-334.6515	-0.58024														
-333.6567	-0.56352														
-332.6588	-0.547943														
-331.6653	-0.530577														
-330.6741	-0.513103														
-329.6875	-0.496901														
-328.6856	-0.478449														
-327.6778	-0.460236														
-326.6922	-0.44201														
-325.7043	-0.421726														
-324.7065	-0.400373														
-323.7087	-0.3782														
-322.6864	-0.356137														
-321.677	-0.33446														
-320.6759	-0.314071														
-319.6976	-0.292354														
-318.7024	-0.269488														
-317.6929	-0.24578														
-316.7116	-0.223079														
-315.7032	-0.199412														
-314.7006	-0.174533														
-313.7115	-0.14998														
-312.689	-0.12216														
-311.6722	-0.094441														
-310.6735	-0.068125														
-309.6634	-0.041066														
-308.6606	-0.014617														
-307.6662	0.011869														
-306.6621	0.039192														
-305.6557	0.0683														
-304.6472	0.098583														
-303.6501	0.128392														
-302.6582	0.159733														
-301.6685	0.191159														
-300.6809	0.220884														
-299.6899	0.252872														
-298.7048	0.28594														
-297.6993	0.318162														
-296.7155	0.352181														
-295.7136	0.387539														
-294.7087	0.422347														
-293.709	0.459098														
-292.702	0.496094														
-291.7066	0.53173														
-290.6996	0.567631														
-289.7233	0.602946														
-288.7126	0.639457														
-287.7023	0.676965														
-286.7074	0.715166														
-285.6727	0.757943														
-284.6967	0.797289														
-283.7041	0.83736														
-282.695	0.877912														
-281.722	0.913588														
-280.7175	0.955346														
-279.7327	0.996973														
-278.7299	1.038559														
-277.7207	1.082138														
-276.7227	1.123584														
-275.7119	1.166324														
-274.7198	1.210522														
-273.7344	1.256231														
-272.7349	1.302847														
-271.7405	1.346427														
-270.7354	1.389791														
-269.7198	1.433995														
-268.7162	1.474988														
-267.7092	1.519409														
-266.7292	1.565061														
-265.7023	1.608255														
-264.7078	1.655093														
-263.7139	1.700569														
-262.7017	1.74448														
-261.7456	1.791875														
-260.721	1.838123														
-259.6931	1.88494														
-258.687	1.929951														
-257.6677	1.971928														
-256.6791	2.015344														
-255.7021	2.057186														
-254.7054	2.101757														
-253.692	2.148528														
-252.7015	2.189566														
-251.7141	2.233233														
-250.7161	2.275082														
-249.7434	2.313108														
-248.7495	2.355904														
-247.7556	2.397614														
-246.7503	2.439586														
-245.7466	2.48368														
-244.7397	2.524571														
-243.7181	2.562723														
-242.7158	2.59999														
-241.7021	2.635769														
-240.6973	2.673958														
-239.7175	2.711473														
-238.7308	2.747596														
-237.7235	2.785699														
-236.7432	2.819354														
-235.7195	2.855849														
-234.6956	2.892977														
-233.6917	2.924268														
-232.6751	2.956686														
-231.6955	2.985895														
-230.7406	3.012724														
-229.7675	3.041119														
-228.7538	3.06982														
-227.7417	3.097739														
-226.7049	3.124829														
-225.6933	3.151238														
-224.7251	3.174776														
-223.7395	3.197005														
-222.7477	3.21967														
-221.7539	3.244236														
-220.7353	3.266099														
-219.7322	3.287005														
-218.7537	3.305985														
-217.7516	3.320114														
-216.751	3.337162														
-215.7247	3.353884														
-214.7215	3.368669														
-213.716	3.382854														
-212.7261	3.395127														
-211.7328	3.406725														
-210.7278	3.419084														
-209.7223	3.429131														
-208.6925	3.438832														
-207.706	3.445274														
-206.6927	3.44877														
-205.6896	3.45354														
-204.697	3.454082														
-203.694	3.456166														
-202.6996	3.459864														
-201.7226	3.460321														
-200.7613	3.462329														
-199.7739	3.461215														
-198.7846	3.45813														
-197.787	3.456078														
-196.7667	3.454198														
-195.7546	3.453138														
-194.7642	3.448938														
-193.7764	3.443341														
-192.7773	3.43631														
-191.7674	3.427178														
-190.7639	3.419934														
-189.7426	3.412118														
-188.7569	3.402118														
-187.7806	3.392125														
-186.768	3.382055														
-185.7762	3.369725														
-184.7514	3.359514														
-183.7231	3.349519														
-182.7176	3.336864														
-181.713	3.324165														
-180.7247	3.30853														
-179.7618	3.291821														
-178.7753	3.275946														
-177.7921	3.260251														
-176.799	3.246324														
-175.8039	3.229918														
-174.809	3.214204														
-173.7931	3.19933														
-172.7936	3.182355														
-171.776	3.16682														
-170.7676	3.150277														
-169.7847	3.131087														
-168.7713	3.112484														
-167.7662	3.093673														
-166.7738	3.073714														
-165.7633	3.055094														
-164.7591	3.037452														
-163.7469	3.019467														
-162.7518	3.001807														
-161.7638	2.983947														
-160.7813	2.964336														
-159.814	2.944907														
-158.8107	2.9257														
-157.7771	2.906248														
-156.7629	2.886972														
-155.747	2.866743														
-154.7476	2.846603														
-153.7655	2.82534														
-152.7829	2.804808														
-151.7849	2.784697														
-150.7846	2.763718														
-149.7975	2.743541														
-148.7979	2.723066														
-147.8035	2.70346														
-146.8142	2.684267														
-145.806	2.665773														
-144.7856	2.647951														
-143.7675	2.62818														
-142.742	2.608546														
-141.741	2.587723														
-140.7755	2.566986														
-139.7914	2.547717														
-138.7919	2.52892														
-137.8048	2.510411														
-136.7981	2.49216														
-135.8086	2.474208														
-134.818	2.456034														
-133.815	2.438275														
-132.7989	2.420071														
-131.7784	2.400745														
-130.7931	2.381985														
-129.7886	2.362846														
-128.8031	2.34443														
-127.815	2.326856														
-126.8112	2.309027														
-125.8159	2.291869														
-124.8302	2.274526														
-123.8334	2.257192														
-122.8286	2.239688														
-121.8177	2.221941														
-120.809	2.205752														
-119.7985	2.190537														
-118.7885	2.175791														
-117.7954	2.160731														
-116.7902	2.14397														
-115.7942	2.12708														
-114.7996	2.109679														
-113.7999	2.092916														
-112.7895	2.077198														
-111.7988	2.061294														
-110.7879	2.047613														
-109.7712	2.034189														
-108.7798	2.020847														
-107.7516	2.00818														
-106.7428	1.993586														
-105.746	1.97901														
-104.7299	1.963803														
-103.7248	1.947621														
-102.7534	1.932446														
-101.7565	1.917564														
-100.7542	1.903213														
-99.77307	1.889183														
-98.77074	1.875121														
-97.80179	1.861535														
-96.7998	1.849614														
-95.79514	1.837276														
-94.77153	1.825475														
-93.74741	1.813093														
-92.75221	1.799314														
-91.77775	1.786881														
-90.78416	1.773703														
-89.80517	1.760319														
-88.82458	1.748031														
-87.80984	1.73567														
-86.81987	1.723826														
-85.78621	1.713261														
-84.79572	1.70276														
-83.78513	1.692489														
-82.79648	1.682454														
-81.8149	1.671854														
-80.786	1.660269														
-79.7907	1.649634														
-78.77866	1.638603														
-77.78577	1.627526														
-76.80361	1.617582														
-75.8148	1.606972														
-74.82405	1.596428														
-73.83968	1.58659														
-72.84839	1.576573														
-71.86957	1.567104														
-70.86858	1.558364														
-69.84896	1.549991														
-68.82668	1.542113														
-67.78239	1.533315														
-66.79131	1.523928														
-65.80286	1.514475														
-64.81369	1.503932														
-63.8349	1.495472														
-62.83141	1.488107														
-61.7924	1.480748														
-60.78117	1.473937														
-59.77533	1.466503														
-58.77888	1.458895														
-57.80759	1.451674														
-56.80632	1.444442														
-55.80751	1.437204														
-54.77937	1.428952														
-53.75179	1.420306														
-52.75954	1.411715														
-51.74209	1.40239														
-50.76592	1.3944														
-49.7816	1.386637														
-48.77988	1.37952														
-47.80179	1.37269														
-46.78989	1.366892														
-45.80695	1.36089														
-44.81431	1.354581														
-43.82504	1.348782														
-42.83807	1.341529														
-41.83004	1.33389														
-40.83029	1.326927														
-39.8201	1.319022														
-38.80881	1.31256														
-37.81271	1.306972														
-36.80027	1.301265														
-35.78291	1.295919														
-34.78881	1.288534														
-33.77055	1.282082														
-32.77637	1.276379														
-31.7902	1.270827														
-30.77894	1.266663														
-29.76587	1.260979														
-28.76313	1.254942														
-27.75565	1.249391														
-26.76377	1.243355														
-25.78672	1.238443														
-24.79098	1.233036														
-23.80107	1.227445														
-22.79712	1.222283														
-21.80589	1.217065														
-20.81915	1.2123														
-19.80656	1.207761														
-18.81257	1.203367														
-17.79583	1.199151														
-16.75939	1.194997														
-15.76205	1.190329														
-14.76	1.186512														
-13.76161	1.18315														
-12.79464	1.179159														
-11.80235	1.176793														
-10.79141	1.172376														
-9.797765	1.167502														
-8.800703	1.163764														
-7.793884	1.15974														
-6.803576	1.155348														
-5.779752	1.151601														
-4.767402	1.144695														
-3.774386	1.136683														
-2.787957	1.130684														
-1.83843	1.123851														
-0.858341	1.119564														
0.11516	1.116202														
1.099756	1.112833														
2.109332	1.10986														
3.101886	1.106327														
4.098996	1.102151														
5.095248	1.09805														
6.060626	1.094567														
7.027473	1.091956														
8.027919	1.089817														
9.042861	1.08675														
10.07354	1.083698														
11.1022	1.079604														
12.08694	1.075344														
13.06494	1.072014														
14.04887	1.06772														
15.03607	1.064438														
16.03414	1.060923														
17.03738	1.057737														
18.03137	1.055012														
19.03205	1.051201														
20.03896	1.048666														
21.05713	1.04456														
22.06351	1.039369														
23.07202	1.03529														
24.07491	1.030918														
25.05206	1.027317														
26.01583	1.025659														
26.99856	1.024354														
27.99599	1.022265														
28.98848	1.020337														
30.01169	1.017546														
31.00799	1.014734														
31.99703	1.01261														
33.00507	1.010422														
34.03844	1.009507														
35.04615	1.006487														
36.03934	1.004487														
37.02406	1.003197														
37.98496	1.002258														
38.98887	1.007938														
39.98818	1.011307														
41.0117	1.009608														
42.02333	1.004342														
43.01709	0.992853														
44.04735	0.982486														
45.03812	0.975752														
46.0376	0.970739														
47.0651	0.966205														
48.0477	0.960619														
49.0473	0.956427														
50.04507	0.952986														
51.03147	0.949093														
52.02488	0.946494														
53.00892	0.94492														
54.00388	0.943474														
54.98777	0.944183														
55.98743	0.945612														
