Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
										-243.9029	-1.013669	-243.9298	-0.452744		
										-244.8941	-1.028396	-244.9165	-0.458281		
										-245.8931	-1.045666	-245.9315	-0.462677		
										-246.8999	-1.063024	-246.9536	-0.467525		
										-247.9123	-1.081585	-247.9585	-0.470962		
										-248.928	-1.099382	-248.9622	-0.474449		
										-249.9466	-1.113559	-249.9659	-0.479997		
										-250.9343	-1.125401	-250.9446	-0.484268		
										-251.9235	-1.140502	-251.941	-0.490716		
										-252.9159	-1.155646	-252.9639	-0.495393		
										-253.8868	-1.171845	-253.9528	-0.500546		
										-254.9001	-1.188776	-254.9556	-0.5061		
										-255.9205	-1.202929	-255.9462	-0.511376		
										-256.9094	-1.216934	-256.9189	-0.513689		
										-257.9121	-1.233059	-257.9077	-0.517427		
										-258.9057	-1.248544	-258.911	-0.521166		
										-259.9056	-1.26361	-259.9007	-0.524974		
										-260.9238	-1.279749	-260.8962	-0.530359		
										-261.9236	-1.293355	-261.9145	-0.532635		
										-262.9185	-1.308851	-262.9167	-0.535536		
										-263.9075	-1.323499	-263.9311	-0.538412		
										-264.9049	-1.340786	-264.9468	-0.54281		
										-265.9355	-1.358161	-265.9518	-0.547919		
										-266.9289	-1.372624	-266.9481	-0.549756		
										-267.9387	-1.388935	-267.9671	-0.554397		
										-268.9285	-1.398581	-268.9811	-0.556992		
										-269.889	-1.407815	-269.9467	-0.560693		
										-270.9018	-1.422165	-270.9527	-0.566614		
										-271.89	-1.436033	-271.926	-0.568138		
										-272.9006	-1.452295	-272.9161	-0.572192		
										-273.9288	-1.467761	-273.9352	-0.575052		
										-274.9413	-1.478407	-274.9373	-0.578653		
										-275.955	-1.488269	-275.959	-0.58149		
										-276.9708	-1.498728	-276.9609	-0.582829		
										-277.9669	-1.509845	-277.9669	-0.584818		
										-278.9682	-1.520319	-278.9752	-0.588659		
										-279.9387	-1.529048	-279.9669	-0.592322		
										-280.9178	-1.540039	-280.9627	-0.595425		
										-281.9283	-1.551315	-281.9655	-0.597474		
										-282.894	-1.559742	-282.9464	-0.596793		
										-283.895	-1.573082	-283.9465	-0.600489		
										-284.902	-1.583697	-284.9528	-0.604229		
										-285.8972	-1.593258	-285.9457	-0.606337		
										-286.9156	-1.607332	-286.9653	-0.610375		
										-287.9416	-1.615441	-287.9435	-0.611161		
										-288.9393	-1.619177	-288.9387	-0.614067		
										-289.92	-1.624248	-289.9358	-0.617585		
										-290.9221	-1.628066	-290.9267	-0.620466		
										-291.9282	-1.63509	-291.948	-0.623578		
										-292.9369	-1.643835	-292.9497	-0.62527		
										-293.9592	-1.651382	-293.9474	-0.6297		
										-294.9508	-1.658607	-294.9388	-0.631435		
										-295.9317	-1.663168	-295.9348	-0.634059		
										-296.9342	-1.669444	-296.9355	-0.636628		
										-297.9378	-1.671586	-297.9458	-0.637666		
										-298.9358	-1.672464	-298.9441	-0.640033		
										-299.9382	-1.676026	-299.9543	-0.642572		
										-300.9126	-1.678575	-300.9527	-0.644205		
										-301.8824	-1.684663	-301.9473	-0.643731		
										-302.8873	-1.690788	-302.9658	-0.647429		
										-303.8832	-1.694606	-303.9607	-0.648538		
										-304.8927	-1.697766	-304.9539	-0.651731		
										-305.8875	-1.699522	-305.9563	-0.656068		
										-306.9137	-1.699961	-306.9307	-0.656672		
										-307.9267	-1.699525	-307.9019	-0.66014		
										-308.9084	-1.69697	-308.8936	-0.661924		
										-309.9176	-1.696623	-309.8873	-0.6642		
										-310.8816	-1.696847	-310.9026	-0.666696		
										-311.8621	-1.698804	-311.9112	-0.668022		
										-312.8764	-1.701225	-312.924	-0.671206		
										-313.8969	-1.701474	-313.9269	-0.674258		
										-314.9002	-1.698617	-314.9236	-0.676855		
										-315.9231	-1.693455	-315.9376	-0.679829		
										-316.9258	-1.691879	-316.9363	-0.681223		
										-317.9043	-1.686436	-317.9349	-0.683124		
										-318.9015	-1.687023	-318.9421	-0.685804		
										-319.8865	-1.687387	-319.942	-0.689215		
										-320.888	-1.684497	-320.9296	-0.690446		
										-321.9023	-1.68542	-321.946	-0.692165		
										-322.9106	-1.681448	-322.9442	-0.695606		
										-323.9322	-1.679809	-323.9583	-0.698044		
										-324.9541	-1.677514	-324.979	-0.703049		
										-325.9707	-1.674577	-325.9762	-0.706159		
										-326.9767	-1.673357	-326.9812	-0.7093		
										-327.9583	-1.666361	-327.9603	-0.71114		
										-328.9614	-1.660134	-328.9528	-0.713152		
										-329.9388	-1.653434	-329.963	-0.715315		
										-330.9313	-1.644283	-330.9488	-0.717209		
										-331.9332	-1.640686	-331.9421	-0.719744		
										-332.8964	-1.635518	-332.9376	-0.723041		
										-333.8744	-1.628385	-333.9126	-0.726514		
										-334.8857	-1.624485	-334.9281	-0.729109		
										-335.9	-1.617471	-335.9476	-0.730152		
										-336.9167	-1.612717	-336.9403	-0.731486		
										-337.932	-1.608026	-337.9481	-0.735387		
										-338.9294	-1.602235	-338.9394	-0.738253		
										-339.9237	-1.597132	-339.9424	-0.74255		
										-340.9253	-1.591453	-340.9499	-0.745544		
										-341.9408	-1.586032	-341.9444	-0.74712		
										-342.951	-1.581378	-342.9398	-0.749191		
										-343.942	-1.576801	-343.9297	-0.753213		
										-344.9313	-1.572266	-344.9496	-0.757071		
										-345.9289	-1.567671	-345.9604	-0.757881		
										-346.8936	-1.561295	-346.9458	-0.761172		
										-347.8857	-1.554187	-347.9341	-0.76287		
										-348.8862	-1.544183	-348.9071	-0.764535		
										-349.8774	-1.534281	-349.8889	-0.769204		
										-350.9023	-1.526775	-350.9033	-0.770245		
										-351.9029	-1.51955	-351.9211	-0.774306		
										-352.9159	-1.512501	-352.9107	-0.778196		
										-353.9142	-1.505594	-353.9298	-0.782184		
										-354.903	-1.499206	-354.9471	-0.787829		
										-355.9081	-1.493467	-355.9371	-0.789392		
										-356.8963	-1.489021	-356.9668	-0.791941		
										-357.8997	-1.485257	-357.9664	-0.795944		
										-358.8653	-1.479079	-358.9633	-0.798696		
										-359.856	-1.471362	-359.9517	-0.801534		
										-360.8549	-1.464461	-360.9383	-0.805974		
										-361.8361	-1.456513	-361.924	-0.808896		
										-362.8556	-1.44959	-362.9024	-0.811449		
										-363.8809	-1.445412	-363.9072	-0.817357		
										-364.8984	-1.440339	-364.9059	-0.819092		
										-365.9074	-1.43613	-365.9091	-0.822434		
										-366.9307	-1.432997	-366.927	-0.826163		
										-367.942	-1.426411	-367.9424	-0.827263		
										-368.9418	-1.42012	-368.9519	-0.829196		
										-369.9468	-1.411741	-369.9597	-0.83154		
										-370.9405	-1.404489	-370.9505	-0.834865		
										-371.9075	-1.394612	-371.9466	-0.838349		
										-372.909	-1.389636	-372.9469	-0.843415		
										-373.9078	-1.385666	-373.9244	-0.847013		
										-374.9403	-1.381256	-374.9572	-0.849942		
										-375.9454	-1.378007	-375.938	-0.853077		
										-376.9157	-1.373363	-376.9273	-0.857422		
										-377.9288	-1.367308	-377.9745	-0.862158		
										-378.8934	-1.361103	-378.9209	-0.864802		
										-379.8973	-1.35764	-379.9565	-0.868984		
										-380.9249	-1.347763	-380.9515	-0.872457		
										-381.9203	-1.343171	-381.9078	-0.874971		
										-382.9316	-1.33709	-382.9048	-0.879783		
										-383.9364	-1.330035	-383.878	-0.882364		
										-384.9157	-1.328816	-384.867	-0.885415		
										-385.9068	-1.326339	-385.8584	-0.889124		
										-386.8842	-1.322385	-386.8628	-0.893338		
										-387.8726	-1.315804	-387.8679	-0.89863		
										-388.8861	-1.308592	-388.886	-0.900823		
										-389.9169	-1.297558	-389.9017	-0.904096		
										-390.9329	-1.292676	-390.9194	-0.906059		
										-391.9349	-1.290921	-391.9108	-0.908716		
										-392.9202	-1.288683	-392.9279	-0.912378		
										-393.8944	-1.288201	-393.9321	-0.915037		
										-394.8937	-1.283741	-394.9138	-0.918064		
										-395.9014	-1.279824	-395.9037	-0.921301		
										-396.9141	-1.273694	-396.8833	-0.926372		
										-397.9098	-1.26896	-397.8576	-0.929891		
										-398.8975	-1.264741	-398.8676	-0.934856		
										-399.8864	-1.260733	-399.8764	-0.939847		
										-400.8862	-1.257868	-400.8619	-0.943455		
										-401.8858	-1.254552	-401.8864	-0.948268		
										-402.8882	-1.250021	-402.8699	-0.950858		
										-403.8778	-1.246493	-403.8718	-0.95279		
										-404.8576	-1.243343	-404.8727	-0.955808		
										-405.8433	-1.240243	-405.8569	-0.959795		
										-406.8399	-1.23765	-406.8793	-0.963091		
										-407.8096	-1.233441	-407.8598	-0.966257		
										-408.7913	-1.226727	-408.8467	-0.968792		
										-409.7925	-1.220617	-409.8145	-0.969804		
										-410.7657	-1.214463	-410.7788	-0.972983		
										-411.7904	-1.210526	-411.7612	-0.97689		
										-412.8139	-1.209691	-412.763	-0.980906		
										-413.8091	-1.210611	-413.7989	-0.984119		
										-414.844	-1.211689	-414.8242	-0.988931		
										-415.8634	-1.209723	-415.8507	-0.993		
										-416.8435	-1.208161	-416.8592	-0.996388		
										-417.8436	-1.205341	-417.8635	-1.001447		
										-418.8418	-1.201411	-418.8598	-1.004921		
										-419.8355	-1.199327	-419.8615	-1.008589		
										-420.858	-1.195012	-420.8684	-1.013636		
										-421.8729	-1.191219	-421.8526	-1.017349		
										-422.869	-1.187995	-422.8707	-1.020988		
										-423.8701	-1.184755	-423.8734	-1.024572		
										-424.8641	-1.184638	-424.8784	-1.027727		
										-425.8484	-1.182165	-425.8769	-1.031112		
										-426.8462	-1.180404	-426.8739	-1.035327		
										-427.8506	-1.179276	-427.894	-1.038047		
										-428.8582	-1.175509	-428.8903	-1.041251		
										-429.8785	-1.172783	-429.9029	-1.043418		
										-430.8867	-1.170788	-430.9025	-1.04797		
										-431.8807	-1.168928	-431.8881	-1.05197		
										-432.8786	-1.169034	-432.903	-1.054958		
										-433.8664	-1.170118	-433.9135	-1.060438		
										-434.8606	-1.169322	-434.9097	-1.063126		
										-435.859	-1.167633	-435.895	-1.067561		
										-436.8632	-1.165277	-436.8771	-1.071362		
										-437.8625	-1.162659	-437.861	-1.073474		
										-438.864	-1.162007	-438.8559	-1.076476		
										-439.877	-1.16075	-439.8653	-1.079072		
										-440.8787	-1.159808	-440.8776	-1.08394		
										-441.8884	-1.158715	-441.9035	-1.088232		
										-442.8828	-1.156311	-442.8936	-1.090483		
										-443.8795	-1.154997	-443.8829	-1.094458		
										-444.8771	-1.153923	-444.8684	-1.097669		
										-445.863	-1.151396	-445.8303	-1.102932		
										-446.8462	-1.151251	-446.8456	-1.108435		
										-447.8353	-1.150833	-447.8706	-1.11154		
										-448.8418	-1.151316	-448.8625	-1.11422		
										-449.855	-1.152118	-449.876	-1.115055		
										-450.8806	-1.151249	-450.8744	-1.11875		
										-451.8851	-1.150563	-451.8701	-1.121877		
										-452.8737	-1.149395	-452.8889	-1.125863		
										-453.8659	-1.148226	-453.9008	-1.1307		
										-454.8573	-1.146171	-454.8881	-1.134973		
										-455.8398	-1.144201	-455.8662	-1.138708		
										-456.8423	-1.143484	-456.8777	-1.142677		
										-457.8674	-1.143068	-457.8834	-1.145281		
										-458.8658	-1.145433	-458.8753	-1.147838		
										-459.8917	-1.1465	-459.887	-1.151993		
										-460.8753	-1.145111	-460.8707	-1.153492		
										-461.8253	-1.144436	-461.8456	-1.156664		
										-462.8458	-1.141818	-462.8592	-1.158871		
										-463.8425	-1.140596	-463.8764	-1.161382		
										-464.8595	-1.138657	-464.8685	-1.165337		
										-465.8926	-1.138017	-465.8881	-1.169589		
										-466.8786	-1.137805	-466.9031	-1.173234		
										-467.8696	-1.139059	-467.8834	-1.175357		
										-468.8601	-1.141558	-468.8862	-1.179425		
										-469.8552	-1.142395	-469.8871	-1.183281		
										-470.8567	-1.143272	-470.8997	-1.186489		
										-471.8683	-1.142275	-471.9012	-1.190241		
										-472.8944	-1.14157	-472.9017	-1.193956		
										-473.9075	-1.140802	-473.905	-1.197907		
										-474.8865	-1.137861	-474.8816	-1.200922		
										-475.9058	-1.137003	-475.9133	-1.204164		
										-476.8897	-1.135075	-476.9283	-1.205111		
										-477.8932	-1.134951	-477.9462	-1.207247		
										-478.9319	-1.137361	-478.9796	-1.212235		
										-479.9086	-1.138155	-479.9516	-1.216357		
										-480.917	-1.139137	-480.9399	-1.220414		
										-481.9182	-1.138924	-481.9171	-1.222628		
										-482.9026	-1.137483	-482.9054	-1.22468		
										-483.9068	-1.134242	-483.8987	-1.227899		
										-484.8967	-1.132996	-484.8918	-1.230587		
										-485.8824	-1.132217	-485.8979	-1.234269		
										-486.8857	-1.133097	-486.8832	-1.235847		
										-487.8704	-1.134817	-487.8837	-1.237791		
										-488.8635	-1.135277	-488.8941	-1.242015		
										-489.8533	-1.135252	-489.868	-1.245086		
										-490.8303	-1.13488	-490.8524	-1.248994		
										-491.8303	-1.136139	-491.8629	-1.252681		
										-492.8251	-1.138071	-492.85	-1.255419		
										-493.8179	-1.137649	-493.8462	-1.259307		
										-494.829	-1.138069	-494.837	-1.262594		
										-495.8313	-1.136576	-495.8234	-1.265599		
										-496.8379	-1.134268	-496.8253	-1.268657		
										-497.8458	-1.133535	-497.8517	-1.268784		
										-498.8617	-1.133236	-498.886	-1.272053		
										-499.8371	-1.132645	-499.9013	-1.272907		
										-500.8211	-1.131316	-500.919	-1.275856		
										-501.8167	-1.129064	-501.9057	-1.280806		
										-502.8017	-1.127002	-502.8962	-1.283444		
										-503.823	-1.125731	-503.8852	-1.287365		
										-504.8272	-1.126532	-504.8719	-1.290821		
										-505.8321	-1.131099	-505.8943	-1.293105		
										-506.8086	-1.132661	-506.8977	-1.294905		
										-507.8138	-1.135183	-507.9214	-1.297237		
										-508.8232	-1.136231	-508.9299	-1.298781		
										-509.8188	-1.134852	-509.918	-1.301097		
										-510.8384	-1.133549	-510.891	-1.304267		
										-511.8221	-1.133494	-511.8606	-1.307811		
										-512.7941	-1.132899	-512.8535	-1.311312		
										-513.7905	-1.13299	-513.8407	-1.31595		
										-514.7817	-1.133281	-514.8639	-1.318134		
										-515.7982	-1.132199	-515.8813	-1.321715		
										-516.8326	-1.130921	-516.8953	-1.324498		
										-517.8478	-1.129629	-517.9108	-1.32357		
										-518.8642	-1.128481	-518.9022	-1.328253		
										-519.8569	-1.128585	-519.8927	-1.329178		
										-520.8845	-1.127716	-520.9017	-1.332566		
										-521.8901	-1.128837	-521.9108	-1.337793		
										-522.8829	-1.128999	-522.9247	-1.337631		
										-523.8923	-1.127814	-523.9513	-1.3412		
										-524.8771	-1.127028	-524.9326	-1.343022		
										-525.8541	-1.125717	-525.9206	-1.346076		
										-526.8728	-1.128254	-526.9132	-1.35294		
										-527.8772	-1.128779	-527.9001	-1.35614		
										-528.8464	-1.131428	-528.9032	-1.360563		
										-529.8697	-1.13127	-529.9041	-1.363526		
										-530.8568	-1.128546	-530.8977	-1.364496		
										-531.8364	-1.129074	-531.9102	-1.366398		
										-532.8493	-1.12816	-532.9106	-1.368113		
										-533.8529	-1.128918	-533.9171	-1.371073		
										-534.8644	-1.128043	-534.922	-1.372147		
										-535.8724	-1.129901	-535.9102	-1.375295		
										-536.8779	-1.131214	-536.8942	-1.377893		
										-537.8667	-1.132131	-537.8671	-1.379987		
										-538.834	-1.133136	-538.8384	-1.384151		
										-539.8517	-1.130407	-539.8376	-1.3884		
										-540.8644	-1.129546	-540.8425	-1.389955		
										-541.8734	-1.13143	-541.8351	-1.391154		
										-542.8981	-1.133503	-542.868	-1.392718		
										-543.8839	-1.133926	-543.849	-1.394679		
										-544.8629	-1.133867	-544.8438	-1.397524		
										-545.8372	-1.131206	-545.8696	-1.401342		
										-546.821	-1.132354	-546.8748	-1.403382		
										-547.8176	-1.133566	-547.8851	-1.408157		
										-548.8049	-1.133858	-548.9092	-1.410049		
										-549.8262	-1.13438	-549.913	-1.412757		
										-550.832	-1.132179	-550.9108	-1.415537		
										-551.8277	-1.131632	-551.9134	-1.415149		
										-552.8557	-1.131268	-552.9054	-1.420511		
										-553.8323	-1.130128	-553.9098	-1.422534		
										-554.8268	-1.131165	-554.8953	-1.424991		
										-555.8487	-1.1313	-555.899	-1.428031		
										-556.839	-1.131443	-556.9027	-1.427141		
										-557.859	-1.12993	-557.8746	-1.429771		
										-558.8661	-1.128586	-558.8671	-1.43243		
										-559.8297	-1.128994	-559.8568	-1.434505		
										-560.8259	-1.130455	-560.824	-1.437145		
										-561.7954	-1.13473	-561.8258	-1.438856		
										-562.7844	-1.136404	-562.8351	-1.441667		
										-563.7727	-1.138281	-563.8218	-1.444319		
										-564.7541	-1.141226	-564.8271	-1.448479		
										-565.7603	-1.143291	-565.8262	-1.450357		
										-566.7681	-1.146747	-566.8368	-1.453482		
										-567.7961	-1.146812	-567.839	-1.457323		
										-568.8105	-1.146054	-568.8398	-1.458865		
										-569.8226	-1.143988	-569.8453	-1.464597		
										-570.814	-1.141723	-570.837	-1.465984		
										-571.8138	-1.141978	-571.8538	-1.468203		
										-572.8127	-1.140672	-572.8766	-1.471234		
										-573.8152	-1.1409	-573.8958	-1.472064		
										-574.8251	-1.140663	-574.88	-1.47577		
										-575.8301	-1.138965	-575.8565	-1.47564		
										-576.8421	-1.139129	-576.8464	-1.476658		
										-577.8279	-1.140096	-577.818	-1.478244		
										-578.8248	-1.141795	-578.8298	-1.480169		
										-579.823	-1.145052	-579.8541	-1.482928		
										-580.8176	-1.148154	-580.843	-1.484854		
										-581.8372	-1.150259	-581.8497	-1.487058		
										-582.8231	-1.150753	-582.8527	-1.489936		
										-583.8216	-1.152387	-583.8454	-1.4941		
										-584.8381	-1.154444	-584.8868	-1.496763		
										-585.8382	-1.156086	-585.895	-1.500671		
										-586.855	-1.157913	-586.8855	-1.502484		
										-587.8563	-1.157065	-587.8887	-1.505863		
										-588.8355	-1.155411	-588.8607	-1.50859		
										-589.8204	-1.15343	-589.8544	-1.509116		
										-590.8296	-1.15243	-590.8469	-1.51144		
										-591.8205	-1.153746	-591.8333	-1.512372		
										-592.8298	-1.153385	-592.8204	-1.515933		
										-593.838	-1.154202	-593.8271	-1.519831		
										-594.8279	-1.153774	-594.8361	-1.52179		
										-595.816	-1.153076	-595.8425	-1.52361		
										-596.7907	-1.154658	-596.8523	-1.525114		
										-597.7899	-1.156636	-597.8678	-1.527152		
										-598.8163	-1.161137	-598.89	-1.530711		
										-599.3419	-1.149173	-599.4164	-1.516791		
										-599.3676	-1.13535	-599.4415	-1.501107		
										-598.8881	-1.116667	-598.9327	-1.482361		
										-597.8708	-1.096217	-597.9246	-1.460018		
										-596.8827	-1.089136	-596.9233	-1.452885		
										-595.8726	-1.080615	-595.9171	-1.443523		
										-594.8706	-1.075205	-594.9147	-1.435901		
										-593.8792	-1.066374	-593.9122	-1.428945		
										-592.8403	-1.057401	-592.891	-1.420941		
										-591.855	-1.048334	-591.8741	-1.414678		
										-590.8409	-1.043082	-590.8765	-1.40655		
										-589.8315	-1.039113	-589.8577	-1.39836		
										-588.8521	-1.034454	-588.8669	-1.394006		
										-587.8519	-1.032451	-587.8865	-1.388402		
										-586.8456	-1.026286	-586.8962	-1.382502		
										-585.8517	-1.020504	-585.9323	-1.379207		
										-584.869	-1.016308	-584.9211	-1.372779		
										-583.8868	-1.011126	-583.9237	-1.36808		
										-582.9304	-1.004944	-582.9257	-1.362646		
										-581.9268	-1.000185	-581.9171	-1.355707		
										-580.9056	-0.993749	-580.9214	-1.348522		
										-579.8841	-0.988181	-579.9119	-1.341173		
										-578.8557	-0.981469	-578.902	-1.337109		
										-577.8739	-0.976568	-577.8883	-1.329488		
										-576.8998	-0.973241	-576.8972	-1.32283		
										-575.9117	-0.969963	-575.8932	-1.315451		
										-574.9161	-0.966948	-574.8946	-1.307143		
										-573.8745	-0.962242	-573.9023	-1.302951		
										-572.8693	-0.958349	-572.9001	-1.298424		
										-571.8705	-0.951991	-571.8896	-1.29402		
										-570.8694	-0.948056	-570.8556	-1.289258		
										-569.8969	-0.942806	-569.8519	-1.2841		
										-568.8926	-0.936305	-568.8463	-1.278109		
										-567.8702	-0.931122	-567.8457	-1.271943		
										-566.8729	-0.926136	-566.8658	-1.265281		
										-565.8718	-0.921628	-565.8649	-1.258355		
										-564.881	-0.918607	-564.8735	-1.252939		
										-563.9016	-0.916783	-563.8915	-1.249596		
										-562.903	-0.915185	-562.9093	-1.244872		
										-561.9155	-0.912418	-561.9409	-1.239989		
										-560.9078	-0.909126	-560.9323	-1.235459		
										-559.91	-0.90428	-559.9397	-1.229702		
										-558.8944	-0.89873	-558.9477	-1.224871		
										-557.8844	-0.894027	-557.916	-1.219443		
										-556.8864	-0.890256	-556.9482	-1.212866		
										-555.8915	-0.886528	-555.9423	-1.206859		
										-554.897	-0.880715	-554.9146	-1.202907		
										-553.9157	-0.874709	-553.9269	-1.198946		
										-552.9178	-0.870596	-552.9056	-1.19359		
										-551.894	-0.867384	-551.9247	-1.190367		
										-550.901	-0.866469	-550.9407	-1.184967		
										-549.8958	-0.863768	-549.9382	-1.179788		
										-548.9055	-0.860734	-548.9452	-1.175521		
										-547.9225	-0.856565	-547.9256	-1.169602		
										-546.9357	-0.853488	-546.9307	-1.16224		
										-545.9174	-0.852111	-545.9578	-1.156551		
										-544.891	-0.848041	-544.9578	-1.152783		
										-543.899	-0.844651	-543.9623	-1.146352		
										-542.8779	-0.838123	-542.9667	-1.142858		
										-541.8759	-0.832899	-541.934	-1.138139		
										-540.8837	-0.829309	-540.959	-1.133611		
										-539.9024	-0.826246	-539.9618	-1.128364		
										-538.9382	-0.825375	-538.9517	-1.12402		
										-537.9445	-0.825348	-537.9794	-1.119788		
										-536.9666	-0.823746	-536.9595	-1.114897		
										-535.9472	-0.821299	-535.9581	-1.109974		
										-534.9393	-0.817751	-534.9773	-1.102791		
										-533.9469	-0.813715	-533.9656	-1.095934		
										-532.9453	-0.808936	-532.972	-1.090657		
										-531.9492	-0.805297	-531.975	-1.087054		
										-530.9372	-0.802465	-530.9689	-1.085082		
										-529.9506	-0.799967	-529.9692	-1.082959		
										-528.9302	-0.797023	-528.9769	-1.07792		
										-527.9172	-0.793907	-527.984	-1.074018		
										-526.9371	-0.787999	-526.988	-1.070398		
										-525.9374	-0.782126	-525.9801	-1.062861		
										-524.9512	-0.779968	-524.9734	-1.057897		
										-523.9604	-0.778596	-523.9487	-1.05053		
										-522.916	-0.775803	-522.9367	-1.041592		
										-521.9104	-0.774735	-521.9332	-1.038371		
										-520.9198	-0.770508	-520.9008	-1.034406		
										-519.9025	-0.764578	-519.894	-1.032566		
										-518.9171	-0.762146	-518.8846	-1.031088		
										-517.9009	-0.757709	-517.8834	-1.025029		
										-516.8835	-0.754413	-516.8909	-1.020582		
										-515.8759	-0.750748	-515.8827	-1.016169		
										-514.8622	-0.747569	-514.8738	-1.011541		
										-513.8678	-0.741181	-513.8729	-1.010159		
										-512.8758	-0.737924	-512.8595	-1.002998		
										-511.8909	-0.733688	-511.8806	-0.998943		
										-510.9038	-0.729467	-510.8883	-0.995841		
										-509.9041	-0.730164	-509.8734	-0.990827		
										-508.8976	-0.728483	-508.8703	-0.989044		
										-507.8802	-0.727459	-507.8616	-0.98471		
										-506.8899	-0.726626	-506.8687	-0.979693		
										-505.9186	-0.724306	-505.8981	-0.975602		
										-504.9191	-0.717587	-504.9051	-0.971201		
										-503.9484	-0.713486	-503.8969	-0.965651		
										-502.9511	-0.708953	-502.8889	-0.959409		
										-501.9087	-0.704405	-501.8779	-0.954649		
										-500.9028	-0.702072	-500.8958	-0.950666		
										-499.8842	-0.700315	-499.9125	-0.94748		
										-498.869	-0.69878	-498.9362	-0.943734		
										-497.8991	-0.696685	-497.9567	-0.93992		
										-496.9093	-0.695413	-496.9344	-0.935771		
										-495.9225	-0.691943	-495.9357	-0.931468		
										-494.9608	-0.689474	-494.9296	-0.927195		
										-493.9541	-0.685611	-493.9167	-0.922357		
										-492.9656	-0.681018	-492.9532	-0.916898		
										-491.9576	-0.675594	-491.9652	-0.912614		
										-490.9195	-0.670543	-490.9475	-0.909122		
										-489.9023	-0.668186	-489.9438	-0.905513		
										-488.8815	-0.667377	-488.9267	-0.901613		
										-487.8854	-0.666237	-487.908	-0.896808		
										-486.8984	-0.663551	-486.9208	-0.89383		
										-485.9132	-0.660269	-485.9225	-0.889367		
										-484.9215	-0.655201	-484.9181	-0.885522		
										-483.9303	-0.652628	-483.9319	-0.881002		
										-482.9355	-0.649611	-482.9588	-0.876579		
										-481.9351	-0.64579	-481.9544	-0.873968		
										-480.9537	-0.640771	-480.9632	-0.870591		
										-479.9227	-0.635847	-479.946	-0.867191		
										-478.9151	-0.631922	-478.9268	-0.863967		
										-477.9005	-0.628741	-477.9058	-0.856819		
										-476.8939	-0.627026	-476.9133	-0.852601		
										-475.9322	-0.625365	-475.9353	-0.849126		
										-474.9331	-0.623433	-474.9395	-0.843494		
										-473.9494	-0.62145	-473.9733	-0.840795		
										-472.9428	-0.618999	-472.9742	-0.83645		
										-471.9362	-0.61369	-471.9724	-0.831918		
										-470.9203	-0.610278	-470.9407	-0.827855		
										-469.9009	-0.604304	-469.9255	-0.822595		
										-468.8787	-0.600693	-468.9042	-0.818434		
										-467.878	-0.599177	-467.8916	-0.813397		
										-466.9027	-0.593927	-466.9072	-0.809326		
										-465.9072	-0.589753	-465.9228	-0.805906		
										-464.9139	-0.58632	-464.9129	-0.800729		
										-463.8986	-0.583213	-463.8933	-0.796029		
										-462.8949	-0.582016	-462.8936	-0.791467		
										-461.8903	-0.580833	-461.8854	-0.786739		
										-460.8862	-0.579099	-460.9096	-0.783677		
										-459.8842	-0.575457	-459.9404	-0.779892		
										-458.8774	-0.572328	-458.9244	-0.776929		
										-457.8729	-0.569427	-457.9469	-0.775095		
										-456.8983	-0.565201	-456.9656	-0.771847		
										-455.9023	-0.562033	-455.958	-0.769072		
										-454.9134	-0.556333	-454.9826	-0.763967		
										-453.9509	-0.550733	-453.9777	-0.759578		
										-452.9334	-0.546302	-452.9471	-0.75577		
										-451.9188	-0.542548	-451.9351	-0.753073		
										-450.8945	-0.542477	-450.9315	-0.749765		
										-449.8892	-0.542855	-449.9142	-0.744448		
										-448.8937	-0.540972	-448.9557	-0.74069		
										-447.9053	-0.537802	-447.9802	-0.736586		
										-446.9094	-0.532993	-446.994	-0.732151		
										-445.8946	-0.52945	-445.9907	-0.72795		
										-444.9029	-0.526238	-444.9661	-0.723696		
										-443.9199	-0.524689	-443.9602	-0.718486		
										-442.9188	-0.520482	-442.9398	-0.714893		
										-441.9241	-0.514848	-441.9294	-0.710634		
										-440.9154	-0.51044	-440.9163	-0.705089		
										-439.9127	-0.506892	-439.915	-0.699202		
										-438.9158	-0.505041	-438.9128	-0.693732		
										-437.9097	-0.503406	-437.9147	-0.691145		
										-436.9112	-0.501653	-436.9305	-0.688299		
										-435.9119	-0.499092	-435.9296	-0.6844		
										-434.9301	-0.496887	-434.9451	-0.681755		
										-433.9491	-0.49461	-433.9586	-0.677439		
										-432.9586	-0.490516	-432.947	-0.67389		
										-431.9761	-0.486258	-431.9543	-0.670921		
										-430.9613	-0.483491	-430.9596	-0.665446		
										-429.9499	-0.480891	-429.944	-0.661698		
										-428.97	-0.478748	-428.9492	-0.656273		
										-427.9455	-0.476304	-427.948	-0.65159		
										-426.9411	-0.473401	-426.9333	-0.647529		
										-425.9362	-0.469274	-425.937	-0.642042		
										-424.9021	-0.467471	-424.926	-0.636991		
										-423.8984	-0.463031	-423.9095	-0.634271		
										-422.9003	-0.459103	-422.9127	-0.631428		
										-421.8873	-0.455218	-421.9377	-0.62898		
										-420.869	-0.450893	-420.9453	-0.626106		
										-419.8524	-0.448424	-419.9444	-0.622783		
										-418.8618	-0.445112	-418.9316	-0.621231		
