Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 6 - 1.575mM	Adsorbido 6 - 1.575mM	Ru 1.575mM - Au Desnudo	Ru 1.575mM - Au Desnudo
-483.5865	-5.594596	-483.5274	-6.171889	-483.5511	-5.57747	-483.5431	-4.849479	-483.5529	-5.024029	-483.5969	-4.760551	-483.5468	-4.37546	-483.5396	-4.467261	-483.6235	-3.774095
-484.6035	-5.593446	-484.5222	-6.149729	-484.5637	-5.539104	-484.5638	-4.825951	-484.5324	-5.0111	-484.5894	-4.750567	-484.5442	-4.366396	-484.5626	-4.460129	-484.6253	-3.777009
-485.5936	-5.590784	-485.5383	-6.128971	-485.5598	-5.501391	-485.563	-4.801857	-485.5248	-4.996503	-485.5857	-4.739876	-485.5452	-4.356767	-485.5705	-4.451073	-485.6402	-3.783034
-486.5822	-5.588517	-486.5209	-6.108547	-486.5556	-5.472076	-486.5645	-4.778897	-486.5179	-4.983787	-486.5767	-4.731186	-486.5614	-4.347922	-486.5628	-4.442662	-486.6546	-3.784784
-487.5268	-5.585767	-487.4971	-6.087302	-487.5399	-5.436546	-487.5275	-4.755029	-487.4887	-4.970021	-487.5617	-4.720316	-487.5564	-4.336154	-487.5631	-4.432231	-487.6588	-3.786345
-488.5231	-5.585535	-488.5062	-6.072024	-488.5261	-5.407801	-488.5	-4.735378	-488.494	-4.961112	-488.558	-4.711656	-488.5693	-4.32873	-488.5464	-4.424799	-488.6774	-3.792379
-489.5243	-5.585278	-489.4779	-6.057149	-489.5157	-5.380442	-489.5125	-4.717005	-489.4854	-4.953486	-489.5461	-4.70249	-489.5685	-4.32141	-489.5495	-4.417961	-489.6637	-3.79581
-490.5038	-5.584493	-490.4791	-6.04106	-490.5179	-5.348137	-490.4934	-4.698869	-490.4808	-4.943825	-490.5324	-4.693137	-490.5628	-4.311191	-490.5623	-4.409707	-490.6581	-3.800523
-491.5445	-5.584749	-491.4879	-6.029923	-491.54	-5.322292	-491.5219	-4.683599	-491.4937	-4.938059	-491.5538	-4.685994	-491.5615	-4.305045	-491.5805	-4.405627	-491.6582	-3.806709
-492.546	-5.583291	-492.511	-6.018048	-492.5501	-5.291191	-492.5507	-4.667672	-492.498	-4.928614	-492.5733	-4.676391	-492.5688	-4.295031	-492.5869	-4.39768	-492.6288	-3.81047
-493.5295	-5.581356	-493.512	-6.006413	-493.5659	-5.251919	-493.5162	-4.652735	-493.4913	-4.918222	-493.5774	-4.666916	-493.5867	-4.284211	-493.5835	-4.389192	-493.641	-3.813738
-494.5633	-5.580822	-494.5083	-5.999035	-494.5798	-5.228622	-494.544	-4.639628	-494.5179	-4.912755	-494.5891	-4.660763	-494.5856	-4.276663	-494.5706	-4.382398	-494.6313	-3.820952
-495.5359	-5.579757	-495.5081	-5.99068	-495.5548	-5.205823	-495.543	-4.626561	-495.5543	-4.904954	-495.5933	-4.653248	-495.5894	-4.266109	-495.5639	-4.373133	-495.6269	-3.827114
-496.5223	-5.578723	-496.4927	-5.982398	-496.5509	-5.193019	-496.5239	-4.613718	-496.5563	-4.897328	-496.574	-4.646336	-496.5931	-4.257025	-496.5809	-4.364168	-496.6462	-3.832899
-497.5347	-5.578331	-497.516	-5.97744	-497.53	-5.206825	-497.5503	-4.602209	-497.5745	-4.891933	-497.594	-4.639224	-497.5767	-4.248772	-497.5757	-4.35472	-497.6336	-3.840792
-498.5226	-5.576824	-498.5161	-5.97203	-498.5096	-5.195485	-498.5517	-4.590553	-498.579	-4.883683	-498.5921	-4.629136	-498.5967	-4.238456	-498.574	-4.343552	-498.6458	-3.84508
-499.5449	-5.575082	-499.5107	-5.965966	-499.5029	-5.169998	-499.5397	-4.57882	-499.5363	-4.876746	-499.5792	-4.618687	-499.5964	-4.22852	-499.562	-4.332841	-499.629	-3.847859
-500.5477	-5.574086	-500.4999	-5.963385	-500.5039	-5.15103	-500.5358	-4.569154	-500.5292	-4.870793	-500.5859	-4.610651	-500.5726	-4.216999	-500.5228	-4.321796	-500.6126	-3.850715
-501.5386	-5.572969	-501.5124	-5.960262	-501.5155	-5.124525	-501.5404	-4.560569	-501.5246	-4.864336	-501.5714	-4.602964	-501.5642	-4.206187	-501.5161	-4.311607	-501.6134	-3.854111
-502.5442	-5.573384	-502.5139	-5.960577	-502.5152	-5.09409	-502.535	-4.554121	-502.5095	-4.859478	-502.5672	-4.59572	-502.5469	-4.196724	-502.5388	-4.303323	-502.6169	-3.859847
-503.5327	-5.572426	-503.5137	-5.961767	-503.5297	-5.087256	-503.5473	-4.54838	-503.5067	-4.853527	-503.5649	-4.58805	-503.5361	-4.18635	-503.5672	-4.292533	-503.6463	-3.867246
-504.531	-5.571985	-504.5326	-5.961664	-504.5355	-5.074648	-504.5508	-4.543013	-504.505	-4.848733	-504.5671	-4.58012	-504.546	-4.177253	-504.5952	-4.283587	-504.657	-3.875553
-505.5361	-5.571642	-505.5168	-5.963134	-505.5385	-5.043704	-505.5499	-4.537976	-505.5058	-4.842536	-505.5566	-4.571414	-505.555	-4.16745	-505.6045	-4.273529	-505.6727	-3.882295
-506.5208	-5.568943	-506.5145	-5.962809	-506.5407	-5.037433	-506.5301	-4.53168	-506.4937	-4.835149	-506.5551	-4.561199	-506.5543	-4.155215	-506.5722	-4.261428	-506.6444	-3.887025
-507.5229	-5.568968	-507.5155	-5.966299	-507.5289	-5.020254	-507.5276	-4.528836	-507.5236	-4.829479	-507.5591	-4.553573	-507.5557	-4.145937	-507.5603	-4.252412	-507.645	-3.893947
-508.5311	-5.567698	-508.5002	-5.970332	-508.5457	-4.99767	-508.5154	-4.525229	-508.5387	-4.822867	-508.5498	-4.543222	-508.5583	-4.135476	-508.5497	-4.241684	-508.6313	-3.89943
-509.5232	-5.56584	-509.4868	-5.973229	-509.5321	-4.987323	-509.5075	-4.521509	-509.5181	-4.816013	-509.5524	-4.531348	-509.5667	-4.124	-509.5319	-4.231139	-509.5974	-3.903633
-510.5361	-5.566525	-510.4685	-5.977431	-510.5391	-4.971613	-510.5055	-4.520016	-510.5245	-4.809567	-510.5595	-4.52284	-510.5538	-4.114008	-510.5392	-4.222978	-510.6188	-3.90847
-511.5321	-5.564434	-511.4506	-5.979268	-511.5519	-4.956847	-511.4922	-4.515624	-511.4949	-4.801729	-511.5365	-4.510342	-511.5584	-4.101126	-511.5283	-4.211934	-511.6032	-3.91402
-512.499	-5.563215	-512.4247	-5.982029	-512.5275	-4.945494	-512.4972	-4.512619	-512.4561	-4.79221	-512.5293	-4.498169	-512.5399	-4.089086	-512.5074	-4.200569	-512.581	-3.919592
-513.4929	-5.563383	-513.423	-5.987345	-513.5261	-4.934631	-513.4973	-4.51237	-513.4822	-4.786695	-513.519	-4.489043	-513.53	-4.078521	-513.5075	-4.191593	-513.5726	-3.926393
-514.4844	-5.562864	-514.4296	-5.992427	-514.5355	-4.919799	-514.5142	-4.511408	-514.478	-4.779344	-514.4899	-4.478935	-514.5405	-4.068274	-514.5137	-4.181674	-514.5574	-3.934003
-515.4871	-5.563727	-515.4407	-6.000057	-515.5265	-4.914518	-515.4979	-4.512393	-515.4848	-4.771968	-515.5122	-4.471722	-515.5491	-4.059761	-515.5462	-4.174992	-515.5502	-3.93916
-516.5026	-5.564669	-516.4436	-6.007722	-516.5176	-4.904469	-516.5002	-4.513329	-516.5019	-4.765543	-516.537	-4.463224	-516.5698	-4.051108	-516.5776	-4.168676	-516.5784	-3.944671
-517.5361	-5.564171	-517.4429	-6.014754	-517.5343	-4.893033	-517.5219	-4.512425	-517.4825	-4.756132	-517.5631	-4.454257	-517.5554	-4.041993	-517.5887	-4.160614	-517.6051	-3.953772
-518.5394	-5.563418	-518.4582	-6.022268	-518.5228	-4.891685	-518.5235	-4.512978	-518.4956	-4.749148	-518.582	-4.443954	-518.5548	-4.032592	-518.5936	-4.152543	-518.6192	-3.959502
-519.5635	-5.562099	-519.4509	-6.027723	-519.5111	-4.880953	-519.5386	-4.51045	-519.5067	-4.740649	-519.5707	-4.431944	-519.5348	-4.020837	-519.5657	-4.141935	-519.6166	-3.965887
-520.577	-5.561255	-520.471	-6.03368	-520.5326	-4.871831	-520.5487	-4.510759	-520.5038	-4.733578	-520.554	-4.422355	-520.5428	-4.011302	-520.5528	-4.134195	-520.6133	-3.973711
-521.5631	-5.561025	-521.4848	-6.039336	-521.5366	-4.870497	-521.5413	-4.511142	-521.5188	-4.725775	-521.565	-4.412056	-521.5609	-4.002036	-521.5611	-4.126028	-521.6134	-3.97992
-522.5604	-5.559576	-522.4692	-6.043751	-522.5383	-4.858995	-522.5216	-4.509925	-522.5037	-4.715922	-522.5517	-4.400321	-522.575	-3.992089	-522.5402	-4.116162	-522.6135	-3.987708
-523.5577	-5.560057	-523.4719	-6.050239	-523.534	-4.851851	-523.5286	-4.513444	-523.4897	-4.708223	-523.562	-4.391297	-523.5882	-3.986496	-523.5432	-4.109742	-523.6551	-3.995644
-524.5709	-5.558133	-524.4699	-6.054554	-524.542	-4.848321	-524.5339	-4.513471	-524.4981	-4.697898	-524.5645	-4.381702	-524.5854	-3.977818	-524.5287	-4.100461	-524.664	-4.001032
-525.5667	-5.557037	-525.4565	-6.058252	-525.5136	-4.838275	-525.5264	-4.512873	-525.4795	-4.687053	-525.5419	-4.371256	-525.579	-3.968032	-525.5096	-4.091021	-525.6378	-4.003647
-526.5723	-5.55825	-526.4688	-6.066051	-526.5043	-4.832879	-526.5354	-4.515324	-526.4857	-4.678529	-526.5535	-4.364562	-526.571	-3.961801	-526.5256	-4.085618	-526.6408	-4.007617
-527.55	-5.557361	-527.493	-6.071434	-527.5392	-4.830237	-527.5541	-4.514954	-527.5159	-4.669211	-527.5819	-4.355906	-527.5734	-3.953131	-527.5201	-4.077728	-527.624	-4.01243
-528.5363	-5.557888	-528.5062	-6.077425	-528.5208	-4.822925	-528.5518	-4.515561	-528.5421	-4.661474	-528.5964	-4.346859	-528.5676	-3.944711	-528.5471	-4.072758	-528.6353	-4.015443
-529.5425	-5.557711	-529.5299	-6.083742	-529.5395	-4.821571	-529.5681	-4.51641	-529.5732	-4.655324	-529.6002	-4.338389	-529.5933	-3.938092	-529.5652	-4.069057	-529.6544	-4.019912
-530.53	-5.556965	-530.551	-6.085059	-530.5587	-4.821973	-530.5857	-4.514406	-530.597	-4.646346	-530.6032	-4.327489	-530.5938	-3.928818	-530.5634	-4.063872	-530.6348	-4.02381
-531.53	-5.556942	-531.5477	-6.08625	-531.55	-4.818361	-531.5876	-4.512726	-531.5673	-4.636774	-531.5696	-4.315754	-531.5952	-3.919416	-531.5792	-4.059331	-531.6315	-4.028932
-532.5269	-5.556856	-532.5369	-6.087779	-532.5716	-4.821947	-532.5768	-4.511503	-532.5374	-4.626931	-532.5432	-4.305056	-532.5908	-3.91144	-532.5571	-4.052156	-532.6146	-4.036312
-533.5253	-5.556075	-533.5167	-6.087506	-533.5771	-4.820814	-533.5756	-4.510821	-533.5101	-4.61772	-533.5459	-4.295773	-533.5783	-3.904614	-533.5697	-4.047817	-533.6163	-4.04307
-534.5637	-5.556154	-534.5273	-6.08896	-534.5669	-4.815441	-534.5565	-4.509391	-534.4913	-4.609449	-534.5479	-4.28791	-534.6002	-3.898853	-534.5876	-4.042106	-534.6425	-4.050205
-535.5604	-5.555407	-535.5328	-6.086677	-535.5574	-4.815612	-535.5366	-4.505954	-535.4818	-4.600318	-535.5362	-4.280393	-535.601	-3.890483	-535.5733	-4.035808	-535.625	-4.054638
-536.5648	-5.555474	-536.5479	-6.085525	-536.5367	-4.811116	-536.5364	-4.502664	-536.4864	-4.592112	-536.554	-4.272001	-536.5951	-3.883759	-536.5924	-4.031343	-536.6424	-4.058494
-537.5519	-5.556121	-537.5527	-6.083836	-537.5085	-4.806778	-537.514	-4.499168	-537.4935	-4.582677	-537.5436	-4.263998	-537.5847	-3.875806	-537.5757	-4.023945	-537.6517	-4.062636
-538.5061	-5.554526	-538.541	-6.078381	-538.4735	-4.806931	-538.5259	-4.494126	-538.478	-4.572449	-538.5229	-4.254041	-538.5309	-3.864702	-538.5472	-4.016644	-538.6166	-4.06383
-539.5076	-5.555222	-539.5313	-6.078199	-539.4921	-4.798315	-539.5308	-4.492788	-539.4794	-4.566617	-539.5182	-4.247427	-539.5098	-3.859966	-539.5447	-4.013069	-539.6348	-4.067952
-540.5212	-5.554969	-540.5219	-6.074951	-540.4995	-4.789471	-540.5497	-4.488894	-540.4775	-4.559754	-540.5128	-4.240883	-540.5148	-3.853255	-540.5556	-4.008753	-540.6258	-4.072821
-541.5349	-5.554663	-541.5178	-6.071159	-541.5273	-4.786848	-541.5588	-4.484697	-541.4877	-4.552631	-541.5068	-4.232758	-541.5117	-3.846569	-541.5446	-4.005649	-541.6158	-4.077837
-542.5585	-5.555406	-542.524	-6.069435	-542.5568	-4.784612	-542.5491	-4.482369	-542.5009	-4.547819	-542.515	-4.227728	-542.5554	-3.844659	-542.5718	-4.004243	-542.6484	-4.085911
-543.5681	-5.554626	-543.5388	-6.063073	-543.5553	-4.790704	-543.557	-4.476951	-543.51	-4.540055	-543.5271	-4.219797	-543.5668	-3.838429	-543.5798	-4.000554	-543.6472	-4.089451
-544.5435	-5.554076	-544.5377	-6.056165	-544.5327	-4.805764	-544.5538	-4.472752	-544.4897	-4.531556	-544.5316	-4.21311	-544.5665	-3.83399	-544.5507	-3.996809	-544.6434	-4.091035
-545.5424	-5.554015	-545.5496	-6.048558	-545.5337	-4.794688	-545.5542	-4.467164	-545.4861	-4.524561	-545.5437	-4.206937	-545.5745	-3.828871	-545.5615	-3.993498	-545.6511	-4.093841
-546.5272	-5.553339	-546.5159	-6.039375	-546.5309	-4.77493	-546.5522	-4.461683	-546.4823	-4.517214	-546.55	-4.199824	-546.5685	-3.822296	-546.549	-3.989695	-546.6358	-4.094437
-547.5369	-5.554031	-547.5048	-6.03102	-547.5052	-4.758017	-547.5503	-4.456863	-547.498	-4.510483	-547.5459	-4.193686	-547.5719	-3.817885	-547.5501	-3.986343	-547.6418	-4.098092
-548.5578	-5.553254	-548.5104	-6.020624	-548.525	-4.721377	-548.5374	-4.450596	-548.5132	-4.505206	-548.5453	-4.186383	-548.5757	-3.81179	-548.5482	-3.982056	-548.6325	-4.099876
-549.5686	-5.552849	-549.4949	-6.010652	-549.5182	-4.780981	-549.5236	-4.444425	-549.5219	-4.498507	-549.5491	-4.179833	-549.5713	-3.806971	-549.5486	-3.978074	-549.6318	-4.102033
-550.5754	-5.552882	-550.5109	-5.998155	-550.524	-4.792243	-550.514	-4.437051	-550.52	-4.491575	-550.5333	-4.172567	-550.5498	-3.802274	-550.5294	-3.975186	-550.6305	-4.105093
-551.5485	-5.550997	-551.4744	-5.98391	-551.5383	-4.804945	-551.499	-4.429499	-551.535	-4.483311	-551.5366	-4.165512	-551.5479	-3.796422	-551.5171	-3.971088	-551.6063	-4.107288
-552.5251	-5.55193	-552.4648	-5.971941	-552.5414	-4.848857	-552.514	-4.423768	-552.5275	-4.476389	-552.5316	-4.160463	-552.5289	-3.79282	-552.5366	-3.969582	-552.5948	-4.113218
-553.5024	-5.552213	-553.4928	-5.957066	-553.5347	-4.823811	-553.5278	-4.417651	-553.5212	-4.470545	-553.5147	-4.155494	-553.5321	-3.788959	-553.5433	-3.967731	-553.6027	-4.116657
-554.501	-5.551475	-554.4822	-5.942993	-554.5456	-4.841795	-554.541	-4.41152	-554.5227	-4.463677	-554.525	-4.151855	-554.5241	-3.78362	-554.5464	-3.964823	-554.601	-4.120286
-555.5306	-5.552376	-555.5098	-5.92836	-555.551	-4.858549	-555.5348	-4.40502	-555.4945	-4.459448	-555.5202	-4.148509	-555.5177	-3.779829	-555.5434	-3.963497	-555.622	-4.123693
-556.5415	-5.55163	-556.5217	-5.910598	-556.5527	-4.867633	-556.5249	-4.398526	-556.517	-4.45306	-556.5213	-4.143673	-556.5352	-3.774343	-556.5399	-3.961388	-556.6419	-4.125593
-557.5525	-5.550803	-557.4941	-5.892266	-557.5412	-4.870569	-557.5197	-4.391514	-557.4975	-4.446561	-557.5266	-4.138691	-557.5278	-3.768935	-557.517	-3.957175	-557.6067	-4.125787
-558.5461	-5.552083	-558.4964	-5.873748	-558.5108	-4.868152	-558.5214	-4.385655	-558.5019	-4.442627	-558.5347	-4.134892	-558.5445	-3.765517	-558.5295	-3.955263	-558.6023	-4.127463
-559.5266	-5.551742	-559.4985	-5.855369	-559.4954	-4.851989	-559.5328	-4.380334	-559.5093	-4.437066	-559.539	-4.130262	-559.5425	-3.761934	-559.5385	-3.952931	-559.5825	-4.127387
-560.5343	-5.551766	-560.4825	-5.835665	-560.479	-4.828588	-560.5424	-4.373144	-560.4784	-4.43223	-560.536	-4.124971	-560.5482	-3.75961	-560.5288	-3.949577	-560.5579	-4.127781
-561.523	-5.552052	-561.5028	-5.816268	-561.4931	-4.810387	-561.5425	-4.367476	-561.4915	-4.427554	-561.528	-4.121338	-561.5583	-3.756982	-561.5436	-3.947808	-561.5659	-4.132596
-562.5284	-5.550756	-562.4984	-5.795095	-562.4878	-4.812201	-562.5287	-4.36127	-562.4861	-4.42205	-562.5214	-4.115836	-562.5388	-3.753778	-562.5436	-3.944897	-562.5642	-4.133613
-563.5039	-5.550287	-563.4976	-5.772627	-563.4863	-4.821959	-563.5155	-4.353141	-563.4783	-4.416309	-563.511	-4.110676	-563.5251	-3.749783	-563.5426	-3.941411	-563.5636	-4.135905
-564.4785	-5.550273	-564.4876	-5.750619	-564.4885	-4.83302	-564.4851	-4.347265	-564.4856	-4.410424	-564.5007	-4.107692	-564.5096	-3.745827	-564.5392	-3.939899	-564.5682	-4.137382
-565.4833	-5.549975	-565.4536	-5.728352	-565.4698	-4.838771	-565.494	-4.341438	-565.4767	-4.405405	-565.5009	-4.104568	-565.4963	-3.74291	-565.5363	-3.938721	-565.5559	-4.136154
-566.4896	-5.55072	-566.4496	-5.706873	-566.5015	-4.822806	-566.5002	-4.335679	-566.482	-4.400817	-566.5168	-4.101945	-566.4984	-3.740905	-566.5323	-3.938182	-566.5608	-4.13721
-567.5108	-5.551002	-567.454	-5.683344	-567.5079	-4.815761	-567.5063	-4.331189	-567.4819	-4.396574	-567.5201	-4.099764	-567.5063	-3.738539	-567.5377	-3.937541	-567.5516	-4.137126
-568.5208	-5.551373	-568.4592	-5.659942	-568.5225	-4.805241	-568.5259	-4.325818	-568.4839	-4.393202	-568.5422	-4.09782	-568.5093	-3.735918	-568.5361	-3.937039	-568.5524	-4.13744
-569.5148	-5.551654	-569.4681	-5.634695	-569.5406	-4.795837	-569.5267	-4.320116	-569.5011	-4.388955	-569.5647	-4.094563	-569.5093	-3.733993	-569.5347	-3.936193	-569.5652	-4.139561
-570.5061	-5.550951	-570.466	-5.607009	-570.5297	-4.811976	-570.5112	-4.313626	-570.4879	-4.382868	-570.5332	-4.090269	-570.515	-3.730693	-570.5259	-3.933669	-570.5591	-4.14057
-571.5253	-5.552089	-571.4632	-5.582995	-571.5326	-4.82178	-571.5081	-4.30917	-571.4833	-4.37876	-571.5507	-4.087701	-571.5146	-3.729806	-571.5275	-3.933842	-571.5763	-4.143736
-572.5359	-5.551467	-572.4765	-5.557368	-572.5176	-4.817999	-572.5082	-4.303936	-572.4958	-4.374651	-572.5204	-4.084561	-572.515	-3.728295	-572.5274	-3.932485	-572.5835	-4.146375
-573.535	-5.551128	-573.4897	-5.531269	-573.5179	-4.816243	-573.4951	-4.297218	-573.5009	-4.370208	-573.5143	-4.081762	-573.5124	-3.724792	-573.5302	-3.930646	-573.5938	-4.146936
-574.539	-5.552177	-574.5126	-5.506718	-574.5102	-4.807842	-574.5046	-4.29248	-574.5143	-4.368038	-574.5327	-4.081054	-574.5168	-3.722821	-574.556	-3.930763	-574.6036	-4.148879
-575.5282	-5.550602	-575.5004	-5.479458	-575.5135	-4.797258	-575.5164	-4.28621	-575.498	-4.36436	-575.5173	-4.07754	-575.5178	-3.718081	-575.5663	-3.928173	-575.5891	-4.148242
-576.5294	-5.550953	-576.4758	-5.451839	-576.5199	-4.80479	-576.4979	-4.28002	-576.4791	-4.360604	-576.5339	-4.074393	-576.521	-3.714	-576.577	-3.925361	-576.5692	-4.147863
-577.5306	-5.551414	-577.4659	-5.425526	-577.5071	-4.802929	-577.4951	-4.276003	-577.4631	-4.358742	-577.5294	-4.072365	-577.5175	-3.712626	-577.5735	-3.924109	-577.546	-4.145914
-578.5411	-5.550481	-578.4302	-5.39861	-578.5161	-4.793221	-578.5009	-4.271035	-578.4651	-4.35632	-578.5255	-4.069849	-578.5214	-3.710383	-578.5535	-3.921848	-578.5518	-4.144554
-579.5299	-5.551267	-579.4238	-5.371747	-579.494	-4.789603	-579.4968	-4.265875	-579.4836	-4.35428	-579.5209	-4.068406	-579.5198	-3.709198	-579.5486	-3.920557	-579.5663	-4.143767
-580.5449	-5.55091	-580.4524	-5.344067	-580.4901	-4.78511	-580.5089	-4.26125	-580.5029	-4.351923	-580.5165	-4.065677	-580.5152	-3.707419	-580.5398	-3.919458	-580.6033	-4.143253
-581.5557	-5.550647	-581.4596	-5.316102	-581.4935	-4.787499	-581.5299	-4.256265	-581.5173	-4.348586	-581.5056	-4.062341	-581.5269	-3.703913	-581.5448	-3.917042	-581.6235	-4.146963
-582.5491	-5.550858	-582.4919	-5.288393	-582.5076	-4.790521	-582.5366	-4.251624	-582.5319	-4.345657	-582.5198	-4.060066	-582.5321	-3.700873	-582.5569	-3.915172	-582.63	-4.147885
-583.5524	-5.549205	-583.5106	-5.258726	-583.5129	-4.788317	-583.5365	-4.246084	-583.5152	-4.341476	-583.5218	-4.056544	-583.551	-3.697321	-583.5426	-3.911569	-583.6194	-4.147942
-584.5365	-5.549013	-584.507	-5.231335	-584.5218	-4.783463	-584.5328	-4.241335	-584.5032	-4.338254	-584.5346	-4.055358	-584.5279	-3.694983	-584.5617	-3.909963	-584.6016	-4.148256
-585.5335	-5.548505	-585.5016	-5.204173	-585.5378	-4.779313	-585.5161	-4.237214	-585.507	-4.334804	-585.552	-4.053293	-585.5219	-3.691869	-585.5681	-3.908413	-585.6011	-4.14472
-586.5288	-5.547735	-586.4786	-5.175812	-586.5061	-4.77608	-586.498	-4.231315	-586.4756	-4.330861	-586.5353	-4.048835	-586.5098	-3.688267	-586.5609	-3.905151	-586.5915	-4.142812
-587.5291	-5.548286	-587.4634	-5.149922	-587.5045	-4.776398	-587.4903	-4.227576	-587.482	-4.328917	-587.5411	-4.047324	-587.5039	-3.685906	-587.5626	-3.903916	-587.6082	-4.142676
-588.5135	-5.548291	-588.4371	-5.122509	-588.4775	-4.773666	-588.4859	-4.223093	-588.4935	-4.324996	-588.5247	-4.043288	-588.5331	-3.681566	-588.5353	-3.900804	-588.6076	-4.143132
-589.497	-5.547533	-589.4214	-5.094702	-589.4582	-4.765674	-589.4686	-4.21633	-589.4578	-4.320528	-589.48	-4.039337	-589.5392	-3.677578	-589.5298	-3.897463	-589.5914	-4.145139
-590.4893	-5.547999	-590.4194	-5.069385	-590.4507	-4.765851	-590.4753	-4.21348	-590.4589	-4.318063	-590.4807	-4.037477	-590.5283	-3.675779	-590.5287	-3.896344	-590.5745	-4.14981
-591.4754	-5.54859	-591.4339	-5.043719	-591.4344	-4.761081	-591.4656	-4.209328	-591.4257	-4.314765	-591.4745	-4.03434	-591.5193	-3.672965	-591.5332	-3.894079	-591.5634	-4.153011
-592.4783	-5.547725	-592.449	-5.020198	-592.445	-4.754068	-592.4716	-4.203986	-592.3992	-4.312907	-592.4838	-4.032235	-592.5096	-3.670929	-592.5513	-3.891803	-592.5645	-4.156025
-593.5057	-5.549105	-593.4744	-4.996612	-593.445	-4.750871	-593.4971	-4.201155	-593.4152	-4.311763	-593.5248	-4.031175	-593.5063	-3.669124	-593.5413	-3.890441	-593.5857	-4.159544
-594.5114	-5.549232	-594.4818	-4.972229	-594.4366	-4.747196	-594.5081	-4.195076	-594.4006	-4.309226	-594.5363	-4.029366	-594.5229	-3.664834	-594.5452	-3.887765	-594.6089	-4.160064
-595.5236	-5.548101	-595.4774	-4.948471	-595.4349	-4.74336	-595.5117	-4.190399	-595.4256	-4.306876	-595.5432	-4.027382	-595.5151	-3.660371	-595.5443	-3.885324	-595.611	-4.162501
-596.5124	-5.548157	-596.4684	-4.923369	-596.4203	-4.738647	-596.4973	-4.187538	-596.4344	-4.304431	-596.5439	-4.025005	-596.4997	-3.65846	-596.5331	-3.882919	-596.6044	-4.1639
-597.4993	-5.546912	-597.4575	-4.899174	-597.4244	-4.738019	-597.4832	-4.18261	-597.4412	-4.302582	-597.5314	-4.022172	-597.5007	-3.655431	-597.533	-3.880198	-597.5858	-4.163637
-598.4993	-5.546576	-598.4567	-4.875132														
-599.0648	-5.519161	-599.0092	-4.807131														
-599.1354	-5.481229	-599.0775	-4.71628														
-598.6928	-5.434808	-598.6389	-4.606851														
-597.7484	-5.380954	-597.713	-4.479798														
-596.7332	-5.348237	-596.7286	-4.381804														
-595.7436	-5.320151	-595.7544	-4.293368														
-594.7369	-5.294477	-594.759	-4.21085														
-593.7368	-5.270453	-593.741	-4.134353														
-592.7396	-5.247067	-592.7365	-4.060899														
-591.7312	-5.225421	-591.7003	-3.991835														
-590.7443	-5.204758	-590.7062	-3.925561														
-589.7504	-5.184306	-589.6996	-3.861401														
-588.7531	-5.166689	-588.7107	-3.800413														
-587.752	-5.147769	-587.7339	-3.740251														
-586.735	-5.129351	-586.7346	-3.680815														
-585.7274	-5.112715	-585.751	-3.624073														
-584.7359	-5.093983	-584.733	-3.568167														
-583.7554	-5.077279	-583.7212	-3.514085														
-582.7902	-5.061459	-582.7158	-3.461978														
-581.7945	-5.044648	-581.7233	-3.409762														
-580.8114	-5.029069	-580.7285	-3.358859														
-579.8005	-5.012555	-579.729	-3.30824														
-578.7685	-4.996624	-578.7288	-3.258891														
-577.7963	-4.981488	-577.7225	-3.21088														
-576.7834	-4.96555	-576.7277	-3.162996														
-575.7976	-4.950996	-575.7322	-3.116713														
-574.8358	-4.935703	-574.7328	-3.071395														
-573.7971	-4.920527	-573.7223	-3.025081														
-572.79	-4.906758	-572.7277	-2.980772														
-571.7593	-4.892005	-571.7424	-2.935342														
-570.7521	-4.87676	-570.7364	-2.889835														
-569.774	-4.862033	-569.7549	-2.847205														
-568.7804	-4.846967	-568.7515	-2.802905														
-567.7782	-4.832135	-567.7244	-2.759734														
