Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 2 - 6.3mM	Adsorbido 2 - 6.3mM	Ru 6.3mM Au Desnudo	Ru 6.3mM Au Desnudo
-494.6204	-7.750806								
-493.643	-7.730933								
-492.6437	-7.707978								
-491.6452	-7.682672								
-490.6442	-7.649741								
-489.6469	-7.614665								
-488.6461	-7.574539								
-487.6423	-7.535729								
-486.6466	-7.500804								
-485.6322	-7.463749								
-484.6261	-7.431183								
-483.6329	-7.388025								
-482.6564	-7.349573								
-481.6714	-7.314626								
-480.7024	-7.282092								
-479.7032	-7.257243								
-478.6629	-7.222517								
-477.6384	-7.183105								
-476.6142	-7.142015								
-475.6268	-7.100612								
-474.6258	-7.060103								
-473.6481	-7.027647								
-472.665	-6.989345								
-471.6442	-6.942636								
-470.6563	-6.900471								
-469.6478	-6.85711								
-468.6376	-6.822968								
-467.6415	-6.79477								
-466.6259	-6.763549								
-465.631	-6.725556								
-464.6069	-6.680898								
-463.6053	-6.644007								
-462.6225	-6.607983								
-461.6164	-6.569923								
-460.6426	-6.534595								
-459.6613	-6.487577								
-458.6529	-6.438774								
-457.6517	-6.402069								
-456.6243	-6.366949								
-455.6152	-6.339731								
-454.6332	-6.316696								
-453.6445	-6.283335								
-452.6705	-6.246344								
-451.6631	-6.207776								
-450.6592	-6.166079								
-449.6556	-6.12579								
-448.6322	-6.080547								
-447.6364	-6.034476								
-446.6237	-5.993212								
-445.6229	-5.951333								
-444.6398	-5.920657								
-443.6375	-5.89399								
-442.6509	-5.865899								
-441.6519	-5.839633								
-440.6448	-5.808981								
-439.6462	-5.773015								
-438.6324	-5.734389								
-437.6221	-5.695806								
-436.629	-5.657837								
-435.6329	-5.622331								
-434.6458	-5.589852								
-433.6823	-5.554837								
-432.6746	-5.52492								
-431.6694	-5.504241								
-430.6961	-5.484963								
-429.6631	-5.46979								
-428.6889	-5.448617								
-427.6812	-5.419084								
-426.6167	-5.388956								
-425.6374	-5.362494								
-424.6064	-5.340556								
-423.6198	-5.324053								
-422.6662	-5.307682								
-421.6672	-5.290034								
-420.6833	-5.270444								
-419.6848	-5.250973								
-418.6847	-5.237544								
-417.6849	-5.218332								
-416.683	-5.206068								
-415.6878	-5.200731								
-414.6749	-5.186114								
-413.6266	-5.177439								
-412.615	-5.164939								
-411.584	-5.148762								
-410.5645	-5.12844								
-409.5952	-5.123182								
-408.6169	-5.115458								
-407.6236	-5.100152								
-406.647	-5.103922								
-405.6659	-5.098621								
-404.6641	-5.098677								
-403.684	-5.098748								
-402.6832	-5.088985								
-401.6793	-5.078037								
-400.648	-5.062864								
-399.6295	-5.055719								
-398.6175	-5.056338								
-397.5935	-5.055333								
-396.6268	-5.052729								
-395.6472	-5.042224								
-394.6648	-5.031644								
-393.6718	-5.022725								
-392.658	-5.02152								
-391.6456	-5.024339								
-390.6562	-5.024661								
-389.6573	-5.020923								
-388.6647	-5.017632								
-387.662	-5.013687								
-386.6514	-5.007786								
-385.6751	-5.002265								
-384.6755	-4.992559								
-383.6753	-4.977384								
-382.6807	-4.965106								
-381.645	-4.953955								
-380.6369	-4.94411								
-379.6461	-4.93824								
-378.6427	-4.932124								
-377.7078	-4.921882								
-376.727	-4.90727								
-375.7201	-4.892734								
-374.706	-4.872589								
-373.6471	-4.847719								
-372.6222	-4.825892								
-371.6492	-4.80344								
-370.6874	-4.780568								
-369.6965	-4.762991								
-368.7305	-4.748089								
-367.7165	-4.732371								
-366.6949	-4.714157								
-365.7068	-4.693227								
-364.7122	-4.667251								
-363.7091	-4.629824								
-362.6754	-4.592718								
-361.6775	-4.558164								
-360.6564	-4.519508								
-359.6545	-4.492188								
-358.6989	-4.461133								
-357.688	-4.424138								
-356.6891	-4.391666								
-355.7104	-4.358768								
-354.7152	-4.329663								
-353.7242	-4.292155								
-352.7271	-4.253036								
-351.7037	-4.209369								
-350.6948	-4.157442								
-349.6907	-4.109879								
-348.6854	-4.070421								
-347.7175	-4.024721								
-346.7291	-3.973675								
-345.7408	-3.919103								
-344.7577	-3.853292								
-343.7225	-3.787689								
-342.7051	-3.730428								
-341.6957	-3.679272								
-340.6715	-3.620604								
-339.6705	-3.560733								
-338.6825	-3.506144								
-337.694	-3.439737								
-336.7007	-3.372711								
-335.704	-3.308377								
-334.7072	-3.229871								
-333.6861	-3.143821								
-332.7054	-3.0632								
-331.7184	-2.978037								
-330.6913	-2.893802								
-329.7151	-2.821606								
-328.7256	-2.75291								
-327.7359	-2.677399								
-326.7663	-2.595707								
-325.7612	-2.5067								
-324.7216	-2.402379								
-323.6953	-2.288335								
-322.6813	-2.181623								
-321.6655	-2.077876								
-320.6713	-1.974398								
-319.6953	-1.881716								
-318.7002	-1.787015								
-317.7038	-1.680146								
-316.714	-1.578904								
-315.7247	-1.472193								
-314.7181	-1.350447								
-313.7179	-1.221533								
-312.7109	-1.082532								
-311.6812	-0.941995								
-310.6602	-0.806903								
-309.6389	-0.687512								
-308.6696	-0.578623								
-307.6767	-0.460869								
-306.7153	-0.343366								
-305.7427	-0.21914								
-304.7144	-0.081867								
-303.7122	0.059732								
-302.6924	0.206475								
-301.6839	0.360015								
-300.691	0.507851								
-299.6984	0.651186								
-298.6912	0.783421								
-297.7026	0.91337								
-296.7219	1.055571								
-295.7244	1.204431								
-294.7411	1.367579								
-293.7427	1.543738								
-292.725	1.713366								
-291.7224	1.875128								
-290.7221	2.034437								
-289.7072	2.183945								
-288.719	2.326325								
-287.7359	2.473725								
-286.7261	2.634554								
-285.7364	2.807244								
-284.7365	2.981498								
-283.7304	3.172392								
-282.7366	3.352252								
-281.736	3.516894								
-280.727	3.695663								
-279.7195	3.855349								
-278.7262	3.99997								
-277.7374	4.160022								
-276.7505	4.319314								
-275.7545	4.485218								
-274.7618	4.679379								
-273.7567	4.890069								
-272.7212	5.10378								
-271.7299	5.301216								
-270.7359	5.491512								
-269.7552	5.635944								
-268.8102	5.766748								
-267.8116	5.918255								
-266.7881	6.081679								
-265.782	6.261208								
-264.7616	6.455438								
-263.7325	6.664184								
-262.7471	6.852381								
-261.7314	7.056273								
-260.7259	7.256344								
-259.7394	7.439794								
-258.7368	7.618622								
-257.75	7.792867								
-256.7422	7.963789								
-255.7613	8.114559								
-254.7873	8.279025								
-253.7778	8.452217								
-252.8106	8.612595								
-251.804	8.792797								
-250.7997	8.972519								
-249.8204	9.143021								
-248.8233	9.346238								
-247.818	9.569576								
-246.7836	9.784091								
-245.7672	9.991011								
-244.7297	10.16513								
-243.7351	10.29577								
-242.7608	10.43218								
-241.7829	10.57787								
-240.7974	10.74279								
-239.8027	10.91905								
-238.7779	11.12182								
-237.7342	11.31967								
-236.7283	11.5009								
-235.7213	11.6927								
-234.7125	11.85777								
-233.7265	11.99112								
-232.7301	12.13978								
-231.7213	12.2797								
-230.77	12.40981								
-229.7805	12.57911								
-228.7863	12.75413								
-227.789	12.9299								
-226.7492	13.10125								
-225.7355	13.2631								
-224.7278	13.40648								
-223.7442	13.52327								
-222.7643	13.66236								
-221.776	13.8098								
-220.7717	13.95286								
-219.759	14.12443								
-218.7296	14.29284								
-217.7318	14.4332								
-216.7292	14.58277								
-215.7302	14.72609								
-214.7333	14.84793								
-213.7448	14.9655								
-212.7558	15.07828								
-211.761	15.19451								
-210.7784	15.31737								
-209.7572	15.46806								
-208.7262	15.63367								
-207.7019	15.77165								
-206.6826	15.9013								
-205.6745	16.01463								
-204.7011	16.08046								
-203.7235	16.15583								
-202.7473	16.24355								
-201.7668	16.31737								
-200.7827	16.42048								
-199.7786	16.53286								
-198.7463	16.64869								
-197.7523	16.77142								
-196.7346	16.88381								
-195.7286	16.99012								
-194.7571	17.06208								
-193.7556	17.11507								
-192.77	17.1684								
-191.763	17.21246								
-190.7687	17.27136								
-189.7561	17.3587								
-188.7493	17.43934								
-187.7562	17.51743								
-186.7442	17.59157								
-185.7448	17.63849								
-184.7342	17.68718								
-183.7459	17.72579								
-182.7454	17.76773								
-181.7586	17.80705								
-180.7735	17.83392								
-179.7659	17.86867								
-178.7886	17.89916								
-177.7751	17.93016								
-176.7649	17.96731								
-175.7816	17.99376								
-174.7796	18.00134								
-173.7895	18.00444								
-172.8022	17.99655								
-171.7955	17.99963								
-170.7867	18.01706								
-169.8065	18.03878								
-168.7973	18.06247								
-167.7957	18.06575								
-166.7835	18.05542								
-165.7645	18.03787								
-164.7641	18.01352								
-163.7783	17.98555								
-162.7992	17.95942								
-161.8038	17.93103								
-160.8183	17.90933								
-159.8017	17.90068								
-158.7792	17.89651								
-157.7581	17.89165								
-156.7361	17.8672								
-155.7287	17.8296								
-154.732	17.7748								
-153.7454	17.70766								
-152.7719	17.65615								
-151.7946	17.6093								
-150.805	17.56621								
-149.8218	17.535								
-148.7953	17.50341								
-147.8037	17.46396								
-146.8048	17.42626								
-145.8027	17.38126								
-144.811	17.33157								
-143.7787	17.27633								
-142.7945	17.21514								
-141.7869	17.15322								
-140.8047	17.08406								
-139.8205	17.03177								
-138.8033	16.98569								
-137.8314	16.93427								
-136.8117	16.88887								
-135.8064	16.83344								
-134.8143	16.76548								
-133.7794	16.69888								
-132.7816	16.64217								
-131.7804	16.58461								
-130.783	16.52464								
-129.8176	16.46728								
-128.8224	16.39982								
-127.8483	16.32787								
-126.8525	16.26822								
-125.8297	16.20687								
-124.821	16.13854								
-123.8115	16.07099								
-122.821	16.00167								
-121.8333	15.93122								
-120.8584	15.87382								
-119.8717	15.82604								
-118.8206	15.76843								
-117.8183	15.70714								
-116.8155	15.63541								
-115.8102	15.56357								
-114.8501	15.48728								
-113.8361	15.42181								
-112.8218	15.364								
-111.8142	15.29908								
-110.8249	15.24804								
-109.8023	15.18716								
-108.83	15.13169								
-107.8181	15.08061								
-106.7829	15.02259								
-105.7982	14.96268								
-104.7843	14.90192								
-103.7921	14.83224								
-102.8122	14.7747								
-101.826	14.71002								
-100.8094	14.65134								
-99.80492	14.59814								
-98.81556	14.53774								
-97.82777	14.4902								
-96.84471	14.42848								
-95.83983	14.37056								
-94.82117	14.32813								
-93.79889	14.27809								
-92.79174	14.2277								
-91.78192	14.17319								
-90.77695	14.10581								
-89.78812	14.04362								
-88.80946	13.98485								
-87.83363	13.92954								
-86.84789	13.87502								
-85.84838	13.82335								
-84.83717	13.77904								
-83.8035	13.73123								
-82.77587	13.68501								
-81.74624	13.64065								
-80.72841	13.58758								
-79.75151	13.53283								
-78.77162	13.48036								
-77.80323	13.42464								
-76.83109	13.3718								
-75.84045	13.32599								
-74.83846	13.27869								
-73.82385	13.23751								
-72.79893	13.19913								
-71.78438	13.16173								
-70.78905	13.12128								
-69.7897	13.08053								
-68.79748	13.04096								
-67.80682	12.99301								
-66.81943	12.94494								
-65.85312	12.89478								
-64.85838	12.84142								
-63.86295	12.79677								
-62.83964	12.7538								
-61.80505	12.71484								
-60.78653	12.67793								
-59.77901	12.63728								
-58.78735	12.59734								
-57.80077	12.56167								
-56.81821	12.53051								
-55.81032	12.49521								
-54.78962	12.45978								
-53.77514	12.40851								
-52.75743	12.3541								
-51.76683	12.30985								
-50.7738	12.26654								
-49.78345	12.23334								
-48.78832	12.1984								
-47.80849	12.16066								
-46.83342	12.12603								
-45.82887	12.0921								
-44.83435	12.06603								
-43.79944	12.03317								
-42.77199	11.99812								
-41.79336	11.96069								
-40.79643	11.91843								
-39.81557	11.87766								
-38.84635	11.84215								
-37.83213	11.80766								
-36.83274	11.77279								
-35.83964	11.74376								
-34.8469	11.71386								
-33.83522	11.68747								
-32.81368	11.65867								
-31.79281	11.63008								
-30.76519	11.59656								
-29.7508	11.5576								
-28.75588	11.52049								
-27.76838	11.48268								
-26.78442	11.44751								
-25.81566	11.41699								
-24.84964	11.39202								
-23.83417	11.3683								
-22.82197	11.34155								
-21.80387	11.31392								
-20.7665	11.28084								
-19.7678	11.25084								
-18.78024	11.22662								
-17.7914	11.1993								
-16.8011	11.17023								
-15.81458	11.13517								
-14.81179	11.10285								
