Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 7 - 3.15mM	Adsorbido 7 - 3.15mM	Ru 3.15mM - Au Desnudo	Ru 3.15mM - Au Desnudo
-489.1893	-4.117517	-489.1777	-6.955652																
-490.1981	-4.115031	-490.1864	-6.957675																
-491.2078	-4.114949	-491.1992	-6.960682																
-492.2331	-4.113021	-492.2049	-6.963266																
-493.2288	-4.110449	-493.1967	-6.964659																
-494.2181	-4.108816	-494.1826	-6.965663																
-495.2229	-4.106466	-495.1915	-6.966526																
-496.2062	-4.104158	-496.1839	-6.96646																
-497.2095	-4.102332	-497.1811	-6.970385																
-498.2201	-4.101089	-498.1913	-6.974143																
-499.2177	-4.098621	-499.1759	-6.976338																
-500.2112	-4.097857	-500.1674	-6.978845																
-501.213	-4.097208	-501.1452	-6.980002																
-502.1996	-4.095256	-502.1436	-6.985456																
-503.188	-4.094498	-503.1559	-6.990524																
-504.1987	-4.094015	-504.1684	-6.994071																
-505.1961	-4.09304	-505.1903	-6.997445																
-506.1957	-4.093358	-506.1846	-6.99571																
-507.1852	-4.092916	-507.1615	-6.997768																
-508.1755	-4.090902	-508.1528	-6.999375																
-509.1818	-4.08986	-509.1571	-6.998523																
-510.1732	-4.088211	-510.1641	-6.998523																
-511.1775	-4.087113	-511.1704	-6.996256																
-512.1738	-4.086011	-512.1533	-6.995479																
-513.1409	-4.084549	-513.1302	-6.995723																
-514.1608	-4.083496	-514.1223	-6.993918																
-515.15	-4.081666	-515.1292	-6.991794																
-516.1541	-4.08193	-516.1493	-6.988773																
-517.1927	-4.080332	-517.1808	-6.987314																
-518.1743	-4.078858	-518.1964	-6.986117																
-519.1974	-4.077036	-519.1968	-6.983434																
-520.2009	-4.075149	-520.1976	-6.981362																
-521.2059	-4.075124	-521.1879	-6.977189																
-522.2246	-4.07351	-522.1815	-6.973042																
-523.2186	-4.074417	-523.1935	-6.968379																
-524.2051	-4.073651	-524.1964	-6.960381																
-525.1754	-4.072707	-525.1777	-6.951471																
-526.1556	-4.072389	-526.1804	-6.942421																
-527.1614	-4.071119	-527.1629	-6.934387																
-528.1903	-4.069523	-528.1703	-6.925405																
-529.2225	-4.06894	-529.2023	-6.916173																
-530.2234	-4.068304	-530.1858	-6.904513																
-531.2272	-4.06715	-531.1971	-6.89216																
-532.2271	-4.067346	-532.1848	-6.881023																
-533.2134	-4.065026	-533.172	-6.868439																
-534.228	-4.064507	-534.1884	-6.85726																
-535.2314	-4.064576	-535.1962	-6.842481																
-536.2089	-4.064487	-536.2084	-6.829346																
-537.2151	-4.066481	-537.1938	-6.815953																
-538.192	-4.065475	-538.1752	-6.799681																
-539.1699	-4.063634	-539.1607	-6.78742																
-540.1989	-4.062148	-540.1509	-6.771043																
-541.1927	-4.059057	-541.1655	-6.755002																
-542.2024	-4.057281	-542.1598	-6.740034																
-543.2296	-4.057225	-543.15	-6.721683																
-544.211	-4.055305	-544.1509	-6.705357																
-545.1996	-4.054859	-545.1282	-6.687324																
-546.2265	-4.055653	-546.1561	-6.669171																
-547.2211	-4.054523	-547.1518	-6.651983																
-548.2222	-4.05392	-548.1609	-6.631835																
-549.2299	-4.053488	-549.1707	-6.610364																
-550.193	-4.052035	-550.1584	-6.589773																
-551.1755	-4.052304	-551.1624	-6.567551																
-552.1656	-4.052914	-552.1577	-6.547936																
-553.1617	-4.052438	-553.1771	-6.527524																
-554.1708	-4.051192	-554.1722	-6.505978																
-555.1881	-4.05001	-555.1836	-6.484407																
-556.2064	-4.049005	-556.1844	-6.462097																
-557.215	-4.047851	-557.1732	-6.441642																
-558.2225	-4.049108	-558.1847	-6.420553																
-559.2171	-4.048839	-559.1838	-6.400206																
-560.2009	-4.048802	-560.1834	-6.379323																
-561.1755	-4.049947	-561.1768	-6.357245																
-562.1638	-4.048333	-562.1546	-6.33541																
-563.1474	-4.047706	-563.1342	-6.312652																
-564.139	-4.047798	-564.1146	-6.288164																
-565.1515	-4.046978	-565.1041	-6.266627																
-566.1672	-4.047549	-566.1089	-6.244677																
-567.1758	-4.047305	-567.0983	-6.22028																
-568.1751	-4.046496	-568.1155	-6.200032																
-569.1855	-4.046772	-569.1282	-6.178704																
-570.1982	-4.04596	-570.1414	-6.157728																
-571.2047	-4.046514	-571.1689	-6.138081																
-572.2223	-4.045815	-572.1666	-6.117515																
-573.2357	-4.045425	-573.1899	-6.094894																
-574.2067	-4.045532	-574.1896	-6.073715																
-575.1747	-4.044108	-575.1859	-6.055513																
-576.1553	-4.043468	-576.1759	-6.035814																
-577.145	-4.043585	-577.1348	-6.016204																
-578.1676	-4.043272	-578.1255	-5.995293																
-579.2025	-4.044137	-579.1355	-5.973614																
-580.2213	-4.045378	-580.1514	-5.954227																
-581.2103	-4.04398	-581.1696	-5.933326																
-582.1973	-4.044307	-582.171	-5.914003																
-583.1825	-4.043674	-583.1542	-5.893948																
-584.1709	-4.043034	-584.1384	-5.873515																
-585.1836	-4.043626	-585.1361	-5.856594																
-586.1793	-4.043748	-586.1545	-5.839245																
-587.1846	-4.044682	-587.1502	-5.822491																
-588.1716	-4.045159	-588.163	-5.804033																
-589.1499	-4.044195	-589.168	-5.785864																
-590.1367	-4.043654	-590.1348	-5.771608																
-591.1317	-4.042244	-591.1378	-5.756613																
-592.1477	-4.042532	-592.108	-5.741167																
-593.1553	-4.044171	-593.0922	-5.728113																
-594.1783	-4.043704	-594.1099	-5.710648																
-595.1697	-4.04449	-595.1143	-5.695116																
-596.1553	-4.042565	-596.1373	-5.681036																
-597.158	-4.042247	-597.1237	-5.664613																
-598.1577	-4.043332	-598.1276	-5.650301																
-598.9233	-4.023409	-598.8901	-5.614552																
-599.18	-4.003308	-599.1367	-5.565665																
-598.9318	-3.977498	-598.9252	-5.507942																
-598.189	-3.949749	-598.1752	-5.440613																
-597.18	-3.938863	-597.1794	-5.388504																
-596.1941	-3.926375	-596.182	-5.340302																
-595.2165	-3.916096	-595.1649	-5.295029																
-594.2112	-3.904847	-594.1782	-5.253238																
-593.2273	-3.892195	-593.1741	-5.212228																
-592.2179	-3.882572	-592.157	-5.174423																
-591.2008	-3.869982	-591.1632	-5.139544																
-590.2012	-3.859771	-590.1593	-5.10335																
-589.2084	-3.853217	-589.1464	-5.068472																
-588.2155	-3.843869	-588.163	-5.03407																
-587.2156	-3.835795	-587.2012	-4.999452																
-586.2101	-3.826396	-586.1992	-4.967123																
-585.2037	-3.817502	-585.217	-4.932691																
-584.2143	-3.809149	-584.2263	-4.901483																
-583.2219	-3.802878	-583.2169	-4.868887																
-582.2493	-3.798925	-582.2104	-4.837468																
-581.2469	-3.79328	-581.2042	-4.809893																
-580.2316	-3.786451	-580.2219	-4.781643																
-579.2246	-3.778656	-579.1848	-4.752835																
-578.201	-3.770236	-578.1845	-4.725105																
-577.215	-3.760202	-577.187	-4.696665																
-576.2303	-3.754111	-576.1584	-4.668139																
-575.2274	-3.745121	-575.1859	-4.640474																
-574.2284	-3.73289	-574.1804	-4.611489																
-573.2115	-3.723884	-573.1802	-4.584737																
-572.1949	-3.712717	-572.1949	-4.557695																
-571.1888	-3.707165	-571.1969	-4.53369																
-570.183	-3.702559	-570.2043	-4.510002																
-569.1823	-3.697024	-569.1963	-4.482151																
-568.1913	-3.692478	-568.173	-4.455636																
-567.1915	-3.685056	-567.1343	-4.427925																
-566.1957	-3.679316	-566.1309	-4.401431																
-565.2009	-3.672251	-565.1354	-4.377138																
-564.2043	-3.66435	-564.1531	-4.352992																
-563.2216	-3.654742	-563.1698	-4.327018																
-562.2454	-3.643766	-562.1954	-4.301107																
-561.2744	-3.637027	-561.2059	-4.273986																
-560.292	-3.630068	-560.2164	-4.245897																
-559.2923	-3.625178	-559.213	-4.220523																
-558.3015	-3.620128	-558.1896	-4.193712																
-557.259	-3.614382	-557.1877	-4.169009																
-556.2393	-3.607344	-556.1847	-4.144469																
-555.2308	-3.600769	-555.1934	-4.118814																
-554.2307	-3.593191	-554.2067	-4.092953																
-553.2501	-3.586843	-553.2091	-4.066911																
-552.2562	-3.579881	-552.2053	-4.041009																
-551.2741	-3.574476	-551.2017	-4.015874																
-550.2458	-3.570749	-550.1985	-3.991602																
-549.2568	-3.562539	-549.1914	-3.965112																
-548.2547	-3.55619	-548.1785	-3.938605																
-547.2378	-3.549232	-547.1824	-3.911992																
-546.2517	-3.543038	-546.1835	-3.886203																
-545.2428	-3.537269	-545.1724	-3.860839																
-544.2366	-3.532484	-544.1782	-3.83444																
-543.2559	-3.527808	-543.2026	-3.80809																
-542.2494	-3.52287	-542.1944	-3.781613																
-541.2346	-3.518179	-541.1941	-3.756566																
-540.2529	-3.510695	-540.2073	-3.733122																
-539.2543	-3.500799	-539.1913	-3.709177																
-538.2551	-3.491961	-538.2197	-3.684362																
-537.2629	-3.482542	-537.2478	-3.65881																
-536.2448	-3.476594	-536.2587	-3.632008																
-535.2343	-3.471177	-535.2619	-3.604373																
-534.2207	-3.463553	-534.2636	-3.578101																
-533.2411	-3.45891	-533.2567	-3.552059																
-532.257	-3.452741	-532.2526	-3.525639																
-531.2632	-3.44638	-531.2524	-3.500054																
-530.257	-3.442147	-530.2478	-3.472047																
-529.2588	-3.434333	-529.2316	-3.443165																
-528.2479	-3.426327	-528.2276	-3.415559																
-527.2423	-3.420627	-527.2391	-3.388095																
-526.2715	-3.413446	-526.2354	-3.360487																
-525.2678	-3.405611	-525.2587	-3.333999																
-524.2759	-3.398172	-524.2602	-3.305224																
-523.2674	-3.391058	-523.2379	-3.27646																
-522.2416	-3.385189	-522.2288	-3.247832																
-521.2314	-3.382126	-521.2311	-3.219094																
-520.2188	-3.378553	-520.226	-3.190053																
-519.2343	-3.37486	-519.2385	-3.1601																
-518.2443	-3.368864	-518.2388	-3.13133																
-517.2399	-3.363304	-517.2292	-3.104049																
-516.2295	-3.356185	-516.2228	-3.076375																
-515.2075	-3.348551	-515.2026	-3.049569																
-514.2024	-3.342181	-514.1874	-3.02261																
-513.1938	-3.335629	-513.1752	-2.99273																
-512.2125	-3.331559	-512.1733	-2.966921																
-511.2257	-3.326569	-511.1881	-2.938103																
-510.2206	-3.321105	-510.1849	-2.909786																
-509.2189	-3.31494	-509.186	-2.882314																
-508.2298	-3.309175	-508.1894	-2.853525																
-507.2281	-3.301944	-507.2006	-2.827436																
-506.262	-3.295494	-506.211	-2.799888																
-505.2809	-3.288675	-505.2208	-2.77213																
-504.269	-3.280539	-504.228	-2.744964																
-503.274	-3.273701	-503.2094	-2.71704																
-502.2548	-3.265941	-502.2182	-2.689712																
-501.2698	-3.257946	-501.2083	-2.661719																
-500.2744	-3.249999	-500.201	-2.633429																
-499.2737	-3.242303	-499.2076	-2.606322																
-498.2706	-3.237325	-498.2225	-2.579903																
-497.2604	-3.230847	-497.2494	-2.552673																
-496.2741	-3.225552	-496.2488	-2.525997																
-495.3048	-3.220385	-495.2656	-2.49853																
-494.3195	-3.21283	-494.2612	-2.467305																
-493.3088	-3.205842	-493.2491	-2.440389																
-492.2932	-3.199265	-492.2651	-2.412206																
-491.2613	-3.192597	-491.2538	-2.381844																
-490.2534	-3.186293	-490.2402	-2.356998																
-489.2551	-3.179829	-489.229	-2.330043																
-488.2646	-3.172714	-488.2169	-2.302254																
-487.269	-3.165573	-487.2239	-2.277836																
-486.2756	-3.158118	-486.2464	-2.253318																
-485.2988	-3.151244	-485.2761	-2.226709																
-484.3142	-3.143782	-484.2784	-2.200564																
-483.3144	-3.136591	-483.2919	-2.177468																
-482.3143	-3.129139	-482.3126	-2.150822																
-481.3051	-3.122523	-481.3195	-2.125055																
-480.2903	-3.116362	-480.3181	-2.099299																
-479.3005	-3.108953	-479.311	-2.071792																
-478.2947	-3.101821	-478.2633	-2.045944																
-477.28	-3.094201	-477.2417	-2.021366																
-476.2757	-3.086643	-476.2514	-1.998997																
-475.278	-3.080619	-475.242	-1.97332																
-474.281	-3.074686	-474.2635	-1.950837																
-473.2968	-3.068044	-473.2673	-1.926875																
-472.3151	-3.062546	-472.2668	-1.902635																
-471.2917	-3.054553	-471.2642	-1.880843																
-470.2796	-3.0454	-470.2623	-1.857548																
